NombrePignorante,prenda,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_dow6,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,dummy_suc6,num_arms_d3,num_arms_d4,num_arms_d5,num_arms_d6,visit_number_d2,visit_number_d3,visit_number_d4,visit_number_d5,visit_number_d6,visit_number_d7,log_prestamo,pr_recup,edad,faltas,val_pren_std,genero,pres_antes,plan_gasto_bin,masqueprepa,pb,pro_3,def_c,tau_hat_oob$predictions,tau_hat_oob$variance.estimates,propensity_score
-920046646976e7,42123981,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.7706451,100,74,0,0.1285812,1,1,1,1,1,0,0,-0.008271385202904276,0.008805897187315032,0.5736730831870436
-919509556883e7,78134087,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,7.420579,100,43,0,-0.27357095,1,1,1,1,0,1,0,-0.04176318787440592,0.008743762543643951,0.8619936324986409
-919254357393e7,10463882,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.521461,100,43,0,-0.27357095,1,1,1,1,0,0,0,0.14902884609840308,0.016082453368065065,0.43532482204703427
-919139368339e7,80118883,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,7.6962128,70,37,0,-0.17504825,1,1,1,0,0,0,1,0.03854744919508849,0.0076963293335236055,NA
-918983174523e7,10463572,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.8669333,90,43,0,-0.27357095,1,1,1,1,0,0,1,-2.8343528574421796e-4,0.00403437757192213,0.6117701122960431
-918733416171e7,78131743,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,7.7231202,100,43,0,-0.27357095,1,1,1,1,0,1,0,-0.01354448041731782,0.016569172664364657,0.4405909699854423
-918733416171e7,78131744,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,7.8594131,100,43,0,-0.27357095,1,1,1,1,0,1,0,0.008530812028396213,0.01226240644051295,0.466899365875968
-918733416171e7,78133242,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,8.5310965,100,43,0,-0.27357095,1,1,1,1,0,0,0,0.11445094966084758,0.0025074212640739937,0.46606796530404665
-918733416171e7,78135078,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,8.546752,100,43,0,-0.27357095,1,1,1,1,0,1,0,-0.02101307238992185,0.01268074123702615,0.3321561373006756
-917722071823e7,5524543,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6.7452364,100,43,0,-0.27357095,1,1,0,1,0,1,0,-0.03901055440071412,0.0037555049859932504,NA
-917722071823e7,5524544,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6.9275579,100,43,0,-0.27357095,1,1,0,1,0,1,0,-0.05110447431249944,0.0027374351520924505,NA
-917722071823e7,5523042,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7.8038435,100,43,0,-0.27357095,1,1,0,1,0,1,0,0.07398203187702755,0.020879332560479087,NA
-917722071823e7,5524547,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5.9914646,100,43,0,-0.27357095,1,1,0,1,0,1,0,0.024352888978393262,0.0035723108599964295,NA
-917722071823e7,5524542,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6.4297194,100,43,0,-0.27357095,1,1,0,1,0,1,0,-0.0023910721231119986,0.005631419401150428,NA
-917722071823e7,5524550,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6.7452364,90,43,0,-0.27357095,1,1,0,1,0,1,0,-0.016742554105983506,0.0018768848486457896,NA
-917722071823e7,5524549,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7.3588309,100,43,0,-0.27357095,1,1,0,1,0,1,0,-0.05178284821891453,0.010279844835752972,NA
-917722071823e7,5524548,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7.4383836,100,43,0,-0.27357095,1,1,0,1,0,1,0,-0.02263227178003828,0.00871109634445668,NA
-917722071823e7,5524545,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7.0030656,100,43,0,-0.27357095,1,1,0,1,0,1,1,-0.05424887365829587,0.0032369843324573594,NA
-917722071823e7,5514576,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6.5930448,100,43,0,-0.27357095,1,1,0,1,0,1,1,-0.043506493286343866,0.0046209790462832315,NA
-917719051673e7,78133232,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.5231752,80,43,0,-0.27357095,1,1,1,1,0,0,1,0.08084099586688324,0.0025473236559028683,0.4806990137032224
-917015649395e7,42125031,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0647593,100,43,0,-0.42562655,1,1,1,1,0,1,1,0.05788249015394205,0.02389683710467497,0.5959774414359545
-916988485595e7,80117265,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,8.0709057,100,43,0,-0.27357095,1,1,1,1,0,0,1,0.1849969559491529,0.008425051244597267,0.30305993467442466
-916546731528e7,3591934,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3138523,80,54,0,0.6692791,1,1,1,1,0,0,1,-0.10763188898524628,0.005995916618071367,0.3958461316993674
-916516169086e7,3595471,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.21524,100,48,0,-0.19400316,1,1,1,1,1,0,1,-0.057912726800717906,0.008670040889890358,NA
-915634713117e7,78133121,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6.1737862,100,45,0.2857143,-0.66407734,1,1,1,1,0,0,0,0.055818628193542656,0.0037152298816108932,0.4614884570105077
-915384904715e7,42125949,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6463904,100,43,0,-0.27357095,1,1,1,1,0,1,0,0.11293949995803053,0.007752429089216629,0.5529405663552865
-915384904715e7,42125947,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9135032,100,43,0,-0.27357095,1,1,1,1,0,1,0,0.2175609815688852,0.007226570552972678,0.6295289189688762
-914972513898e7,10462855,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6.1527328,100,43,0,-0.27357095,1,1,1,1,0,1,0,-0.045660024995033625,0.004200538855737393,0.588529846455294
-914972513898e7,10464047,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,7.3132205,100,43,0,-0.27357095,1,1,1,1,0,1,0,-0.11571359049186193,0.004795790763254815,0.5342044465325946
-914972513898e7,10464048,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,7.9010072,100,43,0,-0.27357095,1,1,1,1,0,1,0,-0.0699731954024438,0.009111657366034615,0.4918106397504989
-914972513898e7,10464049,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,7.7579064,100,43,0,-0.27357095,1,1,1,1,0,1,0,-0.11486173335645301,0.01040114139836939,0.4837276301030875
-914729183109e7,42124415,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.521461,100,43,0,-0.27357095,1,1,1,1,0,0,0,0.13961397597224495,0.004732041498734565,0.4325546364872684
-9.1369247177200005e+018,78134259,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5.7037826,100,35,0.42857143,-0.63701648,1,1,1,1,0,1,0,-0.035212171433500236,0.0024233775610627666,0.3996105102357638
-913235681189e7,5522963,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4297194,75,49,1,-0.54601043,1,1,1,1,0,1,1,-0.03986569030006193,0.008260479332309952,NA
-913235681189e7,5522964,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1092477,100,49,0.14285715,-0.60475916,1,1,1,1,0,1,1,-0.019716334467472382,0.006754299427661343,NA
-910705168816e7,5522747,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9401712,100,40,0.14285715,-0.6986354,1,1,0,1,0,0,0,0.002081376839905086,0.009018999414016324,0.2238436382907059
-9.0883933711600005e+018,42124511,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7.635304,100,43,0,-0.27357095,1,1,1,1,0,0,1,-0.08575200908376521,0.003199405599223538,0.5356411402662662
-9.0883933711600005e+018,42124847,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,6.1737862,90,43,0,-0.27357095,1,1,1,1,0,0,1,0.040982091788997754,0.00714167179901768,0.453563121261599
-9.0883933711600005e+018,42124914,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,6.7334018,100,43,0,-0.27357095,1,1,1,1,0,0,1,0.014234425153208316,0.0056459814306785774,0.41092412842099374
-9.0883933711600005e+018,42125580,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,6.4297194,90,43,0,-0.27357095,1,1,1,1,0,0,1,0.06382022428989785,0.0036215581498572173,0.749486831805731
-908821747816e7,80117247,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.5496092,100,72,0.14285715,-0.014401549,1,1,0,0,1,0,1,-0.08818987772237662,0.008123265317787553,0.39502798174435944
-908383493402e7,42126016,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,7.2370591,100,43,0,-0.27357095,1,1,1,1,0,0,0,-0.006970131065268318,0.0030137134409763196,0.42566015426234455
-908131838248e7,80118911,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.0900769,50,60,0.2857143,-0.36501375,1,1,1,0,0,0,1,-0.19964336177890152,0.011299328520779445,NA
-907718523103e7,78133307,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.2513452,100,39,0,-0.25342175,1,1,1,0,0,1,1,-0.05178987737139224,0.012516296418744908,0.8200291437961196
-907261225358e7,3595411,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5366917,100,33,0,-0.50223994,1,1,0,1,0,0,1,-0.024885068561973776,0.0028402419192958403,NA
-9068268162e9,78133559,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.9077554,100,43,0,-0.27357095,1,1,1,1,0,1,1,0.11220917488039499,0.0025251190710377717,0.4873185671413728
-9068268162e9,78133561,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.4457197,100,43,0,-0.27357095,1,1,1,1,0,1,1,0.061618564128638274,0.004792031482789619,0.42932153795996775
-9068268162e9,78133560,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.478735,100,43,0,-0.27357095,1,1,1,1,0,1,1,0.051100754982883814,0.005864770527922854,0.446388690040555
-906798967368e7,42124894,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6157908,40,65,0,0.037535995,1,1,0,0,0,1,1,-0.19203797512429815,0.01103356044228596,0.5875054306137547
-9.0665660440399995e+018,5514273,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9120231,100,47,0,-0.72341174,1,1,1,0,1,0,1,-0.09970403686055092,0.0049683654663286066,0.22003216910671575
-90556366713e8,78133605,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.4721956,100,43,0.2857143,0.91118574,0,0,1,1,0,1,1,0.08173259539023164,0.0012959398737064538,0.4293491204467734
-905241031017e7,5522954,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1546154,100,40,0.14285715,-0.38761264,1,1,1,0,0,1,1,-0.06768961792278896,0.0026779214702406136,NA
-905241031017e7,5523045,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.36518,100,40,0,-0.27357095,1,1,1,0,0,1,1,-0.08425043511968423,0.013303661950669001,NA
-903280764616e7,42124192,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3279366,100,43,0,-0.27357095,1,1,1,1,0,1,1,0.06502893036355692,0.01314770117054497,0.6662673041224678
-902162038152e7,80117244,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.7319307,80,43,0,-0.27357095,1,1,1,1,0,0,1,0.026878922690051626,0.009148682559789777,0.3623958163155681
-902056606811e7,42125102,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2298388,100,39,0.5714286,-0.27357095,1,1,1,1,0,0,0,-0.019029666437975355,0.011015117620331761,0.34723706498073686
-90072415871e8,10462474,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7.3132205,100,24,0.14285715,-0.24189927,0,1,0,1,0,1,0,-0.10386633449985523,0.002399424921809553,0.39047050214402873
-900651609038e7,10462052,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.6916566,100,43,0,-0.27357095,1,1,1,1,0,0,0,-0.05988640217108163,0.008729441175479496,0.4003695449350953
-900369968618e7,78135143,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.2584229,100,42,0,-0.27357095,1,1,1,1,0,1,1,-0.020612839419023088,0.00779049926811675,0.44787716862502824
-898926676097e7,3595974,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,8.4250774,100,23,0,-0.27357095,1,1,1,1,0,0,1,0.11981255023394671,0.004002061328888224,NA
-8.9731056473200005e+018,78133652,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.0106354,75,20,0.14285715,-0.77811903,1,1,1,1,0,1,1,-0.02548076224817017,0.031891078128516055,0.7477496845259998
-895213074623e7,5524533,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.4024515,100,43,0,-0.27357095,1,1,1,1,0,1,1,-0.029154823523521892,0.007941956680788925,NA
-895025461256e7,42124366,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.5120711,100,60,0,-0.27357095,1,1,0,0,0,1,0,-0.08602600372696963,0.007242207461892895,0.6491212092129115
-895025461256e7,42124367,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6.877296,100,60,0,-0.27357095,1,1,0,0,0,1,0,-0.09440395264832085,0.006397997619620951,0.6529740192708794
-895025461256e7,42126080,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,7.20786,100,60,0,-0.27357095,1,1,0,0,0,1,0,-0.12333292638033043,0.002078635392658061,0.5104173926621556
-894540556633e7,3594093,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0955992,90,35,0.2857143,0.39281446,1,1,1,1,0,0,1,0.07163998109832077,0.01132910836775635,0.3601857253254696
-894540556633e7,3594094,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9373746,90,35,0.2857143,0.2269356,1,1,1,1,0,0,1,0.04527431701549612,0.00691020809814656,0.34648085502534987
-894492536746e7,42124022,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0637851,100,37,0.66666669,-0.68135637,1,1,0,1,0,1,1,0.03535901269171554,0.014510498210027029,0.3799643774238184
-894223235242e7,42126012,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.426549,100,43,0,-0.27357095,1,1,1,1,0,0,0,-0.02372433946413235,0.004814117646359358,0.5357445397857471
-8.9197058346800005e+018,42124846,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6846118,100,43,0,-0.27357095,1,1,1,1,0,0,0,0.03724608306997431,0.006162473666244921,0.4257464371667938
-891435295223e7,42124589,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5366917,100,38,0.14285715,-0.50223994,1,1,1,1,0,1,0,0.059526371919272326,0.0031666693964600154,0.6690974165401243
-888315713377e7,78133246,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.1092477,100,60,0,-0.58517939,0,0,1,0,0,0,0,-0.007648793115223763,0.019510879177371175,0.4908215133917991
-887640514e10,10463827,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.3963351,50,43,0,-0.27357095,1,1,1,1,0,1,1,0.0043249935487188,0.00619946031644425,0.805526717075235
-887640514e10,10463828,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.3099184,50,43,0,-0.27357095,1,1,1,1,0,1,1,0.026095634683861037,0.007066862070690561,0.8264311483296445
-88541337045e8,78133650,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.8861041,100,43,0,-0.27357095,1,1,1,1,0,1,1,0.10317897226655215,0.0016407549677093514,0.8232257856199514
-885398201991e7,10463421,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.6463904,100,43,0,-0.47459349,0,0,1,1,0,0,1,-0.03309524619535209,0.00707023769088704,0.39015917307589604
-8.8532605513999995e+018,42124869,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1527328,100,31,0,-0.57826775,1,0,1,1,0,1,0,0.02067835997938167,0.01208326848192904,0.556737290987119
-885053001186e7,42123588,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6846118,100,73,0,-0.65886146,1,1,1,0,0,1,0,-0.11322720426818363,0.007560272991168163,0.5708481605441345
-885053001186e7,42124153,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7.986165,90,73,0,-0.27357095,1,1,1,0,0,1,0,-0.1117113843073157,0.011192842744982329,0.5528357435996816
-881309382459e7,10462099,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.0455885,100,40,0.14285715,0.37040713,0,1,1,0,0,1,1,0.08623380441410677,0.007079996028047417,0.4412463497598633
-881239379329e7,80117361,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,6.49224,100,50,0,-0.27357095,1,1,1,1,0,0,0,-0.04349936253490553,0.012406457248898814,NA
-881239379329e7,80117724,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,7.426549,100,50,0,-0.27357095,1,1,1,1,0,0,0,-0.009506407568530962,0.0043150936210538315,0.15052853696722257
-881239379329e7,80119564,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,6.4457197,100,50,0,-0.27357095,1,1,1,1,0,0,0,0.07307445142223261,0.0059068376726366025,0.5500777831290393
-878266671665e7,80117473,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.5120711,100,43,0,-0.27357095,1,1,1,1,0,0,1,-0.08221353729262812,0.003750379523831407,NA
-877335012598e7,42124797,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1442003,50,43,0,-0.27357095,1,1,1,1,0,1,0,-0.016165616153702617,0.010899382704034137,0.6696075868075132
-877023075231e7,42123799,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.478735,100,39,1,-0.21827805,0,1,1,0,1,0,0,-0.0550834502641686,0.011002153079352584,0.4252362663680026
-877023075231e7,42123800,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6.779922,100,39,1,-0.52584499,0,1,1,0,1,0,0,0.032887010000511606,0.00900181110066183,0.4412087913160386
-876895022992e7,80119445,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.2344108,100,43,0,-0.27357095,1,1,1,1,0,0,1,-0.018686141875661262,0.012256398447150076,0.1486706703105448
-876633930991e7,42126589,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0864105,100,43,0,-0.27357095,1,1,1,1,0,0,1,-0.11775242140441965,0.006064177347130696,0.6145896660581767
-876589106885e7,42124609,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9.4894857,80,63,0.14285715,3.9110193,1,0,1,1,0,1,0,-0.15793223111594548,0.004467603674253791,0.5580156944334994
-876197489587e7,42124430,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9754138,100,43,0,-0.27357095,1,1,1,1,0,1,0,0.037543926983374415,0.01272951530672618,0.6254144194145468
-875507827006e7,80118999,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,7.5496092,100,60,0,-0.27357095,1,1,0,0,0,0,0,-0.045344220002918205,0.0023089865413031645,NA
-874318616926e7,80116965,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6.8023949,100,35,0,-0.27357095,1,1,1,1,0,0,0,0.017668138959041686,0.010370462907227866,0.2574685932896433
-874318616926e7,80119159,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,6.877296,100,35,0,-0.27357095,1,1,1,1,0,1,0,0.02656872716487033,0.01641735750715245,0.179492947028756
-874318616926e7,80119158,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,5.3936276,100,35,0,-0.27357095,1,1,1,1,0,1,0,-0.011801813604150696,0.006261208052225396,0.1377705992504595
-8.7271887025999995e+018,3595416,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3961544,100,37,0.2857143,0.71995533,1,1,1,1,0,0,1,0.028746671781382866,0.0060157098075971464,NA
-8.7271887025999995e+018,3595417,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0986433,100,37,0.2857143,0.32599312,1,1,1,1,0,0,1,-0.002432023307419863,0.00881568353691817,NA
-87267936117e8,3591889,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3593693,100,43,0,-0.27357095,1,1,1,1,0,0,1,0.0337310267281288,0.0053879846748196465,0.6131243411321762
-871040497551e7,3594361,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7684932,100,43,0,-0.27357095,1,1,1,1,0,1,1,-0.04783943213035028,0.006261630902197632,0.5273732429418988
-871040497551e7,3594360,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4297194,100,43,0,-0.27357095,1,1,1,1,0,1,1,0.009696672448853439,0.003397554605265294,0.4498012772752702
-87100330491e8,78133819,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,5.9135032,100,43,0,-0.27357095,1,1,1,1,0,1,0,0.06255084843561935,0.009103997429422512,0.4863969673694033
-870941594941e7,78133140,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.6698809,100,43,0,-0.27357095,1,1,1,1,0,0,1,0.17212229973933663,0.0032352698241075242,0.5224530487806008
-870571627664e7,3594124,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.521461,100,46,0,-0.74356091,1,0,1,0,0,0,0,-0.024793649021243876,0.004207899161695383,0.3752125906516374
-870005846458e7,42125905,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.1777825,100,43,0,-0.27357095,1,1,1,1,0,1,1,-0.017736272327807803,0.007381845910688065,0.5221102765937706
-8681881776e9,3586659,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9660244,100,39,0.14285715,-0.46364045,1,1,1,1,0,1,1,0.015366475250024424,0.006722020900882323,0.43471504981123255
