NombrePignorante,prenda,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_dow6,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,dummy_suc6,num_arms_d3,num_arms_d4,num_arms_d5,num_arms_d6,visit_number_d2,visit_number_d3,visit_number_d4,visit_number_d5,visit_number_d6,visit_number_d7,log_prestamo,pr_recup,edad,faltas,val_pren_std,genero,pres_antes,plan_gasto_bin,masqueprepa,pb,pro_7,fc_admin_disc,tau_hat_oob$predictions,tau_hat_oob$variance.estimates,propensity_score
-907261225358e7,3595411,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5366917,100,33,0,-0.50223994,1,1,0,1,0,0,985.71429,-63.44574476541769,509.7157092437942,0.11391308088733118
-9.0665660440399995e+018,5514273,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9120231,100,47,0,-0.72341174,1,1,1,0,1,0,71.428574,-52.875848588539505,215.80425537580385,0.06370092931594996
-902162038152e7,80117244,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.7319307,80,42,0,-0.27991316,1,1,1,1,0,0,3257.1428,-213.26784954196629,12625.346561660608,NA
-902056606811e7,42125102,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2298388,100,39,0.5714286,-0.27991316,1,1,1,1,0,0,1707.3179,-170.70942269808478,985.7002764401996,0.10937335728730184
-900651609038e7,10462052,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.6916566,100,42,0,-0.27991316,1,1,1,1,0,0,2286.4226,-200.8095130399009,6058.9380758464,0.24112183857885838
-898926676097e7,3595974,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,8.4250774,100,23,0,-0.27991316,1,1,1,1,0,0,7394.2759,-1033.4441036851063,512888.8011995928,0.1097336372926745
-894540556633e7,3594093,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0955992,90,35,0.2857143,0.39281446,1,1,1,1,0,0,7982.6689,-411.8560393467282,143000.0799198543,0.07303645296043113
-894540556633e7,3594094,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9373746,90,35,0.2857143,0.2269356,1,1,1,1,0,0,6814.4751,-214.89470140914324,42047.08445549781,0.07837721432377676
-894223235242e7,42126012,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.426549,100,42,0,-0.27991316,1,1,1,1,0,0,2117.0029,-261.62321844862163,4840.977759953877,0.08104470600149169
-89232231276e8,3595323,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.818778,100,52,0,1.5954359,0,1,0,0,0,1,8602.0908,-1850.5218367444143,2111157.843596093,0.5228488206088955
-8.9197058346800005e+018,42124846,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6846118,100,42,0,-0.27991316,1,1,1,1,0,0,1019.9581,-83.47820391693273,1606.2712776652418,0.11343939149207123
-888315713377e7,78133246,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.1092477,100,60,0,-0.58517939,0,0,1,0,0,0,672.34552,-86.57005140777653,2854.9638559018995,NA
-885398201991e7,10463421,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.6463904,100,42,0,-0.47459349,0,0,1,1,0,0,1100,-33.57306529418201,772.2016816645619,0.3361055688736747
-881239379329e7,80117361,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,6.49224,100,50,0,-0.27991316,1,1,1,1,0,0,842.14392,-80.24165705202253,5029.808810168219,NA
-881239379329e7,80117724,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,7.426549,100,50,0,-0.27991316,1,1,1,1,0,0,2234.5669,-196.5427713913919,9797.246048429166,NA
-881239379329e7,80119564,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,6.4457197,100,50,0,-0.27991316,1,1,1,1,0,0,800.3429,-70.10473595384464,4039.114704587309,NA
-88020288143e8,10463537,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.3588309,100,42,0,-0.27991316,1,1,1,1,0,1,1866.2141,-151.80356204393593,9131.36611359857,0.21966278024405428
-878266671665e7,80117473,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.5120711,100,42,0,-0.27991316,1,1,1,1,0,0,2614.2856,-233.55314438055566,3657.872005142422,NA
-877023075231e7,42123799,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.478735,100,39,1,-0.21827805,0,1,1,0,1,0,2262.4751,-134.88823274119213,5723.810462370494,0.17978640966939147
-877023075231e7,42123800,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6.779922,100,39,1,-0.52584499,0,1,1,0,1,0,1124.5332,-74.8885600639963,558.8379840856574,0.23080325495704784
-876895022992e7,80119445,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.2344108,100,42,0,-0.27991316,1,1,1,1,0,0,728.57141,-85.35519413918485,1557.365250298068,NA
-876633930991e7,42126589,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0864105,100,42,0,-0.27991316,1,1,1,1,0,0,4642.8569,-287.0180862307264,109234.94093373348,0.1763859896670118
-875507827006e7,80118999,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,7.5496092,100,60,0,-0.27991316,1,1,0,0,0,0,2417.7446,-168.76059879411767,26864.191419285242,NA
-874318616926e7,80116965,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6.8023949,100,35,0,-0.27991316,1,1,1,1,0,0,1049.3427,-77.81731134467282,1310.126493902515,NA
-873593420271e7,5514542,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1285849,100,42,0.2857143,-0.27991316,1,1,1,0,0,1,4294.9731,-112.74039179955192,203958.7168864245,0.9205792933205017
-8.7271887025999995e+018,3595416,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3961544,100,37,0.2857143,0.71995533,1,1,1,1,0,0,7873.7476,-1222.1150681180695,554639.2612424556,0.07768289547197711
-8.7271887025999995e+018,3595417,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0986433,100,37,0.2857143,0.32599312,1,1,1,1,0,0,5847.5425,-402.3500205872066,103356.64853190254,0.07229449279661003
-87267936117e8,3591889,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3593693,100,42,0,-0.27991316,1,1,1,1,0,0,6100,-1052.334549759973,737671.7998531943,0.059387594450224616
-871304440962e7,10462663,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,6.5930448,100,56,0.14285715,-0.43817136,1,1,0,1,0,1,929.948,-50.35159478341619,1464.9926064959468,0.36202999078485293
-870941594941e7,78133140,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.6698809,100,42,0,-0.27991316,1,1,1,1,0,0,414.28571,-46.712002082545325,199.64417789997657,NA
-870571627664e7,3594124,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.521461,100,46,0,-0.74356091,1,0,1,0,0,0,251.52846,-58.48709850070626,701.9058079921201,0.15228558829995165
-868094600047e7,42126033,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8.2024822,100,42,0,-0.27991316,1,1,1,1,0,0,4779.3926,-379.3861950173626,161898.45782159473,0.07546278211944032
-868094600047e7,42126034,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8.9306269,100,42,0,-0.27991316,1,1,1,1,0,0,9899.2314,-2281.0039625222307,3161543.208349908,0.07342640156487473
-868094600047e7,42126032,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8.6143198,100,42,0,-0.27991316,1,1,1,1,0,0,7214.9019,-1551.2397068316889,1815959.2795860395,0.07362151267428933
-868094600047e7,42126035,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8.4184771,100,42,0,-0.27991316,1,1,1,1,0,0,5931.6797,-1140.097625385584,848350.9105902466,0.07601823816539681
-867858915835e7,80117575,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,6.7569323,100,42,0,-0.27991316,1,1,1,1,0,0,1228.5714,-50.880017182099465,6483.318527360329,NA
-867858915835e7,80117576,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,6.6846118,100,42,0,-0.27991316,1,1,1,1,0,0,1142.8572,-53.111782175358684,6193.172804468371,NA
-867858915835e7,80117577,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,6.7334018,100,42,0,-0.27991316,1,1,1,1,0,0,1200,-51.45300364440337,6539.065249628167,NA
-867858915835e7,80117579,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,6.363028,100,42,0,-0.27991316,1,1,1,1,0,0,828.57141,-54.37382619352825,6976.445754962275,NA
-867858915835e7,80117578,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,6.8977051,100,42,0,-0.27991316,1,1,1,1,0,0,1414.2858,-54.267844035365584,7493.694160070785,NA
-8.6639353585999995e+018,80117545,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.6066504,60,42,0.42857143,-0.48496094,1,1,1,1,0,0,1057.1428,-88.08991934906162,1524.3648794129567,NA
-86306472768e8,10462769,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6.9077554,100,42,0,-0.27991316,1,1,1,1,0,0,1476.2391,-22.519352339922047,1456.6379309310116,0.23954928666902967
-862202788211e7,42125178,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9193563,95,62,0,0.2096566,0,1,1,1,0,0,3928.5715,-202.776191822937,41516.273387235684,0.1411557260984086
-862202788211e7,42125177,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.507143,95,62,0,0.9699344,0,1,1,1,0,0,8777.9717,-1223.001375605378,470757.8742540056,0.14608976842817167
-861935911832e7,5514262,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2861919,90,30,0,-0.23614272,1,1,1,1,0,0,1729.5859,-144.38299290036352,3075.6821551367284,NA
-860756687201e7,3594510,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0106354,100,39,0.5714286,-0.77811903,1,1,1,1,0,0,214.28572,-48.431175492407256,433.32803335191363,0.26730422706518586
-860053679837e7,42125749,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,8.2374792,100,33,0,-0.27991316,1,1,1,1,0,1,5429.1655,-430.2276243303617,133425.24876645795,0.10247122709273086
-859743330137e7,42123793,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7.2723985,100,42,0,-0.27991316,1,1,1,1,0,0,2334.4102,-207.49804283649448,1601.3996679243833,0.10500035780486949
-858946829807e7,78135053,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.420579,100,42,0,-0.27991316,1,1,1,1,0,0,4058.6777,-164.0888914784971,10969.193826535318,NA
-858309250259e7,42123517,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.0387836,100,42,0,-0.27991316,1,1,1,1,0,0,1847.5748,-109.35019207388326,5107.377465011297,0.1277053511961231
-8.5680226208399995e+018,80117335,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,8.8334627,100,42,0,-0.27991316,1,1,1,1,0,0,16658.26,-2020.9195692706367,2975516.2853896767,NA
-8.5680226208399995e+018,80117336,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,8.7514744,100,42,0,-0.27991316,1,1,1,1,0,0,15346.964,-1946.0710953298733,2876227.915169796,NA
-8.5680226208399995e+018,80117337,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,8.6215534,100,42,0,-0.27991316,1,1,1,1,0,0,13477.157,-1434.6987920304741,1601607.8814747483,NA
-856679910223e7,80117570,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,5.7037826,100,60,0,-0.27991316,0,1,1,0,0,0,368.00858,-67.36572658764928,5466.860498953194,NA
-8.5667613907599995e+018,80116972,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.9660244,100,25,0,-0.3944068,0,1,1,1,1,0,1514.2858,-102.8896184889696,3710.1256689812285,NA
-855632294784e7,78132540,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.420579,100,71,0,-0.27991316,1,1,1,1,0,0,2053.0081,-213.94759950782947,9225.738772995312,NA
-855632294784e7,78132539,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.467371,100,71,0,-0.27991316,1,1,1,1,0,0,2247.425,-223.2678359997639,9215.041689625712,NA
-8.5467836218800005e+018,42123805,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3065314,100,53,0.14285715,-0.31504065,1,1,0,1,0,0,2128.5715,-197.39798003218158,1418.8266739293645,0.12077649064275908
-8.5467836218800005e+018,42123807,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8134446,100,53,0.14285715,-0.5154776,1,1,0,1,0,0,1300,-81.10464437479058,934.900288424936,0.1895102760092695
-8.5467836218800005e+018,42123801,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5600805,100,53,0.14285715,-0.16644092,1,1,0,1,0,0,2742.8572,-259.4623100185967,2040.6664429400346,0.12246128574939896
-8.5467836218800005e+018,42123806,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5366917,100,53,0.14285715,-0.59150535,1,1,0,1,0,0,985.71429,-71.63418198177888,868.8640926771222,0.1901478613338513
-8.5467836218800005e+018,42123804,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5251617,100,53,0.14285715,0.91177136,1,1,0,1,0,0,7200,-1362.2509640426636,568302.2866757623,0.10869038145802562
-8.5467836218800005e+018,42123803,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1092477,100,53,0.14285715,-0.67444474,1,1,0,1,0,0,642.85712,-65.3309436238771,731.5563311184012,0.19513856674606656
-8.5467836218800005e+018,42124524,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6.8669333,100,53,0,-0.27991316,1,1,0,1,0,0,1371.4286,-74.87624631610193,3474.441650089325,0.14481877318108968
-854422152513e7,10463622,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,6.8977051,100,42,0,-0.27991316,0,1,1,0,0,0,1414.2858,-70.93209063913422,6518.270883214116,0.33896933650914374
-854082773191e7,42124783,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8438487,100,42,0,-0.27991316,1,1,1,1,0,0,3251.1094,-191.83384308338873,48072.67470241083,0.1421299295806497
-854082773191e7,42124782,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2374792,100,42,0,-0.27991316,1,1,1,1,0,0,4819.2827,-397.1743243624824,74146.61472147513,0.13513889318595354
-853390618575e7,42125547,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.1228666,100,47,0,-0.40143588,0,1,1,1,0,0,2213.9512,-121.98241375096858,3133.7588129481173,0.20639622634543384
-853390618575e7,42125546,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.20786,100,47,0,-0.36342201,0,1,1,1,0,0,2410.3467,-127.47760949942122,3098.7292131617237,0.1784106955595178
-852099940947e7,3594306,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.0986433,100,49,0,-0.27991316,1,1,1,1,0,0,4192.2739,-267.21139214699366,65515.706485234434,0.06093246511131138
-850972548728e7,80117877,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6.779922,100,42,0,-0.27991316,1,1,1,1,0,1,1257.1428,-52.80301288674303,575.4037323526494,NA
-848271023085e7,10463575,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.2532272,80,26,0,0.65602529,0,1,0,1,0,0,5485.7144,-498.3962102704088,76550.35439928694,0.28086873617147556
-84594817772e8,3594441,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9550743,100,49,0,0.31390023,1,1,1,1,0,1,3664.4646,-131.34514040240776,86656.63241924325,0.22310990805763384
-844605529017e7,80117604,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.0637851,100,24,0.2857143,-0.66236812,0,0,1,1,0,0,764.83777,-62.74069259960829,1301.618403615042,NA
-844162038923e7,10462886,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,6.5366917,100,55,0,-0.27991316,0,1,1,1,0,1,1051.2665,-54.465770859711846,2040.1022222892989,0.3636988236343287
-844162038923e7,10463205,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,6.49224,100,55,0,-0.27991316,0,1,1,1,0,1,859.96759,-59.555136031406384,1326.8669444631057,0.6845071198100902
-844162038923e7,10463202,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,7.36518,100,55,0,-0.27991316,0,1,1,1,0,1,2058.7102,-130.03071958612054,3513.5780338042364,0.6590016759149617
-844162038923e7,10463207,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,7.20786,100,55,0,-0.27991316,0,1,1,1,0,1,1759.0225,-87.12875895360207,1065.922935023079,0.6840381001960417
-844162038923e7,10463203,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,6.9469762,100,55,0,-0.27991316,0,1,1,1,0,1,1355.0995,-59.91599060362714,784.4180149804592,0.678847719610677
-844162038923e7,10463208,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,6.8134446,100,55,0,-0.27991316,0,1,1,1,0,1,1185.7161,-57.95322359662225,2461.530084862036,0.6820287311697527
-844162038923e7,10463204,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,6.6970344,100,55,0,-0.27991316,0,1,1,1,0,1,1055.4119,-60.355857432161606,2053.868861147008,0.6917271695383934
-844162038923e7,10463209,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,5.3936276,100,55,0,-0.27991316,0,1,1,1,0,1,286.65326,-51.07322006178837,1467.8875616418832,0.6640283568085226
-844162038923e7,10463206,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,7.3395376,100,55,0,-0.27991316,0,1,1,1,0,1,2006.5964,-125.27392094236805,2817.7106262122416,0.6607999834413383
-844162038923e7,10463248,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,7.0900769,100,55,0,-0.27991316,0,1,1,1,0,1,2175.6831,-58.20102543450716,822.5372558302515,0.3334371532384561
-844162038923e7,10463250,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,6.363028,100,55,0,-0.27991316,0,1,1,1,0,1,1051.5739,-42.30818925890344,1247.1195266647724,0.33264947846777715
-843932026385e7,80120021,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,6.3969297,100,42,0,-0.27991316,1,1,1,1,0,0,663.46527,-64.45374548335786,3237.2178113798936,NA
-843932026385e7,80120018,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,5.9914646,100,42,0,-0.27991316,1,1,1,1,0,0,442.31021,-60.33169393637099,2641.348938324806,NA
