NombrePignorante,prenda,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_dow6,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,dummy_suc6,num_arms_d3,num_arms_d4,num_arms_d5,num_arms_d6,visit_number_d2,visit_number_d3,visit_number_d4,visit_number_d5,visit_number_d6,visit_number_d7,log_prestamo,pr_recup,edad,faltas,val_pren_std,genero,pres_antes,plan_gasto_bin,masqueprepa,pb,pro_5,def_c,tau_hat_oob$predictions,tau_hat_oob$variance.estimates,propensity_score
-916988485595e7,80117265,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,8.0709057,100,43,0,-0.27357095,1,1,1,1,0,0,1,0.07144616115801021,0.0020389130350483664,0.5159277670289377
-916546731528e7,3591934,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3138523,80,54,0,0.6692791,1,1,1,1,0,0,1,-0.02684986074820316,0.006773107477796885,NA
-916516169086e7,3595471,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.21524,100,48,0,-0.19400316,1,1,1,1,1,0,1,0.017658165604024004,0.003404800427366206,0.5809894528185159
-9.1582848411599995e+018,78133284,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.7990928,80,49,0,-0.62664908,1,1,1,0,0,1,1,0.024742852131295116,0.006196201624755407,0.6298525105889801
-915634713117e7,78133121,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6.1737862,100,45,0.2857143,-0.66407734,1,1,1,1,0,0,0,-0.006789012650297116,0.0029040692846734346,0.5964069778926977
-915634713117e7,78134163,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,6.6463904,100,45,0,-0.27357095,1,1,1,1,0,1,0,-0.054864443803744105,0.008837453151774798,0.4435644979347873
-914972513898e7,10463033,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,5.7037826,100,43,0,-0.27357095,1,1,1,1,0,1,0,-0.014291850859216866,0.0014624863519262354,0.5539294985708298
-914729183109e7,42124415,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.521461,100,43,0,-0.27357095,1,1,1,1,0,0,0,0.026782812715826523,0.0038988943513387224,0.29047818378166196
-913936589531e7,42125021,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2890368,100,22,0,0.70440662,1,1,1,1,1,1,0,-0.05238817675475394,0.004928913525519746,0.5040280644604466
-910705168816e7,5522747,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9401712,100,40,0.14285715,-0.6986354,1,1,0,1,0,0,0,-0.10631740285007173,0.002700145312015999,NA
-910323975224e7,10463800,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.9963174,100,39,0,0.35536999,0,1,1,0,0,1,0,-0.10469907623278672,0.009435454247544283,0.6418585710939598
-909453318405e7,78136113,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.4614682,90,43,0,-0.27357095,1,1,1,1,0,1,1,0.05181594418329826,0.006053655112993864,0.7542321405312714
-909453318405e7,78136110,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.0867748,100,43,0,-0.27357095,1,1,1,1,0,1,1,0.07317877951470413,0.005262193265365205,0.7014472560119617
-909453318405e7,78136114,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.8134446,90,43,0,-0.27357095,1,1,1,1,0,1,1,0.05860371067542517,0.004044887987157519,0.730626248070033
-909453318405e7,78136115,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.1777825,90,43,0,-0.27357095,1,1,1,1,0,1,1,0.054570585674912055,0.003005790593707803,0.6452050627772485
-9.0883933711600005e+018,42124511,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7.635304,100,43,0,-0.27357095,1,1,1,1,0,0,1,-0.003811271756320557,0.0014524050033357123,0.4138094669714006
-9.0883933711600005e+018,42124631,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,6.9660244,90,43,0,-0.27357095,1,1,1,1,0,1,1,0.015870769415841576,0.003348375345784271,0.47620797788092
-9.0883933711600005e+018,42124628,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,7.4024515,90,43,0,-0.27357095,1,1,1,1,0,1,1,0.014363856606520837,0.0026528582979770754,0.44401850563514633
-9.0883933711600005e+018,42124627,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,7.0817084,90,43,0,-0.27357095,1,1,1,1,0,1,1,0.009146384278327566,0.004408502956887942,0.48870586331128413
-9.0883933711600005e+018,42124847,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,6.1737862,90,43,0,-0.27357095,1,1,1,1,0,0,1,-0.04894407948568112,0.0019271935095678755,0.44948391344745
-9.0883933711600005e+018,42124914,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,6.7334018,100,43,0,-0.27357095,1,1,1,1,0,0,1,-0.05670826626287433,0.003928332647121761,0.44267636713567987
-9.0883933711600005e+018,42125580,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,6.4297194,90,43,0,-0.27357095,1,1,1,1,0,0,1,0.05205950953617323,0.008841506456373566,0.2531361205035965
-908821747816e7,80117247,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.5496092,100,72,0.14285715,-0.014401549,1,1,0,0,1,0,1,-0.05398280802401457,0.005785804267955998,0.6357983241472841
-908383493402e7,42124335,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.6962128,100,43,0,-0.27357095,1,1,1,1,0,1,0,0.0358338718397818,0.0024649270245201776,0.8282687168628071
-908383493402e7,42126016,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,7.2370591,100,43,0,-0.27357095,1,1,1,1,0,0,0,0.009162833073876164,0.00256490605683565,0.3377997383284389
-908131838248e7,80118911,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.0900769,50,60,0.2857143,-0.36501375,1,1,1,0,0,0,1,-0.01112811735022751,0.007306773875206059,0.5820325637649101
-907261225358e7,3595411,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5366917,100,33,0,-0.50223994,1,1,0,1,0,0,1,-0.02565496002826277,0.005725556698515224,NA
-9.0665660440399995e+018,5514273,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9120231,100,47,0,-0.72341174,1,1,1,0,1,0,1,-0.08934285336332631,0.01613007128476474,NA
-9.0663882190799995e+018,78133920,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.5390272,100,43,0,-0.27357095,1,1,1,1,0,1,0,0.025516433805000637,0.00211743034529854,0.6572745284076273
-904801744929e7,42123489,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2160883,100,43,0,-0.27357095,1,1,1,1,0,1,0,0.03863668496815214,0.0010982444058024055,0.44831658245643763
-904801744929e7,42123488,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9177055,100,43,0,-0.27357095,1,1,1,1,0,1,0,-0.007494235394134658,0.0023241440803527295,0.5221794112181022
-904042802465e7,78133911,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.3395376,100,56,0,-0.20849626,1,1,1,1,0,1,0,0.06764165878075816,0.0019702344670469996,0.8223636743415615
-902162038152e7,80117244,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.7319307,80,43,0,-0.27357095,1,1,1,1,0,0,1,0.0015748767966501877,0.003266401911651755,0.48399709228375043
-902056606811e7,42125102,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2298388,100,39,0.5714286,-0.27357095,1,1,1,1,0,0,0,0.004395866055563869,0.003925197594956135,0.2905422999468987
-9013703892e9,80118301,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.8320141,100,70,0,-0.27357095,1,1,1,1,0,1,1,0.04730371508114098,0.005342385931794525,0.6893965454559897
-9013703892e9,80117999,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.6962128,100,70,0,-0.27357095,1,1,1,1,0,1,1,0.04404990546392938,0.007197245576277283,0.6794772030638034
-9013703892e9,80118302,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.1092477,100,70,0,-0.27357095,1,1,1,1,0,1,1,0.03777495863461336,0.0054121276759631015,0.6382803464163984
-900651609038e7,10462052,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.6916566,100,43,0,-0.27357095,1,1,1,1,0,0,0,0.036726015742036544,0.006917701312357684,0.5232081002679443
-900086245443e7,78136290,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.3839893,100,37,0,-0.18430561,0,1,1,1,0,1,1,0.03168699315439512,0.001876651849337779,0.5235704193703014
-899104389128e7,80118770,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.8119736,80,45,0,0.023628585,1,1,0,0,0,1,0,-0.04524856221137315,0.0023895501681414494,0.5937629105921638
-898926676097e7,3595974,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,8.4250774,100,23,0,-0.27357095,1,1,1,1,0,0,1,-0.021124389344223747,0.006656564734311826,0.46614857800460757
-897484405105e7,78134672,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,7.6591716,100,43,0,-0.27357095,1,1,1,1,0,1,1,0.022756995793543656,0.00844719477388233,0.6290262760617452
-897484405105e7,78134670,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,5.857933,100,43,0,-0.27357095,1,1,1,1,0,1,0,0.022997872428513495,0.0031335764854631774,0.6902532099781815
-897336807299e7,42125660,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.877296,80,37,0.33333334,-0.60011268,1,0,0,1,0,1,1,-2.6786209836353995e-5,0.0015014122049254366,0.6391099518317213
-896449096822e7,78133294,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.7569323,75,25,0.14285715,-0.53275663,1,1,0,0,0,1,0,0.003963932423054147,0.0022024830009329324,0.6967063811243898
-89545334567e8,78134682,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.8134446,90,38,0,-0.27357095,1,1,1,0,0,1,1,0.02751745294689176,0.0026182862236593836,0.7033959989378136
-89545334567e8,78136109,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6.779922,90,38,0,-0.52584499,1,1,1,0,0,1,1,0.03142792090655286,0.005549316132696322,0.6819332011411795
-895207990519e7,80117655,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.9963174,100,56,0,0.28568438,1,1,0,1,1,1,1,-0.03714160487719782,0.006437349287503596,0.6389588711363102
-894540556633e7,3594093,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0955992,90,35,0.2857143,0.39281446,1,1,1,1,0,0,1,-0.06633224245330989,0.0020982874626796835,NA
-894540556633e7,3594094,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9373746,90,35,0.2857143,0.2269356,1,1,1,1,0,0,1,-0.06336766144869306,0.002127738444165977,NA
-894223235242e7,42126012,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.426549,100,43,0,-0.27357095,1,1,1,1,0,0,0,0.013139057044896433,0.004574170762830262,0.4150640338278054
-893330962448e7,3592046,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6.9660244,100,43,0,-0.27357095,1,1,1,1,0,1,0,-0.028654665284639575,0.004991521975760097,NA
-893330962448e7,3592047,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6.4134588,100,43,0,-0.27357095,1,1,1,1,0,1,0,-0.04611391817915068,0.002277124664239286,NA
-893172895562e7,78134579,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.2344108,100,45,0,-0.56444448,1,0,1,1,1,1,1,0.04462981462798467,0.002493247559579601,0.5308321483695511
-8.9197058346800005e+018,42124846,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6846118,100,43,0,-0.27357095,1,1,1,1,0,0,0,0.0038716709281682313,0.001310456325594183,0.23914458005832695
-891013129704e7,5514473,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.779922,65,37,0.14285715,-0.43657961,1,1,0,0,0,1,1,0.030555703746346426,0.0026341345248008727,NA
-891013129704e7,5514472,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9409399,65,37,0.14285715,0.23039143,1,1,0,0,0,1,1,-0.0377445698453773,0.003141184718905784,NA
-888833366808e7,78131784,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,6.363028,40,43,0,-0.27357095,1,1,1,1,0,1,1,0.043594773548641705,0.0032955943648501317,0.4287667721900853
-888833366808e7,78134239,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,5.0106354,40,43,0,-0.27357095,1,1,1,1,0,1,1,0.028455236631310575,0.005141851417766387,0.4364516141774223
-888315713377e7,78133246,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.1092477,100,60,0,-0.58517939,0,0,1,0,0,0,0,0.061845006691008376,0.004746719580712808,0.5167210470334566
-887980610533e7,78133302,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.0196133,100,39,0,0.30987504,1,1,0,1,0,1,1,0.06375475722419569,0.005516529667693105,0.6748443224644735
-887874720489e7,42125288,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.1777825,50,39,0,-0.27357095,1,1,0,1,0,1,0,-0.045037650516370965,0.00993711870821097,0.47798060086311034
-886676045667e7,3586696,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6698809,100,48,0,-0.64047229,0,1,1,0,0,1,1,-0.012950836485527672,0.01263947083173779,0.557550288361188
-885398201991e7,10463421,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.6463904,100,43,0,-0.47459349,0,0,1,1,0,0,1,0.03614335840013416,0.004970883422440644,0.49116820217434015
-885155055418e7,42123493,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0402546,100,43,0,-0.27357095,1,1,1,1,0,1,1,0.07010992616014233,0.007697453214223762,0.5776671001956298
-885155055418e7,42123492,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0867748,100,43,0,-0.27357095,1,1,1,1,0,1,1,0.056564212492395044,0.006427478250987697,0.5695533126018243
-885104148851e7,80119065,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.2983174,100,43,0,-0.27357095,1,1,1,1,0,1,1,0.0074436070801954905,0.004843880000280984,0.5383377332568134
-883540410984e7,42124251,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1285849,100,43,0,-0.27357095,1,1,1,1,0,1,1,0.047240757131481535,0.009776565842304578,0.445601650836054
-883156548718e7,42124330,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5930448,100,43,0.14285715,-0.50098449,1,1,1,0,0,1,1,0.07071906369979906,0.004758805045928967,0.737499187956342
-883156548718e7,42124332,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8023949,100,43,0.14285715,-0.44223574,1,1,1,0,0,1,1,0.024878437533721504,0.011795403465277727,0.7311792146688693
-883156548718e7,42124331,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2930179,100,43,0.14285715,-0.24525468,1,1,1,0,0,1,1,0.012792669845452957,0.003901047576908619,0.7604957364587995
-881239379329e7,80117361,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,6.49224,100,50,0,-0.27357095,1,1,1,1,0,0,0,-0.011277288450995298,0.0046952451446086,0.3392096649027264
-881239379329e7,80117724,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,7.426549,100,50,0,-0.27357095,1,1,1,1,0,0,0,0.04443468017509722,0.004421722195621144,0.3280489119855094
-881239379329e7,80119564,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,6.4457197,100,50,0,-0.27357095,1,1,1,1,0,0,0,0.12600591025914784,0.011021375124044183,0.6048279649169308
-878266671665e7,80117473,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.5120711,100,43,0,-0.27357095,1,1,1,1,0,0,1,-0.08518349958028912,0.0013130313050825774,0.5235010113257433
-878249586234e7,80117275,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.420579,100,43,0,-0.27357095,1,1,1,1,0,1,0,-0.08328186179985834,0.00424476776383595,0.48296467540400073
-878249586234e7,80117277,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.9793391,100,43,0,-0.27357095,1,1,1,1,0,1,0,-0.08695960353638109,0.002102599789164372,0.5270485671677108
-878249586234e7,80117276,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.5652652,100,43,0,-0.27357095,1,1,1,1,0,1,1,0.04100257388746055,9.268483007852874e-4,0.6898855783837476
-877023075231e7,42123799,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.478735,100,39,1,-0.21827805,0,1,1,0,1,0,0,-0.022270493141044897,0.006621209892776088,0.364224001493466
-877023075231e7,42123800,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6.779922,100,39,1,-0.52584499,0,1,1,0,1,0,0,-0.017098414554271885,0.014586909093904714,0.39543772495179463
-877023075231e7,42125693,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,6.6846118,100,39,0,-0.27357095,0,1,1,0,0,1,0,-0.050880606120921934,0.003910003558007446,0.645694924562673
-876895022992e7,80119445,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.2344108,100,43,0,-0.27357095,1,1,1,1,0,0,1,0.014099265087470525,0.007529327873750856,0.4143808741454555
-876633930991e7,42126589,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0864105,100,43,0,-0.27357095,1,1,1,1,0,0,1,-0.055776462182509964,0.0044778795918031696,0.287127107351857
-876589106885e7,42126066,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,6.8977051,100,63,0,-0.27357095,1,0,1,1,0,1,0,0.024451627012864973,0.0022592166325325633,0.6427287847362598
-876322753681e7,80118817,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.1527328,100,50,0,-0.66753316,0,1,1,0,0,1,0,-0.08949495841307462,0.006163032020128715,0.5536498840908148
-876040368353e7,78134238,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.0551577,75,30,0.14285715,0.25862351,1,1,0,1,0,1,0,-0.025615970451499704,0.0031938630256730903,0.4665376131430584
-875507827006e7,80117050,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6.0867748,90,60,0,-0.58863521,1,1,0,0,1,1,1,-0.04092899538059557,0.005681114228560009,0.6196088483016193
-875507827006e7,80118999,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,7.5496092,100,60,0,-0.27357095,1,1,0,0,0,0,0,-0.015053610973199426,0.005662466203976202,0.6083290443289798
-875421384978e7,5524107,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0163183,100,43,0,0.21715386,1,0,1,1,0,1,1,-0.09182088522691598,0.009443607134117162,NA
-874851245055e7,5524165,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2584124,100,49,0,-0.27357095,1,1,1,1,0,1,1,0.02155594018411929,0.0027081212866909734,NA
-874851245055e7,5524167,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2453842,80,49,0.2857143,0.57597232,1,1,1,1,0,1,1,-0.035161557489139614,0.004541901383985454,NA
-874851245055e7,5524164,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2344108,100,49,0,-0.27357095,1,1,1,1,0,1,1,0.06282993524589565,0.00846145267455172,NA
-874851245055e7,5524168,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.673223,80,49,0.2857143,0.00230808,1,1,1,1,0,1,1,-0.014495549429905843,0.007193000876802952,NA
-874851245055e7,5524169,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5120711,80,49,0.2857143,-0.10827782,1,1,1,1,0,1,1,0.025482407403030028,0.009688178788454252,NA
-874318616926e7,80116965,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6.8023949,100,35,0,-0.27357095,1,1,1,1,0,0,0,-0.016677776099756514,0.0026085771221156344,0.29992412826862275
-874318616926e7,80117759,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,7.106606,100,35,0,-0.40834752,1,1,1,1,0,1,0,0.008331833071108023,0.009926309564675882,0.5778609151044162
-874318616926e7,80117760,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,6.6592941,100,35,0,-0.27357095,1,1,1,1,0,1,0,-0.007954009757280266,0.0025376993032442457,0.6047206005181557
-874318616926e7,80119223,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,7.0210838,100,35,0,-0.27357095,1,1,1,1,0,1,0,0.00347055975463912,0.006208114149460185,0.5268931115104586
