NombrePignorante,prenda,suc_x_dia,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_dow6,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,dummy_suc6,num_arms_d3,num_arms_d4,num_arms_d5,num_arms_d6,visit_number_d2,visit_number_d3,visit_number_d4,visit_number_d5,visit_number_d6,visit_number_d7,log_prestamo,pr_recup,edad,faltas,val_pren_std,genero,pres_antes,plan_gasto_bin,masqueprepa,pb,pro_8,eff_cost_loan,tau_hat_oob$predictions,tau_hat_oob$variance.estimates,propensity_score
-918733416171e7,78133242,299,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,8.5310965,100,42,0,-0.27415663,1,1,1,1,0,0,-1.1390748,0.010952977121522892,1.6140352983604978e-4,0.5268712398812109
-917719051673e7,78133232,299,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.5231752,80,42,0,-0.27415663,1,1,1,1,0,0,-1.4285715,0.010952977121522892,1.6140352983604978e-4,0.5445619682700157
-917467215167e7,10462066,471,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6.4134588,100,52,0,-0.61915183,0,1,0,1,0,1,-1.4285715,0.010936089587672043,1.7698369330149488e-4,0.2818202407245802
-917467215167e7,10462721,481,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,6.9177055,100,52,0,-0.27415663,0,1,0,1,0,1,-1.4713068,0.011112616887619647,1.7556564432363246e-4,0.4577311238725608
-917467215167e7,10463546,497,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,5.9914646,100,52,0,-0.27415663,0,1,0,1,0,1,-1.4285715,0.010915381405977326,1.7997532939589448e-4,0.34814992988982424
-916988485595e7,80117265,389,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,8.0709057,100,42,0,-0.27415663,1,1,1,1,0,0,-1.9110745,0.011716736935987527,1.7116524608781636e-4,0.6333933667592749
-916546731528e7,3591934,8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3138523,80,54,0,0.6692791,1,1,1,1,0,0,-1.8870052,0.010596174220271516,1.7495294603007085e-4,0.40101613584833135
-916516169086e7,3595471,21,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.21524,100,48,0,-0.19400316,1,1,1,1,1,0,-1.8921523,0.010446890458765389,1.783181111892872e-4,0.4868958471161905
-915634713117e7,78133121,296,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6.1737862,100,45,0.2857143,-0.66407734,1,1,1,1,0,0,-1.2630417,0.011134186376277442,1.7039327407111448e-4,0.601142396464209
-915634713117e7,78134163,321,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,6.6463904,100,45,0,-0.27415663,1,1,1,1,0,1,-1.1931558,0.011170914588486746,1.5786675399429457e-4,0.3798645215136086
-914729183109e7,42124415,228,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.521461,100,42,0,-0.27415663,1,1,1,1,0,0,-1.1287999,0.010544066389282127,1.6606697489533517e-4,0.3374136751950206
-913936589531e7,42125021,213,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2890368,100,22,0,0.70440662,1,1,1,1,1,1,-1.1828592,0.01110490086805022,1.7676278547832205e-4,0.32277272890725867
-910705168816e7,5522747,101,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9401712,100,40,0.14285715,-0.6986354,1,1,0,1,0,0,-1.2936053,0.010837618791388523,1.5319917397966067e-4,0.3694316487353908
-909453318405e7,78136113,352,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.4614682,90,42,0,-0.27415663,1,1,1,1,0,1,-1.902462,0.010771008019947565,1.511841559883611e-4,0.5615018958551351
-909453318405e7,78136110,352,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.0867748,100,42,0,-0.27415663,1,1,1,1,0,1,-1.9024578,0.010771008019947565,1.511841559883611e-4,0.5683035447492405
-909453318405e7,78136114,352,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.8134446,90,42,0,-0.27415663,1,1,1,1,0,1,-1.9024615,0.010861505391327374,1.47648976283348e-4,0.5392804792670021
-909453318405e7,78136115,352,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.1777825,90,42,0,-0.27415663,1,1,1,1,0,1,-1.9024569,0.010775154165451991,1.6345535836694537e-4,0.5378709292341477
-9.0883933711600005e+018,42124511,199,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7.635304,100,42,0,-0.27415663,1,1,1,1,0,0,-1.6655134,0.010702110677223058,1.877548261125359e-4,0.3811092138844346
-9.0883933711600005e+018,42124631,216,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,6.9660244,90,42,0,-0.27415663,1,1,1,1,0,1,-1.4285715,0.010620806839697848,1.592383084673147e-4,0.28580797411027625
-9.0883933711600005e+018,42124627,216,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,7.0817084,90,42,0,-0.27415663,1,1,1,1,0,1,-1.4285715,0.010613380432409388,1.7477891753488317e-4,0.28560834985249245
-9.0883933711600005e+018,42124628,216,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,7.4024515,90,42,0,-0.27415663,1,1,1,1,0,1,-1.4285715,0.010527108592784743,1.6863409250853116e-4,0.2840314110968642
-9.0883933711600005e+018,42124847,228,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,6.1737862,90,42,0,-0.27415663,1,1,1,1,0,0,-1.4285715,0.010544066389282127,1.6606697489533517e-4,0.335051428039625
-9.0883933711600005e+018,42124914,234,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,6.7334018,100,42,0,-0.27415663,1,1,1,1,0,0,-1.4285715,0.010527835995199863,1.7126892803167465e-4,0.34079581934449765
-9.0883933711600005e+018,42125580,256,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,6.4297194,90,42,0,-0.27415663,1,1,1,1,0,0,-1.4285715,0.010567268019923139,1.6220069196016843e-4,0.3314435333888252
-908821747816e7,80117247,389,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.5496092,100,72,0.14285715,-0.014401549,1,1,0,0,1,0,-2.2142136,0.010740257680827705,1.5856212795552191e-4,0.6188095529906705
-908383493402e7,42126016,252,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,7.2370591,100,42,0,-0.27415663,1,1,1,1,0,0,-1.350554,0.010984677951819758,1.9497928276235017e-4,0.37596903811043086
-908131838248e7,80118911,434,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.0900769,50,60,0.2857143,-0.36501375,1,1,1,0,0,0,-1.4285715,0.010854020404716508,1.2681188440680306e-4,0.5862037176044836
-907261225358e7,3595411,18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5366917,100,33,0,-0.50223994,1,1,0,1,0,0,-1.4285715,0.01085866974057251,1.584481579527421e-4,0.43817921443249286
-9.0665660440399995e+018,5514273,101,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9120231,100,47,0,-0.72341174,1,1,1,0,1,0,-1.4285715,0.01047033824471001,1.6389830688681766e-4,0.37785405814270734
-902162038152e7,80117244,389,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.7319307,80,42,0,-0.27415663,1,1,1,1,0,0,-1.4285715,0.011239680065509145,1.6868863214429203e-4,0.5851886906654815
-902056606811e7,42125102,234,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2298388,100,39,0.5714286,-0.27415663,1,1,1,1,0,0,-1.2008913,0.010866925005933718,1.7162911906947888e-4,0.32523842808501074
-9013703892e9,80118301,413,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.8320141,100,70,0,-0.27415663,1,1,1,1,0,1,-1.932242,0.011075231179711919,1.6420641135276733e-4,0.5111723020885779
-9013703892e9,80118302,413,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.1092477,100,70,0,-0.27415663,1,1,1,1,0,1,-1.9322603,0.010760984212423264,1.3439614129160995e-4,0.4947078216419831
-9013703892e9,80117999,413,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.6962128,100,70,0,-0.27415663,1,1,1,1,0,1,-1.9322397,0.011034054645341837,1.6173364077122268e-4,0.5057718224646486
-900651609038e7,10462052,465,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.6916566,100,42,0,-0.27415663,1,1,1,1,0,0,-1.0334795,0.010831308309326174,1.8457435472078057e-4,0.36658774815441786
-900086245443e7,78136290,363,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.3839893,100,37,0,-0.18430561,0,1,1,1,0,1,-1.4285715,0.011014294126566085,1.434144188467236e-4,0.43493483802979677
-898926676097e7,3595974,21,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,8.4250774,100,23,0,-0.27415663,1,1,1,1,0,0,-1.6655143,0.01162034936415585,1.887511879933033e-4,0.5153430101115227
-896449096822e7,78133294,300,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.7569323,75,25,0.14285715,-0.53275663,1,1,0,0,0,1,-1.110744,0.011050766643170779,1.4712013282912846e-4,0.5727194853356972
-89545334567e8,78136109,352,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6.779922,90,38,0,-0.52584499,1,1,1,0,0,1,-1.4285715,0.011082888985586029,1.4462953438835875e-4,0.5585194396142473
-895207990519e7,80117655,402,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.9963174,100,56,0,0.28568438,1,1,0,1,1,1,-1.9223121,0.011033554251573777,1.4760162603286422e-4,0.45679641665979676
-894540556633e7,3594094,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9373746,90,35,0.2857143,0.2269356,1,1,1,1,0,0,-2.6655142,0.01104293467992095,1.8819885240904752e-4,0.405323752430349
-894540556633e7,3594093,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0955992,90,35,0.2857143,0.39281446,1,1,1,1,0,0,-2.6655135,0.01104293467992095,1.8819885240904752e-4,0.407530679533371
-894223235242e7,42126012,252,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.426549,100,42,0,-0.27415663,1,1,1,1,0,0,-1.2240653,0.010534406561795797,1.758502725536067e-4,0.3696145390879862
-8.9197058346800005e+018,42124846,228,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6846118,100,42,0,-0.27415663,1,1,1,1,0,0,-1.2395248,0.010539124765835172,1.6657984765172047e-4,0.3338767964620083
-891013129704e7,5514472,108,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9409399,65,37,0.14285715,0.23039143,1,1,0,0,0,1,-1.6655145,0.011119307175201603,1.7827225148160536e-4,0.35437456902745945
-891013129704e7,5514473,108,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.779922,65,37,0.14285715,-0.43657961,1,1,0,0,0,1,-1.6655146,0.01091804274766202,1.5787952353025816e-4,0.3573878017280549
-888833366808e7,78131784,297,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,6.363028,40,42,0,-0.27415663,1,1,1,1,0,1,-1.4285715,0.010752026247610126,1.5028186223949442e-4,0.35756498700564826
-888833366808e7,78134239,323,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,5.0106354,40,42,0,-0.27415663,1,1,1,1,0,1,-1.4285715,0.01073136716466586,1.5703995619174027e-4,0.4357592998704899
-888315713377e7,78133246,299,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.1092477,100,60,0,-0.58517939,0,0,1,0,0,0,-1.473911,0.010591872284310936,1.6008342573456418e-4,0.5446799264564709
-887980610533e7,78133302,300,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.0196133,100,39,0,0.30987504,1,1,0,1,0,1,-1.4285715,0.011284881829892023,1.6609603172170772e-4,0.5823287207614446
-887874720489e7,42125288,241,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.1777825,50,39,0,-0.27415663,1,1,0,1,0,1,-1.2582138,0.011316023725645526,1.8433195884304943e-4,0.28168523038701315
-886676045667e7,3586696,15,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6698809,100,48,0,-0.64047229,0,1,1,0,0,1,-1.4285715,0.010464285407876112,1.671531774602088e-4,0.3260390904326389
-885398201991e7,10463421,515,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.6463904,100,42,0,-0.47459349,0,0,1,1,0,0,-1.4285715,0.010581690955517815,1.6372358550774456e-4,0.4099923407313118
-885104148851e7,80119065,440,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.2983174,100,42,0,-0.27415663,1,1,1,1,0,1,-1.4285715,0.010949695321717101,1.1366151074118946e-4,0.5238128552245562
-883540410984e7,42124251,213,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1285849,100,42,0,-0.27415663,1,1,1,1,0,1,-1.4285715,0.010804632203565227,1.7470615734653386e-4,0.31856816165481555
-881239379329e7,80117361,392,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,6.49224,100,50,0,-0.27415663,1,1,1,1,0,0,-1.2395151,0.010774089901739142,1.0831052999090569e-4,0.3499113004911101
-881239379329e7,80117724,404,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,7.426549,100,50,0,-0.27415663,1,1,1,1,0,0,-1.2910297,0.010819832680583988,1.2016092718882424e-4,0.34887153299482415
-881239379329e7,80119564,461,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,6.4457197,100,50,0,-0.27415663,1,1,1,1,0,0,-1.2343493,0.010836673977351666,1.1787880822005327e-4,0.6122452327426294
-878266671665e7,80117473,396,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.5120711,100,42,0,-0.27415663,1,1,1,1,0,0,-1.4285715,0.010953321754594523,1.4801317039587466e-4,0.5493156244633367
-878249586234e7,80117277,390,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.9793391,100,42,0,-0.27415663,1,1,1,1,0,1,-1.4175856,0.011212258506965962,1.461594520076756e-4,0.4283780228854972
-878249586234e7,80117275,390,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.420579,100,42,0,-0.27415663,1,1,1,1,0,1,-1.4175808,0.011019911051985057,1.347401204673358e-4,0.4217257552179643
-878249586234e7,80117276,390,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.5652652,100,42,0,-0.27415663,1,1,1,1,0,1,-1.6916277,0.010932620689134715,1.12592301917518e-4,0.4659334007380402
-877023075231e7,42123800,198,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6.779922,100,39,1,-0.52584499,0,1,1,0,1,0,-1.211659,0.011370276622783514,1.7093679244283653e-4,0.3503068751160843
-877023075231e7,42123799,198,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.478735,100,39,1,-0.21827805,0,1,1,0,1,0,-1.2152202,0.011279732604917098,1.7702099537725006e-4,0.356932507400886
-877023075231e7,42125693,260,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,6.6846118,100,39,0,-0.27415663,0,1,1,0,0,1,-1.2317998,0.011335860563294501,1.6722188381651125e-4,0.4781095218217001
-876895022992e7,80119445,456,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.2344108,100,42,0,-0.27415663,1,1,1,1,0,0,-1.4285715,0.010910988996580879,1.0481926936493204e-4,0.3609973375214245
-876633930991e7,42126589,275,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0864105,100,42,0,-0.27415663,1,1,1,1,0,0,-1.4285715,0.010763694090474858,1.7306737278129073e-4,0.35078081948510087
-876322753681e7,80118817,432,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.1527328,100,50,0,-0.66753316,0,1,1,0,0,1,-1.2369573,0.010795443597208685,1.1616386602564783e-4,0.43841099415579793
-875507827006e7,80117050,382,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6.0867748,90,60,0,-0.58863521,1,1,0,0,1,1,-2.0713215,0.011340630675631683,1.340454402709508e-4,0.6013091148563714
-875507827006e7,80118999,437,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,7.5496092,100,60,0,-0.27415663,1,1,0,0,0,0,-1.2369421,0.011313333212566529,1.5783614163066372e-4,0.5851168939172191
-875421384978e7,5524107,108,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0163183,100,43,0,0.21715386,1,0,1,1,0,1,-1.7586044,0.010735956872243085,1.7276400234074988e-4,0.360778114329725
-874318616926e7,80116965,380,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6.8023949,100,35,0,-0.27415663,1,1,1,1,0,0,-1.1339221,0.011256725614132162,9.558085598690007e-5,0.3588373971707555
-874318616926e7,80117759,405,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,7.106606,100,35,0,-0.40834752,1,1,1,1,0,1,-1.0849917,0.011327416703976927,1.1486837801212843e-4,0.5040737224459972
-874318616926e7,80117760,405,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,6.6592941,100,35,0,-0.27415663,1,1,1,1,0,1,-1.2395256,0.011256152789382757,1.0384662104938468e-4,0.5082162589985935
-874318616926e7,80119223,445,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,7.0210838,100,35,0,-0.27415663,1,1,1,1,0,1,-1.2343659,0.011378967350198381,1.1083085002810598e-4,0.5127318639205526
-873474270101e7,80117770,405,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.363028,100,42,0,-0.27415663,1,1,1,1,0,1,-1.4285715,0.010949695321717101,1.1366151074118946e-4,0.5340255425472175
-8.7271887025999995e+018,3595416,18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3961544,100,37,0.2857143,0.71995533,1,1,1,1,0,0,-1.8998829,0.011073276386911803,1.814662434743499e-4,0.42412732568644157
-8.7271887025999995e+018,3595417,18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0986433,100,37,0.2857143,0.32599312,1,1,1,1,0,0,-1.8998815,0.011073276386911803,1.814662434743499e-4,0.4282804284142106
-87267936117e8,3591889,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3593693,100,42,0,-0.27415663,1,1,1,1,0,0,-1.4285715,0.010741995791831415,1.867733714772658e-4,0.41631727920538913
-8.7207947127600005e+018,42125046,243,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1077204,100,42,0,-0.27415663,1,1,1,1,0,1,-1.2111897,0.010804632203565227,1.7470615734653386e-4,0.33560295771937076
-870941594941e7,78133140,296,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.6698809,100,42,0,-0.27415663,1,1,1,1,0,0,-1.4285715,0.010715998990307594,1.6290066267117176e-4,0.6408895134474389
-870571627664e7,3594124,8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.521461,100,46,0,-0.74356091,1,0,1,0,0,0,-1.0051599,0.01047033824471001,1.6389830688681766e-4,0.3948122176029432
-870306807536e7,78136307,364,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.1777825,100,41,0.14285715,-0.37724522,0,1,1,1,0,1,-1.9024111,0.010887620815296324,1.5986402219797307e-4,0.573951466210505
-870268872731e7,42124665,217,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4510536,100,42,0,-0.27415663,1,1,1,1,0,1,-1.1493781,0.010727684646942211,1.85273783179649e-4,0.2906645511159372
-869948772703e7,42124966,241,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0867748,100,59,0.2857143,-0.58863521,1,1,0,0,0,1,-1.2507272,0.010367621248275062,1.817506983390542e-4,0.28175232889469093
-868094600047e7,42126034,252,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8.9306269,100,42,0,-0.27415663,1,1,1,1,0,0,-1.2769034,0.011228736213644515,1.9609312160909882e-4,0.3726396689535798
-868094600047e7,42126033,252,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8.2024822,100,42,0,-0.27415663,1,1,1,1,0,0,-1.2769041,0.011228736213644515,1.9609312160909882e-4,0.371901361641173
-868094600047e7,42126032,252,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8.6143198,100,42,0,-0.27415663,1,1,1,1,0,0,-1.2769001,0.011228736213644515,1.9609312160909882e-4,0.37290532538309284
-868094600047e7,42126035,252,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8.4184771,100,42,0,-0.27415663,1,1,1,1,0,0,-1.2769029,0.011228736213644515,1.9609312160909882e-4,0.37619558264857916
-867858915835e7,80117578,400,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,6.8977051,100,42,0,-0.27415663,1,1,1,1,0,0,-1.4285715,0.011112374148903328,1.2608945543282656e-4,0.7027907860404933
-867858915835e7,80117577,400,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,6.7334018,100,42,0,-0.27415663,1,1,1,1,0,0,-1.4285715,0.010911792158821161,1.2255205626620798e-4,0.7058037449000318
-867858915835e7,80117575,400,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,6.7569323,100,42,0,-0.27415663,1,1,1,1,0,0,-1.4285715,0.010909517608786121,1.2245246000335412e-4,0.7070800024492072
-867858915835e7,80117579,400,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,6.363028,100,42,0,-0.27415663,1,1,1,1,0,0,-1.4285715,0.010927986027862392,1.1740129490305805e-4,0.7053147147166549
-867858915835e7,80117576,400,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,6.6846118,100,42,0,-0.27415663,1,1,1,1,0,0,-1.4285715,0.010922970354702717,1.1791510336656009e-4,0.7104664789833867
-867858915835e7,80118701,427,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,6.6846118,100,42,0,-0.27415663,1,1,1,1,0,1,-1.4285715,0.010969024572352463,1.1486727659381207e-4,0.5009204422248446
-867858915835e7,80118702,427,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,6.856462,100,42,0,-0.27415663,1,1,1,1,0,1,-1.4285715,0.011130583380498129,1.1511259758669223e-4,0.5069699878374851
