NombrePignorante,prenda,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_dow6,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,dummy_suc6,num_arms_d3,num_arms_d4,num_arms_d5,num_arms_d6,visit_number_d2,visit_number_d3,visit_number_d4,visit_number_d5,visit_number_d6,visit_number_d7,log_prestamo,pr_recup,edad,faltas,val_pren_std,genero,pres_antes,plan_gasto_bin,masqueprepa,pb,pro_4,fc_admin_disc,tau_hat_oob$predictions,tau_hat_oob$variance.estimates,propensity_score
-902162038152e7,80117244,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.7319307,80,43,0,-0.26200578,1,1,1,1,0,0,3257.1428,-158.19018556436956,13564.697285479107,0.2925723974455483
-902056606811e7,42125102,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2298388,100,39,0.5714286,-0.26200578,1,1,1,1,0,0,1707.3179,-104.00942425132484,5102.893791794932,0.26339588634346195
-9.0113190887600005e+018,5514183,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5606818,100,36,0.14285715,-0.65083975,1,1,1,1,0,1,371.42856,-5.742391864365162,96.59579993836309,NA
-9.0113190887600005e+018,5514184,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.363028,100,36,0.14285715,-0.54025388,1,1,1,1,0,1,750.58203,-3.2121744497968088,128.10810359696666,NA
-900900841802e7,3594496,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8405466,100,82,0,-0.50683802,1,1,1,1,0,1,979.31396,9.58455157471746,1554.4077990596536,0.622014719544723
-90072415871e8,10463051,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,7.9266024,90,24,0,-0.26200578,0,1,0,1,0,1,3957.1428,-15.470698579632776,14239.304157872843,0.6218402837848536
-900651609038e7,10462052,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.6916566,100,43,0,-0.26200578,1,1,1,1,0,0,2286.4226,-65.45851502744284,5221.500006953267,0.5307247450587351
-898926676097e7,3591006,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.2728772,100,23,1,-0.7521683,1,1,1,1,0,1,1289.6012,-0.6499658257806955,1199.9747746159744,NA
-898926676097e7,3595974,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,8.4250774,100,23,0,-0.26200578,1,1,1,1,0,0,7394.2759,316.35488246747684,56520.53419508264,0.4608317579931793
-898624982367e7,42123627,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3395376,100,43,0,-0.26200578,1,1,1,1,0,1,2291.1189,-173.21331737877588,3673.821254926171,0.30711174045118866
-898624982367e7,42123626,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7275352,100,43,0,-0.26200578,1,1,1,1,0,1,3427.0469,-176.73579115160592,19989.5524075409,0.3739836874289383
-897484405105e7,78134484,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5.9401712,100,43,0,-0.26200578,1,1,1,1,0,1,675.22028,-18.327419817422307,591.0690906907844,0.8169300710786402
-897484405105e7,78134936,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,6.9275579,40,43,0,-0.26200578,1,1,1,1,0,1,1282.6829,-56.10164979393835,3965.6927909074734,0.6724865727959523
-897006696037e7,3592101,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6870804,50,66,0.14285715,0.095806524,1,1,1,0,0,1,2747.0613,-3.489758339390114,8637.975758928038,NA
-896805923566e7,10463539,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.4616404,100,43,0,-0.26200578,1,1,1,1,0,1,3109.8672,-76.15794256444548,5597.540613530546,0.5036944568986411
-895213074623e7,5524576,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,8.7355251,100,43,0,-0.26200578,1,1,1,1,0,1,8885.7139,506.71938496482505,288521.90381506557,NA
-895213074623e7,5524577,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5.5606818,100,43,0,-0.26200578,1,1,1,1,0,1,367.80835,22.20517584641683,264.2669900959519,NA
-895025461256e7,42124383,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,7.5806999,100,60,0,-0.063352287,1,1,0,0,0,1,2383.4817,-50.46475113482775,5216.039337156286,0.5565860635160391
-895025461256e7,42125462,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,7.4500794,100,60,0,-0.26200578,1,1,0,0,0,1,2154.4175,-73.79954316272705,4781.676293180457,0.552170229227608
-895025461256e7,42125463,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,6.363028,100,60,0,-0.26200578,1,1,0,0,0,1,659.15277,-27.234022423443765,1009.724273843022,0.5308399061308463
-894720006497e7,5522667,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1777825,70,50,0.14285715,-0.23773447,1,1,1,1,0,1,1871.4286,-64.53968529739602,1402.2489216449546,NA
-8.9454394518799995e+018,80117915,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.8594131,100,48,0,0.22404926,1,1,1,1,0,1,3078.6597,16.055061784959772,7170.621854475672,0.20014576174038312
-894540556633e7,3594093,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0955992,90,35,0.2857143,0.39281446,1,1,1,1,0,0,7982.6689,134.72325349724912,16502.629061453812,0.36720472421918005
-894540556633e7,3594094,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9373746,90,35,0.2857143,0.2269356,1,1,1,1,0,0,6814.4751,-15.568234080886619,3773.3244352825277,0.32163207284882595
-894386853742e7,3594438,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4085307,100,43,0,-0.26200578,1,1,1,1,0,1,2676.8467,-106.14667907200318,3007.055530746152,NA
-894223235242e7,42126012,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.426549,100,43,0,-0.26200578,1,1,1,1,0,0,2117.0029,-171.40915577244755,7621.131200042357,0.29234076381206026
-893330962448e7,3592324,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6.6592941,100,43,0,-0.26200578,1,1,1,1,0,1,1269.6587,34.511112785851914,817.6907781523811,NA
-89232231276e8,3595323,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.818778,100,52,0,1.5954359,0,1,0,0,0,1,8602.0908,185.2258422530297,422325.3909082474,NA
-8.9197058346800005e+018,42124846,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6846118,100,43,0,-0.26200578,1,1,1,1,0,0,1019.9581,35.80928801777947,2081.0173683897215,0.3037975538728115
-891742063315e7,80117934,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.7406645,100,43,0,-0.26200578,1,1,1,1,0,1,3285.7144,-157.19000860960352,4055.128465215097,0.22217204394335938
-889707774821e7,5521188,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.49224,100,43,0,-0.26200578,1,1,1,1,0,1,670.96393,8.02688651055213,895.0824423922282,NA
-888833366808e7,78131756,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,7.36518,40,43,0,-0.26200578,1,1,1,1,0,1,2257.1428,-86.6652327162282,5070.2279032309725,0.6694122676477525
-888833366808e7,78134929,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,7.4383836,80,43,0,-0.26200578,1,1,1,1,0,1,2428.5715,-132.97109197853857,9351.620625172538,0.6542805687086809
-8.8835264495600005e+018,3586687,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3820267,90,43,0,-0.26200578,1,1,1,1,0,1,114.28571,3.06168166482799,118.08996379778466,0.6705770837948781
-888315713377e7,78133246,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.1092477,100,60,0,-0.58517939,0,0,1,0,0,0,672.34552,-13.137972787384136,282.5122581897988,0.5541655146094835
-886566873849e7,10462436,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.9373746,100,43,0,-0.26200578,1,1,1,1,0,1,3104.9526,-162.3538666725065,9166.27993003094,0.13658149297880728
-885398201991e7,10463421,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.6463904,100,43,0,-0.47459349,0,0,1,1,0,0,1100,21.923305324837095,452.2248621713751,0.55902389911205
-884866452623e7,3592357,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9759083,100,43,0,-0.26200578,1,1,1,1,0,1,5257.4927,-23.90118848847578,36721.65390326523,NA
-884752642594e7,3586669,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6.9275579,100,61,0,-0.26200578,1,1,0,0,0,1,1810.186,30.915188124097202,1163.0919140879669,0.6290172029637621
-883785679387e7,78135180,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,7.8860812,100,43,0,-0.26200578,1,1,1,1,0,1,3391.9009,-116.69818046546845,16177.863668965043,0.661065288673309
-883785679387e7,78135179,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,7.3132205,100,43,0,-0.26200578,1,1,1,1,0,1,1912.7213,-103.06017524637065,4395.130753858091,0.7019920257968999
-883702491478e7,78134958,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.4500794,100,44,0,-0.18531172,1,1,0,0,0,1,2188.6951,-91.52898017009805,1337.0174521261483,0.7661113332372682
-881923817403e7,78134815,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.7214255,100,81,0,-0.54312402,1,1,0,0,0,1,935.73798,16.692921239415316,1200.5177135320243,0.623480390672904
-881306428802e7,78133015,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.0646362,100,51,0,-0.26200578,1,1,1,0,0,1,4542.8569,124.84849837674595,7024.47959772745,0.5592161201350461
-881306428802e7,78134951,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,9.1642962,100,51,0,2.4893293,1,1,1,0,0,1,9741.8096,359.71806345518866,595433.088376989,0.6308974594596614
-881239379329e7,80117111,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7.1546154,100,50,0.14285715,-0.29834726,1,1,1,1,1,1,1910.6937,0.20667176144309626,1170.3942882030128,0.6990378169777232
-881239379329e7,80117361,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,6.49224,100,50,0,-0.26200578,1,1,1,1,0,0,842.14392,-12.656138435975267,418.47223092810145,0.20499908635224595
-881239379329e7,80117724,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,7.426549,100,50,0,-0.26200578,1,1,1,1,0,0,2234.5669,-61.63015323634501,717.3346145459063,0.1961362728422792
-881239379329e7,80119564,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,6.4457197,100,50,0,-0.26200578,1,1,1,1,0,0,800.3429,-2.8270460736179346,337.9673566938884,0.6578446866962265
-880431184536e7,5524220,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9135032,100,22,1,-0.61282587,1,0,0,1,0,1,528.57141,7.143382503441921,525.2174811333555,NA
-88020288143e8,10463537,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.3588309,100,43,0,-0.26200578,1,1,1,1,0,1,1866.2141,-97.93017720455722,3515.361056688511,0.5111002170297054
