nombrepignorante,prenda,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,prestamo,pr_recup,edad,visit_number,num_arms,faltas,genero,pres_antes,fam_pide,fam_comun,ahorros,cta_tanda,masqueprepa,estresado_seguido,oc,pb,fb,hace_presupuesto,tentado,low_cost,low_time,rec_cel,tau_hat_oobpredictions,insample,pago_frec_vol_fee
1.30665258424e+18,42125340,1,0,0,0,0,0,0,1,0,0,2110,75,52,2,2,.14285715,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,-.17292389,0,
8.84772845219e+18,3586618,0,0,1,0,0,1,0,0,0,0,1010,100,42,1,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1,0,0,1,-.17569159,0,
-1.52795407626e+18,10463052,0,1,0,0,0,0,0,0,0,0,7000,100,52,1,1,.42857143,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,,1,0
4.33508264626e+18,78134367,0,0,0,0,1,0,0,0,1,0,880,70,30,1,2,.42857143,1,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,-.13471803,0,
2.23576050380e+18,80117153,1,0,0,0,0,0,0,0,0,1,1180,100,21,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,,1,0
6.15133964023e+18,10463153,1,0,0,0,0,0,0,0,0,0,300,20,46,1,1,.5714286,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,,1,1
3.98128806574e+18,3595392,0,0,1,0,0,1,0,0,0,0,1170,50,30,1,1,.85714287,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,-.13338682,0,
-7.88684544974e+18,78136231,0,0,1,0,0,0,0,0,1,0,2340,90,32,2,2,0,1,1,1,0,1,1,1,0,1,0,0,1,0,1,1,0,-.054718323,0,
-2.51038406867e+18,3592072,0,1,0,0,0,1,0,0,0,0,660,75,44,1,1,.14285715,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,,1,0
6.41378913128e+18,3594270,0,0,0,0,0,1,0,0,0,0,860,50,38,1,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1,0,1,1,,1,1
-5.67839515525e+18,80117320,0,0,0,0,0,0,0,0,0,1,790,100,29,1,2,.85714287,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,1,-.1565017,0,
-4.22059315900e+18,80118017,0,0,0,0,0,0,0,0,0,1,800,100,73,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,-.13723175,0,
7.90180563178e+18,3592367,0,0,1,0,0,1,0,0,0,0,1190,100,55,1,1,.14285715,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,-.10815017,0,
1.29077818900e+18,3592335,1,0,0,0,0,1,0,0,0,0,1750,50,42,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,,1,0
8.52665392050e+18,80116788,1,0,0,0,0,0,0,0,0,1,1390,100,36,1,1,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,0,-.12082667,0,
-2.70207908303e+18,10462520,0,0,0,0,1,0,0,0,0,0,1500,100,43,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,1,-.1627931,0,
-5.67919729660e+18,3594092,0,0,0,1,0,1,0,0,0,0,400,100,61,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,-.15854256,0,
2.32183317249e+18,3586601,0,1,0,0,0,1,0,0,0,0,1140,100,42,2,2,0,1,1,0,0,1,1,1,0,1,0,1,1,1,0,0,1,,1,0
4.44576222217e+18,42124535,0,0,0,1,0,0,0,1,0,0,1520,90,24,1,1,.2857143,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,1,-.16267593,0,
-7.39863003457e+18,78134290,0,0,1,0,0,0,0,0,1,0,1460,70,22,2,2,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,-.088220581,0,
-7.46889877976e+18,10463418,0,1,0,0,0,0,0,0,0,0,690,100,28,1,1,.14285715,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0,1,-.079155274,0,
7.55430895418e+18,5520271,0,0,0,0,1,0,1,0,0,0,4930,100,72,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,-.21981926,0,
2.06265922703e+18,42123624,0,0,1,0,0,0,0,1,0,0,1000,100,50,1,1,.14285715,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,,1,1
-6.98922530774e+18,42125747,0,0,1,0,0,0,0,1,0,0,2320,100,46,2,2,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,,1,0
5.94695689716e+18,5514119,0,0,0,1,0,0,1,0,0,0,290,50,67,1,1,.85714287,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,-.24565484,0,
8.84772845219e+18,3586620,0,0,1,0,0,1,0,0,0,0,1020,100,42,1,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1,0,0,1,-.18534769,0,
2.16077850870e+18,42124946,1,0,0,0,0,0,0,1,0,0,180,70,32,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,1,0,-.10547423,0,
6.42626067635e+18,42125367,1,0,0,0,0,0,0,1,0,0,1840,100,26,2,2,.14285715,1,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,-.064545318,0,
6.55401540701e+18,5520100,0,0,0,1,0,0,1,0,0,0,10950,100,36,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,0,-.15828627,0,
-2.55575156085e+18,42123769,1,0,0,0,0,0,0,1,0,0,2320,100,55,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,1,,1,0
-4.80545747364e+18,80117166,0,1,0,0,0,0,0,0,0,1,5400,100,66,1,2,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,-.17057435,0,
8.99358356574e+18,80116928,0,0,0,0,1,0,0,0,0,1,580,100,25,1,2,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0,,1,0
6.78067521288e+16,78133136,0,0,0,1,0,0,0,0,1,0,2600,100,46,1,1,.2857143,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,-.11624589,0,
-6.00058145008e+18,5522761,0,0,0,0,0,0,1,0,0,0,880,100,39,1,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,-.14081547,0,
-6.28079473709e+18,80115963,0,1,0,0,0,0,0,0,0,1,300,100,49,1,1,.2857143,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,-.15296781,0,
-2.58188095410e+18,5522722,0,0,0,1,0,0,1,0,0,0,5230,100,28,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,-.16734774,0,
2.95546984562e+18,5520129,0,0,0,0,1,0,1,0,0,0,1750,100,35,1,1,.2857143,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,-.19341779,0,
-3.45665466270e+18,78133954,0,0,0,0,1,0,0,0,1,0,3630,90,50,1,1,.14285715,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,-.14601921,0,
-1.93608270101e+18,78133057,0,1,0,0,0,0,0,0,1,0,1940,100,52,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,,1,0
5.94695689716e+18,5514104,0,0,0,1,0,0,1,0,0,0,550,50,67,1,1,.85714287,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,-.24087122,0,
1.95361820991e+18,78134790,0,0,0,0,1,0,0,0,1,0,1640,70,46,4,3,0,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,,1,0
-6.94723067751e+18,3592226,0,0,0,0,1,1,0,0,0,0,1060,90,32,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,,1,0
-4.26728276486e+18,5514143,0,0,0,1,0,0,1,0,0,0,2720,100,52,1,3,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,-.23325607,0,
1.44219728146e+18,78136093,1,0,0,0,0,0,0,0,1,0,770,80,30,1,1,.2857143,1,1,0,0,0,1,1,0,1,0,0,1,1,1,1,0,-.10432508,0,
3.03814791308e+18,78133926,0,0,0,0,1,0,0,0,1,0,1800,100,46,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,-.10951229,0,
5.81913817262e+18,78132474,0,0,0,0,1,0,0,0,1,0,250,100,26,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,-.09354306,0,
6.24826599081e+18,10462664,0,0,0,0,0,0,0,0,0,0,2150,100,47,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,,1,0
7.94011930345e+18,42124030,0,0,0,1,0,0,0,1,0,0,1160,100,22,1,1,0,1,1,0,0,1,0,1,1,1,1,0,0,1,1,0,0,-.13963029,0,
-3.10528906404e+18,78132620,0,0,1,0,0,0,0,0,1,0,1200,100,20,1,1,.14285715,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,,1,0
6.89940212638e+18,80117831,0,0,0,1,0,0,0,0,0,1,4270,100,46,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,-.16592546,0,
-7.84436117024e+18,78136370,0,0,0,1,0,0,0,0,1,0,1630,25,32,2,2,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,,1,0
5.68825493867e+18,3591909,0,0,0,1,0,1,0,0,0,0,3470,90,37,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,1,-.09373004,0,
-6.91348644852e+18,80117071,0,0,0,1,0,0,0,0,0,1,470,100,54,1,3,.42857143,1,1,1,0,0,0,1,0,1,1,0,1,1,1,0,1,-.17461081,0,
-5.62313299875e+18,5514154,0,0,0,0,1,0,1,0,0,0,1340,50,27,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,1,-.18471824,0,
-7.13413117754e+18,78134056,0,1,0,0,0,0,0,0,1,0,4240,100,27,1,1,0,1,1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,-.097450279,0,
-7.93390535543e+18,42125564,1,0,0,0,0,0,0,1,0,0,1290,100,33,1,1,.14285715,1,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,,1,0
-1.17274301842e+18,5524226,0,1,0,0,0,0,1,0,0,0,8830,100,35,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,,1,1
7.77482819739e+18,10462091,0,0,1,0,0,0,0,0,0,0,6340,90,36,4,2,.14285715,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,0,,1,0
5.06605927125e+18,5522579,0,0,0,1,0,0,1,0,0,0,910,100,29,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,-.1389319,0,
6.75262008149e+18,80116014,0,1,0,0,0,0,0,0,0,1,990,100,20,1,1,.14285715,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,-.07430201,0,
-5.55878977304e+18,42124872,0,0,0,0,1,0,0,1,0,0,1320,100,23,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,-.1154667,0,
-8.18277489520e+17,10462903,1,0,0,0,0,0,0,0,0,0,1970,100,35,1,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,,1,0
4.77690249439e+18,3590995,0,0,1,0,0,1,0,0,0,0,300,100,28,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,-.10126016,0,
-2.03568595884e+18,42123734,1,0,0,0,0,0,0,1,0,0,6120,100,77,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,,1,1
-1.67810058781e+18,3593980,0,0,0,0,0,1,0,0,0,0,1480,100,50,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,1,1,1,0,,1,0
6.11255457558e+18,78135060,0,1,0,0,0,0,0,0,1,0,300,100,51,4,4,.14285715,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,-.095913142,0,
6.31292658892e+18,3594039,0,1,0,0,0,1,0,0,0,0,620,100,76,1,1,.14285715,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,-.10552475,0,
2.53085124776e+18,80116740,0,0,0,0,1,0,0,0,0,1,2720,100,53,1,3,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,,1,1
3.45952229536e+18,80118018,0,0,0,0,0,0,0,0,0,1,1010,10,47,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-.15073703,0,
-3.58803923842e+18,80117066,0,0,0,1,0,0,0,0,0,1,550,100,35,1,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,-.075148731,0,
3.24893223882e+18,3591761,0,0,0,0,0,1,0,0,0,0,230,100,47,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,,1,0
-5.21795001516e+17,80117183,0,1,0,0,0,0,0,0,0,1,3180,100,57,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,-.094791129,0,
4.15053960495e+18,3594509,0,0,0,0,0,1,0,0,0,0,660,100,24,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,-.090627767,0,
-8.07387652936e+18,80118432,0,1,0,0,0,0,0,0,0,1,4100,90,48,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,-.15711398,0,
4.14005248658e+18,10462050,0,0,0,1,0,0,0,0,0,0,4160,70,30,1,1,.14285715,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,-.14994851,0,
-7.83976649595e+18,5514313,1,0,0,0,0,0,1,0,0,0,1100,80,43,1,1,.2857143,1,1,1,0,1,1,1,0,1,0,0,1,0,1,1,1,,1,0
5.20089854322e+18,80117899,0,0,0,0,0,0,0,0,0,1,770,100,21,1,1,.14285715,1,1,1,0,1,0,1,0,1,0,1,1,1,0,0,1,-.11480081,0,
-9.06656604404e+18,5514273,0,0,0,0,1,0,1,0,0,0,50,100,47,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,-.11270146,0,
-7.56564202483e+18,3594294,0,0,0,0,1,1,0,0,0,0,2810,90,52,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,0,-.16063753,0,
-8.54678362188e+18,42123805,0,0,1,0,0,0,0,1,0,0,1490,100,53,1,1,.14285715,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,-.19500168,0,
5.13810725437e+18,42125518,0,0,1,0,0,0,0,1,0,0,37530,100,55,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,-.17599308,0,
3.38478517167e+17,5520285,0,0,0,0,0,0,1,0,0,0,1530,80,52,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,-.20854272,0,
-5.35018005817e+18,10463100,0,0,0,0,1,0,0,0,0,0,240,100,50,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,,1,0
-3.88300927512e+18,42126541,0,0,0,1,0,0,0,1,0,0,1500,100,40,1,1,.2857143,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,1,-.18284591,0,
5.94758651659e+18,3586675,0,0,0,0,1,1,0,0,0,0,2050,90,37,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,,1,0
2.25316519631e+18,80118322,0,0,0,0,1,0,0,0,0,1,2670,100,42,1,2,.14285715,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,-.15556115,0,
-2.92531447467e+18,42125789,0,0,0,0,1,0,0,1,0,0,2370,100,55,1,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1,1,0,-.16070753,0,
1.47911878049e+18,3595238,0,1,0,0,0,1,0,0,0,0,350,75,58,1,1,.14285715,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,-.16967618,0,
-1.78663475577e+18,3592230,0,0,0,0,1,1,0,0,0,0,3360,100,36,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,,1,0
-8.19101950202e+18,3594490,0,0,0,0,1,1,0,0,0,0,5480,100,57,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,,1,0
8.82481090960e+18,80120001,0,0,1,0,0,0,0,0,0,1,2610,100,52,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,,1,0
3.47596869306e+18,3594374,0,0,0,0,1,1,0,0,0,0,4270,90,56,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,,1,0
8.15133313867e+18,42125223,0,1,0,0,0,0,0,1,0,0,2190,80,56,1,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,,1,0
-7.76243665858e+18,80116935,0,0,0,0,1,0,0,0,0,1,1770,100,24,1,1,.71428573,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,,1,0
6.91141187264e+18,80117130,0,0,0,0,0,0,0,0,0,1,1390,80,42,1,1,.2857143,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,,1,0
4.14729475855e+18,10464032,0,0,1,0,0,0,0,0,0,0,4120,80,38,1,1,.14285715,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,-.16090243,0,
3.23596931426e+18,5521166,0,0,0,0,0,0,1,0,0,0,1610,100,46,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,,1,0
-3.70901854984e+18,42125742,0,0,1,0,0,0,0,1,0,0,3040,100,18,4,3,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,,1,0
-6.34406038855e+18,80117723,1,0,0,0,0,0,0,0,0,1,330,80,43,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,-.076039076,0,
-4.29702657548e+18,80116793,1,0,0,0,0,0,0,0,0,1,850,100,42,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,-.10431093,0,
-7.38069998198e+16,3595829,0,0,0,1,0,1,0,0,0,0,1830,100,55,1,1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1,,1,0
3.41758632489e+18,80116980,1,0,0,0,0,0,0,0,0,1,320,100,55,1,3,0,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,-.10331855,0,
2.10448209492e+18,78132918,0,0,0,0,1,0,0,0,1,0,230,100,37,1,1,.14285715,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,0,-.094640404,0,
-5.54086236119e+18,42124224,0,0,0,0,1,0,0,1,0,0,930,100,28,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,,1,0
-4.97500688295e+18,10463436,0,0,1,0,0,0,0,0,0,0,780,75,20,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,,1,0
2.34836537882e+18,78133357,0,0,0,1,0,0,0,0,1,0,1210,100,30,1,2,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,,1,0
-7.57047952695e+18,42124733,0,0,0,0,1,0,0,1,0,0,1580,100,25,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,1,1,1,,1,0
6.96238386644e+17,10462899,1,0,0,0,0,0,0,0,0,0,1790,90,29,1,2,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,,1,1
1.11646950449e+18,3592386,0,0,1,0,0,1,0,0,0,0,1500,90,41,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,-.080831803,0,
-4.86084752801e+18,42122460,0,0,0,0,1,0,0,1,0,0,910,100,63,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,-.12281244,0,
-3.75365313601e+18,80116826,0,1,0,0,0,0,0,0,0,1,1200,100,49,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,,1,0
2.36699413518e+18,80117832,0,0,0,1,0,0,0,0,0,1,720,100,29,1,2,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,-.085893005,0,
-2.83531249054e+18,5521159,0,0,0,0,0,0,1,0,0,0,1490,100,40,1,1,.14285715,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,,1,0
1.26071343391e+18,10463519,0,1,0,0,0,0,0,0,0,0,2420,100,41,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,-.15980339,0,
-2.47969333982e+18,5522741,0,0,0,0,1,0,1,0,0,0,6110,100,53,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,-.25130302,0,
-6.94723067751e+18,3586689,0,0,0,0,1,1,0,0,0,0,1080,90,32,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,,1,0
6.59239515208e+18,10462366,0,0,0,0,0,0,0,0,0,0,150,100,20,1,1,.2857143,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,,1,1
-8.19294225084e+18,3595480,0,0,0,0,0,1,0,0,0,0,8010,100,22,1,1,.14285715,1,1,0,1,1,0,1,0,1,0,0,1,1,1,0,1,-.10238828,0,
-9.22258806166e+18,78133041,0,1,0,0,0,0,0,0,1,0,1200,100,47,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,,1,0
2.58098255770e+18,42123780,0,1,0,0,0,0,0,1,0,0,1640,100,42,1,1,.14285715,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,,1,0
7.27916581899e+18,78132692,0,0,0,0,1,0,0,0,1,0,1000,100,43,1,1,.5714286,0,1,0,1,0,0,1,1,1,0,0,1,1,1,1,1,-.1729984,0,
-1.32578872055e+18,78132953,0,0,0,0,0,0,0,0,1,0,1240,100,41,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,-.11410116,0,
6.75832085504e+17,10463934,0,0,0,0,1,0,0,0,0,0,1680,100,55,2,2,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,-.15983731,0,
1.53196521973e+18,42123994,0,1,0,0,0,0,0,1,0,0,920,100,67,1,1,.2857143,1,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,-.16880722,0,
-1.14888324133e+18,80118738,1,0,0,0,0,0,0,0,0,1,3540,90,51,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,-.15044068,0,
-7.71371947149e+17,10463210,0,0,1,0,0,0,0,0,0,0,3180,50,23,1,1,.71428573,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,,1,1
-7.22093697406e+18,78136376,0,0,0,1,0,0,0,0,1,0,2450,70,36,1,1,.71428573,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,,1,0
3.16168399856e+18,78132469,0,0,0,0,1,0,0,0,1,0,9350,100,26,1,1,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,-.090448909,0,
1.29077818900e+18,3592330,1,0,0,0,0,1,0,0,0,0,250,50,42,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,1,1
-9.19802276126e+18,5514253,0,0,0,1,0,0,1,0,0,0,840,80,47,1,1,.42857143,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,-.19969054,0,
1.17542665886e+18,5514209,0,1,0,0,0,0,1,0,0,0,370,100,43,1,1,.5714286,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,,1,0
1.44219728146e+18,78136092,1,0,0,0,0,0,0,0,1,0,430,80,30,1,1,.2857143,1,1,0,0,0,1,1,0,1,0,0,1,1,1,1,0,-.097447857,0,
5.42415606844e+18,78133681,0,0,0,1,0,0,0,0,1,0,460,100,34,1,2,.14285715,1,1,1,0,0,0,1,0,1,0,0,1,1,1,1,1,-.087470159,0,
7.78247066084e+18,42124739,0,0,0,0,1,0,0,1,0,0,510,100,41,2,2,.14285715,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,,1,0
3.06643867960e+18,42123676,0,0,0,0,1,0,0,1,0,0,1970,100,53,1,1,.2857143,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,,1,0
8.94753413124e+18,3594075,0,0,0,1,0,1,0,0,0,0,1200,100,68,2,2,0,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,-.17666557,0,
9.28355463546e+17,3594427,1,0,0,0,0,1,0,0,0,0,4000,100,76,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,,1,0
-9.40197367329e+17,5522611,0,0,0,0,1,0,1,0,0,0,810,100,46,1,1,.14285715,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,-.16232958,0,
9.13086267951e+18,10462551,1,0,0,0,0,0,0,0,0,0,550,100,35,1,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1,0,-.050867718,0,
7.67547756935e+18,80118633,0,0,1,0,0,0,0,0,0,1,2700,100,25,1,1,.2857143,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,-.1623394,0,
8.09412965350e+18,3591777,1,0,0,0,0,1,0,0,0,0,1200,100,61,1,2,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,-.11720718,0,
-8.87874720489e+18,42124998,1,0,0,0,0,0,0,1,0,0,1830,90,39,2,2,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,-.091809198,0,
-7.63458511224e+17,3592149,0,0,1,0,0,1,0,0,0,0,3030,100,40,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,-.1026399,0,
6.33600864964e+17,80116864,0,0,1,0,0,0,0,0,0,1,450,60,30,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,-.1339424,0,
-8.57470562055e+17,5514294,0,0,0,0,0,0,1,0,0,0,9640,100,48,2,2,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,-.19406867,0,
5.56216792293e+18,80117754,1,0,0,0,0,0,0,0,0,1,580,90,49,5,4,.42857143,1,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,-.12813632,0,
5.98274641924e+18,10463858,0,0,0,1,0,0,0,0,0,0,350,100,52,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,-.1199676,0,
-5.38735322894e+18,5522905,0,0,0,1,0,0,1,0,0,0,380,100,27,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,-.13107167,0,
5.29071095656e+18,80119111,0,0,0,0,1,0,0,0,0,1,6500,100,52,2,2,.5714286,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,-.18948828,0,
-1.42324332675e+18,5520243,0,0,0,1,0,0,1,0,0,0,1430,90,62,1,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,1,0,-.16479175,0,
-6.17857593025e+18,78133224,1,0,0,0,0,0,0,0,1,0,630,90,44,1,1,.42857143,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,-.13341598,0,
-2.47969333982e+18,5522739,0,0,0,0,1,0,1,0,0,0,4900,100,53,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,-.24738622,0,
-2.39133418337e+18,5514284,0,0,0,0,1,0,1,0,0,0,2350,80,43,1,2,.2857143,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,-.23269929,0,
8.14131261680e+18,42124748,0,0,0,0,1,0,0,1,0,0,2230,100,50,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,,1,0
-9.75426962053e+17,80117740,1,0,0,0,0,0,0,0,0,1,150,100,50,1,2,.2857143,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,-.067911252,0,
-1.33428582533e+18,3594049,0,0,1,0,0,1,0,0,0,0,1750,100,58,1,1,.5714286,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,-.19839826,0,
