NombrePignorante,prenda,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_dow6,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,dummy_suc6,num_arms_d3,num_arms_d4,num_arms_d5,num_arms_d6,visit_number_d2,visit_number_d3,visit_number_d4,visit_number_d5,visit_number_d6,visit_number_d7,log_prestamo,pr_recup,edad,faltas,val_pren_std,genero,pres_antes,plan_gasto_bin,masqueprepa,pb,pro_8,def_c,tau_hat_oob$predictions,tau_hat_oob$variance.estimates,propensity_score
-918733416171e7,78133242,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,8.5310965,100,42,0,-0.27415663,1,1,1,1,0,0,0,0.04345943736461761,0.008259909316402792,0.5497029322447375
-917719051673e7,78133232,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.5231752,80,42,0,-0.27415663,1,1,1,1,0,0,1,0.05243513172760109,0.005960768551986043,0.5102000340664669
-917467215167e7,10462066,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6.4134588,100,52,0,-0.61915183,0,1,0,1,0,1,1,-0.046025269719495006,0.0088597059961817,0.32769246909608
-917467215167e7,10462721,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,6.9177055,100,52,0,-0.27415663,0,1,0,1,0,1,0,-0.03932379727729539,0.001705589332625621,0.6539474434564547
-917467215167e7,10463546,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,5.9914646,100,52,0,-0.27415663,0,1,0,1,0,1,1,-0.05283699083618563,0.0058192540198468146,0.5411750740669686
-916988485595e7,80117265,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,8.0709057,100,42,0,-0.27415663,1,1,1,1,0,0,1,0.08144467041249612,0.002812070624665653,0.5282746733838931
-916546731528e7,3591934,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3138523,80,54,0,0.6692791,1,1,1,1,0,0,1,-0.015476258776928736,0.0016841559145582767,NA
-916516169086e7,3595471,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.21524,100,48,0,-0.19400316,1,1,1,1,1,0,1,-0.03854371712567277,0.005398844191627959,0.42258441048634754
-915634713117e7,78133121,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6.1737862,100,45,0.2857143,-0.66407734,1,1,1,1,0,0,0,-0.06025474468868831,0.0016162910227096074,0.5524229983548745
-915634713117e7,78134163,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,6.6463904,100,45,0,-0.27415663,1,1,1,1,0,1,0,-0.031011318352290596,0.003672368521574208,0.36131589032703876
-914729183109e7,42124415,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.521461,100,42,0,-0.27415663,1,1,1,1,0,0,0,0.009642142134971464,0.006986856642729362,0.13677497726714824
-913936589531e7,42125021,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2890368,100,22,0,0.70440662,1,1,1,1,1,1,0,-0.038987577924273764,0.0023228642898560485,0.27346792614368365
-910705168816e7,5522747,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9401712,100,40,0.14285715,-0.6986354,1,1,0,1,0,0,0,-0.115912420056991,0.007611044662867591,NA
-909453318405e7,78136113,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.4614682,90,42,0,-0.27415663,1,1,1,1,0,1,1,0.051176838964929375,0.003493161218850231,0.6340262428459598
-909453318405e7,78136110,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.0867748,100,42,0,-0.27415663,1,1,1,1,0,1,1,0.05864488141016625,0.0039851542512300275,0.6149057525459384
-909453318405e7,78136114,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.8134446,90,42,0,-0.27415663,1,1,1,1,0,1,1,0.018702783404535128,0.001091707855251443,0.6165409033206994
-909453318405e7,78136115,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.1777825,90,42,0,-0.27415663,1,1,1,1,0,1,1,0.01822434406451625,0.002986939537672687,0.5090527919289283
-9.0883933711600005e+018,42124511,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7.635304,100,42,0,-0.27415663,1,1,1,1,0,0,1,0.017102635742922544,0.002817958409465017,0.24401705848734864
-9.0883933711600005e+018,42124631,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,6.9660244,90,42,0,-0.27415663,1,1,1,1,0,1,1,0.029134348400208822,0.004407228058162061,0.23692133066541166
-9.0883933711600005e+018,42124628,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,7.4024515,90,42,0,-0.27415663,1,1,1,1,0,1,1,0.023289304531293364,0.002812534053736186,0.21541256116443153
-9.0883933711600005e+018,42124627,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,7.0817084,90,42,0,-0.27415663,1,1,1,1,0,1,1,0.03632538558804013,0.00654490106618545,0.23670599923289248
-9.0883933711600005e+018,42124847,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,6.1737862,90,42,0,-0.27415663,1,1,1,1,0,0,1,0.007604270697417313,0.003986851440115843,0.14017057010920264
-9.0883933711600005e+018,42124914,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,6.7334018,100,42,0,-0.27415663,1,1,1,1,0,0,1,-0.0036830055961449854,0.0037031390245301416,0.12077778960716593
-9.0883933711600005e+018,42125580,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,6.4297194,90,42,0,-0.27415663,1,1,1,1,0,0,1,0.07758610978653424,0.0024689419261677207,NA
-908821747816e7,80117247,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.5496092,100,72,0.14285715,-0.014401549,1,1,0,0,1,0,1,-0.05234063810573171,0.0025449248993553576,0.7180598399985548
-908383493402e7,42126016,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,7.2370591,100,42,0,-0.27415663,1,1,1,1,0,0,0,-0.013670438184561215,0.007540989742957127,0.2395688674194736
-908131838248e7,80118911,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.0900769,50,60,0.2857143,-0.36501375,1,1,1,0,0,0,1,0.045806576321129694,0.001385179221969329,0.5502083692448676
-907261225358e7,3595411,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5366917,100,33,0,-0.50223994,1,1,0,1,0,0,1,-0.03693962366359332,0.0029560836192359524,NA
-9.0665660440399995e+018,5514273,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9120231,100,47,0,-0.72341174,1,1,1,0,1,0,1,-0.08486804707850033,0.00905245044714246,NA
-902162038152e7,80117244,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.7319307,80,42,0,-0.27415663,1,1,1,1,0,0,1,-0.0011104662623327346,0.0019345559380772974,0.5023721587511292
-902056606811e7,42125102,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2298388,100,39,0.5714286,-0.27415663,1,1,1,1,0,0,0,-0.052305081748954846,0.002290768422683202,0.11970052223300523
-9013703892e9,80118301,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.8320141,100,70,0,-0.27415663,1,1,1,1,0,1,1,0.029438810440976213,0.0024094801478342425,0.720398969818701
-9013703892e9,80117999,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.6962128,100,70,0,-0.27415663,1,1,1,1,0,1,1,0.032238438843977736,0.0016644419799122815,0.68739535130676
-9013703892e9,80118302,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.1092477,100,70,0,-0.27415663,1,1,1,1,0,1,1,0.037007312533051014,0.005561651871507711,0.6483647409016058
-900651609038e7,10462052,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.6916566,100,42,0,-0.27415663,1,1,1,1,0,0,0,-0.023290433386481877,0.002163136459520242,0.3393643327343305
-900086245443e7,78136290,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.3839893,100,37,0,-0.18430561,0,1,1,1,0,1,1,1.0047735103580796e-4,0.002566044333051307,0.45327145962122284
-898926676097e7,3595974,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,8.4250774,100,23,0,-0.27415663,1,1,1,1,0,0,1,0.003288846511830228,0.0038925536925711814,0.3203297448437605
-896449096822e7,78133294,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.7569323,75,25,0.14285715,-0.53275663,1,1,0,0,0,1,0,-0.0327897304865312,0.0067293609060529,0.6370566041627385
-89545334567e8,78136109,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6.779922,90,38,0,-0.52584499,1,1,1,0,0,1,1,-0.005418594353766503,0.0016049604582922135,0.5864424422273148
-895207990519e7,80117655,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.9963174,100,56,0,0.28568438,1,1,0,1,1,1,1,-0.06024462459871417,0.0037231176178084096,0.6959185458063846
-894540556633e7,3594093,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0955992,90,35,0.2857143,0.39281446,1,1,1,1,0,0,1,-0.0506535050441503,0.00406924971245481,NA
-894540556633e7,3594094,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9373746,90,35,0.2857143,0.2269356,1,1,1,1,0,0,1,-0.07502706936721935,0.0017307202078702124,NA
-894223235242e7,42126012,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.426549,100,42,0,-0.27415663,1,1,1,1,0,0,0,-0.004842513010908485,0.0034150269894879675,0.23942489288460256
-8.9197058346800005e+018,42124846,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6846118,100,42,0,-0.27415663,1,1,1,1,0,0,0,0.045706409356033706,0.0011946491805498631,NA
-891013129704e7,5514473,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.779922,65,37,0.14285715,-0.43657961,1,1,0,0,0,1,1,0.00937604357540711,0.0018943848021214529,NA
-891013129704e7,5514472,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9409399,65,37,0.14285715,0.23039143,1,1,0,0,0,1,1,-0.04876909081662312,0.0027284351832772636,NA
-888833366808e7,78131784,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,6.363028,40,42,0,-0.27415663,1,1,1,1,0,1,1,0.03358679622837517,0.004599013524652817,0.4049183540813272
-888833366808e7,78134239,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,5.0106354,40,42,0,-0.27415663,1,1,1,1,0,1,1,0.052369064964060505,0.0032275728251311532,0.3566414111938703
-888315713377e7,78133246,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.1092477,100,60,0,-0.58517939,0,0,1,0,0,0,0,0.03468969961776716,0.001751431956991315,0.44396096501185167
-887980610533e7,78133302,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.0196133,100,39,0,0.30987504,1,1,0,1,0,1,1,0.037590500005936146,0.004026465878957477,0.6371320100850822
-887874720489e7,42125288,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.1777825,50,39,0,-0.27415663,1,1,0,1,0,1,0,-0.07387465529637303,0.005380347033914576,0.20124421301499495
-886676045667e7,3586696,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6698809,100,48,0,-0.64047229,0,1,1,0,0,1,1,-0.01740886405665995,0.004572103343000425,0.32393849220042065
-885398201991e7,10463421,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.6463904,100,42,0,-0.47459349,0,0,1,1,0,0,1,0.036517708464202,0.003134459397359533,0.26749802651789834
-885104148851e7,80119065,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.2983174,100,42,0,-0.27415663,1,1,1,1,0,1,1,-0.0052698795112060505,0.004592095783288621,0.5685070166564042
-883540410984e7,42124251,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1285849,100,42,0,-0.27415663,1,1,1,1,0,1,1,-0.009663204634014872,0.0017111554774608957,0.21862601510874566
-881239379329e7,80117361,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,6.49224,100,50,0,-0.27415663,1,1,1,1,0,0,0,0.028449054350291905,0.003121473773224432,0.1964956436136815
-881239379329e7,80117724,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,7.426549,100,50,0,-0.27415663,1,1,1,1,0,0,0,0.04189140734520471,0.0029517541298349484,0.2280835091225566
-881239379329e7,80119564,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,6.4457197,100,50,0,-0.27415663,1,1,1,1,0,0,0,0.10046101710719495,0.00419886945355513,0.6562420632096796
-878266671665e7,80117473,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.5120711,100,42,0,-0.27415663,1,1,1,1,0,0,1,-0.06908275244393312,0.008338734175242918,0.5156017643759814
-878249586234e7,80117275,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.420579,100,42,0,-0.27415663,1,1,1,1,0,1,0,-0.09967391391422425,0.005592893758890639,0.4900173449881518
-878249586234e7,80117277,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.9793391,100,42,0,-0.27415663,1,1,1,1,0,1,0,-0.12073862733752122,0.006776074824781919,0.5350829985691654
-878249586234e7,80117276,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.5652652,100,42,0,-0.27415663,1,1,1,1,0,1,1,0.08132339876007671,0.004510053080672368,0.670064499890511
-877023075231e7,42123799,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.478735,100,39,1,-0.21827805,0,1,1,0,1,0,0,-0.045155605793519675,0.0018085327179895542,0.14063607914229875
-877023075231e7,42123800,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6.779922,100,39,1,-0.52584499,0,1,1,0,1,0,0,-0.0562947852579047,0.0011169920726585786,0.15587018709510364
-877023075231e7,42125693,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,6.6846118,100,39,0,-0.27415663,0,1,1,0,0,1,0,-0.04609431098294047,0.0021756144258526784,0.6842602356341895
-876895022992e7,80119445,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.2344108,100,42,0,-0.27415663,1,1,1,1,0,0,1,-0.025757511133626086,0.006219174408163759,0.3101136614150371
-876633930991e7,42126589,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0864105,100,42,0,-0.27415663,1,1,1,1,0,0,1,-0.08836718950577868,0.005112498568274837,0.1339207973196856
-876322753681e7,80118817,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.1527328,100,50,0,-0.66753316,0,1,1,0,0,1,0,-0.07478514665959451,0.008722443293410672,0.5448407150443677
-875507827006e7,80117050,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6.0867748,90,60,0,-0.58863521,1,1,0,0,1,1,1,-0.028118040533791723,0.0037055148366545916,0.6284346672975443
-875507827006e7,80118999,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,7.5496092,100,60,0,-0.27415663,1,1,0,0,0,0,0,-0.01838190297646666,0.004284259429814404,0.6917710649843206
-875421384978e7,5524107,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0163183,100,43,0,0.21715386,1,0,1,1,0,1,1,-0.09423804970470696,0.0039260738209352785,NA
-874318616926e7,80116965,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6.8023949,100,35,0,-0.27415663,1,1,1,1,0,0,0,-0.024236168751460563,0.006797055225226383,0.18156038781351935
-874318616926e7,80117759,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,7.106606,100,35,0,-0.40834752,1,1,1,1,0,1,0,-0.03567035502462313,0.003975050174945757,0.5725157927797643
-874318616926e7,80117760,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,6.6592941,100,35,0,-0.27415663,1,1,1,1,0,1,0,-0.00945141308947161,0.001108427150512208,0.6277378289045734
-874318616926e7,80119223,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,7.0210838,100,35,0,-0.27415663,1,1,1,1,0,1,0,-0.026467421387876243,0.0035325975393601973,0.5254522524823408
-873474270101e7,80117770,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.363028,100,42,0,-0.27415663,1,1,1,1,0,1,1,0.04518595866316614,0.004914914667844693,0.6235663371185947
-8.7271887025999995e+018,3595416,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3961544,100,37,0.2857143,0.71995533,1,1,1,1,0,0,1,-0.05454438401086445,0.0018869042734886736,NA
-8.7271887025999995e+018,3595417,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0986433,100,37,0.2857143,0.32599312,1,1,1,1,0,0,1,-0.09340346943582623,0.003064277852770546,NA
-87267936117e8,3591889,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3593693,100,42,0,-0.27415663,1,1,1,1,0,0,1,0.046708789926696886,0.002301571214868081,NA
-8.7207947127600005e+018,42125046,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1077204,100,42,0,-0.27415663,1,1,1,1,0,1,0,-0.029365022221816833,0.002207739639008557,0.2298416159059871
-870941594941e7,78133140,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.6698809,100,42,0,-0.27415663,1,1,1,1,0,0,1,0.07464456977118836,0.005721198274659615,0.7022069384448822
-870571627664e7,3594124,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.521461,100,46,0,-0.74356091,1,0,1,0,0,0,0,-0.08079541224282452,0.0088081744777389,NA
-870306807536e7,78136307,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.1777825,100,41,0.14285715,-0.37724522,0,1,1,1,0,1,1,0.007520540412278734,0.0012465000590625509,0.5867089960036621
-870268872731e7,42124665,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4510536,100,42,0,-0.27415663,1,1,1,1,0,1,0,0.021551316449797853,0.008440870524168944,0.19278085317251661
-869948772703e7,42124966,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0867748,100,59,0.2857143,-0.58863521,1,1,0,0,0,1,0,-0.009428132993250524,0.004100393270103739,0.3108703324436836
-868094600047e7,42126033,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8.2024822,100,42,0,-0.27415663,1,1,1,1,0,0,0,0.08454142198755524,0.004599994330809588,0.227739259920695
-868094600047e7,42126034,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8.9306269,100,42,0,-0.27415663,1,1,1,1,0,0,0,0.03280927026526846,0.0051991538344003975,0.2168234690322078
-868094600047e7,42126032,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8.6143198,100,42,0,-0.27415663,1,1,1,1,0,0,0,0.01874328755241235,0.007365446509551795,0.20331412707511984
-868094600047e7,42126035,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8.4184771,100,42,0,-0.27415663,1,1,1,1,0,0,0,0.03469483215649226,0.004358004926108975,0.22931532635417495
-867858915835e7,80117575,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,6.7569323,100,42,0,-0.27415663,1,1,1,1,0,0,1,-0.022672179096088107,0.004923852007328337,0.5322267710161812
-867858915835e7,80117576,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,6.6846118,100,42,0,-0.27415663,1,1,1,1,0,0,1,0.001009186864873811,0.004070944686174344,0.5643874916616636
-867858915835e7,80117577,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,6.7334018,100,42,0,-0.27415663,1,1,1,1,0,0,1,-0.01873036423931155,0.005508584503989045,0.533810782509929
-867858915835e7,80117579,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,6.363028,100,42,0,-0.27415663,1,1,1,1,0,0,1,-0.0271277279291058,0.001999893024491782,0.6114840860406351
-867858915835e7,80117578,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,6.8977051,100,42,0,-0.27415663,1,1,1,1,0,0,1,-0.0404392603064233,0.0063506751520192965,0.5520005633350414
-867858915835e7,80118702,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,6.856462,100,42,0,-0.27415663,1,1,1,1,0,1,1,0.05456585046790363,0.0032162004616414826,0.5861733128847988
-867858915835e7,80118701,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,6.6846118,100,42,0,-0.27415663,1,1,1,1,0,1,1,0.11799742649248121,0.00487832734780519,0.5845719421316602
-867858915835e7,80118703,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,6.4297194,100,42,0,-0.27415663,1,1,1,1,0,1,1,0.11570144166709369,0.0029339318939697492,0.5762977078917059
-867472129853e7,10463014,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.3132205,100,42,0,-0.27415663,1,1,1,1,0,1,0,-0.03483927754620932,0.0032417982861123206,0.18059622019432775
-8.6639353585999995e+018,80117545,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.6066504,60,42,0.42857143,-0.48496094,1,1,1,1,0,0,1,0.027358116920831822,0.004970913490849169,0.15623180572431755
-864425774104e7,10462467,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.5251617,100,26,0,1.0010368,0,1,1,1,0,1,1,-0.019155143092525286,0.0057619125599467835,0.5311925139966637
-863807826182e7,80118831,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.5930448,70,34,0,-0.43817136,1,1,1,1,0,1,0,-0.017328774198205096,0.0026758043752530707,0.6043330321818456
-86306472768e8,10462769,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6.9077554,100,42,0,-0.27415663,1,1,1,1,0,0,0,-0.07500313515545522,0.004395190845133344,0.3491559491810801
-86306472768e8,10463498,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,5.9401712,100,42,0,-0.27415663,1,1,1,1,0,1,0,-0.04840352229244023,0.005175247638470868,0.49986592511114686
-862495702462e7,10463192,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.6449194,100,60,0,0.051258817,0,1,1,1,0,1,1,0.017816914954570533,0.0025214296413576033,0.36889327172549513
-862495702462e7,10463191,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.0519781,100,60,0,0.41411877,0,1,1,1,0,1,1,-3.0278169330341204e-4,0.004846349308600271,0.4048386853978057
