NombrePignorante,prenda,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_dow6,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,dummy_suc6,num_arms_d3,num_arms_d4,num_arms_d5,num_arms_d6,visit_number_d2,visit_number_d3,visit_number_d4,visit_number_d5,visit_number_d6,visit_number_d7,pro_2,eff_cost_loan,tau_hat_oob$predictions,tau_hat_oob$variance.estimates,propensity_score
-908383493402e7,42126016,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-1.350554,0.09699216660673916,0.00143592428390304,0.1561045983783957
-908131838248e7,80118911,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.4285715,-0.005600416431674412,0.0014047165384389292,0.5860464386769162
-907261225358e7,3595411,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4285715,0.10273277624143207,0.0010359052239732724,0.5824001572478673
-9.0665660440399995e+018,5514273,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4285715,0.13768678939032214,0.0013584908933917178,0.3216924518968136
-906608816771e7,5520097,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-1.4713085,0.1359390710441818,5.821557344769862e-4,NA
-906279448722e7,42124954,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.0847554,-0.03492503146218291,0.0014209979498444473,0.652605225867304
-905397584862e7,78132482,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.4285715,0.12039250056346998,0.0024286536432998936,0.6466423615456414
-904655897558e7,78133694,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,-1.1390755,-0.07952468833776061,0.0026574953035192715,0.536306579310427
-904497771033e7,42123900,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.4285715,0.1206387235800623,8.078129912720347e-4,0.825481097109352
-902248674659e7,3591867,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.4285715,0.10273277624143207,0.0010359052239732724,0.5789448785046926
-902248674659e7,3591868,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.4285715,0.10273277624143207,0.0010359052239732724,0.579005386505029
-902248674659e7,3591866,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.4285715,0.10273277624143207,0.0010359052239732724,0.5776278450868441
-902162038152e7,80117244,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.4285715,0.05883729093832909,0.0016025463468773973,0.35936546424344346
-902056606811e7,42125102,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2008913,0.18555213920586117,0.0012800680390967333,0.31423442655739514
-90181022276e8,80117884,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1.2343607,0.014109789374980744,9.449767101498845e-4,0.8698189774012721
-900651609038e7,10462052,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.0334795,0.09989023129227936,6.845097937609937e-4,NA
-898926676097e7,3595974,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-1.6655143,0.06862212307229887,0.0016033905509595517,0.2399076887904642
-896701191091e7,80118618,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1.4285715,0.062438315571146784,0.0024264277345073648,0.7221760409286075
-896346559359e7,80117824,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1.6793076,0.062438315571146784,0.0024264277345073648,0.7198204688320129
-896346559359e7,80117823,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1.6793054,0.062438315571146784,0.0024264277345073648,0.7212513066667503
-896346559359e7,80117822,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1.6793165,0.062438315571146784,0.0024264277345073648,0.7201776269639434
-894938854267e7,3591834,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.3219364,0.14932696502263554,0.0014146899051988866,NA
-894938854267e7,3591836,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.2369425,0.14932696502263554,0.0014146899051988866,NA
-894938854267e7,3591835,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.0978684,0.14932696502263554,0.0014146899051988866,NA
-894540556633e7,3594093,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6655135,0.23027816489568867,0.002575048017721541,0.3470934742699254
-894540556633e7,3594094,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6655142,0.23027816489568867,0.002575048017721541,0.35328355724953925
-894236674338e7,80118499,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1.4285715,0.08951495076871817,0.0012430586586177758,0.5842406524775987
-894223235242e7,42126012,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2240653,0.12241557683011563,0.001244824694874371,0.2620919585122611
-893330962448e7,3591821,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1.456758,0.09208414452120353,0.001801088940409358,NA
-893330962448e7,3591820,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1.4567473,0.09208414452120353,0.001801088940409358,NA
-893330962448e7,3591822,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1.4567583,0.09208414452120353,0.001801088940409358,NA
-893330962448e7,3592157,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,-1.4352424,0.10178369795713707,9.742389333520259e-4,0.5790267915430484
-893330962448e7,3592158,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,-1.4352603,0.10178369795713707,9.742389333520259e-4,0.5728229729815937
-8.9197058346800005e+018,42124846,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2395248,0.18555213920586117,0.0012800680390967333,0.3116574918096589
-889904417702e7,3595237,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.2343636,0.14932696502263554,0.0014146899051988866,NA
-8.8915331086000005e+018,42125786,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.2716012,0.1206387235800623,8.078129912720347e-4,0.825384942230948
-888833366808e7,78134424,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,-1.4285715,0.08954675073015922,0.0031102804437082203,0.629905850334517
-888833366808e7,78136138,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,-1.4285715,0.07473699150390756,0.003081320787697271,0.7617173953137839
-888315713377e7,78133246,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.473911,0.14732561110686276,0.0016258993800445265,0.4635818282270862
-887874720489e7,42124998,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-1.9594676,0.058346813669104894,0.002485578960130922,0.5778664495395118
-887105422019e7,3594345,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.4285715,0.10273277624143207,0.0010359052239732724,0.579047737351639
-885722766856e7,5522686,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.0978637,0.21449996652166844,0.0022012023928130323,0.49497902785649656
-885722766856e7,5522687,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.097867,0.21449996652166844,0.0022012023928130323,0.4956185245563116
-885398201991e7,10463421,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.4285715,0.06397027521649791,0.0019534998684461193,0.20924898867447558
-884752642594e7,3594348,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-1.1777084,0.14920710600151538,0.0016688845635869014,NA
-883907963774e7,78134343,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.170846,-0.015252941678254778,0.0012917041242645865,0.7950182798087946
-883785679387e7,78131726,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,-1.2444,0.052857007651659293,0.003173093120260123,0.6514445145685475
-881239379329e7,80117361,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,-1.2395151,0.010437027327290882,0.0021133368349776204,0.22470726793091378
-881239379329e7,80117724,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,-1.2910297,0.0026865531954997925,0.0011565577148792432,0.11665865696364533
-881239379329e7,80119122,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,-1.902468,-0.009787642407678406,0.002264901678417546,0.6396616485975292
-881239379329e7,80119121,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,-1.4739058,-0.009787642407678406,0.002264901678417546,0.6348743597686181
-881239379329e7,80119564,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,-1.2343493,-0.07770163406610306,0.0017914919693127452,0.6611517124786177
-880437399561e7,3591973,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.4285715,0.16709720759320562,0.002506177055196304,0.2594927318892589
-880112004998e7,78134335,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.4285715,-0.015252941678254778,0.0012917041242645865,0.796631639700429
-87989457719e8,78132677,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.2742441,0.12039250056346998,0.0024286536432998936,0.6485459776296343
-879067115943e7,80119496,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1.0824039,-0.005600416431674412,0.0014047165384389292,0.5789301017755472
-878266671665e7,80117473,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.4285715,0.08951495076871817,0.0012430586586177758,0.5928781467021502
-877023075231e7,42123799,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.2152202,0.1878160377997081,0.0028379822615672793,0.2895734843891453
-877023075231e7,42123800,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.211659,0.1878160377997081,0.0028379822615672793,0.2879594071438654
-876895022992e7,80119445,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.4285715,0.04005158563351104,0.0027487493588484943,0.21730580417768083
-876633930991e7,42126589,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4285715,0.1206387235800623,8.078129912720347e-4,0.8323525599573237
-875507827006e7,80118999,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,-1.2369421,-0.0013948731863173663,0.0018733581250284402,0.5253963382431102
-874318616926e7,80116965,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-1.1339221,-0.015792546340355307,0.0021137492986848896,0.28794203553135217
-874318616926e7,80118327,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-1.9024558,0.018499962921450726,0.00275453382550954,0.28862687390720243
-874304131456e7,78133190,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.211189,0.026867895688833677,0.0038572208410380497,0.25522693107898275
-8.7271887025999995e+018,3595417,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.8998815,0.10273277624143207,0.0010359052239732724,0.5811908156499869
-8.7271887025999995e+018,3595416,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.8998829,0.10273277624143207,0.0010359052239732724,0.5815664438921693
-87267936117e8,3591889,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4285715,0.23027816489568867,0.002575048017721541,0.34331642075823343
-871963952293e7,5522692,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.4285715,0.21449996652166844,0.0022012023928130323,0.49517272183718647
-871563639821e7,3592117,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-1.4285715,0.14920710600151538,0.0016688845635869014,NA
-871563639821e7,3592118,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-1.4285715,0.14920710600151538,0.0016688845635869014,NA
-871563639821e7,3592119,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-1.4285715,0.14920710600151538,0.0016688845635869014,NA
-871304440962e7,3586634,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-1.23436,0.14920710600151538,0.0016688845635869014,NA
-871304440962e7,3586635,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-1.2343636,0.14920710600151538,0.0016688845635869014,NA
-87100330491e8,78133198,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,-1.1548355,0.14795147103328413,0.003975741277308312,0.31872898944085915
-87100330491e8,78136098,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,-1.0824137,0.03705654930122694,0.0031487906836176658,0.6023649690457649
-870941594941e7,78133140,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4285715,-0.015252941678254778,0.0012917041242645865,0.806022257334406
-870571627664e7,3594124,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0051599,0.15369536935549294,8.712348673197795e-4,NA
-870081034069e7,80117197,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1.3193953,0.062438315571146784,0.0024264277345073648,0.716743260084682
-869202452034e7,3594347,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.1261749,0.10273277624143207,0.0010359052239732724,0.579350210515823
-868683694237e7,5514230,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.2369428,0.21449996652166844,0.0022012023928130323,0.5016918099600514
-868683694237e7,5514231,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.2369442,0.21449996652166844,0.0022012023928130323,0.4939618301114648
-868094600047e7,42126033,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.2769041,0.12293394313735559,0.0011261412508746815,0.29260669033907843
-868094600047e7,42126035,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.2769029,0.12293394313735559,0.0011261412508746815,0.2883020216448492
-868094600047e7,42126032,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.2769001,0.12293394313735559,0.0011261412508746815,0.2904857766872894
-868094600047e7,42126034,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.2769034,0.12293394313735559,0.0011261412508746815,0.2884273884250568
-867858915835e7,80117207,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-1.4285715,0.020045275310449286,0.002327297882315301,0.654043187355602
-867858915835e7,80117208,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-1.4285715,0.020045275310449286,0.002327297882315301,0.6516598582930081
-867858915835e7,80117209,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-1.4285715,0.020045275310449286,0.002327297882315301,0.6759797220513162
-867858915835e7,80117206,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-1.4285715,0.020045275310449286,0.002327297882315301,0.6626193862242299
-867858915835e7,80117575,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,-1.4285715,0.007364291534364496,0.0017617347408413033,0.34926453791014683
-867858915835e7,80117579,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,-1.4285715,0.007364291534364496,0.0017617347408413033,0.33889711074116446
-867858915835e7,80117577,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,-1.4285715,0.007364291534364496,0.0017617347408413033,0.32441272886869527
-867858915835e7,80117578,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,-1.4285715,0.007364291534364496,0.0017617347408413033,0.33196362932972917
-867858915835e7,80117576,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,-1.4285715,0.007364291534364496,0.0017617347408413033,0.34664175489495086
-867858915835e7,80117902,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,-1.4285715,-0.06676100589175274,0.0019295769323226658,0.4639603708892327
-867858915835e7,80119428,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,-1.4285715,-0.07770163406610306,0.0017914919693127452,0.5997109131268228
-867858915835e7,80119429,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,-1.4285715,-0.07770163406610306,0.0017914919693127452,0.6012285531247085
-8.6639353585999995e+018,80117545,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.4285715,0.04005158563351104,0.0027487493588484943,0.21867492167150668
-865000926265e7,42125347,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.4285715,-0.03492503146218291,0.0014209979498444473,0.6514048016223067
-865000926265e7,42125349,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.2395213,-0.03492503146218291,0.0014209979498444473,0.6498225291995797
-865000926265e7,42125348,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.4285715,-0.03492503146218291,0.0014209979498444473,0.65115371447728565
-864176872027e7,3591780,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.1468,0.09357253534023849,0.0017880487077943804,NA
-864176872027e7,3591781,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.2214999,0.09357253534023849,0.0017880487077943804,NA
-8.6380001449999995e+018,42123896,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.7028238,0.1206387235800623,8.078129912720347e-4,0.8281518208469917
-863793519961e7,10463739,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-1.0849898,0.1107326912343492,8.1347106241356e-4,NA
-86306472768e8,10462769,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-1.4404099,0.10457882409517356,7.6933302852596e-4,NA
-86253270591e8,3591726,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.072113,0.23027816489568867,0.002575048017721541,0.3377699216839986
