NombrePignorante,prenda,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_dow6,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,dummy_suc6,num_arms_d3,num_arms_d4,num_arms_d5,num_arms_d6,visit_number_d2,visit_number_d3,visit_number_d4,visit_number_d5,visit_number_d6,visit_number_d7,log_prestamo,pr_recup,edad,faltas,val_pren_std,genero,pres_antes,plan_gasto_bin,masqueprepa,pb,pro_6,def_c,tau_hat_oob$predictions,tau_hat_oob$variance.estimates,propensity_score
-895213074623e7,5524577,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5.5606818,100,43,0,-0.253137035,1,1,1,1,0,1,0,0.07889705896696264,0.016891773457131252,0.8741927710768526
-895025461256e7,42124383,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,7.5806999,100,60,0,-0.063352287,1,1,0,0,0,1,0,-0.04972457852090151,0.003702612352752651,0.5333419371289291
-895025461256e7,42125462,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,7.4500794,100,60,0,-0.253137035,1,1,0,0,0,1,0,-0.11465994443959432,0.0026315373968439255,0.5471418775167748
-895025461256e7,42125463,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,6.363028,100,60,0,-0.253137035,1,1,0,0,0,1,0,-0.05802244220975985,0.003502569448823349,0.4531152260250536
-894720006497e7,5522667,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1777825,70,50,0.14285715,-0.23773447,1,1,1,1,0,1,1,-0.07225893766567822,0.01068897264895698,NA
-8.9454394518799995e+018,80117915,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.8594131,100,48,0,0.22404926,1,1,1,1,0,1,0,-0.016827277380768012,0.003691731600119326,0.21066109623573867
-894540556633e7,3594093,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0955992,90,35,0.2857143,0.39281446,1,1,1,1,0,0,1,-0.026677838434276825,0.0042689669281821465,0.3747463839116319
-894540556633e7,3594094,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9373746,90,35,0.2857143,0.2269356,1,1,1,1,0,0,1,-0.04559372078311218,0.005884775670679346,0.3052925227321328
-894386853742e7,3594438,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4085307,100,43,0,-0.253137035,1,1,1,1,0,1,1,-0.06317855935004964,0.00142790101025161,NA
-894223235242e7,42126012,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.426549,100,43,0,-0.253137035,1,1,1,1,0,0,0,-0.13143390042157604,0.0024811722009620628,0.2854928236180052
-893330962448e7,3592324,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6.6592941,100,43,0,-0.253137035,1,1,1,1,0,1,1,0.0032178237978648765,0.004391297926119,NA
-8.9197058346800005e+018,42124846,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6846118,100,43,0,-0.253137035,1,1,1,1,0,0,0,-0.03976283910959052,0.0033559875127787708,0.22143415911889386
-891742063315e7,80117934,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.7406645,100,43,0,-0.253137035,1,1,1,1,0,1,1,0.008104356927123791,0.002979235835781114,0.2248874219474908
-889707774821e7,5521188,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.49224,100,43,0,-0.253137035,1,1,1,1,0,1,0,0.06806873558981368,0.003516853920430928,NA
-888833366808e7,78131756,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,7.36518,40,43,0,-0.253137035,1,1,1,1,0,1,1,0.003403962213148377,0.007754046851594884,0.6618712456471398
-888833366808e7,78134929,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,7.4383836,80,43,0,-0.253137035,1,1,1,1,0,1,1,-0.040783314599086955,0.0043696590584577,0.6138864022083658
-8.8835264495600005e+018,3586687,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3820267,90,43,0,-0.253137035,1,1,1,1,0,1,1,0.03264430319697279,0.011779338219501017,0.6499579563273018
-888315713377e7,78133246,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.1092477,100,60,0,-0.58517939,0,0,1,0,0,0,0,0.006048665351520892,0.013545182488543429,0.5548442067045464
-886566873849e7,10462436,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.9373746,100,43,0,-0.253137035,1,1,1,1,0,1,0,-0.07618696012649025,0.01040832067227874,0.123895169691623
-885398201991e7,10463421,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.6463904,100,43,0,-0.47459349,0,0,1,1,0,0,1,0.008650020397931672,0.005361183072093877,0.43385569534055535
-884866452623e7,3592357,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9759083,100,43,0,-0.253137035,1,1,1,1,0,1,1,-0.054215222553765124,0.0022280463138749673,NA
-884752642594e7,3586669,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6.9275579,100,61,0,-0.253137035,1,1,0,0,0,1,1,0.0773230361718432,0.005501477667991979,0.6349657836343454
-883785679387e7,78135180,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,7.8860812,100,43,0,-0.253137035,1,1,1,1,0,1,0,0.02734927052792504,0.008516735942081992,0.642272130781921
-883785679387e7,78135179,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,7.3132205,100,43,0,-0.253137035,1,1,1,1,0,1,0,0.050218892291051094,0.002555348778667441,0.6808026402183234
-883702491478e7,78134958,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.4500794,100,44,0,-0.18531172,1,1,0,0,0,1,0,-0.06969954980344056,0.008300104342484698,0.7497697211051205
-881923817403e7,78134815,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.7214255,100,81,0,-0.54312402,1,1,0,0,0,1,0,-0.04586591629119724,0.0048576764627468365,0.6246245071840609
-881306428802e7,78133015,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.0646362,100,51,0,-0.253137035,1,1,1,0,0,1,1,0.06623475630866411,0.007186739245789201,0.5635895492765136
-881306428802e7,78134951,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,9.1642962,100,51,0,2.4893293,1,1,1,0,0,1,0,0.04568464849318485,0.015218413595449268,0.6258477886084182
-881239379329e7,80117111,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7.1546154,100,50,0.14285715,-0.29834726,1,1,1,1,1,1,0,0.026788850029537032,0.017597706153151413,0.6842943026895058
-881239379329e7,80117361,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,6.49224,100,50,0,-0.253137035,1,1,1,1,0,0,0,-0.05029463924560914,0.008350447995645108,0.2098310548391573
-881239379329e7,80117724,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,7.426549,100,50,0,-0.253137035,1,1,1,1,0,0,0,-0.021967549916777913,0.00373470590063871,0.19311125850621738
-881239379329e7,80119564,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,6.4457197,100,50,0,-0.253137035,1,1,1,1,0,0,0,0.020417540521800285,0.013676902904378735,0.6671058563764624
-880431184536e7,5524220,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9135032,100,22,1,-0.61282587,1,0,0,1,0,1,1,-7.771228366522108e-4,0.0042793040478037725,NA
-878266671665e7,80117473,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.5120711,100,43,0,-0.253137035,1,1,1,1,0,0,1,-0.022111391806388783,0.0018932899789265547,0.5948900186190832
-8.7820323257999995e+018,10462438,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.6009026,100,39,0.14285715,-0.13879445,1,1,1,0,0,1,0,-0.09328266411312838,0.003601881262918929,0.13713627470917789
-878086420959e7,78134850,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.9177055,100,43,0,-0.253137035,1,1,1,1,0,1,0,0.029203394438848052,0.00813179561777513,0.7329054221453993
-877932803427e7,80117948,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.0900769,100,29,0,-0.36501375,0,1,1,1,0,1,1,-0.023238071060833986,0.019714540363944315,0.2861344156316874
