fc_survey_disc,fc_admin,fc_survey,NombrePignorante,prenda,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_dow6,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,dummy_suc6,prestamo,pr_recup,edad,visit_number,num_arms,faltas,genero,pres_antes,fam_pide,fam_comun,ahorros,cta_tanda,renta,comida,medicina,luz,gas,telefono,agua,masqueprepa,estresado_seguido,pb,fb,hace_presupuesto,tentado,low_cost,low_time,rec_cel,pro_3,tau_hat_oob$predictions,tau_hat_oob$variance.estimates,propensity_score
1661.6062,1714.2858,2119.8716,-908131838248e7,80118911,0,1,0,0,0,0,0,0,0,0,1,0,1200,50,60,1,1,0.2857143,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,-19.728132127499066,3809.16812807121,0.21762120396266624
1176.6519,985.71429,1497.7867,-907261225358e7,3595411,0,0,1,0,0,0,1,0,0,0,0,0,690,100,33,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,4.002953335680186,6319.632787309602,0.22295001286402333
2037.401,3861.99,2961.99,-906798967368e7,42124894,1,0,0,0,0,0,0,0,1,0,0,0,2030,40,65,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,-23.108877601282835,2435.3910824665145,0.48612330262247355
117.5736,71.428574,150,-9.0665660440399995e+018,5514273,0,0,0,0,1,0,0,1,0,0,0,0,50,100,47,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,-12.48512747845607,341.47243096745984,0.4072942032245427
1427.3423,2452.7415,2124.1699,-905241031017e7,5522954,1,0,0,0,0,0,0,1,0,0,0,0,1280,100,40,1,1,0.14285715,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,-25.222019772870258,874.5392574711657,0.5022332579269757
1512.7006,1600.4399,1600.4399,-90072415871e8,10462474,0,0,0,0,1,0,0,0,0,0,0,1,1500,100,24,1,2,0.14285715,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,-16.937799467833457,1233.1204217415411,0.4278693472032693
3296.9556,4057.1699,4057.1699,-894540556633e7,3594093,0,0,0,1,0,0,1,0,0,0,0,0,3280,90,35,1,1,0.2857143,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,28.052139207843027,6886.604436477659,0.23115635269403925
2814.4761,3463.4399,3463.4399,-894540556633e7,3594094,0,0,0,1,0,0,1,0,0,0,0,0,2800,90,35,1,1,0.2857143,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,-16.80203028004192,1786.3381436485986,0.23926857536358737
699.16449,764.10004,764.10004,-891435295223e7,42124589,0,1,0,0,0,0,0,0,1,0,0,0,690,100,38,1,1,0.14285715,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1.876149059610293,485.68530277654037,0.5698450557140756
451.14209,663.25995,663.25995,-888315713377e7,78133246,1,0,0,0,0,0,0,0,0,1,0,0,450,100,60,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,-23.427465280275083,817.9318361095383,0.5059029227444483
477.96057,540.57001,540.57001,-8.8532605513999995e+018,42124869,0,0,0,1,0,0,0,0,1,0,0,0,470,100,31,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,-11.59981169367502,200.23307072996465,0.5449331164253141
806.37164,847.39001,847.39001,-885053001186e7,42123588,0,1,0,0,0,0,0,0,1,0,0,0,800,100,73,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,-11.870175022517131,1997.483398336177,0.504132887748078
6863.9092,8416.4814,10087.91,-8.7271887025999995e+018,3595416,0,0,1,0,0,0,1,0,0,0,0,0,4430,100,37,1,1,0.2857143,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1397.7109950238441,3294920.748595646,0.2122590431232172
6466.2754,6250.6099,9550.6104,-8.7271887025999995e+018,3595417,0,0,1,0,0,0,1,0,0,0,0,0,3290,100,37,1,1,0.2857143,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,680.2784393857818,547433.8891381158,0.21327898511639487
11098.519,12157.143,14159.452,-865980505593e7,42124598,0,1,0,0,0,0,0,0,1,0,0,0,8510,100,30,1,1,0.42857143,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,3184.4346134798934,9243080.133971201,0.49833667622538586
7109.1313,9417.1689,10657.218,-862202788211e7,42125177,0,0,0,0,0,1,0,0,1,0,0,0,4950,95,62,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1732.1555801126513,5181646.218034308,0.38051152744897093
3748.147,3928.5715,4792.6699,-862202788211e7,42125178,0,0,0,0,0,1,0,0,1,0,0,0,2750,95,62,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,9.18493335385572,11954.23105137689,0.40883536980551977
1571.1875,1514.2858,2e3,-8.5667613907599995e+018,80116972,1,0,0,0,0,0,0,0,0,0,1,0,1060,100,25,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,-5.394731476988534,539.2356370486486,0.26990296674630176
1626.1791,985.71429,2070,-8.5467836218800005e+018,42123806,0,0,1,0,0,0,0,0,1,0,0,0,690,100,53,1,1,0.14285715,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,-10.888206224325616,337.34581882041107,0.4886944200199354
2144.6709,1300,2730,-8.5467836218800005e+018,42123807,0,0,1,0,0,0,0,0,1,0,0,0,910,100,53,1,1,0.14285715,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0.7333020382049259,611.2078607840515,0.48043826482124025
4525.02,2742.8572,5760,-8.5467836218800005e+018,42123801,0,0,1,0,0,0,0,0,1,0,0,0,1920,100,53,1,1,0.14285715,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,142.71594686377793,25530.05118394956,0.4430525421236205
3511.604,2128.5715,4470,-8.5467836218800005e+018,42123805,0,0,1,0,0,0,0,0,1,0,0,0,1490,100,53,1,1,0.14285715,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,94.39215740347571,15572.170195310024,0.44701299237154635
11878.178,7200,15120,-8.5467836218800005e+018,42123804,0,0,1,0,0,0,0,0,1,0,0,0,5040,100,53,1,1,0.14285715,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1326.9349329918957,2893033.9885641756,0.455979256811513
1060.5515,642.85712,1350,-8.5467836218800005e+018,42123803,0,0,1,0,0,0,0,0,1,0,0,0,450,100,53,1,1,0.14285715,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,-12.130032032732485,229.12970349210468,0.4763709815999195
1005.1495,1025.76,1025.76,-845201452786e7,42124102,1,0,0,0,0,0,0,0,1,0,0,0,1000,100,25,1,1,0.14285715,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,-25.334307888349144,493.2616272828719,0.629013347160596
1006.2656,818.06573,1493.78,-844605529017e7,80117604,0,0,1,0,0,0,0,0,0,0,1,0,430,100,24,1,1,0.2857143,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,-15.67506800426714,3215.39624198714,0.31787321354837833
842.77454,1070.37,1070.37,-844162038923e7,10462609,0,0,0,1,0,0,0,0,0,0,0,1,840,100,55,1,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,-11.401324186264642,661.2848658816756,0.4902995195331317
882.90668,1121.34,1121.34,-844162038923e7,10462608,0,0,0,1,0,0,0,0,0,0,0,1,880,100,55,1,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,-8.944329269041633,302.4658573541139,0.5007474410564375
351.02774,447.84,447.84,-844162038923e7,10463269,0,0,0,0,0,1,0,0,0,0,0,1,350,100,55,6,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,-24.361562984507934,528.8735548495836,0.4819712575269162
581.71497,742.15002,742.15002,-844162038923e7,10463270,0,0,0,0,0,1,0,0,0,0,0,1,580,100,55,6,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,-20.080517809121336,462.15680139161856,0.5008782397616697
712.09625,908.48999,908.48999,-844162038923e7,10463268,0,0,0,0,0,1,0,0,0,0,0,1,710,100,55,6,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,-14.300583876336121,513.4779994964042,0.5086237398018237
2458.2703,1582.2429,3025.1001,-843613528974e7,80117230,0,0,0,1,0,0,0,0,0,0,1,0,950,100,59,1,1,0.85714287,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,-19.363168413379487,1505.8268215986677,0.31968977241391
868.03729,549.61859,1068.1899,-843613528974e7,80117229,0,0,0,1,0,0,0,0,0,0,1,0,330,100,59,1,1,0.85714287,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,-18.74814103335256,646.4637350897085,0.30370036489235036
2372.6797,2053.5601,3703.5601,-841741659048e7,42124013,0,0,1,0,0,0,0,0,1,0,0,0,1050,70,51,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,-8.15021464803684,3745.161338614836,0.6715611950958802
3276.5635,2835.8784,5114.4502,-841741659048e7,42124009,0,0,1,0,0,0,0,0,1,0,0,0,1450,70,51,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,-5.740966274935568,6778.54325166902,0.5731762458602205
1717.3805,1486.4043,2680.6899,-841741659048e7,42124011,0,0,1,0,0,0,0,0,1,0,0,0,760,70,51,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,-5.796676628135387,1352.2573180022475,0.6780179066006868
2824.6248,2444.7244,4409.0098,-841741659048e7,42124010,0,0,1,0,0,0,0,0,1,0,0,0,1250,70,51,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,-31.36524664036509,3677.2568549423518,0.6158874326024439
1898.1516,1642.86,2962.8599,-841741659048e7,42124012,0,0,1,0,0,0,0,0,1,0,0,0,840,70,51,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,-3.989067093098386,1303.0795762609096,0.6870227254010437
1017.512,1249.3101,1249.3101,-839884051453e7,42124075,0,0,0,0,0,1,0,0,1,0,0,0,1010,70,39,1,1,0.42857143,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,-7.1936153963264555,1408.032340918338,0.6042249165748013
2611.5076,3196.1299,3877.3799,-839130877943e7,78135134,0,0,0,0,1,0,0,0,0,1,0,0,1680,100,38,1,1,0.14285715,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,-65.33362393401192,5186.650788245452,0.39327437766222273
1064.6772,877.37286,1600.23,-837534911153e7,3591950,0,0,0,0,1,0,1,0,0,0,0,0,460,70,39,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,-10.968144263977335,897.1527541710691,0.2739626771676818
2383.9512,2449.3501,2449.3501,-834127783294e7,3594248,0,0,0,0,1,0,1,0,0,0,0,0,2370,100,47,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,-49.69817372511985,4533.4751344365,0.24623015593706749
1666.3435,1951.91,1951.91,-826886475491e7,10463843,0,0,1,0,0,0,0,0,0,0,0,1,1640,100,33,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,9.237231619248341,208952.5274915155,0.5185356296888334
3724.9739,4786.9385,5608.3154,-826140802688e7,10462501,0,0,0,0,1,0,0,0,0,0,0,1,2500,100,53,1,2,0.14285715,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,130.28147251481604,13240.919845160812,0.395938025550743
3919.1201,7857.1431,5e3,-824291165954e7,10463579,0,1,0,0,0,0,0,0,0,0,0,1,5500,100,53,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,931.8406025828899,1665562.8380994573,0.3702640116333886
725.93854,471.42856,921.98187,-823485362889e7,42126569,0,0,0,0,1,0,0,0,1,0,0,0,330,100,55,1,1,0.2857143,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,-29.303549795008283,526.86853404566,0.5258503950772871
1890.0952,1514.2858,2405.9448,-821801480267e7,78133137,0,0,0,1,0,0,0,0,0,1,0,0,1060,100,28,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,-2.2774625947378397,759.6276617746064,0.4607736953452778
2771.4517,2735.0515,3616.4573,-821801480267e7,78133138,0,0,0,1,0,0,0,0,0,1,0,0,1000,100,28,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,6.582113366100797,5005.743501347282,0.4239785907588103
5526.5415,4578.7173,8365.8604,-820813963544e7,42125110,0,0,1,0,0,0,0,0,1,0,0,0,2410,100,45,1,1,0.2857143,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,235.61067356431772,38138.49124657269,0.45632131150007216
3256.3081,2697.8416,4929.27,-820813963544e7,42125109,0,0,1,0,0,0,0,0,1,0,0,0,1420,100,45,1,1,0.2857143,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,3.634879750597052,1678.3801261639637,0.4747627318127612
3944.25,3267.793,5970.6499,-820813963544e7,42125107,0,0,1,0,0,0,0,0,1,0,0,0,1720,100,45,1,1,0.2857143,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,23.253117610475968,4639.894411518793,0.4356000153901729
6164.3071,5338.6758,9324.3896,-820813963544e7,42125108,0,0,1,0,0,0,0,0,1,0,0,0,2810,100,45,1,1,0.2857143,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,422.83250701373197,323752.56964308495,0.42434629300031756
2800.252,3369.8872,4372.6221,-819794473186e7,42123847,0,0,0,1,0,0,0,0,1,0,0,0,1710,100,43,1,1,0.14285715,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1.3662338161506107,917.7622133760005,0.46015844304052583
2455.5549,2877.2244,3837.2378,-819794473186e7,42123846,0,0,0,1,0,0,0,0,1,0,0,0,1460,100,43,1,1,0.14285715,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,-5.322539530774088,1601.1340395916232,0.4816346940430758
4671.2319,4e3,6e3,-819504271462e7,3591920,0,0,0,1,0,0,1,0,0,0,0,0,2800,100,41,2,2,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,150.95197434233685,9709.06082280497,0.23684840083868114
8070.9683000000005,9887.2803,9887.2803,-8.1929422508400005e+018,3595480,0,0,0,0,0,1,1,0,0,0,0,0,8010,100,22,1,1,0.14285715,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,2581.7683229449385,4753691.1295263935,0.29476755720120607
2419.9883,3305.5601,3305.5601,-813771507678e7,78136207,0,1,0,0,0,0,0,0,0,1,0,0,2380,100,46,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,15.154537019636935,6153.617459401317,0.4427528979976646
2329.0728,2827.5901,2827.5901,-813771507678e7,78136206,0,1,0,0,0,0,0,0,0,1,0,0,2310,100,46,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,27.377118108866057,5566.992994364314,0.44666625580294417
3520.7192,4045.76,4045.76,-813044076127e7,10463369,0,0,0,0,0,1,0,0,0,0,0,1,3460,100,80,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,31.966241684079513,63171.16654981443,0.3895360653809371
2188.4041,3227.8198,3227.8198,-807029717627e7,78134188,0,0,0,0,0,1,0,0,0,1,0,0,2190,100,32,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,12.4527833828684,5787.279184779725,0.3670200084463875
5719.7002,6592.9399,6592.9399,-807029717627e7,78134186,0,0,0,0,0,1,0,0,0,1,0,0,5660,100,32,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1361.1811778952547,1597717.1284561919,0.37159732023040315
3057.7517,4510.0801,4510.0801,-807029717627e7,78134187,0,0,0,0,0,1,0,0,0,1,0,0,3060,100,32,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,64.20384371905998,21881.051401260913,0.361329984514808
2979.3198,3042.8572,3801.0061,-805140655282e7,78133803,1,0,0,0,0,0,0,0,0,1,0,0,2130,100,54,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,-24.926146413266157,2182.958346473042,0.5102643875768871
2164.4189,2114.2856,2761.3584,-805140655282e7,78133804,1,0,0,0,0,0,0,0,0,1,0,0,1480,100,54,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,-21.445950543270673,3951.061723692827,0.5050797003057221
3765.187,4813.6387,5587.167,-805140655282e7,78133805,1,0,0,0,0,0,0,0,0,1,0,0,2220,100,54,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,18.559180475076317,4074.9909482272396,0.5006657704720339
1507.3317,2143.02,2143.02,-802326196355e7,5520265,0,0,0,0,1,0,0,1,0,0,0,0,1500,90,22,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,-28.219544257416832,1464.6288774531083,0.47502014195599424
1706.6926,1851.04,1851.04,-802124024141e7,78134292,0,0,1,0,0,0,0,0,0,1,0,0,1690,100,50,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,-36.137144899890885,912.2345773612578,0.5323118376364946
2706.9695,2949.1899,2949.1899,-802124024141e7,78134291,0,0,1,0,0,0,0,0,0,1,0,0,2680,100,50,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,-31.302508603987764,2192.053122033196,0.5303091665427914
330.95276,331.70001,331.70001,-798658895888e7,10463845,0,0,0,1,0,0,0,0,0,0,0,1,330,100,26,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,-9.747259991674413,2352.369270975929,0.4664635440268574
1977.1943,1628.5714,2533.9014,-798001239887e7,3594123,0,0,0,0,1,0,1,0,0,0,0,0,1140,100,47,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,-6.31443141989346,398.44166956435686,0.27595673135607296
2412.8406,3849.3528,3092.21,-792963370129e7,78135116,0,0,0,0,1,0,0,0,0,1,0,0,1580,100,29,1,1,0.14285715,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,-26.932878778843637,1905.8153462214818,0.40102348711734837
1295.8619,1528.5258,1862.3391,-791077860256e7,3594455,0,0,1,0,0,0,1,0,0,0,0,0,780,100,45,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,7.355056072244232,7423.629208709294,0.2564480815461458
12698.978,14085.714,16164.815,-789060078093e7,42123923,0,0,0,0,0,1,0,0,1,0,0,0,9860,100,43,1,1,0.14285715,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,3338.999929016141,8122659.953581872,0.47135548187361287
393.68375,1957.1428,500,-788684544974e7,78136223,0,1,0,0,0,0,0,0,0,1,0,0,1370,90,32,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0.3360229746224781,4643.27443229902,0.44468629397405884
3376.428,3042.8572,4307.6353,-786008894827e7,42124526,0,1,0,0,0,0,0,0,1,0,0,0,2130,50,40,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,22.814743792480424,3521.276200635486,0.4959638759480523
1219.2883,1614.14,1614.14,-784767247664e7,80117465,0,0,0,0,1,0,0,0,0,0,1,0,1200,100,54,1,1,0.2857143,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,-31.751782257079014,842.6274896260957,0.22202409904148826
1469.015,2481.1101,2281.1101,-783974404168e7,5524569,0,0,0,0,1,0,0,1,0,0,0,0,840,100,45,1,1,0.2857143,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,-45.77217296353442,699.4877060210758,0.37769487063456897
6121.4736,7043.77,7880.5269,-783380399986e7,3594459,0,0,1,0,0,0,1,0,0,0,0,0,2590,100,62,1,1,0.2857143,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,476.471878692664,253359.94288842482,0.21647550492394807
7971.4902,4842.8569,10170,-779478748521e7,42125371,0,1,0,0,0,0,0,0,1,0,0,0,3390,90,44,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,953.8157027113762,618436.9553352328,0.3262607962218179
9358.8584,5685.7144,11940,-779478748521e7,42125373,0,1,0,0,0,0,0,0,1,0,0,0,3980,90,44,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,955.481777116474,802633.988836449,0.32226167160142305
8653.417,5257.1431,11040,-779478748521e7,42125370,0,1,0,0,0,0,0,0,1,0,0,0,3680,90,44,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,710.9259573953398,153531.068647746,0.32671640236264604
5831.6504,3542.8572,7440,-779478748521e7,42125376,0,1,0,0,0,0,0,0,1,0,0,0,2480,90,44,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,241.89814067242222,37777.39346818521,0.3587331981029098
9264.7998,5628.5713,11820,-779478748521e7,42125374,0,1,0,0,0,0,0,0,1,0,0,0,3940,90,44,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,895.5036489949312,216794.67341765622,0.31907405539247036
23091.455,14028.571,29460,-779478748521e7,42125375,0,1,0,0,0,0,0,0,1,0,0,0,9820,90,44,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,3059.2857299458856,7297399.242373096,0.38859680348386505
10369.991,6300,13230,-779478748521e7,42125369,0,1,0,0,0,0,0,0,1,0,0,0,4410,90,44,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1004.8462749155691,322839.2663207166,0.32835383447514155
