fc_survey_disc,fc_admin,fc_survey,NombrePignorante,prenda,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_dow6,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,dummy_suc6,prestamo,pr_recup,edad,visit_number,num_arms,faltas,genero,pres_antes,fam_pide,fam_comun,ahorros,cta_tanda,renta,comida,medicina,luz,gas,telefono,agua,masqueprepa,estresado_seguido,pb,fb,hace_presupuesto,tentado,low_cost,low_time,rec_cel,pro_4,tau_hat_oob$predictions,tau_hat_oob$variance.estimates,propensity_score
5032.751,5539.5356,7825.25,-908821747816e7,80117247,0,0,0,1,0,0,0,0,0,0,1,0,1900,100,72,1,1,0.14285715,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,-72.62612016303015,4022.0014108667174,0.5370949630877081
1661.6062,1714.2858,2119.8716,-908131838248e7,80118911,0,1,0,0,0,0,0,0,0,0,1,0,1200,50,60,1,1,0.2857143,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,-9.944881934973909,708.3637759348376,0.5493553559915215
1040.3196,1392.3672,1549.51,-907894248321e7,78132608,0,0,1,0,0,0,0,0,0,1,0,0,730,100,48,1,1,0.2857143,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,1,6.554452145089573,137.80371678719456,0.5505140513737297
1176.6519,985.71429,1497.7867,-907261225358e7,3595411,0,0,1,0,0,0,1,0,0,0,0,0,690,100,33,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,10.382889546823126,267.59170896137516,0.3905939677776873
117.5736,71.428574,150,-9.0665660440399995e+018,5514273,0,0,0,0,1,0,0,1,0,0,0,0,50,100,47,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,2.62335397621686,405.38634341078915,0.5413847421656733
313.5296,471.42856,400,-906209189113e7,78133514,0,0,0,0,1,0,0,0,0,1,0,0,330,100,27,1,1,0.14285715,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,6.580737600994705,325.2400629410491,0.6023081410050133
2197.998,2668.46,2668.46,-897006696037e7,3592101,0,1,0,0,0,0,1,0,0,0,0,0,2180,50,66,1,1,0.14285715,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,-8.607313473167947,657.4257986093924,0.5457762305805671
1979.9707,2313.3501,2313.3501,-895025461256e7,42124383,0,0,0,0,0,1,0,0,1,0,0,0,1960,100,60,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,-13.209012220366446,364.4860463627604,0.5552310408407845
2617.6802,2990.23,2990.23,-8.9454394518799995e+018,80117915,1,0,0,0,0,0,0,0,0,0,1,0,2590,100,48,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,-19.14275319317891,571.4451906725875,0.5006280113904558
3296.9556,4057.1699,4057.1699,-894540556633e7,3594093,0,0,0,1,0,0,1,0,0,0,0,0,3280,90,35,1,1,0.2857143,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,-40.773460901052225,1086.9152607431674,0.412626522390896
2814.4761,3463.4399,3463.4399,-894540556633e7,3594094,0,0,0,1,0,0,1,0,0,0,0,0,2800,90,35,1,1,0.2857143,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,-35.09988975870281,2331.9651717337697,0.4081373329655736
451.14209,663.25995,663.25995,-888315713377e7,78133246,1,0,0,0,0,0,0,0,0,1,0,0,450,100,60,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,-6.0302911888012884,275.72510021661105,0.5291632872470672
838.35382,913.37,913.37,-881923817403e7,78134815,0,1,0,0,0,0,0,0,0,1,0,0,830,100,81,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.5269031043404824,137.47030004590852,0.52490775993968
9588.8301,9697.5703,9697.5703,-881306428802e7,78134951,0,0,0,0,1,0,0,0,0,1,0,0,9550,100,51,2,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,-304.1683111787673,164370.27921964123,0.5181850190508834
1295.0939,1883.28,1883.28,-881239379329e7,80117111,0,0,0,0,0,1,0,0,0,0,1,0,1280,100,50,1,3,0.14285715,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,3.2827677851991695,1200.5388362157573,0.6331083285200996
2020.9148,2702.1299,2702.1299,-8.7820323257999995e+018,10462438,0,0,0,1,0,0,0,0,0,0,0,1,2000,100,39,1,1,0.14285715,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,-16.807932994271237,1154.8546685402184,0.44839392797199673
783.82397,1714.2858,1e3,-877932803427e7,80117948,0,1,0,0,0,0,0,0,0,0,1,0,1200,100,29,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,-1.3200037399905526,393.99645851770845,0.5532877256014868
6863.9092,8416.4814,10087.91,-8.7271887025999995e+018,3595416,0,0,1,0,0,0,1,0,0,0,0,0,4430,100,37,1,1,0.2857143,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,-240.09955858996267,51324.900914551195,0.3660068025336876
6466.2754,6250.6099,9550.6104,-8.7271887025999995e+018,3595417,0,0,1,0,0,0,1,0,0,0,0,0,3290,100,37,1,1,0.2857143,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,-102.01456213233847,15031.985445649894,0.34310444449136374
728.82764,902.96997,902.96997,-871304440962e7,10462663,0,0,0,0,0,1,0,0,0,0,0,1,730,100,56,2,2,0.14285715,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,9.291985988546868,147.76250527551178,0.5268421671064927
1474.8763,1723.21,1723.21,-868450720985e7,3595825,0,0,0,1,0,0,1,0,0,0,0,0,1460,100,31,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,-8.064735742240359,232.94860124660156,0.4859955232839781
7109.1313,9417.1689,10657.218,-862202788211e7,42125177,0,0,0,0,0,1,0,0,1,0,0,0,4950,95,62,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,-414.51962565538093,250976.86260835957,0.5677868955892676
3748.147,3928.5715,4792.6699,-862202788211e7,42125178,0,0,0,0,0,1,0,0,1,0,0,0,2750,95,62,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,-14.697898948097151,13862.674943215558,0.5227584997366419
1571.1875,1514.2858,2e3,-8.5667613907599995e+018,80116972,1,0,0,0,0,0,0,0,0,0,1,0,1060,100,25,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,7.1444189049930165,94.2123857021341,0.5787503638859169
1626.1791,985.71429,2070,-8.5467836218800005e+018,42123806,0,0,1,0,0,0,0,0,1,0,0,0,690,100,53,1,1,0.14285715,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,-5.752348131723427,181.85829221314742,0.41441577035093663
2144.6709,1300,2730,-8.5467836218800005e+018,42123807,0,0,1,0,0,0,0,0,1,0,0,0,910,100,53,1,1,0.14285715,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,-8.920074889002064,494.31246212573467,0.41591442918257265
4525.02,2742.8572,5760,-8.5467836218800005e+018,42123801,0,0,1,0,0,0,0,0,1,0,0,0,1920,100,53,1,1,0.14285715,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,-76.02483053358277,2158.212580083552,0.4201147917251005
3511.604,2128.5715,4470,-8.5467836218800005e+018,42123805,0,0,1,0,0,0,0,0,1,0,0,0,1490,100,53,1,1,0.14285715,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,-53.85939421512776,1636.21332300745,0.4100950955009191
11878.178,7200,15120,-8.5467836218800005e+018,42123804,0,0,1,0,0,0,0,0,1,0,0,0,5040,100,53,1,1,0.14285715,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,-359.53782711711847,262271.0301096113,0.4519358837317548
1060.5515,642.85712,1350,-8.5467836218800005e+018,42123803,0,0,1,0,0,0,0,0,1,0,0,0,450,100,53,1,1,0.14285715,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,-5.423959390570195,155.27321012529228,0.4144695480060452
391.91199,357.14285,500,-8.5286097872399995e+018,42124562,1,0,0,0,0,0,0,0,1,0,0,0,250,100,25,1,1,0.42857143,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,1,2.6207968430900417,299.5180828791491,0.5853534948847453
2901.5779000000002,3321.76,3321.76,-84594817772e8,3594441,0,1,0,0,0,0,1,0,0,0,0,0,2850,100,49,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,-34.23930944768469,728.6955334860127,0.6096582026038952
1006.2656,818.06573,1493.78,-844605529017e7,80117604,0,0,1,0,0,0,0,0,0,0,1,0,430,100,24,1,1,0.2857143,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1.6505061276422346,179.4256913669699,0.5996814533073337
1068.589,1300.24,1300.24,-843660273702e7,10462090,0,0,1,0,0,0,0,0,0,0,0,1,1060,100,25,2,2,0.2857143,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,1,0,1,3.8858591119771337,289.9629965257705,0.5606693545181644
2458.2703,1582.2429,3025.1001,-843613528974e7,80117230,0,0,0,1,0,0,0,0,0,0,1,0,950,100,59,1,1,0.85714287,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,4.377171391968202,1051.3303627759549,0.43133847569520334
868.03729,549.61859,1068.1899,-843613528974e7,80117229,0,0,0,1,0,0,0,0,0,0,1,0,330,100,59,1,1,0.85714287,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1.628437616063364,316.2664107109639,0.41973850667429413
2356.7813,4842.8569,3e3,-841446172675e7,5521205,1,0,0,0,0,0,0,1,0,0,0,0,3390,100,43,1,1,0.14285715,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,-28.16845989743202,4619.165178961881,0.5932512186620575
21115.572,31700,27e3,-841071628145e7,3594273,0,0,0,0,0,1,1,0,0,0,0,0,22190,100,54,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,-685.1066430785776,583966.3125003997,0.5400543220835579
3012.2009,3046.3601,3046.3601,-839744396727e7,42124735,0,0,0,0,1,0,0,0,1,0,0,0,3000,100,50,1,2,0.42857143,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,-4.605107195334899,2489.2318508207763,0.5791772530268091
6617.7129,8143.6299,8143.6299,-837935903674e7,5524505,0,1,0,0,0,0,0,1,0,0,0,0,6570,100,30,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,-91.74949362079504,124169.55046686056,0.5572407017577475
1064.6772,877.37286,1600.23,-837534911153e7,3591950,0,0,0,0,1,0,1,0,0,0,0,0,460,70,39,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,12.678432959077856,363.4345266954721,0.530688916524942
3222.5752,3248.8071,4755.9502,-834766279785e7,80117944,0,1,0,0,0,0,0,0,0,0,1,0,1710,100,25,1,1,0.14285715,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,-36.26146362362005,2936.31776107465,0.5572811614081614
1080.644,1271.17,1271.17,-83053742213e8,78132622,0,0,1,0,0,0,0,0,0,1,0,0,1070,100,33,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,14.996604814775276,184.1628087752221,0.5154064704789455
586.19525,654.69,654.69,-829299330497e7,3594442,0,1,0,0,0,0,1,0,0,0,0,0,580,100,47,1,1,0.85714287,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,2.2986473413577477,415.42568087571203,0.6237001717561383
3724.9739,4786.9385,5608.3154,-826140802688e7,10462501,0,0,0,0,1,0,0,0,0,0,0,1,2500,100,53,1,2,0.14285715,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,-86.75344921771696,4355.70700340105,0.5798990897519981
3919.1201,7857.1431,5e3,-824291165954e7,10463579,0,1,0,0,0,0,0,0,0,0,0,1,5500,100,53,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,-8.123847984847488,31885.45944632812,0.5893967539953562
1602.5829,1304.1643,2058.45,-823720720392e7,42125772,0,0,0,1,0,0,0,0,1,0,0,0,480,50,44,1,1,0.14285715,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,13.7277907680696,755.67658977347,0.5348622192170278
1268.7144,1032.4672,1629.61,-823720720392e7,42125774,0,0,0,1,0,0,0,0,1,0,0,0,380,50,44,1,1,0.14285715,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,10.598639440677056,262.7992257915763,0.5321484806633043
725.93854,471.42856,921.98187,-823485362889e7,42126569,0,0,0,0,1,0,0,0,1,0,0,0,330,100,55,1,1,0.2857143,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,4.496974573075475,53.28013686117447,0.5338454000738438
3158.0869,1914.2858,4020,-822998974841e7,42123714,0,0,0,0,0,1,0,0,1,0,0,0,1340,95,45,1,1,0.71428573,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,-23.726175298619232,1136.0327126599313,0.5620421470008204
3558.7397,2157.1428,4530,-822998974841e7,42123713,0,0,0,0,0,1,0,0,1,0,0,0,1510,95,45,1,1,0.71428573,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,-23.533072903456322,2365.7722584784483,0.5428927616210151
855.19641,978.89996,978.89996,-8.2249801912399995e+018,42123758,1,0,0,0,0,0,0,0,1,0,0,0,840,100,53,1,1,0.14285715,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,11.86239044934434,148.1912110547305,0.5405548413269646
1890.0952,1514.2858,2405.9448,-821801480267e7,78133137,0,0,0,1,0,0,0,0,0,1,0,0,1060,100,28,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,-6.958452784969604,323.94246051320687,0.5311894452998301
2771.4517,2735.0515,3616.4573,-821801480267e7,78133138,0,0,0,1,0,0,0,0,0,1,0,0,1000,100,28,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,-30.36330916039083,520.9469273672385,0.5222703531148934
5526.5415,4578.7173,8365.8604,-820813963544e7,42125110,0,0,1,0,0,0,0,0,1,0,0,0,2410,100,45,1,1,0.2857143,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,-49.13587676001337,4121.332155439705,0.43697158184190876
3256.3081,2697.8416,4929.27,-820813963544e7,42125109,0,0,1,0,0,0,0,0,1,0,0,0,1420,100,45,1,1,0.2857143,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,-39.31943951979722,3613.8743066532597,0.43960293909212156
3944.25,3267.793,5970.6499,-820813963544e7,42125107,0,0,1,0,0,0,0,0,1,0,0,0,1720,100,45,1,1,0.2857143,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,-61.80942650737077,5764.833207205458,0.4302963303750398
6164.3071,5338.6758,9324.3896,-820813963544e7,42125108,0,0,1,0,0,0,0,0,1,0,0,0,2810,100,45,1,1,0.2857143,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,-76.12141243973541,11709.304570454018,0.43746107108632964
11574.294,17368.783,18750.668,-820262048321e7,10462896,1,0,0,0,0,0,0,0,0,0,0,1,5780,100,49,1,1,0.2857143,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,-471.7844394242408,457672.4751651999,0.6188194785579734
2800.252,3369.8872,4372.6221,-819794473186e7,42123847,0,0,0,1,0,0,0,0,1,0,0,0,1710,100,43,1,1,0.14285715,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,-38.4436653746733,1174.5458134892438,0.4197193629660925
2455.5549,2877.2244,3837.2378,-819794473186e7,42123846,0,0,0,1,0,0,0,0,1,0,0,0,1460,100,43,1,1,0.14285715,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,-25.372765021281197,2617.0620781504604,0.44083675888143237
2209.5779000000002,2171.4285,2825.3367,-819611530296e7,78133753,0,0,0,0,0,1,0,0,0,1,0,0,1520,100,34,1,1,0.42857143,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,-31.518244317682363,874.4499052143744,0.5847243787035367
4671.2319,4e3,6e3,-819504271462e7,3591920,0,0,0,1,0,0,1,0,0,0,0,0,2800,100,41,2,2,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,-71.16928560571732,7958.887818429314,0.41918452656956107
8070.9683000000005,9887.2803,9887.2803,-8.1929422508400005e+018,3595480,0,0,0,0,0,1,1,0,0,0,0,0,8010,100,22,1,1,0.14285715,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,-293.9596395481308,220065.4159862313,0.505761411227165
3466.3289,3034.8501,5454.8501,-819101950202e7,3594491,0,0,0,0,1,0,1,0,0,0,0,0,1540,100,57,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,-25.36499373089331,1851.9269342050504,0.6286723941205945
12334.744,10799.361,19410.789,-819101950202e7,3594490,0,0,0,0,1,0,1,0,0,0,0,0,5480,100,57,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,-519.4573637446675,327571.3848854939,0.615715831749112
11501.925,10070.21,18100.211,-819101950202e7,3594489,0,0,0,0,1,0,1,0,0,0,0,0,5110,100,57,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,-460.2266985687542,278605.26459110994,0.6256550444614869
1017.6806,1156.96,1156.96,-816135593727e7,42122499,1,0,0,0,0,0,0,0,1,0,0,0,1000,100,71,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0.4955206345198155,77.41175776194353,0.56605412633143
2188.4041,3227.8198,3227.8198,-807029717627e7,78134188,0,0,0,0,0,1,0,0,0,1,0,0,2190,100,32,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,-21.145333860511883,2388.72916633485,0.5228174404831714
5719.7002,6592.9399,6592.9399,-807029717627e7,78134186,0,0,0,0,0,1,0,0,0,1,0,0,5660,100,32,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,-28.47558374027778,80034.17837338298,0.47546272469468553
3057.7517,4510.0801,4510.0801,-807029717627e7,78134187,0,0,0,0,0,1,0,0,0,1,0,0,3060,100,32,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,-7.990062335651254,592.5901678636678,0.4863709785649429
1507.3317,2143.02,2143.02,-802326196355e7,5520265,0,0,0,0,1,0,0,1,0,0,0,0,1500,90,22,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,-9.930434945078535,726.6549780697379,0.5680023883375283
1706.6926,1851.04,1851.04,-802124024141e7,78134292,0,0,1,0,0,0,0,0,0,1,0,0,1690,100,50,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,-13.187461864541572,261.6728638228768,0.5061406949165691
2706.9695,2949.1899,2949.1899,-802124024141e7,78134291,0,0,1,0,0,0,0,0,0,1,0,0,2680,100,50,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,-28.635246674002087,1591.6233710579593,0.49509142573511633
330.95276,331.70001,331.70001,-798658895888e7,10463845,0,0,0,1,0,0,0,0,0,0,0,1,330,100,26,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,4.037294562636011,172.15782884547212,0.5083669598522002
1977.1943,1628.5714,2533.9014,-798001239887e7,3594123,0,0,0,0,1,0,1,0,0,0,0,0,1140,100,47,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,-1.8344487774464922,914.7574443237606,0.551014075803705
1294.0378,1647.21,1647.21,-793390535543e7,42125564,1,0,0,0,0,0,0,0,1,0,0,0,1290,100,33,1,1,0.14285715,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,-10.41199081619531,208.97497625049755,0.6343175142248396
1295.8619,1528.5258,1862.3391,-791077860256e7,3594455,0,0,1,0,0,0,1,0,0,0,0,0,780,100,45,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,10.899637443204067,162.57164407546975,0.49988898948805033
4075.8848,6528.5713,5200,-790818633736e7,10462870,0,0,0,0,1,0,0,0,0,0,0,1,4570,100,38,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,31.057661611280672,4160.279136186056,0.5165665331808689
685.50482,834.10999,834.10999,-790025628279e7,78134462,0,1,0,0,0,0,0,0,0,1,0,0,680,100,28,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,6.930393802692182,633.3259182937536,0.634332237460766
2362.1025,4557.1431,3e3,-78849903027e8,10463906,0,0,1,0,0,0,0,0,0,0,0,1,3190,0,19,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,-28.126445560310945,3753.5548289178864,0.5484908391496337
3376.428,3042.8572,4307.6353,-786008894827e7,42124526,0,1,0,0,0,0,0,0,1,0,0,0,2130,50,40,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,-39.71014823630586,737.436532265222,0.5717093699256953
1219.2883,1614.14,1614.14,-784767247664e7,80117465,0,0,0,0,1,0,0,0,0,0,1,0,1200,100,54,1,1,0.2857143,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,8.962357819242616,430.59880253185634,0.5602482216726381
4890,2328.5715,4890,-784436117024e7,78136370,0,0,0,1,0,0,0,0,0,1,0,0,1630,25,32,2,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,-76.47844237465543,770.5636301312591,0.5282315879036074
