NombrePignorante,prenda,suc_x_dia,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_dow6,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,dummy_suc6,num_arms_d3,num_arms_d4,num_arms_d5,num_arms_d6,visit_number_d2,visit_number_d3,visit_number_d4,visit_number_d5,visit_number_d6,visit_number_d7,pro_3,eff_cost_loan,tau_hat_oob$predictions,tau_hat_oob$variance.estimates,propensity_score
-907718523103e7,78133307,301,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.6680892,0.0032280486905432873,2.0052489874575077e-4,0.6151248365000727
-907261225358e7,3595411,18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4285715,0.0032280486905432873,2.0052489874575077e-4,0.5258744572202473
-9068268162e9,78133561,305,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.4285715,0.0032280486905432873,2.0052489874575077e-4,0.38372964651063174
-9068268162e9,78133560,305,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.4285715,0.0032280486905432873,2.0052489874575077e-4,0.38372964651063174
-9068268162e9,78133559,305,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.4285715,0.0032280486905432873,2.0052489874575077e-4,0.38372964651063174
-906798967368e7,42124894,232,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.9024581,0.0032280486905432873,2.0052489874575077e-4,0.43471967120146393
-9.0665660440399995e+018,5514273,101,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4285715,0.0032280486905432873,2.0052489874575077e-4,0.5281503491701459
-90556366713e8,78133605,305,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.4285715,0.0032280486905432873,2.0052489874575077e-4,0.38372964651063174
-905241031017e7,5522954,109,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.9162042,0.0032280486905432873,2.0052489874575077e-4,0.40524285612762134
-905241031017e7,5523045,112,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-1.9110525,0.0032280486905432873,2.0052489874575077e-4,0.45393815591101955
-903280764616e7,42124192,211,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.6680893,0.0032280486905432873,2.0052489874575077e-4,0.43231720168960036
-902162038152e7,80117244,389,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.4285715,0.0032280486905432873,2.0052489874575077e-4,0.43634124527983037
-902056606811e7,42125102,234,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2008913,0.0032280486905432873,2.0052489874575077e-4,0.533531602232877
-90072415871e8,10462474,477,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-1.0669599,0.0032280486905432873,2.0052489874575077e-4,0.33307482998926596
-900651609038e7,10462052,465,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.0334795,0.0032280486905432873,2.0052489874575077e-4,0.4622247106279696
-900369968618e7,78135143,355,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.4285715,0.0032280486905432873,2.0052489874575077e-4,0.36448133648366754
-898926676097e7,3595974,21,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-1.6655143,0.0032280486905432873,2.0052489874575077e-4,0.4585244662182335
-8.9731056473200005e+018,78133652,307,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.4285715,0.0032280486905432873,2.0052489874575077e-4,0.6216678788914841
-895213074623e7,5524533,112,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-1.929669,0.0032280486905432873,2.0052489874575077e-4,0.42848364989961696
-895025461256e7,42124367,221,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-1.1467216,0.0032280486905432873,2.0052489874575077e-4,0.58025898794955455
-895025461256e7,42124366,221,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-1.1468086,0.0032280486905432873,2.0052489874575077e-4,0.58025898794955455
-895025461256e7,42126080,273,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,-1.1074073,0.0032280486905432873,2.0052489874575077e-4,0.5064452574757172
-894540556633e7,3594094,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6655142,0.0032280486905432873,2.0052489874575077e-4,0.5056283140513085
-894540556633e7,3594093,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6655135,0.0032280486905432873,2.0052489874575077e-4,0.5056283140513085
-894492536746e7,42124022,204,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.9409436,0.0032280486905432873,2.0052489874575077e-4,0.4224085398915242
-894223235242e7,42126012,252,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2240653,0.0032280486905432873,2.0052489874575077e-4,0.5253990673420482
-8.9197058346800005e+018,42124846,228,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2395248,0.0032280486905432873,2.0052489874575077e-4,0.5210669983484361
-891435295223e7,42124589,215,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.1073914,0.0032280486905432873,2.0052489874575077e-4,0.5632183007041829
-888315713377e7,78133246,299,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.473911,0.0032280486905432873,2.0052489874575077e-4,0.5290651848682895
-887640514e10,10463827,533,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1.4285715,0.0032280486905432873,2.0052489874575077e-4,0.5176754595132778
-887640514e10,10463828,533,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1.4285715,0.0032280486905432873,2.0052489874575077e-4,0.5176754595132778
-88541337045e8,78133650,307,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.8973492,0.0032280486905432873,2.0052489874575077e-4,0.6216678788914841
-885398201991e7,10463421,515,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.4285715,0.0032280486905432873,2.0052489874575077e-4,0.3805301677788481
-8.8532605513999995e+018,42124869,229,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.1501489,0.0032280486905432873,2.0052489874575077e-4,0.4459513751960991
-885053001186e7,42123588,191,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.0592375,0.0032280486905432873,2.0052489874575077e-4,0.5490088748049344
-885053001186e7,42124153,210,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-1.196847,0.0032280486905432873,2.0052489874575077e-4,0.46756767604349636
-881309382459e7,10462099,524,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1.9375169,0.0032280486905432873,2.0052489874575077e-4,0.36012853357703745
-881239379329e7,80117361,392,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,-1.2395151,0.0032280486905432873,2.0052489874575077e-4,0.25581916783875913
-881239379329e7,80117724,404,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,-1.2910297,0.0032280486905432873,2.0052489874575077e-4,0.2640304688112102
-881239379329e7,80119564,461,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,-1.2343493,0.0032280486905432873,2.0052489874575077e-4,0.38863723189931876
-878266671665e7,80117473,396,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.4285715,0.0032280486905432873,2.0052489874575077e-4,0.3050174233237326
-877335012598e7,42124797,227,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.0969999,0.0032280486905432873,2.0052489874575077e-4,0.5308624219089582
-877023075231e7,42123800,198,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.211659,0.0032280486905432873,2.0052489874575077e-4,0.6509559587227173
-877023075231e7,42123799,198,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.2152202,0.0032280486905432873,2.0052489874575077e-4,0.6509559587227173
-876895022992e7,80119445,456,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.4285715,0.0032280486905432873,2.0052489874575077e-4,0.25537597121297284
-876633930991e7,42126589,275,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4285715,0.0032280486905432873,2.0052489874575077e-4,0.6424988266996431
-876589106885e7,42124609,215,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-1.0997646,0.0032280486905432873,2.0052489874575077e-4,0.5659511703392535
-876197489587e7,42124430,231,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.5262148,0.0032280486905432873,2.0052489874575077e-4,0.5191125865268473
-875507827006e7,80118999,437,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,-1.2369421,0.0032280486905432873,2.0052489874575077e-4,0.3056377568546636
-874318616926e7,80116965,380,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-1.1339221,0.0032280486905432873,2.0052489874575077e-4,0.269651784763017
-874318616926e7,80119159,444,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,-1.1931648,0.0032280486905432873,2.0052489874575077e-4,0.22072609543586197
-874318616926e7,80119158,444,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,-1.2369545,0.0032280486905432873,2.0052489874575077e-4,0.22072609543586197
-8.7271887025999995e+018,3595416,18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.8998829,0.0032280486905432873,2.0052489874575077e-4,0.5258744572202473
-8.7271887025999995e+018,3595417,18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.8998815,0.0032280486905432873,2.0052489874575077e-4,0.5258744572202473
-87267936117e8,3591889,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4285715,0.0032280486905432873,2.0052489874575077e-4,0.5056283140513085
-871040497551e7,3594361,13,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.4285715,0.0032280486905432873,2.0052489874575077e-4,0.3698532632247582
-871040497551e7,3594360,13,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.4285715,0.0032280486905432873,2.0052489874575077e-4,0.3698532632247582
-87100330491e8,78133819,311,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,-1.1367567,0.0032280486905432873,2.0052489874575077e-4,0.4280547723058773
-870941594941e7,78133140,296,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4285715,0.0032280486905432873,2.0052489874575077e-4,0.5105538426360621
-870571627664e7,3594124,8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0051599,0.0032280486905432873,2.0052489874575077e-4,0.4777485290559515
-870005846458e7,42125905,269,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-1.8895333,0.0032280486905432873,2.0052489874575077e-4,0.4933587928032496
-8681881776e9,3586659,13,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.4285715,0.0032280486905432873,2.0052489874575077e-4,0.3698532632247582
-868094600047e7,42126035,252,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.2769029,0.0032280486905432873,2.0052489874575077e-4,0.5139808646648335
-868094600047e7,42126033,252,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.2769041,0.0032280486905432873,2.0052489874575077e-4,0.5139808646648335
-868094600047e7,42126034,252,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.2769034,0.0032280486905432873,2.0052489874575077e-4,0.5139808646648335
-868094600047e7,42126032,252,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.2769001,0.0032280486905432873,2.0052489874575077e-4,0.5139808646648335
-867858915835e7,80117576,400,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,-1.4285715,0.0032280486905432873,2.0052489874575077e-4,0.3789565646747587
-867858915835e7,80117577,400,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,-1.4285715,0.0032280486905432873,2.0052489874575077e-4,0.3789565646747587
-867858915835e7,80117579,400,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,-1.4285715,0.0032280486905432873,2.0052489874575077e-4,0.3789565646747587
-867858915835e7,80117575,400,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,-1.4285715,0.0032280486905432873,2.0052489874575077e-4,0.3789565646747587
-867858915835e7,80117578,400,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,-1.4285715,0.0032280486905432873,2.0052489874575077e-4,0.3789565646747587
-867831308417e7,10462700,480,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1.2544699,0.0032280486905432873,2.0052489874575077e-4,0.2886989831775218
-8.6639353585999995e+018,80117545,398,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.4285715,0.0032280486905432873,2.0052489874575077e-4,0.25825560279623305
-865980505593e7,42124598,215,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.4285715,0.0032280486905432873,2.0052489874575077e-4,0.5632183007041829
-86306472768e8,10462769,483,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-1.4404099,0.0032280486905432873,2.0052489874575077e-4,0.43638425184719365
-862526583793e7,10464003,546,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,-1.2380648,0.0032280486905432873,2.0052489874575077e-4,0.34865535142190307
-862526583793e7,10464004,546,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,-1.238075,0.0032280486905432873,2.0052489874575077e-4,0.34865535142190307
-862202788211e7,42125177,237,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.9024583,0.0032280486905432873,2.0052489874575077e-4,0.6518220375833017
-862202788211e7,42125178,237,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4285715,0.0032280486905432873,2.0052489874575077e-4,0.6518220375833017
-861935911832e7,5514262,101,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.133945,0.0032280486905432873,2.0052489874575077e-4,0.5281503491701459
-860756687201e7,3594510,21,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4285715,0.0032280486905432873,2.0052489874575077e-4,0.4568544701168165
-859765977944e7,42124081,207,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.4713016,0.0032280486905432873,2.0052489874575077e-4,0.5234741025803515
-859743330137e7,42123793,198,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.6655159,0.0032280486905432873,2.0052489874575077e-4,0.5397366825589813
-859743330137e7,42124311,219,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,-1.923661,0.0032280486905432873,2.0052489874575077e-4,0.5221112390623807
