NombrePignorante,prenda,suc_x_dia,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_dow6,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,dummy_suc6,num_arms_d3,num_arms_d4,num_arms_d5,num_arms_d6,visit_number_d2,visit_number_d3,visit_number_d4,visit_number_d5,visit_number_d6,visit_number_d7,log_prestamo,pr_recup,edad,faltas,val_pren_std,genero,pres_antes,plan_gasto_bin,masqueprepa,pb,pro_5,eff_cost_loan,tau_hat_oob$predictions,tau_hat_oob$variance.estimates,propensity_score
-909453318405e7,78136110,352,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.0867748,100,43,0,-0.27357095,1,1,1,1,0,1,-1.9024578,0.011600928825468497,1.3390626872180483e-4,0.6596536745669765
-909453318405e7,78136114,352,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.8134446,90,43,0,-0.27357095,1,1,1,1,0,1,-1.9024615,0.011473629978556695,1.1777199699765684e-4,0.6372002264163823
-909453318405e7,78136115,352,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.1777825,90,43,0,-0.27357095,1,1,1,1,0,1,-1.9024569,0.01145311497973375,1.2363951807858542e-4,0.6038529219075127
-9.0883933711600005e+018,42124511,199,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7.635304,100,43,0,-0.27357095,1,1,1,1,0,0,-1.6655134,0.0119626454503574,1.1253346828340165e-4,0.4711712797536122
-9.0883933711600005e+018,42124631,216,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,6.9660244,90,43,0,-0.27357095,1,1,1,1,0,1,-1.4285715,0.011595197585071226,1.681806473575203e-4,0.3540725305959373
-9.0883933711600005e+018,42124627,216,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,7.0817084,90,43,0,-0.27357095,1,1,1,1,0,1,-1.4285715,0.011627439898465056,1.696148180634708e-4,0.35575747992990225
-9.0883933711600005e+018,42124628,216,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,7.4024515,90,43,0,-0.27357095,1,1,1,1,0,1,-1.4285715,0.01178548541393402,1.5249837792001043e-4,0.35492204603861444
-9.0883933711600005e+018,42124847,228,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,6.1737862,90,43,0,-0.27357095,1,1,1,1,0,0,-1.4285715,0.011781386445145007,1.5364331042137043e-4,0.4297101048739132
-9.0883933711600005e+018,42124914,234,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,6.7334018,100,43,0,-0.27357095,1,1,1,1,0,0,-1.4285715,0.01172582323625314,1.3785279596204066e-4,0.455048427903596
-9.0883933711600005e+018,42125580,256,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,6.4297194,90,43,0,-0.27357095,1,1,1,1,0,0,-1.4285715,0.011434997542283123,1.5075675501148366e-4,0.4204508137374294
-908821747816e7,80117247,389,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.5496092,100,72,0.14285715,-0.014401549,1,1,0,0,1,0,-2.2142136,0.012613913677427587,4.7569541950447753e-5,0.6364248567120099
-908383493402e7,42124335,220,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.6962128,100,43,0,-0.27357095,1,1,1,1,0,1,-1.2544727,0.012296623970753902,7.557382524604972e-5,0.61402980530435
-908383493402e7,42126016,252,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,7.2370591,100,43,0,-0.27357095,1,1,1,1,0,0,-1.350554,0.01206722195973013,9.536011164024255e-5,0.4645872661892665
-908131838248e7,80118911,434,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.0900769,50,60,0.2857143,-0.36501375,1,1,1,0,0,0,-1.4285715,0.012348034322463073,8.737326548611328e-5,0.6055827814301614
-907261225358e7,3595411,18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5366917,100,33,0,-0.50223994,1,1,0,1,0,0,-1.4285715,0.012125965220830223,1.739020956831217e-4,0.5250786193266614
-9.0665660440399995e+018,5514273,101,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9120231,100,47,0,-0.72341174,1,1,1,0,1,0,-1.4285715,0.012297730814431355,1.4879609517579962e-4,0.44736878483312065
-9.0663882190799995e+018,78133920,314,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.5390272,100,43,0,-0.27357095,1,1,1,1,0,1,-1.2369413,0.011974236384872888,1.0378343061582141e-4,0.573587361248304
-904801744929e7,42123488,187,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9177055,100,43,0,-0.27357095,1,1,1,1,0,1,-1.2406731,0.011653147423228899,1.0152276968389577e-4,0.3820915358022953
-904801744929e7,42123489,187,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2160883,100,43,0,-0.27357095,1,1,1,1,0,1,-1.2406731,0.01217905041640458,8.00844216297624e-5,0.37204923057398465
-904042802465e7,78133911,314,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.3395376,100,56,0,-0.20849626,1,1,1,1,0,1,-1.2369416,0.012105543639495763,1.002402906512076e-4,0.5840120961763796
-902162038152e7,80117244,389,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.7319307,80,43,0,-0.27357095,1,1,1,1,0,0,-1.4285715,0.012368387831065497,7.449956974558462e-5,0.6118308146815403
-902056606811e7,42125102,234,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2298388,100,39,0.5714286,-0.27357095,1,1,1,1,0,0,-1.2008913,0.011932350331673669,1.2491120593290204e-4,0.4280394388107805
-9013703892e9,80118301,413,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.8320141,100,70,0,-0.27357095,1,1,1,1,0,1,-1.932242,0.012489267097335376,7.334543403095295e-5,0.5310107726562572
-9013703892e9,80118302,413,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.1092477,100,70,0,-0.27357095,1,1,1,1,0,1,-1.9322603,0.012370943785327052,8.147353442546638e-5,0.5210837468269606
-9013703892e9,80117999,413,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.6962128,100,70,0,-0.27357095,1,1,1,1,0,1,-1.9322397,0.012524213011529985,7.353713381975398e-5,0.5282846897884327
-900651609038e7,10462052,465,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.6916566,100,43,0,-0.27357095,1,1,1,1,0,0,-1.0334795,0.01277780446223807,9.552426272734006e-5,0.4834638584802885
-900086245443e7,78136290,363,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.3839893,100,37,0,-0.18430561,0,1,1,1,0,1,-1.4285715,0.012363236603906497,1.233686143084259e-4,0.47727144263861326
-899104389128e7,80118770,429,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.8119736,80,45,0,0.023628585,1,1,0,0,0,1,-1.2395182,0.0123567629415426,5.7698718100999354e-5,0.5550754168471397
-898926676097e7,3595974,21,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,8.4250774,100,23,0,-0.27357095,1,1,1,1,0,0,-1.6655143,0.012824440324060741,1.2636374205324496e-4,0.5545578182087765
-897484405105e7,78134670,336,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,5.857933,100,43,0,-0.27357095,1,1,1,1,0,1,-1.3945999,0.012014273495585258,1.2319559234632866e-4,0.6505842042314951
-897484405105e7,78134672,336,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,7.6591716,100,43,0,-0.27357095,1,1,1,1,0,1,-1.8998828,0.01219783747743506,1.009046591688058e-4,0.6465286809615776
-897336807299e7,42125660,260,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.877296,80,37,0.33333334,-0.60011268,1,0,0,1,0,1,-1.4285715,0.01187862648425998,1.2668457430309356e-4,0.5705163201104773
-896449096822e7,78133294,300,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.7569323,75,25,0.14285715,-0.53275663,1,1,0,0,0,1,-1.110744,0.011777617467391994,1.2646334471854955e-4,0.6447266148187242
-89545334567e8,78134682,336,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.8134446,90,38,0,-0.27357095,1,1,1,0,0,1,-1.4285715,0.01170291374569116,1.2400388976894838e-4,0.6372737659760648
-89545334567e8,78136109,352,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6.779922,90,38,0,-0.52584499,1,1,1,0,0,1,-1.4285715,0.011627233385469055,1.6159004973725585e-4,0.6461111261105543
-895207990519e7,80117655,402,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.9963174,100,56,0,0.28568438,1,1,0,1,1,1,-1.9223121,0.012962237918690426,4.4494611406888305e-5,0.4819153864922618
-894540556633e7,3594094,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9373746,90,35,0.2857143,0.2269356,1,1,1,1,0,0,-2.6655142,0.012984591978695004,1.217802535550521e-4,0.4739122047017454
-894540556633e7,3594093,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0955992,90,35,0.2857143,0.39281446,1,1,1,1,0,0,-2.6655135,0.013039650721784896,1.1992919884071205e-4,0.47340690560269627
-894223235242e7,42126012,252,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.426549,100,43,0,-0.27357095,1,1,1,1,0,0,-1.2240653,0.011816079631650267,9.160734582984781e-5,0.4718865552143334
-893330962448e7,3592047,10,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6.4134588,100,43,0,-0.27357095,1,1,1,1,0,1,-1.4455409,0.011868980362208629,1.5780605336546304e-4,0.41509120763061946
-893330962448e7,3592046,10,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6.9660244,100,43,0,-0.27357095,1,1,1,1,0,1,-1.4455566,0.011828831711883758,1.5552195324272728e-4,0.41355989465125736
-893172895562e7,78134579,334,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.2344108,100,45,0,-0.56444448,1,0,1,1,1,1,-1.4285715,0.011726164595624056,1.4688399422479027e-4,0.49936761245263933
-8.9197058346800005e+018,42124846,228,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6846118,100,43,0,-0.27357095,1,1,1,1,0,0,-1.2395248,0.011671246268199228,1.174125483316276e-4,0.4106285822854731
-891013129704e7,5514472,108,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9409399,65,37,0.14285715,0.23039143,1,1,0,0,0,1,-1.6655145,0.012860849516905333,9.792799231208622e-5,0.4658756866956084
-891013129704e7,5514473,108,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.779922,65,37,0.14285715,-0.43657961,1,1,0,0,0,1,-1.6655146,0.012204376050816507,1.2052375417699823e-4,0.4649128954877946
-888833366808e7,78131784,297,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,6.363028,40,43,0,-0.27357095,1,1,1,1,0,1,-1.4285715,0.011865948505761986,1.4770282726408088e-4,0.4152279956053725
-888833366808e7,78134239,323,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,5.0106354,40,43,0,-0.27357095,1,1,1,1,0,1,-1.4285715,0.011779364214887867,1.4939354207806052e-4,0.45084559599878743
-888315713377e7,78133246,299,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.1092477,100,60,0,-0.58517939,0,0,1,0,0,0,-1.473911,0.012067111552844768,1.386522592299603e-4,0.5879819219934178
-887980610533e7,78133302,300,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.0196133,100,39,0,0.30987504,1,1,0,1,0,1,-1.4285715,0.012337824236159948,9.146038084687958e-5,0.6450096737296316
-887874720489e7,42125288,241,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.1777825,50,39,0,-0.27357095,1,1,0,1,0,1,-1.2582138,0.012266411790767352,9.124180936325699e-5,0.4127768091695293
-886676045667e7,3586696,15,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6698809,100,48,0,-0.64047229,0,1,1,0,0,1,-1.4285715,0.012260444055848252,1.4842346688381152e-4,0.3908057287499666
-885398201991e7,10463421,515,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.6463904,100,43,0,-0.47459349,0,0,1,1,0,0,-1.4285715,0.01230033753441002,1.408281421785916e-4,0.5175623593637184
-885155055418e7,42123492,187,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0867748,100,43,0,-0.27357095,1,1,1,1,0,1,-1.4285715,0.011756596944845751,9.921840181527577e-5,0.4095825628952892
-885155055418e7,42123493,187,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0402546,100,43,0,-0.27357095,1,1,1,1,0,1,-1.4285715,0.011756596944845751,9.921840181527577e-5,0.4093370792123054
-885104148851e7,80119065,440,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.2983174,100,43,0,-0.27357095,1,1,1,1,0,1,-1.4285715,0.012115780801349375,9.529639085522132e-5,0.5492674593404653
-883540410984e7,42124251,213,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1285849,100,43,0,-0.27357095,1,1,1,1,0,1,-1.4285715,0.01205345006005267,7.790413829970821e-5,0.41527997328302046
-883156548718e7,42124332,220,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8023949,100,43,0.14285715,-0.44223574,1,1,1,0,0,1,-1.9285047,0.011656857543306589,1.1843602220183896e-4,0.5940040593802549
-883156548718e7,42124331,220,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2930179,100,43,0.14285715,-0.24525468,1,1,1,0,0,1,-1.928517,0.011694561952352682,9.503277056167472e-5,0.6006182069595518
-883156548718e7,42124330,220,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5930448,100,43,0.14285715,-0.50098449,1,1,1,0,0,1,-1.9285166,0.011638448168181518,1.22408839033738e-4,0.605225388758795
-881239379329e7,80117361,392,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,6.49224,100,50,0,-0.27357095,1,1,1,1,0,0,-1.2395151,0.012338856510506443,1.227809483353388e-4,0.37371866899036454
-881239379329e7,80117724,404,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,7.426549,100,50,0,-0.27357095,1,1,1,1,0,0,-1.2910297,0.012345676241431677,1.0478067461548326e-4,0.3542847738318927
-881239379329e7,80119564,461,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,6.4457197,100,50,0,-0.27357095,1,1,1,1,0,0,-1.2343493,0.012198066256873996,1.0322862930114638e-4,0.6598965062758425
-878266671665e7,80117473,396,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.5120711,100,43,0,-0.27357095,1,1,1,1,0,0,-1.4285715,0.012566829127685223,8.177269393524597e-5,0.5722433607675032
-878249586234e7,80117277,390,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.9793391,100,43,0,-0.27357095,1,1,1,1,0,1,-1.4175856,0.012697629327262778,6.972020074364805e-5,0.42090886570204383
-878249586234e7,80117275,390,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.420579,100,43,0,-0.27357095,1,1,1,1,0,1,-1.4175808,0.012460766861035049,8.274897013879532e-5,0.4200074292628858
-878249586234e7,80117276,390,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.5652652,100,43,0,-0.27357095,1,1,1,1,0,1,-1.6916277,0.01230094342671484,9.258935861432517e-5,0.4807836333165784
-877023075231e7,42123800,198,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6.779922,100,39,1,-0.52584499,0,1,1,0,1,0,-1.211659,0.012507068772763528,1.1568416774482995e-4,0.4597458103702268
-877023075231e7,42123799,198,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.478735,100,39,1,-0.21827805,0,1,1,0,1,0,-1.2152202,0.012725994257316985,8.577946230665679e-5,0.4564650257214754
-877023075231e7,42125693,260,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,6.6846118,100,39,0,-0.27357095,0,1,1,0,0,1,-1.2317998,0.012379677236981605,1.0301276133241861e-4,0.5566976167033443
-876895022992e7,80119445,456,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.2344108,100,43,0,-0.27357095,1,1,1,1,0,0,-1.4285715,0.012074219777537809,9.32249070197956e-5,0.37237827701729925
-876633930991e7,42126589,275,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0864105,100,43,0,-0.27357095,1,1,1,1,0,0,-1.4285715,0.01227385569087015,8.057324950770706e-5,0.4447271453829638
-876589106885e7,42126066,265,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,6.8977051,100,63,0,-0.27357095,1,0,1,1,0,1,-1.0257576,0.012081496765246653,1.181984280150538e-4,0.5525946119803853
-876322753681e7,80118817,432,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.1527328,100,50,0,-0.66753316,0,1,1,0,0,1,-1.2369573,0.012679131269423142,1.0730309301046389e-4,0.4751925192302726
-876040368353e7,78134238,323,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.0551577,75,30,0.14285715,0.25862351,1,1,0,1,0,1,-1.0489333,0.01261659415757576,1.0910262789357001e-4,0.473339684071934
-875507827006e7,80117050,382,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6.0867748,90,60,0,-0.58863521,1,1,0,0,1,1,-2.0713215,0.01271254676967175,7.336660414196736e-5,0.6152597920096361
-875507827006e7,80118999,437,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,7.5496092,100,60,0,-0.27357095,1,1,0,0,0,0,-1.2369421,0.01319864960957909,4.89222750736192e-5,0.5871722155568446
-875421384978e7,5524107,108,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0163183,100,43,0,0.21715386,1,0,1,1,0,1,-1.7586044,0.012672759200519962,9.285621122483823e-5,0.47765975939112876
