NombrePignorante,prenda,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_dow6,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,dummy_suc6,num_arms_d3,num_arms_d4,num_arms_d5,num_arms_d6,visit_number_d2,visit_number_d3,visit_number_d4,visit_number_d5,visit_number_d6,visit_number_d7,pro_6,fc_admin,tau_hat_oob$predictions,tau_hat_oob$variance.estimates,propensity_score
-898624982367e7,42123626,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3380.7898,630.4982301479195,166930.99053904,0.21198024549494254
-898624982367e7,42123627,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2257.8799,672.841275798165,138412.25438127742,0.21005746867613312
-897484405105e7,78134484,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,723.36713,-1003.6310307323758,277641.3381439059,0.5816465246729803
-897484405105e7,78134936,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1228.3401,340.2736204440544,240075.76812944573,0.6559647505507038
-897006696037e7,3592101,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2668.46,-0.6625873999373395,149533.16862702527,1
-896805923566e7,10463539,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3355.6143,-258.3636515440829,151607.4923646175,0.43779132236977997
-895213074623e7,5524577,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,358.43002,-70.71642472199477,188213.94758362175,0.9750694040855638
-895213074623e7,5524576,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,8885.7139,9.176367618647943,236554.6794426938,0.9728550743170624
-895025461256e7,42124383,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2313.3501,-4.166484074948421,152477.39142251154,0.55947006430003
-895025461256e7,42125462,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2092.1003,205.3152245051665,121767.68349727541,0.378235984376851
-895025461256e7,42125463,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,642.73999,294.8378140019812,173199.14013796148,0.37218255840421305
-894720006497e7,5522667,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1871.4286,-346.0690075334505,54945.660697142295,1
-8.9454394518799995e+018,80117915,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2990.23,-603.4454630990862,63433.49151383201,0.22528633963917274
-894540556633e7,3594094,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3463.4399,1323.543982349248,238461.0429928685,0.5220923419647223
-894540556633e7,3594093,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8742.8838,1401.9719185952163,205959.90981803826,0.5175531925202177
-894386853742e7,3594438,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2752.3428,-8.165203886106104,55083.08242123005,1
-894223235242e7,42126012,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2056.4297,925.4720667606804,486793.55729484925,0.27126117260649585
-893330962448e7,3592324,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1308.9657,-242.52950946994022,307766.3116392132,0.9606092659003995
-8.9197058346800005e+018,42124846,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,991.61993,670.0945180535009,148422.1222119441,0.2229635680319291
-891742063315e7,80117934,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3285.7144,-945.2499867637962,261477.65552183264,0.3160420999227534
-889707774821e7,5521188,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,668.50006,-117.6098416463452,152087.19779273024,0.9929263978265656
-888833366808e7,78131756,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2257.1428,-323.79007694446307,265078.6767667309,0.6442883236940689
-888833366808e7,78134929,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,2428.5715,-90.82815676143093,148112.18668117406,0.6639981998099705
