NombrePignorante,prenda,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_dow6,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,dummy_suc6,num_arms_d3,num_arms_d4,num_arms_d5,num_arms_d6,visit_number_d2,visit_number_d3,visit_number_d4,visit_number_d5,visit_number_d6,visit_number_d7,pro_8,def_c,tau_hat_oob$predictions,tau_hat_oob$variance.estimates,propensity_score
-9013703892e9,80117999,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.0073903863116005965,4.100920606789645e-4,0.6518308656193958
-9013703892e9,80118302,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.0073903863116005965,4.100920606789645e-4,0.6474694197300518
-900651609038e7,10462052,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0048689156770185356,3.5163478005420794e-4,0.29907436212628374
-900086245443e7,78136290,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.0015721215676425902,3.4835596811391917e-4,0.37899600430034036
-898926676097e7,3595974,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,-0.00826415300406701,4.2463545170977075e-4,0.3834701688413439
-896449096822e7,78133294,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.001469346830600161,3.4375000810516664e-4,0.6273311313892306
-89545334567e8,78136109,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,-0.001469346830600161,3.4375000810516664e-4,0.6837806821271146
-895207990519e7,80117655,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.0073187440564976315,4.119942894530946e-4,0.5171858714680246
-894540556633e7,3594094,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.004905591174956819,3.5569364608995825e-4,NA
-894540556633e7,3594093,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.004905591174956819,3.5569364608995825e-4,NA
-894223235242e7,42126012,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.004905591174956819,3.5569364608995825e-4,0.26958026396209195
-8.9197058346800005e+018,42124846,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.004833944189068266,3.572689130326485e-4,0.11441473838851632
-891013129704e7,5514472,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.004833944189068266,3.572689130326485e-4,NA
-891013129704e7,5514473,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.004833944189068266,3.572689130326485e-4,NA
-888833366808e7,78131784,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,-0.0015332792960205657,3.501793148667273e-4,0.3459136289324736
-888833366808e7,78134239,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,-0.0015721215676425902,3.4835596811391917e-4,0.47870394313861453
-888315713377e7,78133246,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0015721215676425902,3.4835596811391917e-4,0.3878869489476257
-887980610533e7,78133302,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.001469346830600161,3.4375000810516664e-4,0.6295614518928359
-887874720489e7,42125288,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.009283418293106587,4.1207456077493664e-4,0.21914712152446508
-886676045667e7,3586696,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.004833944189068266,3.572689130326485e-4,0.3542905315092819
-885398201991e7,10463421,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.0048689156770185356,3.5163478005420794e-4,0.3267390208254271
-885104148851e7,80119065,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.0073187440564976315,4.119942894530946e-4,0.525624464459987
-883540410984e7,42124251,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.004833944189068266,3.572689130326485e-4,0.2893308466189557
-881239379329e7,80117361,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,-0.007278598248554624,4.133777660285824e-4,NA
-881239379329e7,80117724,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,-0.0073187440564976315,4.119942894530946e-4,0.19680368971188242
-881239379329e7,80119564,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.0073187440564976315,4.119942894530946e-4,0.6260421951974182
-878266671665e7,80117473,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.0073187440564976315,4.119942894530946e-4,0.528503215669154
-878249586234e7,80117276,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.0073187440564976315,4.119942894530946e-4,0.5172613812693303
-878249586234e7,80117277,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.0073187440564976315,4.119942894530946e-4,0.5151630402879158
-878249586234e7,80117275,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.0073187440564976315,4.119942894530946e-4,0.5143747023844703
-877023075231e7,42123800,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.00916633584268119,4.1099850978443806e-4,0.18971684374251682
-877023075231e7,42123799,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.00916633584268119,4.1099850978443806e-4,0.18821525994108987
-877023075231e7,42125693,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,-0.00826415300406701,4.2463545170977075e-4,0.6767771609136966
-876895022992e7,80119445,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.0073187440564976315,4.119942894530946e-4,0.18708175061506283
-876633930991e7,42126589,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.004833944189068266,3.572689130326485e-4,NA
-876322753681e7,80118817,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.0073187440564976315,4.119942894530946e-4,0.5161759077062685
-875507827006e7,80117050,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,-0.010966364541065365,4.331607369530703e-4,0.7876040131324406
-875507827006e7,80118999,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.010109229710039637,4.4826526533211543e-4,0.4091354583744141
-875421384978e7,5524107,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.004833944189068266,3.572689130326485e-4,NA
-874318616926e7,80116965,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.0073187440564976315,4.119942894530946e-4,NA
-874318616926e7,80117760,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,-0.007278598248554624,4.133777660285824e-4,0.546994251191885
-874318616926e7,80117759,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,-0.007278598248554624,4.133777660285824e-4,0.5425642943753418
-874318616926e7,80119223,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,-0.0073187440564976315,4.119942894530946e-4,0.3705921096011671
-873474270101e7,80117770,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.0073187440564976315,4.119942894530946e-4,0.5312501905245139
-8.7271887025999995e+018,3595416,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.004833944189068266,3.572689130326485e-4,NA
-8.7271887025999995e+018,3595417,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.004833944189068266,3.572689130326485e-4,NA
-87267936117e8,3591889,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.004905591174956819,3.5569364608995825e-4,NA
-8.7207947127600005e+018,42125046,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.004833944189068266,3.572689130326485e-4,0.2944196579286554
-870941594941e7,78133140,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.0015332792960205657,3.501793148667273e-4,0.7422386612132722
-870571627664e7,3594124,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.004833944189068266,3.572689130326485e-4,NA
-870306807536e7,78136307,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.001469346830600161,3.4375000810516664e-4,0.6296639459961602
-870268872731e7,42124665,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.004905591174956819,3.5569364608995825e-4,0.2554464486960534
-869948772703e7,42124966,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.004905591174956819,3.5569364608995825e-4,0.2535637249222997
-868094600047e7,42126035,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.009283418293106587,4.1207456077493664e-4,0.27617715419485384
-868094600047e7,42126033,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.009283418293106587,4.1207456077493664e-4,0.2721537030322864
-868094600047e7,42126032,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.009283418293106587,4.1207456077493664e-4,0.2707679314154393
-868094600047e7,42126034,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.009283418293106587,4.1207456077493664e-4,0.26709809596183587
-867858915835e7,80117579,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,-0.007278598248554624,4.133777660285824e-4,0.45717251880892623
-867858915835e7,80117577,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,-0.007278598248554624,4.133777660285824e-4,0.45544247740817356
-867858915835e7,80117578,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,-0.007278598248554624,4.133777660285824e-4,0.4603875974415986
-867858915835e7,80117575,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,-0.007278598248554624,4.133777660285824e-4,0.4662339082072501
-867858915835e7,80117576,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,-0.007278598248554624,4.133777660285824e-4,0.45973052142168613
-867858915835e7,80118702,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,-0.0073187440564976315,4.119942894530946e-4,0.5466447771277239
-867858915835e7,80118703,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,-0.0073187440564976315,4.119942894530946e-4,0.5423485673883092
-867858915835e7,80118701,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,-0.0073187440564976315,4.119942894530946e-4,0.537356823653389
-867472129853e7,10463014,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.004940560213280281,3.500537947457618e-4,0.17171485057499475
-8.6639353585999995e+018,80117545,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.0073187440564976315,4.119942894530946e-4,0.18749992695517176
-864425774104e7,10462467,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,-0.0048689156770185356,3.5163478005420794e-4,0.6636494947067687
-863807826182e7,80118831,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.0073187440564976315,4.119942894530946e-4,0.5152725398502719
-86306472768e8,10462769,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.009201307386276879,4.0510298445067724e-4,0.41258915010991387
-86306472768e8,10463498,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,-0.008299112215947355,4.1881787402846455e-4,0.4189693222164783
-862495702462e7,10463192,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,-0.0048689156770185356,3.5163478005420794e-4,0.3110830421413852
-862495702462e7,10463191,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,-0.0048689156770185356,3.5163478005420794e-4,0.30868408390369756
-862202788211e7,42125178,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.004833944189068266,3.572689130326485e-4,0.31416202859213055
-862202788211e7,42125177,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.004833944189068266,3.572689130326485e-4,0.31621235175470946
-861935911832e7,5514262,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.004833944189068266,3.572689130326485e-4,NA
-860756687201e7,3594510,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.004833944189068266,3.572689130326485e-4,0.36126899540002655
-859980002934e7,78132710,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.0015332792960205657,3.501793148667273e-4,0.4051487440321404
-859980002934e7,78132708,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.0015332792960205657,3.501793148667273e-4,0.4083863594153687
-859980002934e7,78132711,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.0015332792960205657,3.501793148667273e-4,0.4072886509436558
-859980002934e7,78132707,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.0015332792960205657,3.501793148667273e-4,0.4033231313095438
-859980002934e7,78132709,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.0015332792960205657,3.501793148667273e-4,0.4055546576927321
-859980002934e7,78132706,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.0015332792960205657,3.501793148667273e-4,0.40568384243916605
-859743330137e7,42123793,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.004833944189068266,3.572689130326485e-4,NA
-859743330137e7,42124634,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,-0.004794168319379068,3.5845530700857143e-4,0.12823039879125922
-859743330137e7,42125326,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,-0.004833944189068266,3.572689130326485e-4,0.1706785030507722
-858946829807e7,78135053,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.001469346830600161,3.4375000810516664e-4,0.6368839919869579
-858309250259e7,42123517,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.00916633584268119,4.1099850978443806e-4,0.17111372599148994
-8.5680226208399995e+018,80117337,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.010966364541065365,4.331607369530703e-4,0.20053780723393946
-8.5680226208399995e+018,80117335,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.010966364541065365,4.331607369530703e-4,0.20315696555640655
-8.5680226208399995e+018,80117336,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.010966364541065365,4.331607369530703e-4,0.20555579572884378
-8.5680226208399995e+018,80118924,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,-0.010109229710039637,4.4826526533211543e-4,0.8220372759448321
-8.5680226208399995e+018,80118925,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,-0.010109229710039637,4.4826526533211543e-4,0.8210772413312188
-856679910223e7,80117570,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,-0.007278598248554624,4.133777660285824e-4,0.46749561524698807
-856679910223e7,80118919,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,-0.0073187440564976315,4.119942894530946e-4,0.7087629659153416
-8.5667613907599995e+018,80116972,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.0073187440564976315,4.119942894530946e-4,0.18782169352644848
-855632294784e7,78132539,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0015721215676425902,3.4835596811391917e-4,0.3887941925501489
-855632294784e7,78132540,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0015721215676425902,3.4835596811391917e-4,0.3888218404497441
-854804158866e7,78132716,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.007313389570057314,3.983463019418127e-4,0.44898509293076466
-8.5467836218800005e+018,42123805,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.004833944189068266,3.572689130326485e-4,0.11444902029367629
-8.5467836218800005e+018,42123803,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.004833944189068266,3.572689130326485e-4,0.11158546582190675
-8.5467836218800005e+018,42123801,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.004833944189068266,3.572689130326485e-4,0.11660153174301503
-8.5467836218800005e+018,42123806,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.004833944189068266,3.572689130326485e-4,0.11202856519995634
-8.5467836218800005e+018,42123807,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.004833944189068266,3.572689130326485e-4,0.11337195839330698
-8.5467836218800005e+018,42123804,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.004833944189068266,3.572689130326485e-4,0.11442705163410946
-8.5467836218800005e+018,42124524,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.004794168319379068,3.5845530700857143e-4,NA
-854422152513e7,10463622,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,-0.008299112215947355,4.1881787402846455e-4,0.48229657846350865
