eff_cost_loan,def_c,fc_admin_disc,fc_survey_disc,fc_admin,fc_survey,dias_primer_pago,pro_2,pro_3,pro_4,pro_5,pro_6,pro_7,pro_8,pro_9,fee,NombrePignorante,prenda,fecha_inicial,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_dow6,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,dummy_suc6,num_arms_d3,num_arms_d4,num_arms_d5,num_arms_d6,visit_number_d2,visit_number_d3,visit_number_d4,visit_number_d5,visit_number_d6,visit_number_d7
1.4285715,1,1604.7397,2641.8826,942.85712,1980,107,,1,,,,,,,,-3.60299276913e+18,3592162,9/20/2012,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.4285715,1,2869.9846,4724.2705,1685.7142,3540,107,0,0,0,0,0,0,0,0,,-3.60299276913e+18,3595965,9/29/2012,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1.4285715,1,1909.9902,,1114.2858,,108,,,,,,,,,,-3.60299276913e+18,3600964,11/28/2012,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1.4285715,1,1897.527,,1114.2858,,108,,,,,,,,,,-3.60299276913e+18,3600963,11/28/2012,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1.4285715,1,1371.2754,,800,,108,,,,,,,,,,-3.60299276913e+18,3600962,11/28/2012,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1.1545331,0,352.25644,,346.35995,346.35999,33,,,,,,,,,,-3.60299276913e+18,3601060,11/30/2012,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.4285715,1,2158.9175,,1257.1428,,106,,,,,,,,,,-3.60299276913e+18,3601059,11/30/2012,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.4285715,1,885.71429,,885.71429,,107,,,,,,,,,,-3.60299276913e+18,3601858,12/3/2012,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1.4285715,1,2755.5034,,1628.5714,,106,,,,,,,,,,-3.60299276913e+18,3597375,12/7/2012,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1.8921577,1,513.60095,,548.72571,,92,,,,,,,,,,-3.60299010063e+18,5527317,11/21/2012,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.2009499,0,1024.0364,1145.9634,960.76007,960.76001,60,,1,,,,,,,,-3.60162878061e+18,80118982,11/22/2012,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.9024657,1,1849.7681,1364.0538,1978.5643,1492.85,93,0,0,0,0,0,0,0,0,,-3.60122748506e+18,78133426,10/27/2012,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1.9024615,1,1618.6824,1318.6824,1731.24,1431.24,90,,1,,,,,,,,-3.60122748506e+18,78135115,12/7/2012,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1.4285715,1,2171.4285,2000,2171.4285,2000,109,,,1,,1,,,,,-3.60003967617e+18,10462670,9/24/2012,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.4285715,1,1057.1428,2000,1057.1428,2000,108,,,1,,,1,,,0,-3.60003967617e+18,10462900,10/8/2012,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.2420943,0,2708.0393,2880.7793,2633.24,2633.24,93,,,1,,1,,,,,-3.60001017196e+18,3594428,9/24/2012,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6905216,1,5252.2744,5666.5601,5426.5742,5840.8599,103,,,,1,,,,1,,-3.59911028907e+18,10463346,10/31/2012,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.9135814,1,3578.5549,4207.1265,3846.2986,4474.8701,98,,,,1,,,1,,,-3.59911028907e+18,78136325,12/18/2012,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.6900828,1,2144.9014,,1487.2728,,105,,,,,,,,,,-3.59745691672e+18,5523574,10/24/2012,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6900841,1,4794.5405,,3329.4658,,105,,,,,,,,,,-3.59745691672e+18,5523573,10/24/2012,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6900847,1,6400.8364,4443.6934,4444.9229,2487.78,105,,,,,,,,,,-3.59745691672e+18,5523572,10/24/2012,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4821515,0,495.56805,,489.11002,489.10999,101,,,,,,,,,,-3.59745691672e+18,5524034,11/20/2012,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.2060356,0,695.71783,,675.38,675.38,79,,1,,,,,,,,-3.59414478783e+18,42124612,10/9/2012,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4713206,0,791.30219,1076.6505,779.79999,779.79999,93,1,,,,,,,,1,-3.59339073245e+18,78132886,9/20/2012,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.4713156,0,2553.0647,2675.427,2515.95,2515.95,93,1,,,,,,,,1,-3.59339073245e+18,78132887,9/20/2012,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.4285715,1,514.28571,,514.28571,,108,,,,,,,,,,-3.59322712901e+18,3595793,10/12/2012,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4285715,1,2600,3000,2600,3000,,,,1,,1,,,,,-3.59302581544e+18,78135197,12/15/2012,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.4285715,1,3871.4285,5000,3871.4285,5000,,,,1,,1,,,,,-3.59302581544e+18,78135196,12/15/2012,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.2317824,0,582.41132,,566.61993,566.62,85,,,,,,,,,,-3.59106025791e+18,3595773,10/11/2012,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6603653,1,4784.8652,,4914.6816,,93,,,,,,,,,,-3.59106025791e+18,3597807,10/25/2012,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.6603639,1,1713.9475,,1759.9857,,92,,,,,,,,,,-3.59106025791e+18,3597819,10/26/2012,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.8895714,1,2604.6392,,2777.6699,,91,,,1,,1,,,,,-3.59038438610e+18,3586588,9/18/2012,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.8895797,1,4305.6426,,4591.6787,,91,,,1,,1,,,,,-3.59038438610e+18,3586587,9/18/2012,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4285715,1,471.42856,990,471.42856,990,108,,,1,,1,,,,,-3.59038438610e+18,3595365,9/25/2012,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.4285715,1,4257.1431,4500,4257.1431,4500,108,,,1,,1,,,,,-3.59038438610e+18,3595364,9/25/2012,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.4285715,1,3228.5715,4500,3228.5715,4500,108,,,1,,1,,,,,-3.59038438610e+18,3595363,9/25/2012,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0772638,0,1573.5714,,1551.26,1551.26,20,,,,,,,,,,-3.59023709694e+18,3599380,12/6/2012,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.2317998,0,697.17157,709.64868,677.48993,677.48999,89,1,,,,,,,,1,-3.58803923842e+18,80117066,9/20/2012,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1.23434,0,1905.031,,1851.51,1851.51,90,,1,,,,,,,,-3.58803923842e+18,80120016,12/20/2012,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1.1545277,0,3846.3293,,3763.7605,3763.76,43,,,,,,,,,,-3.58220236773e+18,5525558,11/1/2012,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.1545279,0,6972.9482,,6823.2603,6823.2598,43,,,,,,,,,,-3.58220236773e+18,5525557,11/1/2012,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.2369418,0,4822.7642,4653.126,4688.0103,4688.0098,91,,,,1,,,,1,,-3.58149164686e+18,10462407,9/11/2012,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1.2189167,0,1656.7307,1676.4542,1608.9701,1608.97,84,,,1,,,1,,,1,-3.58149164686e+18,10462559,9/18/2012,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
1.2137671,0,912.52533,1106.2096,886.04999,886.04999,82,,1,,,,,,,,-3.58149164686e+18,10462621,9/20/2012,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
1.4285715,1,5172.3115,6129.4546,3042.8572,4000,108,1,,,,,,,,0,-3.58149164686e+18,10463377,11/5/2012,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1.9589714,1,2704.5088,,2938.457,,105,,,,,,,,,,-3.58129820077e+18,5528681,12/24/2012,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4285715,1,2857.1428,,2857.1428,,107,,1,,,,,,,,-3.57478495589e+18,3586664,9/20/2012,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.2214956,0,1421.1093,1488.3953,1380.2899,1380.29,85,,,1,,1,,,,,-3.57458688625e+18,3594448,9/25/2012,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.1644053,0,475.45273,451.36157,430.82999,430.83002,29,,,1,,,1,,,1,-3.57410376477e+18,42123760,9/17/2012,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.1624544,0,423.38324,410.13034,383.61002,383.60999,28,,,1,,,1,,,1,-3.57410376477e+18,42123777,9/18/2012,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.892158,1,2646.5874,,2838.2371,,98,,,,,,,,,,-3.56806837858e+18,3596196,10/6/2012,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0205925,0,277.28537,,275.56,275.56,7,1,,,,,,,,0,-3.56772808671e+18,42124515,9/21/2012,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1.0643921,0,1105.2516,1081.1656,1085.6802,1085.6801,24,0,0,0,0,0,0,0,0,,-3.56772808671e+18,42124775,10/22/2012,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1.0412056,0,2972.5361,3004.8494,2936.2,2936.2,15,0,0,0,0,0,0,0,0,,-3.56772808671e+18,42125104,10/31/2012,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1.4285715,1,6285.7144,,6285.7144,,107,,,,,,,,,,-3.56614298111e+18,10464074,12/24/2012,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.2317908,0,1942.7037,,1884.64,1884.64,95,,,,,,,,,,-3.56511664312e+18,3599216,11/23/2012,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4285715,1,1514.2858,,1514.2858,,108,1,,,,,,,,0,-3.55910073398e+18,42125356,11/12/2012,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4285715,1,1771.4286,,1771.4286,,108,1,,,,,,,,0,-3.55910073398e+18,42125357,11/12/2012,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4285715,1,22142.857,24766.205,22142.857,24766.205,108,,,,1,,,1,,,-3.55892697134e+18,80118095,11/27/2012,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.4285715,1,3800,,3800,,108,,,,,,,,,,-3.55867572538e+18,3598318,11/9/2012,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4285715,1,3085.7144,,3085.7144,,108,,,,,,,,,,-3.55867572538e+18,3598701,11/20/2012,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.2507358,0,681.92017,771.33569,662.88995,662.89001,100,,,,1,,,1,,,-3.55747348817e+18,78133295,10/2/2012,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.2420647,0,,,,,28,,1,,,,,,,,-3.55730385881e+18,42124188,10/4/2012,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.9107316,1,4571.375,,4891.4731,,84,,,,,,,,,,-3.55318543786e+18,5524801,10/11/2012,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4672961,0,4273.1089,,4211.1406,4211.1401,98,,,,,,,,,,-3.55155979566e+18,5524786,10/10/2012,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4285715,1,4202.1953,,2457.1428,,109,,,,,,,,,,-3.55155979566e+18,5523851,11/8/2012,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.4285715,1,4519.8052,,2642.8572,,109,,,,,,,,,,-3.55155979566e+18,5523850,11/8/2012,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.4285715,1,4715.2524,,2757.1428,,109,,,,,,,,,,-3.55155979566e+18,5523849,11/8/2012,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.2392223,0,804.58038,,780.70996,780.71002,99,,,,,,,,,,-3.55072312165e+18,5523547,10/23/2012,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4285715,1,1157.1428,,1157.1428,,109,,,,,,,,,,-3.54901589487e+18,3595789,10/11/2012,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4285715,1,500,500,500,500,107,,,,1,,,1,,,-3.54584026251e+18,10462731,9/26/2012,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.4285715,1,10328.571,13000,10328.571,13000,106,1,,,,,,,,0,-3.54443842706e+18,10463985,12/12/2012,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.6603622,1,4941.3438,,5080.7085,,97,,,,,,,,,,-3.54190316232e+18,5523480,10/19/2012,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6603633,1,4812.1606,,4947.8828,,97,,,,,,,,,,-3.54190316232e+18,5523481,10/19/2012,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.4019608,1,2418.2634,,2714.2158,,92,,,,,,,,,,-3.54189055567e+18,3599155,11/21/2012,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.8638345,1,1335.7188,2530.0044,1416.5143,2610.8,92,,,1,,1,,,,,-3.54078245856e+18,42125448,11/16/2012,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0814047,1,584.15265,1055.5812,624.42145,1095.85,92,,,1,,1,,,,,-3.54078245856e+18,42125449,11/16/2012,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.2317941,0,2650.7563,,2574.4497,2574.45,91,,,,,,,,,,-3.53979098880e+18,3600945,11/28/2012,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4285715,1,7371.4287,8803.8916,7371.4287,8803.8916,108,,,1,,1,,,,,-3.53847758705e+18,3594320,9/18/2012,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4285715,1,29157.143,,29157.143,,108,,,1,,1,,,,,-3.53847758705e+18,3594321,9/18/2012,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4285715,1,10344.603,,6071.4287,,109,,,,,,,,,,-3.53847758705e+18,3598270,11/8/2012,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.4285715,1,4600.3081,,2700,,109,,,,,,,,,,-3.53847758705e+18,3598273,11/8/2012,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.4285715,1,6328.4653,,3714.2856,,109,,,,,,,,,,-3.53847758705e+18,3598271,11/8/2012,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.4285715,1,8056.6221,,4728.5713,,109,,,,,,,,,,-3.53847758705e+18,3598272,11/8/2012,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0798368,0,2569.1777,2613.103,2516.0198,2516.02,30,,1,,,,,,,,-3.53684532054e+18,10463290,10/29/2012,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.4285715,1,1457.1428,,1457.1428,,106,,,,,,,,,,-3.53522274586e+18,3601543,12/20/2012,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0772691,0,280.91025,,280.09,280.09,4,,,,,,,,,,-3.53231856508e+18,5528340,12/11/2012,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0824249,0,442.31955,440.87253,432.97,432.97,31,,,,1,,,,1,,-3.52830826289e+18,78134671,11/13/2012,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.4285715,1,714.28571,,714.28571,,108,,,,,,,,,,-3.52693244695e+18,3597056,10/24/2012,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0772643,0,2245.6372,,2240.7102,2240.71,3,,,,,,,,,,-3.52633420946e+18,3596677,10/22/2012,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.2163413,0,4183.5898,5079.5889,4062.5803,4062.5801,83,0,0,0,0,0,0,0,0,,-3.52618759043e+18,3591892,9/13/2012,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.2317681,0,1906.9049,,1859.9702,1859.9701,31,,,,,,,,,,-3.52588433830e+18,80120039,12/24/2012,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.2317855,0,887.30109,1032.7882,862.25,862.25,89,,1,,,,,,,,-3.52499614686e+18,42124451,10/29/2012,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.2317965,0,1432.3673,1466.1412,1391.9301,1391.9301,89,,1,,,,,,,,-3.52499614686e+18,42124450,10/29/2012,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4285715,1,2442.8572,,2442.8572,,109,,,1,,1,,,,,-3.52440064758e+18,80117872,10/19/2012,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.9441528,1,1543.4613,,1671.9714,,106,,,,,,,,,,-3.52421661331e+18,5524361,10/2/2012,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4285715,1,214.28572,,214.28572,,108,,,,,,,,,,-3.52421661331e+18,5523690,10/29/2012,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.2369442,0,5705.5093,7050.3813,5541.5098,5541.5098,94,,,,1,,,1,,,-3.52355096191e+18,42125820,12/10/2012,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.2369418,0,1095.2524,1353.4199,1063.7701,1063.77,94,,,,1,,,1,,,-3.52355096191e+18,42125821,12/10/2012,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.2369411,0,3031.0461,3745.5095,2943.9199,2943.9199,94,,,,1,,,1,,,-3.52355096191e+18,42125824,12/10/2012,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.2369409,0,3451.3171,4264.8442,3352.1101,3352.1101,94,,,,1,,,1,,,-3.52355096191e+18,42125822,12/10/2012,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.2369444,0,3909.8032,4831.4009,3797.4199,3797.4199,94,,,,1,,,1,,,-3.52355096191e+18,42125823,12/10/2012,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4285715,1,4542.8569,,4542.8569,,107,,,,,,,,,,-3.52253388704e+18,80120036,12/24/2012,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.4285715,1,1257.1428,,1257.1428,,108,,,1,,1,,,,,-3.51947177844e+18,3595456,9/28/2012,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.2086132,0,1319.6201,,1281.13,1281.13,80,,,1,,1,,,,,-3.51947177844e+18,3595455,9/28/2012,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.9434457,1,3142.3313,3835.3147,3401.03,4094.0134,99,,,1,,1,,,,,-3.51912685373e+18,5524512,9/25/2012,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.2355082,0,1554.0264,,1507.3198,1507.3199,98,,,,,,,,,,-3.51912685373e+18,5524656,10/1/2012,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.6603647,1,4381.8867,,4499.5884,,92,,,,,,,,,,-3.51763863096e+18,5525445,11/6/2012,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.2317927,0,2817.2346,,2734.5803,2734.5801,93,,,,,,,,,,-3.51763863096e+18,5528256,12/3/2012,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.4285715,1,1775.6617,1732.8047,1042.8572,1000,106,,1,,,,,,,,-3.51733126398e+18,42126078,12/19/2012,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.463536,0,4744.2158,,4668.6802,4668.6802,90,,,,,,,,,,-3.51600268215e+18,3602044,12/22/2012,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4635351,0,5696.0308,,5605.3398,5605.3398,90,,,,,,,,,,-3.51600268215e+18,3602042,12/22/2012,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4635365,0,5710.9058,,5619.98,5619.9805,90,,,,,,,,,,-3.51600268215e+18,3602043,12/22/2012,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4635854,0,2432.813,,2400.28,2400.28,92,,,,,,,,,,-3.51469761436e+18,5523681,10/29/2012,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.8921553,1,4841.6084,,5184.5059,,95,,,,,,,,,,-3.51456302839e+18,5525176,10/19/2012,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.2317913,0,1155.1383,,1120.9302,1120.9301,94,,,,,,,,,,-3.51456302839e+18,5523645,10/26/2012,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.8921552,1,6954.3662,,7455.0913,,98,,,,,,,,,,-3.51456302839e+18,5525964,11/17/2012,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.1777096,0,752.29364,,730.17999,730.17999,68,,,1,,1,,,,,-3.51363551068e+18,80115924,9/8/2012,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.1777101,0,837.23029,,812.61993,812.62,68,,,1,,1,,,,,-3.51363551068e+18,80115925,9/8/2012,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.0515115,0,1835.8032,1774.6829,1808.5999,1808.6,19,1,,,,,,,,0,-3.51008842748e+18,3594232,9/6/2012,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.0849936,0,1763.176,,1725.14,1725.14,32,,,,1,,,1,,,-3.51008842748e+18,3595303,9/22/2012,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.4285715,1,3242.8572,,3242.8572,,109,,,,,,,,,,-3.51008842748e+18,3594826,10/20/2012,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1.0772622,0,1798.2955,,1766.7097,1766.71,25,,,,,,,,,,-3.51008842748e+18,3594968,10/26/2012,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1.4285715,1,571.42859,,571.42859,,106,,,,,,,,,,-3.51008842748e+18,3601967,12/20/2012,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.4285715,1,1142.8572,,1142.8572,,106,,,,,,,,,,-3.51008842748e+18,3601966,12/20/2012,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.8921078,1,2676.6675,,2857.0828,,89,,,,,,,,,,-3.51008842748e+18,3601624,12/22/2012,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1.8921124,1,3246.7607,,3462.5657,,87,,,,,,,,,,-3.51008842748e+18,3601659,12/24/2012,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1.2395189,0,5380.2588,,5230.7705,5230.77,92,,,,1,,,1,,,-3.50935039416e+18,10463027,10/15/2012,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1.2214868,0,2376.886,2080.3293,2308.6104,2308.6101,85,,1,,,,,,,,-3.50935039416e+18,10463274,10/29/2012,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
1.2292187,0,2542.8606,2385.9929,2470.7302,2470.73,88,0,0,0,0,0,0,0,0,,-3.50935039416e+18,10463873,12/3/2012,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
1.4285715,1,3242.8572,,3242.8572,,107,,,,,,,,,,-3.50915215082e+18,5528410,12/10/2012,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0978665,0,1686.5139,1875.2241,1646.8,1646.8,37,1,,,,,,,,1,-3.50763166045e+18,3594125,9/15/2012,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
