NombrePignorante,prenda,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_dow6,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,dummy_suc6,num_arms_d3,num_arms_d4,num_arms_d5,num_arms_d6,visit_number_d2,visit_number_d3,visit_number_d4,visit_number_d5,visit_number_d6,visit_number_d7,log_prestamo,pr_recup,edad,faltas,val_pren_std,genero,pres_antes,plan_gasto_bin,masqueprepa,pb,pro_6,fc_admin_disc,tau_hat_oob$predictions,tau_hat_oob$variance.estimates,propensity_score
-894386853742e7,3594438,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4085307,100,43,0,-0.253137035,1,1,1,1,0,1,2676.8467,-77.95809021372048,5361.055263072301,NA
-894223235242e7,42126012,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.426549,100,43,0,-0.253137035,1,1,1,1,0,0,2117.0029,-142.23578515622148,9988.05804273795,0.27756263161519196
-893330962448e7,3592324,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6.6592941,100,43,0,-0.253137035,1,1,1,1,0,1,1269.6587,34.527081748421196,495.50635992123034,NA
-8.9197058346800005e+018,42124846,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6846118,100,43,0,-0.253137035,1,1,1,1,0,0,1019.9581,54.85768645098271,1064.2086557967286,0.21267846216467878
-891742063315e7,80117934,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.7406645,100,43,0,-0.253137035,1,1,1,1,0,1,3285.7144,-110.40395331310843,15516.660904932496,0.2195895655923924
-889707774821e7,5521188,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.49224,100,43,0,-0.253137035,1,1,1,1,0,1,670.96393,23.328563766167242,406.6261851825453,NA
-888833366808e7,78131756,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,7.36518,40,43,0,-0.253137035,1,1,1,1,0,1,2257.1428,-30.19482421733935,7122.4019880075675,0.6553196236380395
-888833366808e7,78134929,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,7.4383836,80,43,0,-0.253137035,1,1,1,1,0,1,2428.5715,-104.25218855325016,5595.206019625583,0.6102142966648568
-8.8835264495600005e+018,3586687,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3820267,90,43,0,-0.253137035,1,1,1,1,0,1,114.28571,9.850611739674196,478.8000478983107,0.6586746848848976
-888315713377e7,78133246,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.1092477,100,60,0,-0.58517939,0,0,1,0,0,0,672.34552,-3.2655413797681296,220.16249487650146,0.568513557270741
-886566873849e7,10462436,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.9373746,100,43,0,-0.253137035,1,1,1,1,0,1,3104.9526,-129.05700203044103,7005.8531920038,0.12821419877201118
-885398201991e7,10463421,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.6463904,100,43,0,-0.47459349,0,0,1,1,0,0,1100,23.60660037849294,339.2864486123367,0.44218377724135505
-884866452623e7,3592357,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9759083,100,43,0,-0.253137035,1,1,1,1,0,1,5257.4927,-32.81183118873718,24121.881858318826,NA
-884752642594e7,3586669,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6.9275579,100,61,0,-0.253137035,1,1,0,0,0,1,1810.186,45.01954062596747,2475.8722183026493,0.6579930532931038
-883785679387e7,78135180,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,7.8860812,100,43,0,-0.253137035,1,1,1,1,0,1,3391.9009,-114.1998060247977,11019.779867563724,0.6568443692104232
-883785679387e7,78135179,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,7.3132205,100,43,0,-0.253137035,1,1,1,1,0,1,1912.7213,-109.05471494465213,10903.463840442175,0.7049316647950317
-883702491478e7,78134958,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.4500794,100,44,0,-0.18531172,1,1,0,0,0,1,2188.6951,-67.49884244110699,1860.1037918951067,0.7682900362268886
-881923817403e7,78134815,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.7214255,100,81,0,-0.54312402,1,1,0,0,0,1,935.73798,32.65585091965733,1113.0348312599021,0.6056375946460877
-881306428802e7,78133015,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.0646362,100,51,0,-0.253137035,1,1,1,0,0,1,4542.8569,105.49450746099699,29257.961438600592,0.5510149141100682
-881306428802e7,78134951,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,9.1642962,100,51,0,2.4893293,1,1,1,0,0,1,9741.8096,575.9594996317757,1598350.304643892,0.6352449696091461
-881239379329e7,80117111,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7.1546154,100,50,0.14285715,-0.29834726,1,1,1,1,1,1,1910.6937,-3.9420238040205273,1499.7994492995704,0.7041243490262115
-881239379329e7,80117361,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,6.49224,100,50,0,-0.253137035,1,1,1,1,0,0,842.14392,-10.036370749625089,2042.4517800373435,0.2117346655281147
-881239379329e7,80117724,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,7.426549,100,50,0,-0.253137035,1,1,1,1,0,0,2234.5669,-49.15536021547054,3572.826908085375,0.19668627761412408
-881239379329e7,80119564,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,6.4457197,100,50,0,-0.253137035,1,1,1,1,0,0,800.3429,-6.168070783559136,963.2045576791589,0.6421188761366786
-880431184536e7,5524220,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9135032,100,22,1,-0.61282587,1,0,0,1,0,1,528.57141,16.146795019903816,384.20884908686594,NA
-878266671665e7,80117473,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.5120711,100,43,0,-0.253137035,1,1,1,1,0,0,2614.2856,-2.0921386283010546,8443.603122112665,0.5929020853671175
-8.7820323257999995e+018,10462438,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.6009026,100,39,0.14285715,-0.13879445,1,1,1,0,0,1,2978.5105,-11.52731294324161,3045.6233942956665,0.13753176715911947
-878086420959e7,78134850,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.9177055,100,43,0,-0.253137035,1,1,1,1,0,1,1478.2871,-31.9744709295335,1207.4749063306585,0.7198047081097535
-877932803427e7,80117948,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.0900769,100,29,0,-0.36501375,0,1,1,1,0,1,1714.2858,-102.41781608501684,4061.969196156292,0.2833094150606688
-877023075231e7,42123799,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.478735,100,39,1,-0.21827805,0,1,1,0,1,0,2262.4751,-68.3056661891517,1680.4792532373249,0.2872734228951332
-877023075231e7,42123800,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6.779922,100,39,1,-0.52584499,0,1,1,0,1,0,1124.5332,2.3433904270148784,1477.718582721855,0.2902700239795922
-876895022992e7,80119445,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.2344108,100,43,0,-0.253137035,1,1,1,1,0,0,728.57141,21.187788222596577,388.03928881892983,0.3743631293172919
-876633930991e7,42126589,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0864105,100,43,0,-0.253137035,1,1,1,1,0,0,4642.8569,102.8889346679885,32285.772682010334,0.7756432131217973
