NombrePignorante,prenda,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_dow6,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,dummy_suc6,num_arms_d3,num_arms_d4,num_arms_d5,num_arms_d6,visit_number_d2,visit_number_d3,visit_number_d4,visit_number_d5,visit_number_d6,visit_number_d7,pro_9,fc_admin_disc,tau_hat_oob$predictions,tau_hat_oob$variance.estimates,propensity_score
-900651609038e7,10462052,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2286.4226,-427.1183284762233,125454.79836110247,0.3567778057498399
-899104389128e7,80118770,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3149.1072,350.12323596688447,159665.67769189936,NA
-898926676097e7,3595974,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7394.2759,127.0106475375058,371815.7434192232,0.2716802793270196
-897484405105e7,78134672,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,3759.2847,412.6944740157983,134124.21933983642,0.5505846895391164
-897484405105e7,78134670,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,544.06244,412.6944740157983,134124.21933983642,0.5496217278959076
-897336807299e7,42125660,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1385.7142,-770.8726997476687,212061.92115127342,0.6612293417748144
-89545334567e8,78134682,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1300,149.80795456185135,152903.84017820365,0.4867807536402093
-894540556633e7,3594094,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6814.4751,-13.012168098289857,225874.90827947733,NA
-894540556633e7,3594093,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7982.6689,-13.012168098289857,225874.90827947733,NA
-894223235242e7,42126012,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2117.0029,-739.0794248444142,172464.4088129996,0.4196145117298533
-893330962448e7,3592046,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1560.1945,-235.3747957637352,58633.929829006986,0.8961920941914711
-893330962448e7,3592047,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,897.84058,-235.3747957637352,58633.929829006986,0.9013733443096025
-893172895562e7,78134579,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,728.57141,-465.35450248275384,103776.86293917985,0.21045877784305925
-8.9197058346800005e+018,42124846,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1019.9581,-396.5034337593476,92044.1008656928,0.1474717783757288
-888315713377e7,78133246,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,672.34552,577.1470703863168,680977.8749838965,0.14588027261974396
-885398201991e7,10463421,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1100,886.8540939997803,344636.71799755417,0.30623044028900887
-885155055418e7,42123492,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,628.57141,-739.0794248444142,172464.4088129996,0.40725284624763203
-885155055418e7,42123493,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,600,-739.0794248444142,172464.4088129996,0.4095339855625783
-883156548718e7,42124330,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1306.4937,-770.8726997476687,212061.92115127342,0.6590578631779672
-883156548718e7,42124331,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2630.884,-770.8726997476687,212061.92115127342,0.6590209377552158
-883156548718e7,42124332,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1610.7374,-770.8726997476687,212061.92115127342,0.6568472282711438
-881239379329e7,80117361,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,842.14392,-505.0557755236803,88046.37964835492,NA
-881239379329e7,80117724,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2234.5669,-706.0542472247859,94934.43198672077,NA
-881239379329e7,80119564,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,800.3429,341.19480552880054,242423.3780034701,NA
-878266671665e7,80117473,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2614.2856,-77.3595583796031,145963.1296707857,0.1264428156115514
-877023075231e7,42123800,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1124.5332,118.70775433203153,173566.95432876973,0.11283285069789084
-877023075231e7,42123799,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2262.4751,118.70775433203153,173566.95432876973,0.10820063543420559
-876895022992e7,80119445,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,728.57141,-646.4886065973141,287299.51752501656,NA
-876633930991e7,42126589,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4642.8569,-191.85969840238687,117644.54972334532,NA
-876589106885e7,42126066,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1023.5129,637.683624820345,477602.3943762407,0.31390523218084887
-876040368353e7,78134238,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3351.7139,577.1470703863168,680977.8749838965,0.13331880528482892
-875507827006e7,80118999,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2417.7446,-15.22846417032851,78365.64095302114,0.1088915136719831
-874851245055e7,5524168,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3530.4111,719.7364829141222,353543.1842022702,NA
-874851245055e7,5524165,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2571.8894,719.7364829141222,353543.1842022702,NA
-874851245055e7,5524169,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3314.4709,719.7364829141222,353543.1842022702,NA
-874851245055e7,5524164,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,837.44189,719.7364829141222,353543.1842022702,NA
-874851245055e7,5524167,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6256.2051,719.7364829141222,353543.1842022702,NA
-874318616926e7,80116965,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1049.3427,-537.65019825875,341232.85525220755,NA
-874081601183e7,78133298,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2142.8572,149.80795456185135,152903.84017820365,0.48723163579501
-8.7271887025999995e+018,3595416,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7873.7476,389.90039316407507,783238.8834149699,NA
-8.7271887025999995e+018,3595417,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5847.5425,389.90039316407507,783238.8834149699,NA
-87267936117e8,3591889,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6100,-13.012168098289857,225874.90827947733,NA
-872253451506e7,78134119,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,252.1608,-458.71571759164664,116863.38445993747,0.6179576829230745
-870941594941e7,78133140,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,414.28571,-458.71571759164664,116863.38445993747,0.6329791150141798
-870571627664e7,3594124,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251.52846,318.76602555495344,338242.6799654058,NA
-868204148407e7,42124334,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,257.14285,-770.8726997476687,212061.92115127342,0.6586364276443029
-868094600047e7,42126035,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5931.6797,-808.7882023946494,244432.88206776557,0.2539976162395059
-868094600047e7,42126033,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4779.3926,-808.7882023946494,244432.88206776557,0.24079528381166895
-868094600047e7,42126032,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7214.9019,-808.7882023946494,244432.88206776557,0.2539504804019404
-868094600047e7,42126034,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9899.2314,-808.7882023946494,244432.88206776557,0.2496415841356706
-868094600047e7,42126065,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,11314.286,637.683624820345,477602.3943762407,0.30823910793850984
-867858915835e7,80117579,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,828.57141,-501.8873284175591,57919.51524556197,NA
-867858915835e7,80117577,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1200,-501.8873284175591,57919.51524556197,NA
-867858915835e7,80117578,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1414.2858,-501.8873284175591,57919.51524556197,NA
-867858915835e7,80117575,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1228.5714,-501.8873284175591,57919.51524556197,NA
-867858915835e7,80117576,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1142.8572,-501.8873284175591,57919.51524556197,NA
-8.6639353585999995e+018,80117545,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1057.1428,-646.4886065973141,287299.51752501656,NA
-863793519961e7,10463754,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,2012.541,-442.1179178939658,174781.83194516026,0.27209443558053964
-86306472768e8,10462769,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1476.2391,-395.98880942585487,91279.71616097703,0.22593986169201646
-862202788211e7,42125178,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3928.5715,686.7361884098337,80133.93062558,0.14887012079604045
-862202788211e7,42125177,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8777.9717,686.7361884098337,80133.93062558,0.15217942424313013
-861935911832e7,5514262,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1729.5859,-40.76016282231581,130716.8490697036,NA
-860756687201e7,3594510,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214.28572,736.2356774473461,2112506.9637188,0.3734711343735486
-860053679837e7,42124516,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3097.4583,536.072825094638,642349.3488767414,0.6717011447155998
-860053679837e7,42125848,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2258.9973,526.7625167324908,694556.5180732929,0.5437317033948859
-859743330137e7,42123793,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2334.4102,-181.56249998715646,44853.16585857144,0.13047638492394245
-859294320223e7,5521228,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1114.2858,363.74221662885793,148027.13048965146,NA
-858946829807e7,78135053,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4058.6777,149.80795456185135,152903.84017820365,0.5001747430179698
-858309250259e7,42123517,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1847.5748,1227.8316960054178,290987.47592362494,0.26161484085319175
-8.5680226208399995e+018,80117337,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,13477.157,640.3849110507136,618420.2527987688,NA
-8.5680226208399995e+018,80117335,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,16658.26,640.3849110507136,618420.2527987688,NA
-8.5680226208399995e+018,80117336,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,15346.964,640.3849110507136,618420.2527987688,NA
-856679910223e7,80117570,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,368.00858,-501.8873284175591,57919.51524556197,NA
-8.5667613907599995e+018,80116972,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1514.2858,-646.4886065973141,287299.51752501656,NA
-8.5646699894000005e+018,80118823,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5687.4775,-77.3595583796031,145963.1296707857,0.10808665677956149
-855632294784e7,78132539,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2247.425,577.1470703863168,680977.8749838965,0.14488292953352566
-855632294784e7,78132540,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2053.0081,577.1470703863168,680977.8749838965,0.1451501590366568
-8.5467836218800005e+018,42123805,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2128.5715,-396.5034337593476,92044.1008656928,0.15409567171434296
-8.5467836218800005e+018,42123803,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642.85712,-396.5034337593476,92044.1008656928,0.1496078815503476
-8.5467836218800005e+018,42123801,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2742.8572,-396.5034337593476,92044.1008656928,0.15040191947506915
-8.5467836218800005e+018,42123806,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,985.71429,-396.5034337593476,92044.1008656928,0.15491521417598816
-8.5467836218800005e+018,42123807,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,-396.5034337593476,92044.1008656928,0.1504942088932183
-8.5467836218800005e+018,42123804,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,-396.5034337593476,92044.1008656928,0.15192509249472053
-8.5467836218800005e+018,42124524,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1371.4286,173.5771026211947,141275.1468093722,NA
-854422152513e7,10462494,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1450.3021,-47.711848690824844,1170702.001492696,0.43887419541555156
-854422152513e7,10462495,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,471.42856,-47.711848690824844,1170702.001492696,0.43005207051166366
-854422152513e7,10463622,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1414.2858,-8.664340874740946,1040220.8769082418,0.411846756131295
-854082773191e7,42124782,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4819.2827,-770.8726997476687,212061.92115127342,0.6750571466620974
-854082773191e7,42124783,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3251.1094,-770.8726997476687,212061.92115127342,0.6730877132336869
-853390618575e7,42125546,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2410.3467,1227.8316960054178,290987.47592362494,0.268033574070417
-853390618575e7,42125547,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2213.9512,1227.8316960054178,290987.47592362494,0.27005143433173096
-852644270811e7,78134221,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,114.28571,1463.23147646273,554326.5983919579,0.2987990331149586
-852314025867e7,5521223,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,728.57141,363.74221662885793,148027.13048965146,NA
-852099940947e7,3594306,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4192.2739,108.82328535309935,239887.9735377134,NA
-850945551993e7,78134165,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,6342.8569,699.4667691689556,179933.0253977251,0.27035113359036533
-848271023085e7,10463575,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5485.7144,999.0137578694697,252940.42492730217,0.6810330675072306
-844605529017e7,80117604,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,764.83777,-225.15590230293697,160281.75423745127,NA
-844162038923e7,10463335,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,2737.9583,-200.8422545799294,65866.8382623931,0.7405486412031206
-844162038923e7,10463338,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1650.0222,-200.8422545799294,65866.8382623931,0.7356059035214264
-844162038923e7,10463339,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,525.8277,-200.8422545799294,65866.8382623931,0.7450515088821391
-844162038923e7,10463803,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1298.6515,613.3705408406562,162811.6685035636,0.5469746640016538
-843932026385e7,80120023,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,906.73779,457.17664313394545,114486.92176933282,NA
-843932026385e7,80120018,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,442.31021,457.17664313394545,114486.92176933282,NA
-843932026385e7,80120019,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1315.8766,457.17664313394545,114486.92176933282,NA
-843932026385e7,80120021,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,663.46527,457.17664313394545,114486.92176933282,NA
-843932026385e7,80120022,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,3671.1953,457.17664313394545,114486.92176933282,NA
-843932026385e7,80120020,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,917.80115,457.17664313394545,114486.92176933282,NA
-843613528974e7,80117230,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1540.0646,-583.9761692595486,38177.66597288393,NA
-843613528974e7,80117229,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,534.96765,-583.9761692595486,38177.66597288393,NA
-8.4299269501199995e+018,10463570,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2378.4504,999.0137578694697,252940.42492730217,0.6828602180074059
-8.4299269501199995e+018,10463574,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4230.3682,999.0137578694697,252940.42492730217,0.6864962431812422
-8.4185418970800005e+018,42124658,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5306.3145,-739.0794248444142,172464.4088129996,0.40897070286323295
-8.4114305190000005e+018,78133082,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1424.3018,-342.96226643244614,70843.1015016903,0.2521068390747622
-8.4114305190000005e+018,78133083,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1411.4735,-342.96226643244614,70843.1015016903,0.23722543226772172
-841002045887e7,80118652,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,3379.5193,-748.2379909079502,79728.0696502632,NA
