nombrepignorante,prenda,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,prestamo,pr_recup,edad,visit_number,num_arms,faltas,genero,pres_antes,fam_pide,fam_comun,ahorros,cta_tanda,masqueprepa,estresado_seguido,oc,pb,fb,hace_presupuesto,tentado,low_cost,low_time,rec_cel,tau_hat_oobpredictions,insample,pago_frec_vol_fee
-3.72825496797e+18,80116982,1,0,0,0,0,0,0,0,0,1,1700,80,50,1,1,0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,1,0,-71.225105,0,
-7.63075982869e+18,3591884,0,0,1,0,0,1,0,0,0,0,1000,90,30,1,1,.14285715,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,-58.870354,0,
-5.09697329685e+18,5514306,1,0,0,0,0,0,1,0,0,0,9780,100,38,1,1,.42857143,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,,1,0
5.00056472672e+18,80116983,1,0,0,0,0,0,0,0,0,1,1020,100,33,1,2,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,1,-41.959427,0,
-3.22133578972e+18,3595248,0,0,1,0,0,1,0,0,0,0,370,80,48,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,-65.387024,0,
4.15631712945e+18,3595903,0,0,0,0,1,1,0,0,0,0,1830,100,50,1,1,.2857143,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,,1,0
-7.84436117024e+18,78136370,0,0,0,1,0,0,0,0,1,0,1630,25,32,2,2,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,,1,0
-8.59127980693e+17,80117198,0,0,1,0,0,0,0,0,0,1,150,100,69,1,1,.14285715,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,-84.251404,0,
5.05225324387e+18,3591953,0,0,0,0,1,1,0,0,0,0,10990,75,39,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,-520.56531,0,
-7.15770002246e+18,10464055,0,0,0,0,1,0,0,0,0,0,450,100,39,4,3,.14285715,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,,1,0
5.81591964061e+18,42124929,1,0,0,0,0,0,0,1,0,0,1740,50,79,1,1,.14285715,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,-171.28748,0,
-5.43944039721e+18,80117246,0,0,0,1,0,0,0,0,0,1,1400,100,40,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,-10.64496,0,
-4.25415477397e+18,3595472,0,0,0,0,0,1,0,0,0,0,2870,100,29,1,1,.14285715,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,-70.471283,0,
3.54984686521e+18,5521279,0,0,0,1,0,0,1,0,0,0,2680,100,19,1,1,.2857143,0,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,-86.452934,0,
7.55372997708e+18,80118332,0,0,0,0,1,0,0,0,0,1,1030,100,26,1,2,.14285715,0,1,0,0,0,1,1,0,1,0,0,1,1,1,1,0,-111.87452,0,
7.35962068989e+18,3586673,0,0,0,0,1,1,0,0,0,0,1240,100,36,1,2,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,0,,1,0
-2.85895886814e+18,5514240,0,0,1,0,0,0,1,0,0,0,4560,100,30,1,1,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,-220.53038,0,
-1.95574813443e+17,3591814,1,0,0,0,0,1,0,0,0,0,750,100,30,1,1,.14285715,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,-41.783466,0,
-7.86008894827e+18,42124526,0,1,0,0,0,0,0,1,0,0,2130,50,40,1,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,-19.273491,0,
2.75976878014e+18,78131732,0,0,1,0,0,0,0,0,1,0,2680,100,53,1,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0,,1,0
1.34965808973e+17,5523005,0,1,0,0,0,0,1,0,0,0,730,70,44,1,1,.5714286,0,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,,1,1
-8.73796643455e+17,78134773,0,0,0,0,1,0,0,0,1,0,1840,100,55,1,1,.2857143,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,,1,0
-3.25296444985e+18,3594100,0,0,0,1,0,1,0,0,0,0,760,100,72,1,1,.14285715,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-93.983574,0,
8.22163839961e+17,80117612,0,0,0,1,0,0,0,0,0,1,690,100,45,3,4,.14285715,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,,1,0
-4.43173682168e+18,10463026,0,0,0,0,0,0,0,0,0,0,2480,100,45,2,3,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,-68.498421,0,
8.15764060660e+18,78132674,0,0,0,0,1,0,0,0,1,0,3910,100,47,2,4,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,-185.96951,0,
-6.29710120246e+18,78132548,1,0,0,0,0,0,0,0,1,0,1970,90,28,1,2,.14285715,1,1,0,0,1,0,1,0,1,0,1,0,1,1,1,0,-106.46391,0,
-5.82695389014e+18,3586684,0,0,0,0,1,1,0,0,0,0,8360,100,29,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,,1,0
5.27975129122e+18,42124918,1,0,0,0,0,0,0,1,0,0,6020,100,50,1,1,0,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,-411.63977,0,
5.56458258460e+18,3594443,0,1,0,0,0,1,0,0,0,0,860,100,48,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,,1,1
-3.81738346669e+18,42126024,0,0,0,1,0,0,0,1,0,0,4270,100,54,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,-156.88672,0,
-9.13692471772e+18,78134822,0,1,0,0,0,0,0,0,1,0,450,100,35,2,2,.2857143,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,,1,0
-1.90807322613e+18,5521322,0,0,0,0,1,0,1,0,0,0,4490,100,44,1,1,.2857143,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,-362.15649,0,
8.49421861984e+18,42123757,1,0,0,0,0,0,0,1,0,0,1070,100,51,1,1,.42857143,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,,1,0
9.21418581498e+18,78134496,0,0,1,0,0,0,0,0,1,0,400,90,36,1,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,,1,0
-2.90842361101e+18,5514146,0,0,0,0,1,0,1,0,0,0,200,90,20,1,1,.14285715,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,-116.91385,0,
2.22053573340e+18,42124741,0,0,0,0,1,0,0,1,0,0,2170,100,80,1,2,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,,1,0
4.14729475855e+18,10464032,0,0,1,0,0,0,0,0,0,0,4120,80,38,1,1,.14285715,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,-186.21832,0,
-4.31529944805e+18,5522934,0,0,0,0,1,0,1,0,0,0,4890,100,35,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,-227.2375,0,
-3.60565521998e+18,80119095,0,0,0,1,0,0,0,0,0,1,2390,100,62,2,3,.2857143,1,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,-178.72813,0,
5.94695689716e+18,5514107,0,0,0,1,0,0,1,0,0,0,370,50,67,1,1,.85714287,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,-126.19226,0,
-9.02248674659e+18,3591868,0,0,1,0,0,1,0,0,0,0,710,100,45,1,1,.14285715,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,-33.286564,0,
-5.37600856794e+18,42124729,0,0,0,1,0,0,0,1,0,0,1320,100,45,1,4,0,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,,1,1
9.34013220583e+17,10463626,0,0,1,0,0,0,0,0,0,0,4130,90,27,2,2,.2857143,0,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1,-221.46039,0,
-2.77329901025e+18,10462882,0,0,0,0,1,0,0,0,0,0,2260,100,37,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,,1,1
-2.85338962133e+16,5522883,0,0,0,1,0,0,1,0,0,0,1210,70,18,1,1,.14285715,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,-99.405769,0,
-3.77101944047e+18,80118580,0,1,0,0,0,0,0,0,0,1,8850,100,29,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,-587.39471,0,
-5.34418054715e+17,78133207,0,0,0,0,0,0,0,0,1,0,1930,100,60,1,2,.2857143,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,-141.60291,0,
-6.94723067751e+18,3592222,0,0,0,0,1,1,0,0,0,0,2370,90,32,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,,1,0
9.14831730735e+18,80118726,1,0,0,0,0,0,0,0,0,1,890,100,65,2,2,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,-156.1636,0,
-6.59901352390e+18,78136154,0,0,1,0,0,0,0,0,1,0,4640,100,34,2,2,.2857143,1,1,0,0,0,1,1,0,1,0,0,1,1,1,1,0,-350.13568,0,
7.63128029101e+18,80118578,0,1,0,0,0,0,0,0,0,1,760,100,62,4,3,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,31.081272,0,
7.68585886351e+18,10462819,0,1,0,0,0,0,0,0,0,0,1150,100,20,1,1,.42857143,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,,1,0
-6.42472980751e+18,3591858,0,1,0,0,0,1,0,0,0,0,300,80,56,1,1,.85714287,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,-56.65287,0,
-2.87032359718e+18,78135033,0,1,0,0,0,0,0,0,1,0,460,100,41,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,15.46391,0,
-1.94761294017e+18,5523006,0,1,0,0,0,0,1,0,0,0,2550,100,33,1,1,.14285715,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,,1,0
5.14723748761e+18,3591719,0,0,0,1,0,1,0,0,0,0,2520,95,61,1,1,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,-105.01629,0,
-7.75804505317e+17,3594464,0,0,0,1,0,1,0,0,0,0,7490,100,60,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,,1,0
-1.62745112567e+18,80117354,1,0,0,0,0,0,0,0,0,1,1170,100,34,1,2,.71428573,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,0,-152.15758,0,
4.16150571789e+17,3595418,0,0,1,0,0,1,0,0,0,0,1430,100,41,1,1,.42857143,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,-120.97907,0,
-4.88162740025e+18,78133375,0,0,0,1,0,0,0,0,1,0,3550,100,20,2,3,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,,1,0
2.71943523199e+18,42125765,0,0,0,1,0,0,0,1,0,0,6280,100,58,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,,1,0
-5.62637701216e+18,78134030,0,1,0,0,0,0,0,0,1,0,510,50,39,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,20.901981,0,
-6.16691360526e+16,3592161,0,0,1,0,0,1,0,0,0,0,4020,100,64,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,-245.97946,0,
5.94695689716e+18,5514115,0,0,0,1,0,0,1,0,0,0,370,50,67,1,1,.85714287,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,-132.40858,0,
2.45165465281e+18,78134914,0,0,0,1,0,0,0,0,1,0,780,50,40,2,2,.2857143,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,,1,0
-7.71371947149e+17,10463210,0,0,1,0,0,0,0,0,0,0,3180,50,23,1,1,.71428573,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,,1,1
-4.80080289189e+18,42125443,0,0,0,0,1,0,0,1,0,0,410,100,50,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,,1,0
-8.16135593727e+18,42122499,1,0,0,0,0,0,0,1,0,0,1000,100,71,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0,,1,1
8.93666979561e+18,42124233,0,0,0,0,1,0,0,1,0,0,800,50,52,1,2,.5714286,1,1,1,0,0,0,1,0,1,1,0,1,1,1,0,1,,1,0
-9.78472760551e+17,42125385,0,1,0,0,0,0,0,1,0,0,5480,100,43,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,-279.70038,0,
1.36711932260e+18,10463235,0,0,0,0,1,0,0,0,0,0,430,80,30,1,1,.14285715,1,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,,1,1
5.62027662395e+18,78136362,0,0,0,1,0,0,0,0,1,0,1140,80,26,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1,0,,1,0
1.96049422622e+18,3594037,0,1,0,0,0,1,0,0,0,0,620,90,22,1,2,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,-31.520109,0,
-1.40122972110e+18,3591851,0,1,0,0,0,1,0,0,0,0,1680,90,42,1,1,.14285715,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,-49.226418,0,
-6.93994328045e+18,42124395,0,0,0,0,0,0,0,1,0,0,8970,100,37,1,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,,1,1
7.04754763971e+18,42125994,0,1,0,0,0,0,0,1,0,0,4750,100,51,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,,1,0
8.56670143488e+18,10463977,0,1,0,0,0,0,0,0,0,0,2050,90,53,1,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1,1,0,-71.067467,0,
-1.67810058781e+18,3593980,0,0,0,0,0,1,0,0,0,0,1480,100,50,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,1,1,1,0,,1,0
-3.79915660310e+18,80116710,0,0,0,1,0,0,0,0,0,1,4720,90,29,1,3,.5714286,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,,1,0
-9.80486380988e+17,5514189,1,0,0,0,0,0,1,0,0,0,2000,80,37,1,1,.2857143,1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,,1,0
-3.99695655852e+18,78133844,0,1,0,0,0,0,0,0,1,0,1050,70,19,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,-30.189678,0,
9.08057896276e+18,3595809,0,0,1,0,0,1,0,0,0,0,510,100,58,2,2,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,-152.02863,0,
-2.19208719169e+17,3594309,0,0,0,0,0,1,0,0,0,0,580,100,60,1,2,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,-116.22913,0,
1.05564555422e+17,3594110,0,0,0,0,1,1,0,0,0,0,4420,100,43,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,-283.73737,0,
-8.20262048321e+18,10462896,1,0,0,0,0,0,0,0,0,0,5780,100,49,1,1,.2857143,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,,1,1
-1.29399223400e+18,42123849,0,0,0,1,0,0,0,1,0,0,770,100,38,1,1,.42857143,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,-86.900856,0,
-5.24174751495e+18,5522632,0,0,0,0,0,0,1,0,0,0,800,100,40,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,,1,0
-4.16108706908e+17,42124218,0,0,0,0,1,0,0,1,0,0,330,70,41,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0,1,,1,0
1.03268659361e+17,80117115,0,0,0,0,0,0,0,0,0,1,2000,100,45,2,3,.14285715,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,,1,0
-1.88414038838e+18,78132820,0,1,0,0,0,0,0,0,1,0,1100,70,43,1,1,.42857143,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,,1,0
6.92703406751e+18,78136169,0,0,0,1,0,0,0,0,1,0,940,0,18,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,-88.567932,0,
6.13833249379e+18,5522707,0,0,1,0,0,0,1,0,0,0,1360,100,47,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,-115.65156,0,
-1.28421858497e+18,42123518,0,0,0,0,0,0,0,1,0,0,900,50,34,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,-34.517014,0,
2.00726005575e+18,3591861,0,1,0,0,0,1,0,0,0,0,3800,100,46,1,1,.85714287,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,-264.22992,0,
-7.83976649595e+18,5514314,1,0,0,0,0,0,1,0,0,0,3250,80,43,1,1,.2857143,1,1,1,0,1,1,1,0,1,0,0,1,0,1,1,1,,1,0
7.03043999301e+18,80118025,1,0,0,0,0,0,0,0,0,1,480,100,40,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,,1,0
6.66065113301e+18,10463492,0,0,0,0,0,0,0,0,0,0,1170,100,25,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,-7.6375751,0,
-1.75987713338e+18,42125757,0,0,0,1,0,0,0,1,0,0,8090,100,70,1,1,.14285715,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,,1,0
8.44940340581e+18,42123645,0,0,1,0,0,0,0,1,0,0,1670,100,42,1,1,.14285715,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,,1,1
-8.43613528974e+18,80117229,0,0,0,1,0,0,0,0,0,1,330,100,59,1,1,.85714287,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,-98.586952,0,
-7.33763515741e+18,78132932,0,0,0,0,0,0,0,0,1,0,4200,100,20,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,-124.63991,0,
1.26843945730e+18,42125219,0,1,0,0,0,0,0,1,0,0,3870,100,38,1,1,.14285715,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,,1,0
8.79300709364e+18,3594083,0,0,0,1,0,1,0,0,0,0,940,100,55,1,1,.14285715,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,-96.174255,0,
-1.65711902276e+18,78132570,1,0,0,0,0,0,0,0,1,0,3590,100,28,1,4,.14285715,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,-167.76508,0,
5.94695689716e+18,5514114,0,0,0,1,0,0,1,0,0,0,660,50,67,1,1,.85714287,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,-136.29826,0,
-6.85632813028e+18,5514541,0,1,0,0,0,0,1,0,0,0,4670,100,34,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,,1,0
9.08057896276e+18,3595810,0,0,1,0,0,1,0,0,0,0,2830,100,58,2,2,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,-114.12876,0,
8.00441521518e+18,10462926,0,1,0,0,0,0,0,0,0,0,410,100,27,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,,1,0
-1.90807322613e+18,5521321,0,0,0,0,1,0,1,0,0,0,1930,100,44,1,1,.2857143,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,-219.91812,0,
-2.53393171303e+18,5514309,1,0,0,0,0,0,1,0,0,0,990,100,38,2,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,,1,0
9.20933022173e+18,3590969,0,0,0,1,0,1,0,0,0,0,2510,100,35,2,3,.14285715,0,1,1,0,1,1,1,0,1,0,1,1,1,0,0,1,-133.45636,0,
5.98343953477e+18,80119093,0,0,0,1,0,0,0,0,0,1,660,100,28,1,1,.71428573,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,-123.7721,0,
-1.80973275379e+18,42123688,0,0,0,0,1,0,0,1,0,0,10220,100,43,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0,1,0,,1,0
-6.98922530774e+18,42125747,0,0,1,0,0,0,0,1,0,0,2320,100,46,2,2,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,,1,0
2.07668056322e+18,5520226,0,0,1,0,0,0,1,0,0,0,1390,80,23,1,1,.71428573,1,0,0,1,0,1,1,1,1,0,0,1,1,1,1,0,-152.73883,0,
-3.14795608111e+18,78132531,1,0,0,0,0,0,0,0,1,0,3870,100,32,1,4,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,-77.967216,0,
-8.02326196355e+18,5520101,0,0,0,1,0,0,1,0,0,0,380,90,22,1,2,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,1,-55.66613,0,
7.72789363878e+18,42123717,0,0,0,0,0,0,0,1,0,0,270,100,32,1,1,.42857143,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,,1,1
-4.88700925957e+18,5514242,0,0,0,1,0,0,1,0,0,0,500,100,21,1,1,.2857143,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,-81.71302,0,
-8.81306428802e+18,78134951,0,0,0,0,1,0,0,0,1,0,9550,100,51,2,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,,1,0
-9.72068568658e+17,3595244,0,1,0,0,0,1,0,0,0,0,450,100,62,1,2,.14285715,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,-47.999531,0,
-7.59168403133e+17,42125700,0,1,0,0,0,0,0,1,0,0,2920,100,40,1,1,.42857143,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,,1,1
2.76933949942e+18,80117566,0,1,0,0,0,0,0,0,0,1,630,100,20,1,1,.5714286,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,-83.461647,0,
-8.19611530296e+18,78133753,0,0,0,0,0,0,0,0,1,0,1520,100,34,1,1,.42857143,1,1,0,0,1,1,1,0,1,0,0,1,1,0,1,1,,1,0
-1.30279621148e+18,42124933,1,0,0,0,0,0,0,1,0,0,3180,100,39,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,-23.270813,0,
-1.56643105862e+17,5514326,1,0,0,0,0,0,1,0,0,0,1930,100,43,1,1,.2857143,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,,1,0
1.72860827938e+18,3591951,0,0,0,0,1,1,0,0,0,0,1530,100,40,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,-118.18819,0,
8.14610511036e+18,10463616,0,0,1,0,0,0,0,0,0,0,1100,100,25,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,-41.952202,0,
-3.17805075308e+18,42124761,1,0,0,0,0,0,0,1,0,0,830,100,51,2,2,.42857143,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,-163.02861,0,
-6.44030885492e+18,78136229,0,0,1,0,0,0,0,0,1,0,710,90,20,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,-54.003475,0,
-8.57470562055e+17,5514294,0,0,0,0,0,0,1,0,0,0,9640,100,48,2,2,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,-567.84753,0,
8.36087264405e+18,3592350,0,1,0,0,0,1,0,0,0,0,3120,100,60,1,1,.2857143,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,,1,0
-8.95025461256e+18,42124383,0,0,0,0,0,0,0,1,0,0,1960,100,60,2,2,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,,1,0
6.85837455271e+18,5514408,0,0,0,1,0,0,1,0,0,0,3650,80,35,1,1,.42857143,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,-197.28459,0,
-1.00035737795e+18,80115989,1,0,0,0,0,0,0,0,0,1,230,100,36,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,-10.675674,0,
-8.02124024141e+18,78134292,0,0,1,0,0,0,0,0,1,0,1690,100,50,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0,-58.200558,0,
-5.41080774815e+18,5514522,0,1,0,0,0,0,1,0,0,0,6000,100,43,1,2,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,,1,0
-3.38414715599e+18,78134015,1,0,0,0,0,0,0,0,1,0,370,20,47,1,1,.14285715,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,,1,0
5.02759656552e+18,78133051,0,1,0,0,0,0,0,0,1,0,560,100,25,1,1,.14285715,0,1,1,0,1,1,1,0,1,0,0,1,1,1,1,0,,1,0
3.12006215344e+18,78132687,0,0,0,0,1,0,0,0,1,0,100,100,84,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,-50.908241,0,
6.31530308485e+18,78134430,1,0,0,0,0,0,0,0,1,0,11040,100,33,1,1,.14285715,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,-819.2251,0,
-4.22867765857e+18,5521201,1,0,0,0,0,0,1,0,0,0,580,100,38,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,,1,0
-9.85481533265e+17,80116717,0,0,0,1,0,0,0,0,0,1,260,100,25,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,,1,0
-3.44759649151e+18,80118789,0,0,1,0,0,0,0,0,0,1,1750,100,48,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,,1,0
-3.20796435369e+18,5514277,0,0,0,0,1,0,1,0,0,0,8270,100,70,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,-623.41364,0,
-6.17857593025e+18,78133225,1,0,0,0,0,0,0,0,1,0,900,90,44,1,1,.42857143,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,-127.9303,0,
-6.18575921507e+17,5514332,1,0,0,0,0,0,1,0,0,0,2480,90,59,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,,1,0
6.66682677476e+18,78134817,0,1,0,0,0,0,0,0,1,0,700,100,56,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,,1,0
8.26719138356e+17,78134406,1,0,0,0,0,0,0,0,1,0,1440,100,54,5,4,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,-112.27673,0,
-6.64936499937e+18,78134760,0,0,0,0,1,0,0,0,1,0,1260,100,32,1,1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,,1,0
-6.85632813028e+18,5523020,0,1,0,0,0,0,1,0,0,0,3030,100,34,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,,1,0
8.39451777226e+18,78133776,0,0,0,0,0,0,0,0,1,0,2690,90,63,1,2,.14285715,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,,1,0
-5.38735322894e+18,5522905,0,0,0,1,0,0,1,0,0,0,380,100,27,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,-98.682838,0,
-2.15673734206e+18,42123663,0,0,0,1,0,0,0,1,0,0,280,100,46,1,1,.42857143,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,-95.288933,0,
8.28728801453e+18,5522591,0,0,0,0,1,0,1,0,0,0,300,100,30,1,2,.14285715,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,-97.592094,0,
