fc_trans,NombrePignorante,prenda,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_dow6,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,dummy_suc6,prestamo,pr_recup,edad,visit_number,num_arms,faltas,dummy_prenda_tipo1,dummy_prenda_tipo2,dummy_prenda_tipo3,dummy_prenda_tipo4,dummy_prenda_tipo5,dummy_edo_civil1,dummy_edo_civil2,dummy_edo_civil3,dummy_edo_civil4,dummy_choose_same1,dummy_choose_same2,dummy_trabajo1,dummy_trabajo2,dummy_trabajo3,dummy_trabajo4,dummy_trabajo5,dummy_trabajo6,dummy_trabajo7,dummy_trabajo8,genero,pres_antes,fam_pide,fam_comun,ahorros,cta_tanda,renta,comida,medicina,luz,gas,telefono,agua,masqueprepa,estresado_seguido,pb,fb,hace_presupuesto,tentado,low_cost,low_time,rec_cel,dummy_choose_same3,dummy_trabajo9,pro_2,mn_pdisc_c,tau_hat_oob$predictions,tau_hat_oob$variance.estimates,propensity_score
2228.5715,-509855637711e7,42125796,0,0,0,0,1,0,0,0,1,0,0,0,1560,90,29,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,56.059120419653745,2885.307094817135,0.6301582244073013
1043.9778,-508280001107e7,3591715,0,0,0,1,0,0,1,0,0,0,0,0,840,75,74,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,1,422.17059,72.34322793532162,902.583148629101,0.5696533508043199
1529.787,-5065560902e9,80117529,1,0,0,0,0,0,0,0,0,0,1,0,780,80,38,1,3,0.2857143,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,0,153.039,28.516142840505946,971.1693909362891,0.4968918326964296
2785.7144,-50395388388e8,78132698,0,0,0,0,1,0,0,0,0,1,0,0,1950,100,26,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,73.6430639846504,2353.739341115831,0.5129991798957928
890.88818,-5.0336365345999995e+018,78132888,0,0,0,1,0,0,0,0,0,1,0,0,720,100,23,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,336.98035,6.117256357216561,1878.9324591863356,0.5538872220265812
2504.6292,-497660457067e7,78134804,0,0,0,0,0,1,0,0,0,1,0,0,2165,100,32,1,1,0.2857143,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,1094.0935,46.42340592587921,2011.1511643852018,0.4766391803699109
7703.0479,-497660457067e7,78134805,0,0,0,0,0,1,0,0,0,1,0,0,6780,100,32,1,1,0.2857143,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,2826.5764,300.3145305861472,76508.45305080533,0.4764517558373163
828.57141,-496572786726e7,78133831,0,1,0,0,0,0,0,0,0,1,0,0,580,90,36,1,1,0.85714287,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,31.167573420021814,926.5947933095504,0.5311791373571645
4215.3154,-494584490163e7,5522900,0,0,0,1,0,0,0,1,0,0,0,0,3310,100,36,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1659.3435,183.35027837752583,3761.938056163172,0.6707661607800189
403.75562,-494584490163e7,5522897,0,0,0,1,0,0,0,1,0,0,0,0,310,100,36,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,155.40637,28.699930567208085,879.4677485285439,0.74615018096013
289.41562,-494584490163e7,5522898,0,0,0,1,0,0,0,1,0,0,0,0,220,100,36,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,110.29094,26.86971649025465,574.0129806800362,0.7467838100290025
5075.3984,-491032094542e7,3595254,0,0,1,0,0,0,1,0,0,0,0,0,4090,80,38,1,2,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,2060.2153,202.79746127188992,2876.0058144778814,0.5231916611497898
1405.3013,-490492937627e7,5514457,0,0,0,0,1,0,0,1,0,0,0,0,950,100,30,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,381.28058,33.76356594883857,947.8068597790971,0.5696794650211451
546.95563,-488700925957e7,5514242,0,0,0,1,0,0,0,1,0,0,0,0,500,100,21,1,1,0.2857143,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,1,252.19591,9.92209600792376,1438.038283784253,0.7447865491178074
1142.8572,-4.8847462384399995e+018,80118353,0,0,0,0,1,0,0,0,0,0,1,0,800,100,25,1,1,0.14285715,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,30.059749521535345,1270.4141969750333,0.6035393391202268
3005.6797,-486084752801e7,42122458,0,0,0,0,1,0,0,0,1,0,0,0,1100,100,63,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,286.96182,106.76651004577585,732.1424270037141,0.6825679831418963
2480.0457,-486084752801e7,42122460,0,0,0,0,1,0,0,0,1,0,0,0,910,100,63,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,304.35464,86.18022363311779,1421.3027095135633,0.6907018994425397
4163.0098,-486084752801e7,42122456,0,0,0,0,1,0,0,0,1,0,0,0,1530,100,63,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,511.71841,161.0083794620132,4930.998030016262,0.6454203569607015
2887.2114,-486084752801e7,42122459,0,0,0,0,1,0,0,0,1,0,0,0,1060,100,63,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,354.52249,99.84821373868579,1691.5419667406868,0.685395739631279
2778.6384,-486084752801e7,42122457,0,0,0,0,1,0,0,0,1,0,0,0,1020,100,63,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,341.1456,91.14683521102354,916.7471787515801,0.6864612848884952
7939.7671,-48410495788e8,78132863,0,0,1,0,0,0,0,0,0,1,0,0,5400,100,60,1,3,0.14285715,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,2157.5139,447.04665384604516,61273.07224858736,0.5027231749753358
2904.7686,-48410495788e8,78133952,0,0,0,0,1,0,0,0,0,1,0,0,2340,100,60,2,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1178.4965,84.75127417497164,3970.337761596097,0.4922000185543703
1257.1428,-4.8132288297200005e+018,10462036,0,0,0,1,0,0,0,0,0,0,0,1,880,100,26,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,39.87161015406049,2272.30109226324,0.4072086822582835
7812.0576,-4.8054574736399995e+018,80117166,0,1,0,0,0,0,0,0,0,0,1,0,5400,100,66,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,2110.6597,325.1432377533604,80463.79995991517,0.504527363514887
521.50781,-479011972281e7,3594026,0,1,0,0,0,0,1,0,0,0,0,0,480,90,57,1,1,0.5714286,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,242.23814,65.77654590956547,729.4695606375035,0.5350778688275131
771.42859,-47366448555e8,80119043,1,0,0,0,0,0,0,0,0,0,1,0,540,80,52,1,1,0.42857143,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,43.05210186890203,827.3867448594062,0.4883472019074708
5946.4053,-46128203573e8,42126029,0,0,0,1,0,0,0,0,1,0,0,0,4770,100,28,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,2375.3877,181.2250729448945,16450.02229117171,0.5125860280898875
3311.5442,-458947588216e7,3594349,0,0,1,0,0,0,1,0,0,0,0,0,2600,100,32,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1303.4114,125.56482010306262,6036.614780075497,0.5614844478181621
1740.6156,-4.5699114664600003e+018,5522725,0,0,0,1,0,0,0,1,0,0,0,0,1400,100,38,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,705.20764,96.4439815324159,933.742835742738,0.655934756571504
2557.1428,-443296066576e7,80117307,0,0,0,0,0,1,0,0,0,0,1,0,1790,100,59,1,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,95.58960221681012,4129.495992160929,0.6413652143440173
2914.2856,-443296066576e7,80117308,0,0,0,0,0,1,0,0,0,0,1,0,2040,100,59,1,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,104.78835083412838,2931.9837695691376,0.6333202287446993
6314.2856,-443296066576e7,80117309,0,0,0,0,0,1,0,0,0,0,1,0,4420,100,59,1,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,311.5765496280798,12664.000970371451,0.5813045441072993
3542.8572,-443173682168e7,10463026,0,0,0,0,0,1,0,0,0,0,0,1,2480,100,45,2,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,164.91575825654107,3337.6407171187066,0.4332734653812532
759.45709,-442119322515e7,78136234,0,0,1,0,0,0,0,0,0,1,0,0,750,100,27,1,1,0.2857143,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,1,0,1,376.08087,33.47714891804795,1122.992506987478,0.534650200097123
4035.7256,-440402621312e7,10462422,0,0,1,0,0,0,0,0,0,0,0,1,3500,100,77,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1768.7386,209.26815311206047,4388.269597581,0.5026414361800889
322.4325,-4.3509553445400003e+018,42123664,0,0,0,1,0,0,0,0,1,0,0,0,250,100,63,1,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,126.31194,51.50316670449267,1653.3521696713337,0.436163410730288
3293.5471,-433542322725e7,78133978,0,0,0,0,0,1,0,0,0,1,0,0,2590,60,18,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1296.1512,27.84035874030388,2934.1764561852965,0.502003401081329
5509.0498,-431529944805e7,5522936,0,0,0,0,1,0,0,1,0,0,0,0,2890,100,35,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,519.72937,150.5599994440533,20488.367349030093,0.3947634369378253
9308.8027,-431529944805e7,5522934,0,0,0,0,1,0,0,1,0,0,0,0,4890,100,35,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,879.39783,286.582405068524,100272.25940049748,0.3915494762506924
3191.1826,-431529944805e7,5522933,0,0,0,0,1,0,0,1,0,0,0,0,1670,100,35,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,300.32339,87.93291072140849,868.5058561462042,0.39457020714872415
3457.1826,-431529944805e7,5522935,0,0,0,0,1,0,0,1,0,0,0,0,1810,100,35,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,325.50671,90.3484286904088,1282.5112258894308,0.39340640252679976
659.20276,-430657570211e7,3594230,0,0,0,1,0,0,1,0,0,0,0,0,560,100,40,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,282.16376,15.88994418937884,280.7167847038063,0.5000669424410609
956.91711,-429702657548e7,80116793,1,0,0,0,0,0,0,0,0,0,1,0,850,100,42,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,429.42896,39.88891232767875,621.7456006450458,0.40542307447213827
2039.2213,-429255857289e7,80117890,0,0,0,0,0,1,0,0,0,0,1,0,1650,20,27,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,528.20868,50.60595106124034,1956.9385977225502,0.5020064774468997
164.44928,-4.2915713032199997e+018,3594131,0,0,0,0,0,1,1,0,0,0,0,0,130,80,60,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,64.894447,57.41064891068397,1346.4656362684325,0.5599777602021895
8600,-428815757387e7,78133830,0,1,0,0,0,0,0,0,0,1,0,0,6020,100,22,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,302.6294640644822,84334.85227540934,0.4645014714688643
1199.2877,-42726122422e8,80117023,0,1,0,0,0,0,0,0,0,0,1,0,970,100,46,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,488.69321,56.031992216702406,312.18841322044955,0.5503869555713511
2351.9492,-426742484181e7,3595256,0,0,1,0,0,0,1,0,0,0,0,0,1900,90,52,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,957.23199,126.06413629792587,3641.5432698493632,0.44669311555137187
5269.2295,-4.2672827648600003e+018,5514143,0,0,0,1,0,0,0,1,0,0,0,0,2720,100,52,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,489.74728,152.37226574929687,2396.2937395890917,0.5808076042523491
5214.2856,-426024860087e7,42122472,0,0,0,0,1,0,0,0,1,0,0,0,3650,70,25,1,1,0.14285715,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0,230.01031313045056,10092.07328318289,0.544176828576384
4784.3286,-425415477397e7,3595472,0,0,0,0,0,1,1,0,0,0,0,0,2870,100,29,1,1,0.14285715,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,274.44138,153.35096837794768,10739.833176495875,0.4649706409044102
748.82269,-4.2410508889799997e+018,80117601,0,0,1,0,0,0,0,0,0,0,1,0,440,100,52,1,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,53.639069,27.70923907933181,704.9149149656997,0.5032053511557513
1142.8572,-4220593159e9,80118017,0,0,0,0,0,1,0,0,0,0,1,0,800,100,73,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,79.6986443048079,1241.4917596931837,0.49161462308459397
1092.6838,-415163812903e7,80117218,0,0,1,0,0,0,0,0,0,0,1,0,740,90,41,1,1,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,242.77708,34.355592972428326,1327.2261461578596,0.4940144630118225
1200,-410143289929e7,78134412,1,0,0,0,0,0,0,0,0,1,0,0,840,100,39,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,8.446983489125024,396.2871969801721,0.5124962778310871
3031.4578,-4.0932296203800003e+018,3591829,0,1,0,0,0,0,1,0,0,0,0,0,2430,100,60,1,1,0.85714287,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1224.2472,108.11157162451258,5898.600958343886,0.5374884985414432
933.03784,-4.0932296203800003e+018,3591828,0,1,0,0,0,0,1,0,0,0,0,0,730,100,60,1,1,0.85714287,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,367.77905,64.61190157140776,624.7359281136371,0.5487235616301596
6919.6812,-407683868296e7,5521303,0,0,0,0,1,0,0,1,0,0,0,0,3650,100,27,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,651.89551,208.2517215353836,31245.975639216536,0.459803712266741
5536.5239,-407683868296e7,5521302,0,0,0,0,1,0,0,1,0,0,0,0,2920,100,27,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,521.51642,148.0709452143335,7262.1775586518925,0.4763490617754763
1042.8572,-402273180776e7,42125411,0,0,1,0,0,0,0,0,1,0,0,0,730,80,22,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,16.799627043419108,1263.1906207699533,0.641727183705969
1997.467,-399695655852e7,78133844,0,1,0,0,0,0,0,0,0,1,0,0,1050,70,19,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,190.181,8.503639704765039,2235.385865567093,0.5049008269707963
8980.7295,-39953650994e8,78133111,0,0,0,1,0,0,0,0,0,1,0,0,7260,100,53,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,3657.0073,466.6599099491964,116468.25664604412,0.5021914423690527
2094.8779,-392966953717e7,78134422,1,0,0,0,0,0,0,0,0,1,0,0,1740,100,25,1,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,725.11517,0.2788546402331952,2458.2906860136573,0.594603538228637
2457.1428,-388300927512e7,42126539,0,0,0,1,0,0,0,0,1,0,0,0,1720,100,40,1,1,0.2857143,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,93.28433963353434,2793.8061348682286,0.39974741378459827
2142.8572,-388300927512e7,42126541,0,0,0,1,0,0,0,0,1,0,0,0,1500,100,40,1,1,0.2857143,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,91.89886280798353,831.4886665862887,0.4020304300023781
2100,-388300927512e7,42126540,0,0,0,1,0,0,0,0,1,0,0,0,1470,100,40,1,1,0.2857143,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,81.35266217427342,890.4438650543073,0.4271433717044901
1278.855,-386545905811e7,42124756,1,0,0,0,0,0,0,0,1,0,0,0,1020,100,38,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,513.70459,43.43760655244786,674.1927220680391,0.4607616536118693
5300.6978,-381738346669e7,42126024,0,0,0,1,0,0,0,0,1,0,0,0,4270,100,54,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,2145.6646,278.7203765521952,24834.716428690466,0.4559533752720011
990.31561,-381738346669e7,42125962,1,0,0,0,0,0,0,0,1,0,0,0,660,100,54,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,262.75977,44.19772171764308,848.7629658270688,0.3439055269121669
606.46564,-381738346669e7,42125963,1,0,0,0,0,0,0,0,1,0,0,0,400,100,54,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,159.25311,43.524054903307494,376.3419957352643,0.3531000234372907
1222.0756,-381738346669e7,42125961,1,0,0,0,0,0,0,0,1,0,0,0,830,100,54,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,333.30566,52.0856820652156,629.9173506955349,0.3482495966760915
1149.4257,-381738346669e7,42125960,1,0,0,0,0,0,0,0,1,0,0,0,780,100,54,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,313.23145,48.94599217881335,567.1775365881924,0.35509217456614156
606.46564,-381738346669e7,42125964,1,0,0,0,0,0,0,0,1,0,0,0,400,100,54,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,159.25311,47.87884621304583,305.6062324119798,0.3463772571652097
2722.5686,-381513710552e7,3591791,1,0,0,0,0,0,1,0,0,0,0,0,2200,100,61,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,1098.2296,119.63012257209272,6493.650696989516,0.540148114581804
1541.7057,-3.7770104668199997e+018,3595426,0,0,1,0,0,0,1,0,0,0,0,0,1240,100,23,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,624.61285,30.08371692664861,929.7001105703935,0.5824583453388267
10308.666,-377101944047e7,80118580,0,1,0,0,0,0,0,0,0,0,1,0,8850,100,29,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,4467.9639,283.15294593208523,71704.16395071181,0.504950525434063
2596.457,-376776829221e7,10462543,1,0,0,0,0,0,0,0,0,0,0,1,1750,100,43,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,697.69763,102.01295168137153,3534.6464072370127,0.422207756807835
