fc_admin_disc
2771.4285
4612.1426
6407.207
3039.8262
6357.1431
885.71429
2183.6968
78.058647
2300
1845.0566
1068.1224
2814.2856
9698.1699
1566.2479
8615.1738
1076.0027
4117.9302
3258.4912
988.66644
928.76294
1138.4752
1228.3501
3030.2102
2452.1204

1869.5763
1281.0219
614.28571
1788.6489
628.57141
4742.2842
3285.7144
4084.3525
757.14288
4505.3931
1914.2858
1228.5714
9042.8574
1914.2858
1157.1428
1778.2051
1057.1428
757.14288
1242.8572
9658.7969
1053.5978
942.85712
428.57144
11409.255
5423.3105
1702.4229
1857.1428
2300
4442.8569
2500
2400
1911.7719
1216.8827
1191.5198
1674.9008
2250.0073
4887.6802
5228.1206
1963.2401
371.42856
528.57141
1077.1843
2285.7144
3342.8572
828.57141
542.85712
2028.5714
2239.5967
705.7345
1228.5714
2075.7847
1076.808
800
757.14288
800.29413
3800
4857.1431
1373.5388
1672.6293
714.28571
1626.4711
988.0968
1220.3243
2448.2634
2250.5781
1551.0725
8141.5566
1776.6658
485.71429
814.28571
2572.8035
197.33833
4438.5967
5058.9453
12514.286
10688.989
2657.1428
1085.7142
14325.606
2285.7144
2228.5715
1942.8572
1069.1919
5971.3154
1689.9414
871.2663
1996.6472
2559.344
1651.7753
3626.7908
4177.5879
7393.2134
2400
2631.7488
1838.4493
2342.8572
2153.2581
2785.7144
918.04749
1514.2858
1928.5714
351.13388
2567.4097
8068.9888
2655.4646
1556.3254
828.57141
5300
404.19125
4315.7285
286.85056
5204.519
1481.6337
2915.7451
546.58875
1142.8572
2675.1267
3720.8696
2213.064
2480.5796
2577.8533
8046.0659
5422.0776
811.32806
1247.5157
7585.459
7514.3823
3525.4702
5018.2749
3896.511
8263.6729
530.77972
2915.7595
1428.5714
1597.6265
771.42859
4911.749
3899.5037
9622.0918
5290.1533
3442.3381
7649.7822
4297.3438
10990.33
1844.5292
1685.7142
2861.6262
4157.1431
3197.0564
3389.9976
1781.4968
932.7879
453.3894
2474.3728
500
992.84241
859.77515
962.1369
2085.7144
3589.938
1100
6314.2856
2557.1428
2914.2856
3542.8572
4153.2979
2391.9001
754.57544
2139.5356
3132.1968
1482.7266
6536.5332
5336.1099
1955.1053
300.62567
1334.714
718.573
5396.0757
3797.4299
11265.282
2500
971.08618
2117.4941
165.60483
285.71429
8600
2370.1062
2000.569
2413.0833
4835.9312
5214.2856
1200
3302.8958
1331.8074
1633.681
1142.8572
400.89856
9699.5195
2645.2073
1332.1609
991.39233
1075.9767
1588.3448
571.42859
1416.9816
4842.8569
1071.6198
432.09586
2461.9805
4616.6768
4735.063
1955.4224
5397.6382
1386.3813
95.680138
1200
3086.2021
927.13293
742.85712
2842.8572
1771.4286
294.40176
5647.4189
1228.8553
7181.9556
1042.8572
721.30396
1866.176
2977.1682
4631.1499
2481.2351
5896.2783
6702.3525
2728.5715
3253.751
762.14087
11023.83
2697.3611
2269.8372
4046.7881
934.10278
1193.0526
5718.5508
883.9801
495.42584
1845.0566
381.74701
1278.696
1398.7402
2802.5752
7132.0264
2679.4482
2282.4954
11378.564
1671.4286
2218.3979
2339.646
1490.0488
1908.3169
5228.5713
8706.334
15361.529
12590.613
6514.2856
6828.5713
2079.1084
1013.1205
728.57141
1985.7142
5423.9961
326.88593
2946.7781
3028.6309
1300
3098.6257
753.27325
791.30225
2553.0647
697.17151
5172.3125
277.28537
1514.2858
1771.4286
10328.571
1835.8031
1686.5137
890.45526
372.04306
2028.5714
3657.1428
549.75079
2546.396
9800
1024.0071
1369.6089
1190.4049
1164.8009
1024.0071
800
6893.9912
10914.286
2457.1428
2409.1785
1628.5714
5002.9951
114.28571
985.71429
828.57141
3363.9421
11429.746
671.42859
885.71429
10964.468
3000
4072.5293
1279.6781
1377.1786
1414.2858
6314.2856
3048.1021
1657.1428
797.80286
357.14285
7336.8296
4117.5938
1399.7498
528.57141
863.73749
2154.4629
990.63635
419.92334
1617.9756
3281.0354
5400.291
3956.6003
1514.2858
5428.5713
642.85712
878.56793
6072.418
2600
1585.7142
2544.9907
400
2860.104
957.14288
1362.0317
2888.8267
2614.2856
605.50232
453.3894
266.83389
565.6825
2242.8572
3571.4285
4402.3174
3090.5979
2577.8533
1455.4596
1904.672
2282.0093
5956.5078
2457.1428
2925.1912
3014.2141
1831.4226
18871.428
326.42096
1057.1428
1110.5835
3000
700
2257.1428
2857.1428
1285.7142
2342.8572
1128.5714
6514.2856
5328.1924
484.38248
953.6701
7585.8086
7085.7144
1357.1428
2363.7952
632.28845
1177.7861
1374.3113
494.74606
2242.8572
564.59167
1005.5818
819.3808
7652.4146
2641.3774
3857.1428
3986.4924
2985.4478
1195.0818
1260.5719
1375.1658
3473.3445
716.01794
843.20789
622.72986
4022.4358
3604.0808
1890.1826
7462.0088
7218.894
12440.509
2062.5276
1664.1986
641.38336
1140.0226
2242.8572
2206.5354
1367.8362
2306.9006
1942.6561
1709.524
4238.165
785.71429
3669.5134
5700.6206
3526.1226
2709.1313
1545.1211
431.32907
8652.7578
3934.2603
496.68814
11606.726
2365.7837
2326.5771
967.22321
1555.4001
771.16174
1411.6288
1320.1323
2365.7837
1150.2162
4627.376
4560.5635
2431.03
1162.1577
1441.2961
799.8761
1465.2848
1400
2042.8572
411.66772
800
885.71429
1200
728.57141
4460.1367
871.42859
1657.1428
1485.7142
1514.2858
757.14288
357.14285
2361.1194
652.11615
4813.4614
3187.8059
1242.8572
3486.3477
2237.054
4686.0396
941.91663
3857.1428
985.71429
2484.9585
2999.9709
2642.6938
2687.2664
5329.4229
3871.9341
1874.0831
728.57141
3416.7031
3861.665
2064.896
3385.781
871.42859
10475.224
428.07559
1540.2751
5885.7144
10305.641
2131.9817
7367.2759
6904.6006
7669.8022
7011.3789
6673.2632
6087.269
1356.6683
1408.4254
1785.8158
5027.4341
1728.5714
2085.7144
3969.3899
2252.0518
1571.4286
4574.7495
601.60687
1047.6249
285.71429
3200
979.82654
728.57141
2271.4285
2640.863
945.57751
7851.3135
2099.1941
6141.6382
2243.4788
642.85712
1984.9576
1043.8307
2428.5715
1464.9126
4857.2886
5580.3242
7318.999
6590.4224
1764.5303
2522.6311
2914.7463
2285.7144
3700
1228.5714
2185.7144
1815.011
6785.7144
10271.429
2785.7144
4557.1431
3857.1428
3014.2856
2271.4285
4657.1431
2828.5715
4871.4287
10214.286
1631.0397
4083.8984
5056.2622
1837.6077
1330.7352
1550.7875
300.80832
1522.6438
1941.9014
5142.8569
4508.3696
1224.5656
3010.0115
5954.2139
628.57141
555.12067
6785.7144
2224.0457
600
1857.1428
1091.7882
585.31323
5328.4995
518.07843
5953.585
402.11472
920.93091
7942.8569
918.94922
382.89212
5320.6216
1138.0886
4278.7642
1632.3663
257.14285
3239.5229
1874.8146
971.42859
1752.3052
4040.4236
7357.1431
2400
231.90454
2747.2075
4600.0313
2317.0137
2085.7144
2062.0178
3417.5481
2227.4863
12107.933
7653.5967
482.15521
4476.0425
1400
1274.9436
7784.374
1292.9698
2227.0818



643.93719
732.31641
1207.3093
3939.3137
2366.8508
3328.1138
4457.1431
2614.2856
1073.8562
602.00989
1715.303
3206.9692
2737.968
3504.0361
611.97321
1571.4286
1214.2858
1642.8572
1274.7195
2973.6687
1043.7585
2283.2219
1291.6481
1088.4261
5142.54
1338.3741
3556.1216
1536.7484
5787.4961
3923.2954
6725.9873
1042.8572
8877.4932
1614.2858
1200
1700
7237.6914
3213.2092
801.67029
8818.1055
1514.2858
1614.2858
22157.143
1471.4286
3919.2896
22545.76
642.85712
1039.3096
3175.1091
893.7865
2355.053
157.60809
12050.305
816.42834
12597.039
688.91626
2101.4995
571.42859
2771.4285
7657.1431
6428.5713
3833.2646
2141.9026
2807.2236
10502.862
3726.8179
3856.7363
474.83325
6482.106
614.28571
1959.8232
1642.8572
885.71429
3501.8638
1493.5049
2311.3677
1628.5714
2914.2856
2142.8572
1871.4286
1671.4286
1007.1277
5918.7466
2735.0393
736.67145
4201.1782
1434.8661
940.76459
1271.4286
2328.5715
1134.3441
691.04181
4791.9482
2472.1836
1575.5389
510.73926
13252.667
4428.5713
2218.0566
2454.5789
7043.5664
2650.2205
5656.1924
12593.026
6100.8604
1571.4286
989.74695
2226.9243
1524.4795
2705.9583
1702.3342
1410.1459
1232.2911
1130.6586
2167.5457
2095.2571
4918.0469
2077.2373
685.71429
2185.7144
2525.5366
13628.571
1146.5106
185.71428
697.08405
9453.6494
3477.6584
1514.2858
871.42859
2557.1428
1842.8572
3228.5715
3128.5715
1771.4286
3100
18757.143
3568.8271
2310.8137
1285.7142
4600
1269.2023
1893.9242
2105.3394
71.428574
1081.2903
1997.8212
738.05127
1581.3553
1390.0682
1810.9126
2142.4839
1887.4292
7230.5327
950.6803
3771.7727
2212.3555
850.90479
1094.2616
2342.8572

1500
2020.0314
1399.7498
1849.0981
2181.4902
1863.8086
1977.4491
1223.9438
714.28571
1186.8083
6271.7007
9772.1875
1920.2805
2183.5916
4671.4951
699.87488
361.44388
1421.2073
1903.2452
1974.7142
2028.5714
7549.3716
2054.2178
1647.8518
1044.3083
1507.6414
2496.5186
683.68365
285.71429
1638.167
514.11084
1226.4843
2414.813
1514.2858
1771.4286
1266.8848
1931.4928
1768.7714
1683.8799
2185.7144
3866.3811
1502.5557
1015.6567
5155.0415
4284.5171
1634.0236
2624.7488
3385.7144
6351.3975
2412.541
671.42859
4771.4287
2820.4558
1405.4252
1358.3925
7142.8569
3255.8604
1704.2378
759.6731
5471.4287
2462.1218
1283.3599
1872.4999
453.74661
4426.9937
5139.627
127.28146
1136.9794
1403.4547
1563.3508
1847.5953
1606.5411
1257.1428
2476.0039
4137.9048
491.92618
4942.8569
3076.3291
3211.7986
510.04614
3070.6338
1046.3522
8019.2344
12240.224
1851.8744
3447.3938
9267.2402
4864.02
14196.415
642.85712
1646.9043
1189.4301
1637.5414
1970.0768
439.12616
1838.7621
1279.9155
360.64703
614.28571
12157.143
671.42859
371.42856
1257.1428
2242.8572
2285.7144
3211.1079
4192.2734
4275.5938
1018.0028
1514.2858
900
891.61548
4777.4575
1328.5714
2776.3479
1807.3427
772.65948
3161.5176
5678.189
2147.1162
3262.3386
2634.0693
5625.8306
7578.0264
2892.7742
13665.273
1440.3613
1885.1974
983.40277
400
4367.1328
1799.4426
1630.0962
1043.5529
2160.5879
4415.5664
9771.4355
487.97189
1101.9138
7908.8867
1688.4146
400
785.71429
655.78369
4729.8262
1157.1428
3426.0452
1985.7142
414.28571
686.84003
2131.2122
1057.1428
4952.1392
4983.1519
2500
7103.043
4595.8862
3759.3296
1457.1428
4500
1928.5714
6079.8477
3598.6104
1076.9513
6819.2603
3342.8572
9229.6992
770.00598
3261.5664
2540.4712
1073.2834
1369.2197
2709.9895
2085.7144
3304.28
893.56616
1257.1428
1142.8572
985.71429
989.79852
289.86053
5514.2856
4137.3555
2142.8572
1600.6676
6994.6343
2194.28
2536.1025
6891.9517
614.28571
528.57141
1100
871.42859
2571.4285
614.28571
2864.3708
447.16104
8932.4775
4907.7607
2452.5781
923.7406
1438.3236
2185.7144
771.5686
764.72046
1099.3621
2102.9961
1551.0443
4375.1123
8823.1572
2916.7493
1944.5021
1944.5021
1358.8062
4076.4033
3615.3845
970.57684
648.5647
1055.4119
2433.7656
894.94879
2684.8704
942.85712
242.85715
1696.6409
12071.429
791.97491
523.37262
2714.2856
3600
2185.7144
525.37964
676.1413
4033.8191
1328.5714
2814.2856
2087.6074
1683.5126
8137.5317
2953.7537
585.71429
2728.377
1249.7793
1249.7793
769.02734
769.02734
923.76025
633.94177
1113.4268
5798.4648
5768.6509
357.14285
2278.9368
1928.5714
5685.7144
6257.1431
2971.4285
7070.6548
8106.0054
1857.1428
1457.1428
985.71429
2871.4285
1858.7498
1594.0272
2520.158
2729.1409
1532.1182
2185.6997
2185.6997
1100
1185.7142
1957.1428
1873.2751
2166.6667
628.13861
1014.2857
1300.1311
1657.1428
930.46448
5106.5313
9212.0996
3097.3684
2810.9736
486.2879
2368.8149
2888.4695
1786.2543
1414.5267
887.29297
745.84277
1000
328.57144
1714.2858
3385.0488
4719.3945
3228.5715
3108.0403
1590.1581
2342.8572
257.14285
1248.0183
828.57141
671.42859
1042.8572
1013.1205
2557.1428
2901.158
628.57141
1904.0225
1777.0684
2334.4187
3623.21
3987.9561
3112.553
757.14288
520.32208
2128.5715
5242.687
5217.4229
5962.7715
8366.5107
4402.561
4210.1914
899.41589
1042.8572
682.49493
1854.0394
1684.2695
1879.3939
2714.2856
2742.5974
1601.8651
506.73355
952.38831
2380.9629
677.12677
983.74792
587.69299
8280.3555
1300
1218.8169
1298.1064
381.47568
1485.7142
500
9626.9307
1656.4573
1721.1653
4698.8374
1770.8767
3041.2754
1342.8572
1394.335
1420.8088
5009.3867
6649.4678
2463.3708
2742.261
195.59834
3182.4067
5240.0117
4255.4473
685.71429
4144.168
4493.6719
905.59497
1491.5261
1168.427
1581.5704
692.69183
659.19202
7521.291
2971.605
1699.5538
5374.0161
7367.9941
481.06345
3184.7712
4995.877
1883.6248
2000.4873
2273.7817
7257.9331
3279.5356
2139.1497
2586.488
587.82294
3259.1589
767.0473
1114.2858
2835.9631
509.2785
1128.5714
728.57141
614.93787
3257.7246
4216.7617

2744.0964
2334.1294
591.45251
5422.748
1695.6737
2431.1333
3125.1396
3657.7258
7320.3442
4837.1367
3197.7007
5131.1343
3516.425
885.71429
2500
2663.5847
744.66156
1049.3479
671.42859
2200
1973.7661
245.48758
6938.7627
5937.981
656.97418
4155.1465
500
2280.5361
142.85715
1244.5535
1031.0911
10955.314
2557.1428
3493.7961
1167.0754
1266.5555
2971.4285
828.57141
5111.4102
471.43188
2079.0007
5871.4287
8059.0942
4200
5300
1020.1672
3194.4131
585.71429
2135.7644
357.14285
4071.4285
2028.5714
757.14288
8742.1279

1604.4736
1134.4783
2544.4724
1796.014
985.71429
2481.3721
1223.3921
2142.8572
22583.354
1942.8572
6466.1768
6271.7007
3403.2566
4642.8569
4691.626
7000.9736
3992.8689
3501.2126
1232.3879
979.82654
2984.866
2632.5369
906.08545
1085.7142
2510.1953
5314.2856
5070.314
386.07428
1050.1204
2378.208
679.4812
1297.2017
200.75386
1216.4003
1332.7135
679.16724
1588.9957
1614.2858
1129.5847
885.71429
1795.7346
2755.6287
7733.0581
7170.4292
7242.2622
2929.1667
3285.7144
4873.6733
4619.8413
1324.7184
2260.2664
11917.872
957.14288
1612.995
2602.4607
1957.1428
1828.5714
4814.2856
6842.8569
5077.2642
1122.0144
655.74097
707.16449
3374.938
2001.2792
3411.175
2057.1428
700.80707
928.57141
1158.8696
762.14087
3187.2114
1062.401
3738.3479
7104.6353
5885.7144
6728.5713
3585.7144
2222.5808
650.22522
1912.4886
4603.3975
14142.857
2968.6353
1337.1166
1908.7432
314.28571
2558.4475
1540.4777
1618.1498
3388.574
1268.9048
1207.3247
1964.3085
6536.123
1096.2604
904.55084
3217.9761
11997.628
6095.2671
8538.4629
4962.7441
1213.9391
1285.2208
1142.8572
885.71429
185.71428
214.28572
471.42856
5254.0244
1916.3334
1027.1592
1800.2557
1200
1442.8572
1171.4286
12130.354
3695.8259
357.14285
588.62781
5939.8418
2800.4646
1154.5825
671.42859
1620.724
485.71429
6107.2314
547.99591
3276.55
52.197563
6348.6997
2218.1174
5275.7847
3181.6465
2836.8564
3001.9277
3642.8572
3671.4285
3600
2039.9106
3400.689
378.23856
714.88898
3957.1428
482.49719
934.10278
1180.6016
355.44955
2014.5651
3844.5801
447.26157
236.2674
433.16339
525.05084
6742.8569
4642.8569
3221.5903
760.56506
5972.9561
1637.5414
975.0285
5193.4707
2082.001
2142.8572
1708.3236
2657.1428
2685.0906
2237.5769
2336.0906
6521.0776
1159.1942
3521.3682
1644.5143
4418.3501
1657.1428
1242.8572
4711.1875
5087.1631
671.42859
12044.646
1200
362.50806
1098.6328

979.09601
1488.2311
729.59735
1524.9197
1759.1927
2194.4263
811.62183
5755.4648
500
977.1405
1902.1549
3876.0837
2730.1021
1386.9807
428.57144
6075.1675
5321.8545
10985.714
12957.143
214.28572
4618.1499
11013.185
9765.4521
1857.1428
1100
1556.3254
665.20593
861.04907
1404.2637
327.94763
5285.7144
942.85712
1428.5714
1285.7142
794.43024
3285.7144
1914.2858
385.02673
1167.9681
4795.2168
428.57144
1282.7426
5467.0454
4812.5435
1060.3762
354.82166
602.74121
1257.1428
1223.9384
1392.4026
550.59137
835.46014
1111.4868
29342.857
4171.4756
6922.8608

1100
419.11319
787.42853
3206.6978
3657.1428
1027.3943
1409.0208
3937.166
885.49982
1100
967.21539
2554.825
1912.9904
399.93164
2400.1343
8197.8711
7615.916
7362.8979
8501.3828
548.23096
954.93085
2501.99
6726.187
2503.0278
1841.4298
3065.3738
805.86707
2971.4285
2185.7144
728.48236
1696.8529
2763.2729
6287.8779
5391.2349
1414.2858
2181.5515
2617.1184
846.87671
783.7265
885.71429
2493.3062
3519.9404
4285.7144
2164.8123
1030.1561
1047.212
11087.271
7725.6387
2568.0757
3684.1526
1457.1428
1392.0243
2204.6914
4089.3472
2314.2856
1457.1428
1581.2271
1273.4244
3785.7144
8693.5703
6675.8013
3563.9783
6663.8564
3988.7615
4100
1914.2858
2837.668
2417.7444
2852.4863
3012.8677
937.49713
666.06812
1809.0972
779.42645
685.71429
257.14285
2237.1716
2957.1785
357.14285
258.46344
2400
2771.4285
657.39282
8886.0186
4571.0718
2191.8472
185.71428
8214.2861
1506.796
2794.876
802.00757
4756.2739
3557.1428
1047.5378
4140.3262
2028.7338
4564.2964
309.85788
1257.1428
2671.4285
12172.836
2564.7146
6085.7144

5989.6812
1204.1973
507.03384
507.03384
1521.0934
418.29968
2040.8046
1191.5198
925.33344
405.63037
469.0014
418.29968
367.5979
316.89615
7770.25
1394.335
595.76807
2180.2327
2319.6687
836.59937
329.56546
7263.2241
1014.0677
469.0014
2180.2327
608.43738
697.17151
469.0014
1115.4711
507.03384
367.5979
1153.4956
278.86368
671.81659
2940.7832
188.26692
3552.2458
793.79578
1571.7446
1040.0654
942.85712
5905.6133
4742.7871
3114.2856
1763.4064
5099.1914
2733.2896
4944.1504
1814.1852
777.87634
1215.8359
101.6633
5316.4941
308.09698
745.44214
1371.4286
1230.6157
1900
4319.2129
747.1073
802.88623
1624.1625
2040.5354
1093.1486
2693.0259
2905.9651
3657.5037
5342.8569
7605.4668
2057.1428
2928.5715
3335.9023
5690.73
1357.1428
1471.4286
5118.7852
1209.8865
7266.4336
7000.481
8206.9385
7418.6138
2528.5715
2679.0444
2231.4712
796.72375
693.91223
655.36768
702.74249
16850.479
1473.3478
1642.8496
1457.1428
2442.8572
4494.7471
3493.8733
8733.2031
1783.9469
1867.4554
2116.1257
2528.0547
5370.6416
691.62671
5039.3984
1579.4398
885.71429
3504.7522
2674.9592
9395.7832
1926.2131
2248.9329
1823.2839
7060.5908
5152.7314
4281.4248
1606.4221
3642.8572
9238.6973
2393.4641
2563.4907
1739.5189
744.53625
2409.3428
704.27765
603.66235
4900
571.42859
2814.2856
648.62299
3071.4285
2593.7927
12514.286
1740.6334
500
551.05615
1426.3391
3824.4399
12142.599
12300

714.28571
1847.2773
2752.7405
3367.3169
3277.6865
3614.2856
12094.51
7067.2725
2200.4863
5670.5688
9957.1426
588.24939
1497.1901
1501.2775
945.34387
2901.6775
4907.5547
2500
628.57141
300
1228.5714
3533.5422
2283.3662
1890.5962
12760.8
4114.6523
2970.6094
8605.8613
6809.9551
2614.2856
785.71429
4264.6812
629.41992
2992.0239
1457.1428
6157.1431
685.71429
7357.1431
5114.2856
2714.2856
9700
2085.7144
1100
5214.2856
2085.7144
4257.1431
6642.8569
3957.1428
2028.5714

1418.9589
314.28571
2028.5714
5270.4658
5716.7085
114.28571
942.85712
2052.0879
985.71429
1357.1428
5109.269
886.75568
1301.3174
6785.7144
3242.2891
1963.0934
1424.4354
1137.1548
3279.8008
3890.2742
1185.035
2501.99
1878.9829
868.61292
271.42856
3324.9409
1034.1906
1356.8027
601.60944
4808.6641
1506.8191
8244.8223
942.85712
989.59692
1771.525

4019.2163
1420.8088
1130.865
1441.589
5293.2163
656.57288
1739.1829
1531.1802
1313.1808
2373.3242
3445.1414
1313.1808
1016.6132
1488.8197
7481.2852
2633.0022
4168.3564
993.85095
5057.1431
12106.878
5253.2119
2251.6072
1514.2858
1600
527.0426
1663.7552
2983.6594
3708.5317
3000
1071.4286
4564.8086
600
1057.1428
954.06525
2000
471.42856
3000
2301.3711
1669.655
1842.8572
557.14288
1280.474
721.39618
845.29156
872.39777
1514.2858
1628.7998
614.28571
5438.5762
4727.6606
5132.3936
5633.0542
428.57144
2576.1677
2333.1277
1847.0706
1069.3486
1166.5676
1847.0706
2204.5933
3857.1428
2248.6082
4128.2739
6285.1309
3795.3083
6133.4438
456.34451
2189.2993
2736.6284
3678.5391
1297.7079
738.05127
4637.5352
680.10791
1085.7142
5314.3345
4199.8257
2610.7
3356.6106
7589.3691
2837.7156
1634.8517
4580.6675
3111.7666
4342.8569
1714.2858
2705.1975
2606.2947
1558.7467
1453.9391
2150.4063
2726.4114
6342.8569
383.71967
1417.8354
3165.2883
3565.2253
4729.1172
5326.3589
1571.4286
2613.6294
1606.3405
525.51685
1865.2914
1566.0437
3069.2542
1514.2858
22085.541
1774.7458
4449.0181
1288.5145
2721.4092
3054.2051
2086.8994
1185.7142
1614.0127
10883.123
1871.4286
1780.03
3189.9658
4160.3823
7549.5322
2021.5724
2066.1587
1197.0114
5081.6006
3163.4785
2857.1428
1050.0355
5225.2461
1767.7921
1800
967.63489
1152.5848
1113.2737
1357.1428
1371.4286
704.43835
1374.428
423.69568
3236.9006
782.82458
527.0426
628.57141
1482.679
444.34448
3753.833
2397.395
1576.3617
2478.6746
1093.5326
1100.1418
889.15619
4683.0786
1549.402
8085.7144
5000.6387
4051.5696
3165.8096
4578.3916
2814.2856
1811.8923
6244.5391
2479.6758
1755.2094
5171.4287
4428.5713
3646.4702
2561.4292
5146.3711
1092.0089
1032.4467
9990.083

757.14288
8033.1768
439.28397
1232.8221
1328.5714
22269.42
10800
4575.1279
3930.3735
1427.4888
2598.1021
3100
5337.4824
628.57141
1920.0104
6040.2622
428.57144
1529.1044
1299.7313
1299.7313
1057.6235
1286.9884
1299.7313
1658.6819
2948.6797
942.85712
1930.434
3457.1428
2057.1213
1605.0792
10651.89
2020.1907
428.57144
1341.0317
1568.4978
2175.1758
713.81274
1602.3693
3816.5002
6704.1812
1828.5714
571.42859
320.45465
304.71478
1224.2395
2142.8572
2028.5714
4900
2160.699
1090.1337
3028.5715
6325.9824
8889.6426
2471.0339
229.48694
3714.29
885.71429
4385.7144
928.9248
5272.0283
2314.2856
