NombrePignorante,prenda,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_dow6,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,dummy_suc6,num_arms_d3,num_arms_d4,num_arms_d5,num_arms_d6,visit_number_d2,visit_number_d3,visit_number_d4,visit_number_d5,visit_number_d6,visit_number_d7,pro_7,fc_admin_disc,tau_hat_oob$predictions,tau_hat_oob$variance.estimates,propensity_score
-9.0665660440399995e+018,5514273,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.428574,-906.2060215157884,57277.920212838035,NA
-902162038152e7,80117244,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3257.1428,-816.866378373708,35348.42447895532,NA
-902056606811e7,42125102,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707.3179,-516.6599648422987,91241.79469134648,0.11545996122799769
-900651609038e7,10462052,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2286.4226,-700.3787824908957,107514.94419175375,0.24943945758575897
-898926676097e7,3595974,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7394.2759,-865.7405626632594,169779.54650899058,NA
-894540556633e7,3594094,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6814.4751,-1465.8047184139946,118641.52902914338,0.08645594068230453
-894540556633e7,3594093,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7982.6689,-1465.8047184139946,118641.52902914338,0.08295792518494144
-894223235242e7,42126012,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2117.0029,-531.7315353789705,99360.30130783477,NA
-89232231276e8,3595323,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8602.0908,-1075.4504048373421,360328.3576053047,NA
-8.9197058346800005e+018,42124846,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1019.9581,-516.6599648422987,91241.79469134648,0.11774312973913097
-888315713377e7,78133246,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,672.34552,-1009.0603378692999,863708.6609324124,NA
-885398201991e7,10463421,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1100,-258.1058064545238,172917.01569857472,0.22413288641841542
-881239379329e7,80117361,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,842.14392,-1084.5157948612,252255.1091356095,NA
-881239379329e7,80117724,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2234.5669,-1183.7098685691572,271932.37405206147,NA
-881239379329e7,80119564,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,800.3429,-1198.5017082219626,60989.18102462266,NA
-88020288143e8,10463537,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1866.2141,-700.3787824908957,107514.94419175375,0.2308471790771495
-878266671665e7,80117473,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2614.2856,-906.2060215157884,57277.920212838035,NA
-877023075231e7,42123800,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1124.5332,-484.6233194176402,85247.09821578163,0.2863255187594575
-877023075231e7,42123799,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2262.4751,-484.6233194176402,85247.09821578163,0.2992632134440179
-876895022992e7,80119445,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,728.57141,-1009.0603378692999,863708.6609324124,NA
-876633930991e7,42126589,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4642.8569,-699.417144618146,67472.2189301415,0.3761289680796059
-875507827006e7,80118999,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2417.7446,-680.9827969254153,126180.35508705182,NA
-874318616926e7,80116965,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1049.3427,-1003.5498131378087,888591.8279353958,NA
-873593420271e7,5514542,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4294.9731,-427.86106486546754,115077.71667112858,NA
-8.7271887025999995e+018,3595416,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7873.7476,-1191.1082155340991,184575.31711717835,NA
-8.7271887025999995e+018,3595417,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5847.5425,-1191.1082155340991,184575.31711717835,NA
-87267936117e8,3591889,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6100,-1465.8047184139946,118641.52902914338,0.083772047482115225
-871304440962e7,10462663,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,929.948,-592.5206971494225,61102.80362790361,0.369566378315102
-870941594941e7,78133140,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,414.28571,-816.866378373708,35348.42447895532,NA
-870571627664e7,3594124,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251.52846,-1461.9073609666978,164112.15027043482,0.11012631829640791
-868094600047e7,42126035,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5931.6797,-470.73808268749286,71539.13116442284,NA
-868094600047e7,42126033,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4779.3926,-470.73808268749286,71539.13116442284,NA
-868094600047e7,42126032,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7214.9019,-470.73808268749286,71539.13116442284,NA
-868094600047e7,42126034,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9899.2314,-470.73808268749286,71539.13116442284,NA
-867858915835e7,80117579,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,828.57141,-1194.581479205282,245553.60698290565,NA
-867858915835e7,80117577,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1200,-1194.581479205282,245553.60698290565,NA
-867858915835e7,80117578,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1414.2858,-1194.581479205282,245553.60698290565,NA
-867858915835e7,80117575,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1228.5714,-1194.581479205282,245553.60698290565,NA
-867858915835e7,80117576,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1142.8572,-1194.581479205282,245553.60698290565,NA
-8.6639353585999995e+018,80117545,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1057.1428,-1009.0603378692999,863708.6609324124,NA
-86306472768e8,10462769,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1476.2391,-566.8215307743147,118746.54040495728,0.3069327200157825
-862202788211e7,42125178,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3928.5715,-577.3045666639707,101991.51913287611,0.2512729533792836
-862202788211e7,42125177,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8777.9717,-577.3045666639707,101991.51913287611,0.25420017450204546
-861935911832e7,5514262,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1729.5859,-906.2060215157884,57277.920212838035,NA
-860756687201e7,3594510,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214.28572,-1355.3613974868756,200179.1093501986,0.1570705662169406
-860053679837e7,42125749,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,5429.1655,-481.521544878376,117605.57483600288,0.1438610783836636
-859743330137e7,42123793,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2334.4102,-518.4575361952234,87507.66658953148,NA
-858946829807e7,78135053,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4058.6777,-427.86106486546754,115077.71667112858,NA
-858309250259e7,42123517,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1847.5748,-513.8679897844574,112450.04519562956,0.1345170209344445
-8.5680226208399995e+018,80117337,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,13477.157,-747.5014057345267,425146.1888905335,NA
-8.5680226208399995e+018,80117335,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,16658.26,-747.5014057345267,425146.1888905335,NA
-8.5680226208399995e+018,80117336,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,15346.964,-747.5014057345267,425146.1888905335,NA
-856679910223e7,80117570,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,368.00858,-1194.581479205282,245553.60698290565,NA
-8.5667613907599995e+018,80116972,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1514.2858,-1009.0603378692999,863708.6609324124,NA
-855632294784e7,78132539,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2247.425,-1009.0603378692999,863708.6609324124,NA
-855632294784e7,78132540,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2053.0081,-1009.0603378692999,863708.6609324124,NA
-8.5467836218800005e+018,42123805,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2128.5715,-516.6599648422987,91241.79469134648,0.11762848734809843
-8.5467836218800005e+018,42123803,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642.85712,-516.6599648422987,91241.79469134648,0.11754384782078467
-8.5467836218800005e+018,42123801,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2742.8572,-516.6599648422987,91241.79469134648,0.1187739041687705
-8.5467836218800005e+018,42123806,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,985.71429,-516.6599648422987,91241.79469134648,0.11657968410059463
-8.5467836218800005e+018,42123807,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,-516.6599648422987,91241.79469134648,0.11538136218816988
-8.5467836218800005e+018,42123804,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,-516.6599648422987,91241.79469134648,0.11804093180377188
-8.5467836218800005e+018,42124524,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1371.4286,-444.5887342328329,80289.92962842881,0.14597101021205447
-854422152513e7,10463622,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1414.2858,-997.4120453192533,286449.9776444094,0.30992635535525
-854082773191e7,42124782,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4819.2827,-561.4443016667697,358260.15080693166,0.2955800739859391
-854082773191e7,42124783,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3251.1094,-561.4443016667697,358260.15080693166,0.29662226329231756
-853390618575e7,42125546,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2410.3467,-513.8679897844574,112450.04519562956,0.14209347808543052
-853390618575e7,42125547,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2213.9512,-513.8679897844574,112450.04519562956,0.1385650468868204
-852099940947e7,3594306,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4192.2739,-1107.103298613681,242336.02498716366,NA
-850972548728e7,80117877,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1257.1428,-745.0657810735867,111479.62328631915,NA
-848271023085e7,10463575,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5485.7144,-919.215535313076,137190.14949802696,0.2615867020787824
-84594817772e8,3594441,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3664.4646,-815.3868387266737,180751.8588586167,0.6490533922309822
-844605529017e7,80117604,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,764.83777,-713.3962130630272,59420.341287754556,NA
-844162038923e7,10462886,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1051.2665,-1362.2755829268253,80745.64288274951,0.250166377070012
-844162038923e7,10463203,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1355.0995,-1404.3469202372996,203130.36839166077,0.7640496327826245
-844162038923e7,10463204,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1055.4119,-1404.3469202372996,203130.36839166077,0.7713671426526686
-844162038923e7,10463206,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,2006.5964,-1404.3469202372996,203130.36839166077,0.7817069835310142
-844162038923e7,10463207,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1759.0225,-1404.3469202372996,203130.36839166077,0.7585833858165721
-844162038923e7,10463202,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,2058.7102,-1404.3469202372996,203130.36839166077,0.7683248421713956
-844162038923e7,10463205,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,859.96759,-1404.3469202372996,203130.36839166077,0.7600574276774619
-844162038923e7,10463208,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1185.7161,-1404.3469202372996,203130.36839166077,0.7636199617432612
-844162038923e7,10463209,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,286.65326,-1404.3469202372996,203130.36839166077,0.7724355852137931
-844162038923e7,10463250,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1051.5739,-1277.084183809238,153159.22311660668,0.18599369197179114
-844162038923e7,10463248,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,2175.6831,-1277.084183809238,153159.22311660668,0.18691266984041363
-843932026385e7,80120023,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,906.73779,-603.9975394756291,93544.18325948554,NA
-843932026385e7,80120018,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,442.31021,-603.9975394756291,93544.18325948554,NA
-843932026385e7,80120019,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1315.8766,-603.9975394756291,93544.18325948554,NA
-843932026385e7,80120021,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,663.46527,-603.9975394756291,93544.18325948554,NA
-843932026385e7,80120022,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,3671.1953,-603.9975394756291,93544.18325948554,NA
-843932026385e7,80120020,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,917.80115,-603.9975394756291,93544.18325948554,NA
-843613528974e7,80117230,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1540.0646,-816.866378373708,35348.42447895532,NA
-843613528974e7,80117229,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,534.96765,-816.866378373708,35348.42447895532,NA
-8.4349581833200005e+018,3594425,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2957.1428,-1075.4504048373421,360328.3576053047,NA
-8.4299269501199995e+018,10463570,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2378.4504,-919.215535313076,137190.14949802696,0.2569285680124422
-8.4299269501199995e+018,10463574,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4230.3682,-919.215535313076,137190.14949802696,0.2636628365604317
-841002045887e7,80118652,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,3379.5193,-509.23506803077225,130990.76441087517,NA
-841002045887e7,80118653,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,5088.4023,-509.23506803077225,130990.76441087517,NA
-840686570061e7,3595469,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1410.2238,-1355.3613974868756,200179.1093501986,0.15478352855825858
-839904207259e7,10462560,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1068.8966,-10.74942736857623,194042.54988225174,0.5221992193218153
-839904207259e7,10463476,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1857.8497,-559.8910348230979,144465.11269050898,0.18548129113614553
-839744396727e7,42124417,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5101.1587,-481.521544878376,117605.57483600288,0.20707609514263822
-837534911153e7,3591950,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818.70929,-1461.9073609666978,164112.15027043482,0.10566749044692035
-834716581815e7,10462423,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7830.8228,-1408.7949654314318,189905.54441474567,0.6574223565252745
-8.3348621284400005e+018,80117543,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2171.4285,-747.5014057345267,425146.1888905335,NA
-833336348678e7,42124033,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1171.4286,-541.7342652861875,63100.14714131864,0.09488241341153844
-833336348678e7,42124419,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1914.2858,-518.4575361952234,87507.66658953148,NA
-833336348678e7,42125119,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1580.5818,-518.4575361952234,87507.66658953148,NA
-831499049651e7,5520256,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1616.2175,-745.0657810735867,111479.62328631915,NA
-831233345465e7,78134050,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1209.6079,-224.6879312846788,100325.67881017276,NA
-831233345465e7,78134207,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1131.4277,-603.9975394756291,93544.18325948554,NA
-826140802688e7,10462501,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4453.8623,-566.8215307743147,118746.54040495728,0.30740579912530996
-825607760521e7,78133259,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,781.1792,-623.4797499058838,247936.1796326849,NA
-825607760521e7,78134283,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2127.9226,-509.5128911460512,155753.42168751595,NA
-824755232482e7,80119031,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3811.6819,-906.2060215157884,57277.920212838035,NA
-824755232482e7,80119032,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1633.5702000000001,-906.2060215157884,57277.920212838035,NA
-824291165954e7,10463579,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7857.1431,-258.1058064545238,172917.01569857472,0.22263769468426511
-823485362889e7,42126569,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471.42856,-699.417144618146,67472.2189301415,0.37724618623013334
-8.2249801912399995e+018,42123758,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1077.8456,-561.4443016667697,358260.15080693166,0.27166109265879884
-822009898232e7,42123724,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,432.13605,-513.8679897844574,112450.04519562956,0.07879340125663924
-821801480267e7,78131767,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3448.2104,-874.6609029496263,45774.11534867542,NA
-821801480267e7,78131766,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3448.2104,-874.6609029496263,45774.11534867542,NA
-821801480267e7,78131768,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3982.4409,-874.6609029496263,45774.11534867542,NA
-821801480267e7,78133137,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1514.2858,-774.805604050184,24875.921589520178,NA
-821801480267e7,78133138,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2429.7847,-774.805604050184,24875.921589520178,NA
-821332134255e7,42123856,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3442.8572,-531.7315353789705,99360.30130783477,NA
-821332134255e7,42123858,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1428.5714,-531.7315353789705,99360.30130783477,NA
-821332134255e7,42123857,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2871.4285,-531.7315353789705,99360.30130783477,NA
