dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_dow6,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,dummy_suc6,prestamo,pr_recup,edad,visit_number,faltas,dummy_prenda_tipo1,dummy_prenda_tipo2,dummy_prenda_tipo3,dummy_prenda_tipo4,dummy_prenda_tipo5,dummy_edo_civil1,dummy_edo_civil2,dummy_edo_civil3,dummy_edo_civil4,dummy_choose_same1,dummy_choose_same2,dummy_trabajo1,dummy_trabajo2,dummy_trabajo3,dummy_trabajo4,dummy_trabajo5,dummy_trabajo6,dummy_trabajo7,dummy_trabajo8,genero,pres_antes,fam_pide,fam_comun,ahorros,cta_tanda,renta,comida,medicina,luz,gas,telefono,agua,masqueprepa,estresado_seguido,pb,fb,hace_presupuesto,tentado,low_cost,low_time,dummy_choose_same3,dummy_trabajo9,pro_3,ref_c,tau_hat_oob$predictions,tau_hat_oob$variance.estimates,propensity_score
0,0,0,0,0,1,0,0,1,0,0,0,4950,95,62,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0.17336964991069048,0.004673596974620629,0.503206954661801
1,0,0,0,0,0,0,0,0,0,1,0,1060,100,25,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,-0.011751157817661437,0.0037964880978242676,0.27266960983799093
0,0,1,0,0,0,0,0,1,0,0,0,1490,100,53,1,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0.17516388383430614,0.004302714842687114,0.413682937353988
0,0,1,0,0,0,0,0,1,0,0,0,910,100,53,1,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0.1617852486213028,0.0027456571944702596,0.40833246672116946
0,0,1,0,0,0,0,0,1,0,0,0,450,100,53,1,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0.15864983654633155,0.003872334725361832,0.40714471967849586
0,0,1,0,0,0,0,0,1,0,0,0,5040,100,53,1,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0.17595385013370898,0.004704176484251448,0.4243778759083546
0,0,1,0,0,0,0,0,1,0,0,0,690,100,53,1,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0.15671036969244515,0.006491489118924639,0.4089442099312092
0,0,1,0,0,0,0,0,1,0,0,0,1920,100,53,1,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0.18254211756249145,0.0066698325914744455,0.40536320225498224
1,0,0,0,0,0,0,0,1,0,0,0,1000,100,25,1,0.14285715,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0.0037110642489806317,0.009086500389945927,0.5797210070691006
0,0,1,0,0,0,0,0,0,0,1,0,430,100,24,1,0.2857143,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,-0.007783610532983784,0.002292475715139085,0.3604672454848507
0,0,0,1,0,0,0,0,0,0,0,1,880,100,55,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0.07678798661267487,0.0019182514779160637,0.49002981949331526
0,0,0,1,0,0,0,0,0,0,0,1,840,100,55,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0.068392475659516,0.0045304978478775465,0.5008324939287454
0,0,0,0,0,1,0,0,0,0,0,1,710,100,55,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0.041330411759462476,0.003151777640517761,0.5133971802256451
0,0,0,0,0,1,0,0,0,0,0,1,580,100,55,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0.04793749668563682,0.0018141934054616104,0.5189744118752216
0,0,0,0,0,1,0,0,0,0,0,1,350,100,55,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0.04122346088056125,0.002493410590461268,0.5171536683122834
0,0,0,1,0,0,0,0,0,0,1,0,950,100,59,1,0.85714287,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0.02943022461776865,0.0024617338184028713,0.2897499769595489
0,0,0,1,0,0,0,0,0,0,1,0,330,100,59,1,0.85714287,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0.04783985931502151,0.0020869476101150614,0.2995532785939923
0,0,1,0,0,0,0,0,1,0,0,0,1450,70,51,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0.09541875277260066,0.003785257505557221,0.6955879592519477
0,0,1,0,0,0,0,0,1,0,0,0,840,70,51,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0.09111022271176347,0.0010953788589950497,0.690798153360845
0,0,1,0,0,0,0,0,1,0,0,0,1050,70,51,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0.08204062388081487,0.003400597660910229,0.6877731009868979
0,0,1,0,0,0,0,0,1,0,0,0,1250,70,51,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0.08847626476225305,0.0014386594780913921,0.6964567409978741
0,0,1,0,0,0,0,0,1,0,0,0,760,70,51,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0.07522789290279366,0.0020339955044585334,0.6787482233862723
0,0,0,0,0,1,0,0,1,0,0,0,1010,70,39,1,0.42857143,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,0,0.07232361280486045,0.004449083934606587,0.5526516485884588
0,0,0,0,1,0,0,0,0,1,0,0,1680,100,38,1,0.14285715,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,-0.04122134258618335,0.009420501146117196,0.3870253742837341
0,0,0,0,1,0,1,0,0,0,0,0,460,70,39,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0.10645985251807354,0.002713546715585199,0.21962352211411706
0,0,0,0,1,0,1,0,0,0,0,0,2370,100,47,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0.06569108503288473,0.002833538673246693,0.20781460656768727
0,0,1,0,0,0,0,0,0,0,0,1,1640,100,33,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,-0.042444048123371894,0.00547805971832905,0.5397453373068537
0,0,0,0,1,0,0,0,0,0,0,1,2500,100,53,1,0.14285715,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0.16084031182969152,0.001072331208608117,0.39873104049142744
0,1,0,0,0,0,0,0,0,0,0,1,5500,100,53,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0.0969431242376135,0.0024594905959783005,0.3682151212342402
0,0,0,0,1,0,0,0,1,0,0,0,330,100,55,1,0.2857143,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0.07429589624503556,0.003021012490455712,0.5578484743286665
0,0,0,1,0,0,0,0,0,1,0,0,1060,100,28,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,-0.02493152506283711,0.010464368648541313,0.4609059234453788
0,0,0,1,0,0,0,0,0,1,0,0,1000,100,28,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,-0.025354380544324085,0.0033074016982235824,0.460829093735728
0,0,1,0,0,0,0,0,1,0,0,0,2410,100,45,1,0.2857143,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0.010775789847055265,0.009492868290212298,0.42348729923308814
0,0,1,0,0,0,0,0,1,0,0,0,1720,100,45,1,0.2857143,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,7.864561102991234e-4,0.009806956624788574,0.42629436360796474
0,0,1,0,0,0,0,0,1,0,0,0,1420,100,45,1,0.2857143,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0.00805163777358285,0.0029898746556853736,0.4312968274043292
0,0,1,0,0,0,0,0,1,0,0,0,2810,100,45,1,0.2857143,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0.002457956078464629,0.010029513472327873,0.4301452684500683
0,0,0,1,0,0,0,0,1,0,0,0,1460,100,43,1,0.14285715,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0.06212444307437874,0.00436955782022446,0.523735382596769
0,0,0,1,0,0,0,0,1,0,0,0,1710,100,43,1,0.14285715,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0.07083787588509716,0.006229751366282902,0.5043237756358014
0,0,0,1,0,0,1,0,0,0,0,0,2800,100,41,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0.09950005509541884,0.0011081431887499712,0.22981255117104116
0,0,0,0,0,1,1,0,0,0,0,0,8010,100,22,1,0.14285715,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0.02614543273274433,0.004899048514429186,0.31878183733674176
0,1,0,0,0,0,0,0,0,1,0,0,2380,100,46,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0.017229994125592833,0.0025921044291650746,0.479228580371148
0,1,0,0,0,0,0,0,0,1,0,0,2310,100,46,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.06114371409120005,0.0027765686833682536,0.47242483582398065
0,0,0,0,0,1,0,0,0,0,0,1,3460,100,80,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0.09093011360182979,0.004353719649952213,0.46408715792859123
0,0,0,0,0,1,0,0,0,1,0,0,5660,100,32,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,-0.08165541099095096,0.0024114606538438096,0.348148609777259
0,0,0,0,0,1,0,0,0,1,0,0,3060,100,32,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,-0.04992790320175082,0.003573124732984291,0.3386786587884561
0,0,0,0,0,1,0,0,0,1,0,0,2190,100,32,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,-0.05957332169304682,0.002193197178488379,0.3544417865397667
1,0,0,0,0,0,0,0,0,1,0,0,1480,100,54,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0.03624100510360831,0.004975363637312986,0.5523930132452232
1,0,0,0,0,0,0,0,0,1,0,0,2220,100,54,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0.02572601865954496,0.006578073068197525,0.5501273975545904
1,0,0,0,0,0,0,0,0,1,0,0,2130,100,54,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0.025744937713463485,0.0073696601041822445,0.5529936027862069
0,0,0,0,1,0,0,1,0,0,0,0,1500,90,22,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0.06646242901580433,0.006554277857947114,0.4429611499035476
0,0,1,0,0,0,0,0,0,1,0,0,1690,100,50,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0.05316265299466458,0.0014149817659364658,0.5340905468229812
0,0,1,0,0,0,0,0,0,1,0,0,2680,100,50,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0.044336003561097174,0.004781115052239424,0.5268602568682179
0,0,0,1,0,0,0,0,0,0,0,1,330,100,26,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0.006673772538609549,0.007001914420844467,0.47361245166459226
0,0,0,0,1,0,1,0,0,0,0,0,1140,100,47,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0.13947530720425316,0.007576825579760732,0.24443098849587963
0,0,0,1,0,0,0,0,1,0,0,0,930,100,49,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0.17800431521092352,0.011867443012118737,0.5736384253103198
0,0,0,0,1,0,0,0,0,1,0,0,1580,100,29,1,0.14285715,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,-0.006790720843262173,0.006703687558286737,0.41872084998360726
0,0,1,0,0,0,1,0,0,0,0,0,780,100,45,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0.023449662856000225,0.0028453479529629904,0.27660945974010415
