dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_dow6,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,dummy_suc6,prestamo,pr_recup,edad,visit_number,faltas,dummy_prenda_tipo1,dummy_prenda_tipo2,dummy_prenda_tipo3,dummy_prenda_tipo4,dummy_prenda_tipo5,dummy_edo_civil1,dummy_edo_civil2,dummy_edo_civil3,dummy_edo_civil4,dummy_choose_same1,dummy_choose_same2,dummy_trabajo1,dummy_trabajo2,dummy_trabajo3,dummy_trabajo4,dummy_trabajo5,dummy_trabajo6,dummy_trabajo7,dummy_trabajo8,genero,pres_antes,fam_pide,fam_comun,ahorros,cta_tanda,renta,comida,medicina,luz,gas,telefono,agua,masqueprepa,estresado_seguido,pb,fb,hace_presupuesto,tentado,low_cost,low_time,dummy_choose_same3,dummy_trabajo9,pro_4,dias_al_desempenyo,tau_hat_oob$predictions,tau_hat_oob$variance.estimates,propensity_score
0,0,0,1,0,0,0,0,0,0,1,0,440,100,31,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,6,-9.4400176955157,50.13981374226024,0.5117045855893412
1,0,0,0,0,0,0,0,0,1,0,0,8140,100,62,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,65,-2.300661364387801,77.15067756295271,0.6135423480192892
1,0,0,0,0,0,0,0,0,1,0,0,8490,100,62,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,35,-1.4839378625559527,55.278345213618174,0.6163176002981064
1,0,0,0,0,0,0,0,0,1,0,0,9440,100,62,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,32,-1.1538845187000089,25.869892799899702,0.6202054767163626
0,0,0,0,0,1,1,0,0,0,0,0,1020,100,56,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,97,-0.15043776057013913,52.340605674148925,0.4589591262123993
0,0,0,0,0,1,1,0,0,0,0,0,3390,100,56,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,97,5.441773149380368,110.76517914769448,0.4624046109141278
1,0,0,0,0,0,1,0,0,0,0,0,3090,100,45,2,0.14285715,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,1,71,3.999975760213689,38.922117301439386,0.5647935877961514
0,0,0,0,0,1,0,0,0,0,1,0,12000,100,35,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,196,-0.3182512141225751,87.04627068117259,0.5299596650856204
1,0,0,0,0,0,0,0,0,0,0,1,1270,100,38,1,0.5714286,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,0,1,71,-0.07298585426314809,32.345045521288235,0.5692769281887516
0,1,0,0,0,0,0,0,0,1,0,0,3390,100,35,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,31,0.9608962210884203,27.629902759634927,0.5232774173622395
1,0,0,0,0,0,0,0,0,1,0,0,1970,90,28,1,0.14285715,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,103,-8.292112965294532,96.19166230731516,0.5780987516175073
0,1,0,0,0,0,0,0,1,0,0,0,3160,100,51,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,45,0.25581525939964156,40.40349544099349,0.6277400607562592
0,0,0,1,0,0,0,0,1,0,0,0,1020,100,55,1,0.14285715,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,98,-0.35168568248713006,33.143038489606184,0.5092249160821034
1,0,0,0,0,0,0,0,0,0,1,0,1740,100,50,1,0.14285715,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,91,1.9827461847336318,17.78503450522465,0.5653121064742137
0,0,0,0,1,0,0,0,0,1,0,0,1580,100,25,1,0.2857143,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,91,-10.040621796537279,77.06727767888717,0.6010127355024037
0,0,0,0,0,1,0,0,0,0,1,0,700,100,68,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,182,-1.032160632623625,53.722458692743906,0.5516853122558326
0,0,1,0,0,0,0,0,1,0,0,0,1000,100,74,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,40,-2.353762089129073,99.21077083697645,0.5507701955732067
0,1,0,0,0,0,0,0,0,1,0,0,2040,100,28,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,203,-10.702057439312295,70.1568715958509,0.5539078806969221
1,0,0,0,0,0,0,0,0,0,1,0,1830,100,29,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,229,0.9650466572662451,94.1214251586476,0.5635612737874728
0,0,1,0,0,0,0,0,1,0,0,0,5890,90,61,1,0.14285715,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,42,1.8899829003156892,87.15914864375053,0.4708666111329601
0,0,0,0,0,1,0,0,0,1,0,0,350,100,42,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,32,-2.3610956638561134,97.23202325611909,0.492316709992196
0,0,1,0,0,0,0,0,1,0,0,0,610,100,33,1,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,91,-5.01777882939348,20.83947372791427,0.6239453736288652
0,0,1,0,0,0,0,0,1,0,0,0,5390,100,53,1,0.42857143,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0,1,9,4.662782459342087,65.29790232803587,0.6014817165097899
1,0,0,0,0,0,0,0,0,1,0,0,2660,100,60,1,0.42857143,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,154,-2.5025768891493767,66.977326559245,0.5555267550410159
0,0,1,0,0,0,0,0,0,0,0,1,550,100,50,1,0.2857143,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,59,0.27392454086024115,114.77007779213568,0.5676887093584186
1,0,0,0,0,0,0,0,0,0,0,1,2000,100,38,1,0.2857143,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,0,0,18,0.7493817673864873,88.58919403423019,0.6099649200899975
1,0,0,0,0,0,0,0,0,0,1,0,640,100,60,1,0.14285715,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,74,-3.3985514878001437,48.08923934185529,0.5788155792130926
1,0,0,0,0,0,0,0,0,0,0,1,2660,100,61,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,47,-1.749133553809576,68.64885179674219,0.5835921040000038
0,1,0,0,0,0,0,0,0,1,0,0,35100,100,35,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,30,-1.5774812831426979,47.23146083131609,0.6180178299354976
0,0,0,0,1,0,0,0,1,0,0,0,1180,100,28,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,96,-11.478185207520088,213.18268467513593,0.6609889692094412
0,0,0,0,1,0,0,0,1,0,0,0,930,100,28,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,97,-11.698253914809461,107.11079492566076,0.6732194557726593
0,0,0,0,1,0,0,0,1,0,0,0,950,100,28,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,96,-12.126877847553336,185.58954554162344,0.6651778624719827
0,0,0,0,0,1,0,0,1,0,0,0,3910,100,29,1,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,1,153,-1.8377520324597307,100.75286036144078,0.5807437478445369
0,0,0,0,0,1,0,0,0,0,1,0,1350,100,57,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,89,3.44798737040891,21.49270435698848,0.571830331493125
0,1,0,0,0,0,1,0,0,0,0,0,3820,100,75,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,62,3.172780927748463,32.80485456144312,0.4830726681241978
0,1,0,0,0,0,0,0,0,0,0,1,710,100,29,1,0.14285715,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,90,-8.715130065421691,54.48654177783681,0.6426202961885451
1,0,0,0,0,0,0,0,0,1,0,0,990,100,26,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,93,-11.943302096472458,117.00820331429541,0.532080046024702
0,1,0,0,0,0,0,0,0,1,0,0,530,100,42,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,181,-5.452257784682727,97.33399619416541,0.6307189861093498
0,0,0,0,1,0,0,0,0,0,0,1,240,100,50,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,104,-2.2286198038705414,34.35531653580201,0.5185009228589531
0,1,0,0,0,0,0,1,0,0,0,0,2590,100,42,1,0.14285715,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,87,5.995008527705405,56.53280139909264,0.6131411599461317
0,0,0,0,0,1,0,1,0,0,0,0,4430,100,59,1,0.14285715,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,90,3.416952543358577,78.69134675153485,0.5796136167964004
0,0,1,0,0,0,1,0,0,0,0,0,400,90,41,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,89,-8.310743014636623,41.722647030514004,0.24829918251179195
0,0,1,0,0,0,1,0,0,0,0,0,370,90,41,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,89,-7.814356867737508,51.17104709905242,0.2500180364804602
0,0,1,0,0,0,1,0,0,0,0,0,490,90,41,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,89,-8.792223430016845,48.93202745613039,0.24821016652219954
0,0,1,0,0,0,1,0,0,0,0,0,350,90,41,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,89,-8.469106162812901,38.87983962412264,0.25105999824929187
0,0,1,0,0,0,1,0,0,0,0,0,520,90,41,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,89,-8.169353430260527,39.70407347225759,0.24606894926778755
0,0,0,0,0,1,1,0,0,0,0,0,2520,100,47,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,95,4.09231353872037,78.459052095039155,0.5455091141613361
1,0,0,0,0,0,0,0,1,0,0,0,610,90,40,1,0.14285715,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,1,81,-1.957910974511762,86.88239053629782,0.6015933679764862
0,1,0,0,0,0,0,0,1,0,0,0,2750,80,39,1,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,104,5.461629672599928,53.68345329679414,0.5997217279758036
0,1,0,0,0,0,0,0,1,0,0,0,1790,80,39,1,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,104,6.219588038064434,29.24329313358637,0.6064173972775192
0,1,0,0,0,0,1,0,0,0,0,0,4840,100,45,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,94,7.8836860114399325,76.21524920051279,0.5891482806331007
0,0,0,0,1,0,0,1,0,0,0,0,950,100,30,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,176,-6.960117199808571,25.309039703290416,0.6392655962623421
0,0,0,0,1,0,0,0,0,1,0,0,2340,100,60,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,92,2.3444614471226957,104.40615153075471,0.54112328349154315
0,0,0,0,1,0,0,0,1,0,0,0,410,100,50,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,104,0.026911168599826864,36.003324549505585,0.6403630772011886
0,0,0,0,1,0,0,0,0,0,0,1,4110,80,45,1,0.14285715,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,1,108,3.8386365226215826,49.071093576789494,0.5761115818667185
1,0,0,0,0,0,0,0,1,0,0,0,5140,100,65,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,88,1.5036384885532448,58.61062614688999,0.5241087829376728
1,0,0,0,0,0,0,0,0,0,1,0,820,100,54,1,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,89,-2.4909661680465827,48.163970421293406,0.5502201233307483
0,0,0,0,1,0,1,0,0,0,0,0,1020,100,39,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,34,1.080823568862794,53.32251179731772,0.5535147384188431
0,0,0,1,0,0,0,0,1,0,0,0,4770,100,28,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,97,-4.019018119483241,123.51271400121998,0.5237041066278502
0,1,0,0,0,0,0,0,0,0,0,1,1750,100,27,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,128,-6.393354507004216,94.37992548136083,0.5836553777899051
0,0,0,1,0,0,0,0,1,0,0,0,1240,100,47,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,14,1.36558728392629,38.622100373503066,0.5046777689900163
0,0,0,1,0,0,0,0,0,0,0,1,1020,100,21,1,0.14285715,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,19,-6.761307413270449,129.32574042503379,0.5128941510168574
0,0,1,0,0,0,0,0,0,0,0,1,3500,100,77,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,58,6.989642511493073,58.237620188111684,0.4875816237247735
0,0,0,0,0,1,0,0,0,0,1,0,1270,90,37,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,189,-5.504173057217689,42.22201772803055,0.5662319884504149
0,0,0,0,0,1,0,0,0,0,1,0,1160,100,37,1,0.14285715,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,189,-3.4800283147056805,63.162690196962984,0.6273704749247017
0,0,0,0,0,1,0,0,0,1,0,0,2590,60,18,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,105,-7.192836211111774,117.6903707250305,0.5252918744135415
0,1,0,0,0,0,1,0,0,0,0,0,200,100,19,1,0.2857143,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,11,-8.310217512294413,159.5055308990025,0.5696437743821205
0,1,0,0,0,0,0,0,0,0,1,0,970,100,46,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,90,-1.0727327035638627,45.75259809590617,0.6245723409263041
1,0,0,0,0,0,0,1,0,0,0,0,580,100,38,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,91,-7.465084448559957,32.21124140887419,0.6899343181732523
0,0,1,0,0,0,0,0,0,0,0,1,1710,100,30,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,92,-0.6314703486531077,58.10065525468949,0.5242299642037627
0,0,0,0,0,1,0,0,1,0,0,0,1080,100,39,1,0.42857143,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,166,-0.48126745300941526,73.49387095208574,0.604995457926632
0,1,0,0,0,0,0,0,0,1,0,0,950,100,34,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,92,-4.556551493271131,83.93077237625343,0.5612731412900163
0,0,0,1,0,0,0,0,0,1,0,0,7260,100,53,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,91,2.2293759402773197,47.00603679229837,0.487057680085378
1,0,0,0,0,0,0,0,0,0,1,0,620,80,32,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,60,-8.390510067631789,18.469548462241647,0.5696779031426236
1,0,0,0,0,0,0,0,1,0,0,0,1020,100,38,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,92,-3.273047644622658,63.79698769042669,0.5895823674785861
0,0,0,1,0,0,0,0,1,0,0,0,4270,100,54,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,93,4.738586240796482,25.60473079156671,0.4913870718157126
1,0,0,0,0,0,0,0,1,0,0,0,660,100,54,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,189,-1.9849346423327308,101.451366022755,0.4401622317605135
1,0,0,0,0,0,0,0,1,0,0,0,400,100,54,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,189,-3.564218149547273,58.01650799159799,0.43995579617745956
1,0,0,0,0,0,0,0,1,0,0,0,400,100,54,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,189,-3.82690655134029,92.13486338889147,0.4417145070194302
1,0,0,0,0,0,0,0,1,0,0,0,830,100,54,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,175,-1.8478717389821444,31.286154007331533,0.4411289692874915
1,0,0,0,0,0,0,0,1,0,0,0,780,100,54,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,175,-1.7173388413933177,62.72011817614975,0.4419123796397369
0,0,1,0,0,0,1,0,0,0,0,0,1240,100,23,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,91,-11.689308387457244,119.34410965605286,0.44478976435255313
1,0,0,0,0,0,0,0,0,0,0,1,1750,100,43,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,190,5.628951488841895,29.564123976635596,0.6119860060284783
0,1,0,0,0,0,0,0,0,0,1,0,1200,100,49,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,92,0.49395025580106056,69.1663160757339,0.5922765073685329
0,1,0,0,0,0,0,0,0,0,1,0,1260,100,49,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,92,1.846463590533374,32.22769688650843,0.6012310510495168
0,0,1,0,0,0,0,0,1,0,0,0,3040,100,18,4,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,2,-6.758728610114964,148.9455136789052,0.5300001424052708
1,0,0,0,0,0,1,0,0,0,0,0,2120,100,55,1,0.42857143,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,93,2.2373201996516103,23.607677544587535,0.5126087878404293
1,0,0,0,0,0,0,0,1,0,0,0,370,50,30,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,92,-7.915936678014638,33.570273196967634,0.6289442343434983
0,1,0,0,0,0,0,0,1,0,0,0,330,100,30,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,91,-6.509700257700148,88.80870377321926,0.6012155822935236
0,0,0,1,0,0,1,0,0,0,0,0,3340,100,56,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,83,2.9243199560840525,39.60181225748824,0.4865857473473899
