
="",="(1)",="(2)",="(3)",="(4)",="(5)",="(6)"
="",="num_p",="dias_al_desempenyo",="trans_cost",="apr",="mn_p_c",="sum_porcp_rec"

="pro_2",="0.19***",="-8.51***",="15.5***",="0.23***",="36.3",="-0.029***"
="",="(0.044)",="(2.68)",="(4.57)",="(0.054)",="(50.9)",="(0.0068)"

="dummy_dow1",="-0.099",="-1.63",="6.55",="0.028",="221.1**",="-0.0023"
="",="(0.080)",="(6.33)",="(8.70)",="(0.076)",="(96.4)",="(0.016)"

="dummy_dow2",="0.043",="0",="7.03",="0",="167.4*",="0"
="",="(0.081)",="(.)",="(7.58)",="(.)",="(90.1)",="(.)"

="dummy_dow3",="-0.21**",="-9.21",="-5.22",="-0.13",="66.8",="-0.019"
="",="(0.089)",="(5.83)",="(8.93)",="(0.087)",="(78.5)",="(0.015)"

="dummy_dow4",="-0.16*",="-0.29",="-8.81",="0.038",="30.8",="0.0028"
="",="(0.082)",="(6.08)",="(7.26)",="(0.090)",="(66.7)",="(0.015)"

="dummy_dow5",="-0.13",="-4.99",="-2.51",="-0.047",="35.0",="-0.0095"
="",="(0.085)",="(5.70)",="(7.59)",="(0.090)",="(74.8)",="(0.014)"

="dummy_dow6",="0",="-7.61",="0",="-0.052",="0",="-0.022"
="",="(.)",="(6.13)",="(.)",="(0.099)",="(.)",="(0.015)"

="dummy_suc1",="-0.15*",="12.5**",="-17.7**",="0.31**",="-22.4",="0.033**"
="",="(0.085)",="(5.15)",="(8.50)",="(0.13)",="(107.3)",="(0.013)"

="dummy_suc2",="0",="27.0***",="0",="0",="0",="0.067***"
="",="(.)",="(5.50)",="(.)",="(.)",="(.)",="(0.014)"

="dummy_suc3",="-0.12",="17.5***",="-21.0**",="0.20*",="-199.5*",="0.042***"
="",="(0.096)",="(5.86)",="(8.73)",="(0.12)",="(117.1)",="(0.014)"

="dummy_suc4",="-0.034",="14.8***",="-13.3",="-0.0074",="-321.0***",="0.036***"
="",="(0.091)",="(4.95)",="(8.22)",="(0.12)",="(113.8)",="(0.012)"

="dummy_suc5",="-0.18**",="18.1***",="-18.1**",="0.083",="-115.5",="0.046***"
="",="(0.081)",="(4.87)",="(8.15)",="(0.12)",="(110.8)",="(0.012)"

="dummy_suc6",="-0.35***",="0",="-24.2**",="0.070",="-238.1*",="0"
="",="(0.10)",="(.)",="(9.32)",="(0.13)",="(127.3)",="(.)"

="num_arms_d3",="0.11*",="-3.28",="8.28",="0.19**",="162.0*",="-0.0056"
="",="(0.067)",="(3.87)",="(8.03)",="(0.074)",="(91.7)",="(0.0096)"

="num_arms_d4",="0.077",="-4.60",="14.1",="0.26***",="41.4",="-0.0079"
="",="(0.091)",="(5.82)",="(10.2)",="(0.089)",="(131.3)",="(0.014)"

="num_arms_d5",="0.16",="-0.63",="7.81",="0.36**",="315.7",="0.00029"
="",="(0.12)",="(10.4)",="(12.8)",="(0.14)",="(220.1)",="(0.026)"

="num_arms_d6",="0.14",="-18.8",="-1.26",="0.041",="-203.5",="-0.055*"
="",="(0.28)",="(12.4)",="(20.7)",="(0.19)",="(285.4)",="(0.030)"

="visit_number_d2",="-0.047",="1.67",="-1.21",="-0.014",="42.3",="0.0038"
="",="(0.070)",="(4.56)",="(7.20)",="(0.077)",="(109.7)",="(0.012)"

="visit_number_d3",="0.0099",="14.8",="-16.0",="-0.070",="240.6",="0.038"
="",="(0.12)",="(9.31)",="(10.9)",="(0.12)",="(274.7)",="(0.024)"

="visit_number_d4",="-0.44***",="-2.36",="-28.3**",="-0.0056",="-226.2",="-0.0025"
="",="(0.099)",="(7.98)",="(12.1)",="(0.14)",="(150.8)",="(0.020)"

="visit_number_d5",="-0.28",="-0.88",="-21.5",="0.18",="-220.5",="0.0011"
="",="(0.18)",="(11.1)",="(14.5)",="(0.19)",="(186.4)",="(0.028)"

="visit_number_d6",="-0.25",="-34.8**",="14.9",="0.24",="-318.1*",="-0.078**"
="",="(0.23)",="(14.0)",="(27.2)",="(0.30)",="(188.3)",="(0.034)"

="visit_number_d7",="-0.45**",="-12.5",="-8.60",="0.24",="563.5",="-0.026"
="",="(0.18)",="(13.2)",="(17.1)",="(0.24)",="(863.2)",="(0.034)"

="_cons",="1.41***",="82.8***",="97.2***",="1.09***",="830.2***",="1.21***"
="",="(0.11)",="(6.14)",="(9.47)",="(0.13)",="(95.3)",="(0.015)"

="N",="5085",="2490",="2719",="4945",="5085",="2472"
="R-sq",="0.018",="0.041",="0.019",="0.029",="0.011",="0.044"
="Control Mean",="1.18",="92.7",="81.7",="1.27",="829.0",="1.23"

="Standard errors in parentheses"
="* p<0.1, ** p<0.05, *** p<0.01"
