
="",="(1)",="(2)",="(3)",="(4)",="(5)",="(6)",="(7)",="(8)",="(9)",="(10)",="(11)",="(12)"
="2989.date_opening",="0.019",="-0.0049",="0.0013",="0.0060",="0.0031",="0.0052",="0.0065",="0.0046",="0.015***",="0.0050",="0.016***",="0.0058"
="",="(0.021)",="(0.015)",="(0.0050)",="(0.0037)",="(0.0065)",="(0.0037)",="(0.0067)",="(0.0037)",="(0.0043)",="(0.0041)",="(0.0050)",="(0.0047)"

="2990.date_opening",="0.021",="-0.0094",="0.0027",="0.020***",="0.00088",="0.020***",="0.0044",="0.019***",="0.012***",="0.018**",="0.010***",="0.016**"
="",="(0.022)",="(0.016)",="(0.0054)",="(0.0066)",="(0.0063)",="(0.0071)",="(0.0063)",="(0.0072)",="(0.0036)",="(0.0076)",="(0.0029)",="(0.0081)"

="2991.date_opening",="0.013",="-0.0077",="0.013*",="0.016***",="0.013",="0.015**",="0.018**",="0.019***",="0.028***",="0.021***",="0.028***",="0.022***"
="",="(0.021)",="(0.015)",="(0.0070)",="(0.0058)",="(0.0082)",="(0.0061)",="(0.0087)",="(0.0068)",="(0.0076)",="(0.0077)",="(0.0082)",="(0.0085)"

="2992.date_opening",="0.011",="-0.0023",="0.0079",="0.026***",="0.010",="0.026***",="0.015*",="0.027***",="0.022***",="0.025***",="0.025***",="0.028***"
="",="(0.021)",="(0.016)",="(0.0061)",="(0.0074)",="(0.0075)",="(0.0077)",="(0.0078)",="(0.0081)",="(0.0060)",="(0.0084)",="(0.0068)",="(0.0094)"

="2993.date_opening",="0.011",="0.0069",="0.0056",="0.026***",="0.0064",="0.022***",="0.0092",="0.025***",="0.017***",="0.028***",="0.019***",="0.030***"
="",="(0.021)",="(0.016)",="(0.0053)",="(0.0067)",="(0.0067)",="(0.0066)",="(0.0066)",="(0.0074)",="(0.0043)",="(0.0083)",="(0.0049)",="(0.0094)"

="2994.date_opening",="0.019",="0.011",="0.0078",="0.026***",="0.0084",="0.022***",="0.013*",="0.024***",="0.020***",="0.029***",="0.022***",="0.032***"
="",="(0.022)",="(0.017)",="(0.0061)",="(0.0078)",="(0.0073)",="(0.0076)",="(0.0076)",="(0.0083)",="(0.0056)",="(0.0095)",="(0.0063)",="(0.011)"

="2995.date_opening",="0.021",="-0.0032",="0.0092",="0.017",="0.0057",="0.019",="0.0074",="0.024*",="0.013***",="0.025",="0.014***",="0.027"
="",="(0.022)",="(0.016)",="(0.0067)",="(0.011)",="(0.0072)",="(0.012)",="(0.0071)",="(0.014)",="(0.0042)",="(0.016)",="(0.0047)",="(0.017)"

="2996.date_opening",="0.021",="0.0092",="0.0075",="0.022***",="0.0099",="0.024***",="0.014*",="0.022***",="0.018***",="0.021***",="0.020***",="0.024***"
="",="(0.021)",="(0.016)",="(0.0057)",="(0.0056)",="(0.0072)",="(0.0062)",="(0.0075)",="(0.0059)",="(0.0041)",="(0.0059)",="(0.0048)",="(0.0069)"

="2997.date_opening",="-0.0017",="-0.0061",="0.00099",="0.018***",="0.0017",="0.016**",="0.0054",="0.017**",="0.014***",="0.019**",="0.012***",="0.018*"
="",="(0.021)",="(0.015)",="(0.0049)",="(0.0064)",="(0.0063)",="(0.0066)",="(0.0064)",="(0.0075)",="(0.0037)",="(0.0084)",="(0.0034)",="(0.0090)"

="2998.date_opening",="0.011",="0.00011",="0.0037",="0.019***",="0.0039",="0.021***",="0.0059",="0.021***",="0.014***",="0.024***",="0.016***",="0.026***"
="",="(0.021)",="(0.015)",="(0.0054)",="(0.0063)",="(0.0067)",="(0.0068)",="(0.0066)",="(0.0074)",="(0.0042)",="(0.0085)",="(0.0049)",="(0.0096)"

="2999.date_opening",="0.0059",="0.0065",="-0.0020",="0.020***",="-0.0022",="0.019***",="0.0010",="0.022***",="0.0082***",="0.022***",="0.0090***",="0.026***"
="",="(0.021)",="(0.015)",="(0.0044)",="(0.0049)",="(0.0058)",="(0.0056)",="(0.0058)",="(0.0063)",="(0.0022)",="(0.0070)",="(0.0026)",="(0.0082)"

="3000.date_opening",="0.012",="0.00072",="0.0050",="0.023***",="0.0044",="0.021***",="0.0069",="0.020***",="0.015***",="0.024***",="0.017***",="0.025***"
="",="(0.021)",="(0.015)",="(0.0058)",="(0.0061)",="(0.0070)",="(0.0062)",="(0.0072)",="(0.0065)",="(0.0055)",="(0.0076)",="(0.0064)",="(0.0085)"

="3001.date_opening",="0.024",="0.015",="0.021**",="0.034***",="0.017**",="0.033***",="0.023**",="0.030***",="0.034***",="0.030***",="0.038***",="0.033***"
="",="(0.022)",="(0.017)",="(0.0081)",="(0.0084)",="(0.0086)",="(0.0089)",="(0.0092)",="(0.0091)",="(0.0087)",="(0.0099)",="(0.0096)",="(0.011)"

="3002.date_opening",="0.0066",="-0.0063",="0.0072",="0.014**",="0.010",="0.014**",="0.012",="0.016**",="0.022***",="0.019**",="0.021***",="0.022**"
="",="(0.021)",="(0.015)",="(0.0058)",="(0.0057)",="(0.0075)",="(0.0063)",="(0.0077)",="(0.0075)",="(0.0065)",="(0.0088)",="(0.0068)",="(0.0097)"

="3003.date_opening",="0.021",="-0.0092",="0.012",="0.0089",="0.013",="0.0078",="0.019*",="0.0085",="0.030***",="0.0094",="0.029***",="0.012"
="",="(0.021)",="(0.016)",="(0.0079)",="(0.0068)",="(0.0094)",="(0.0068)",="(0.010)",="(0.0074)",="(0.010)",="(0.0085)",="(0.011)",="(0.0092)"

="3004.date_opening",="0.0070",="0.0049",="0.014**",="0.024***",="0.012",="0.016***",="0.013*",="0.016***",="0.024***",="0.019***",="0.027***",="0.021***"
="",="(0.021)",="(0.016)",="(0.0069)",="(0.0064)",="(0.0077)",="(0.0054)",="(0.0077)",="(0.0058)",="(0.0066)",="(0.0071)",="(0.0075)",="(0.0080)"

="3005.date_opening",="0.022",="0.0044",="0.012*",="0.029***",="0.014*",="0.025***",="0.019**",="0.028***",="0.030***",="0.028***",="0.032***",="0.031***"
="",="(0.022)",="(0.015)",="(0.0064)",="(0.0064)",="(0.0078)",="(0.0065)",="(0.0084)",="(0.0072)",="(0.0076)",="(0.0080)",="(0.0082)",="(0.0089)"

="3006.date_opening",="0.0084",="-0.0071",="0.011*",="0.016***",="0.013*",="0.014**",="0.020**",="0.017***",="0.030***",="0.020***",="0.034***",="0.020**"
="",="(0.021)",="(0.015)",="(0.0062)",="(0.0052)",="(0.0079)",="(0.0057)",="(0.0085)",="(0.0065)",="(0.0078)",="(0.0077)",="(0.0089)",="(0.0084)"

="3007.date_opening",="0.018",="-0.0092",="0.0096",="0.011**",="0.011",="0.0088**",="0.018**",="0.013**",="0.028***",="0.012**",="0.030***",="0.013**"
="",="(0.022)",="(0.015)",="(0.0063)",="(0.0045)",="(0.0077)",="(0.0045)",="(0.0085)",="(0.0055)",="(0.0075)",="(0.0057)",="(0.0085)",="(0.0065)"

="3008.date_opening",="0.017",="-0.012",="0.015**",="0.015***",="0.019**",="0.016***",="0.023***",="0.020***",="0.036***",="0.019***",="0.039***",="0.020**"
="",="(0.021)",="(0.015)",="(0.0065)",="(0.0053)",="(0.0082)",="(0.0058)",="(0.0087)",="(0.0065)",="(0.0083)",="(0.0070)",="(0.0093)",="(0.0080)"

="3009.date_opening",="0.024",="-0.0038",="0.0070",="0.014***",="0.0072",="0.015***",="0.0056",="0.013**",="0.013***",="0.015**",="0.015***",="0.017**"
="",="(0.022)",="(0.015)",="(0.0063)",="(0.0047)",="(0.0075)",="(0.0053)",="(0.0066)",="(0.0051)",="(0.0042)",="(0.0059)",="(0.0050)",="(0.0070)"

="3010.date_opening",="0.0056",="-0.0049",="0.0067",="0.030***",="0.0053",="0.032***",="0.0065",="0.030***",="0.014***",="0.032***",="0.012**",="0.033***"
="",="(0.022)",="(0.016)",="(0.0063)",="(0.0075)",="(0.0074)",="(0.0087)",="(0.0072)",="(0.0090)",="(0.0055)",="(0.0099)",="(0.0050)",="(0.010)"

="3011.date_opening",="0.012",="-0.0057",="0.0051",="0.028***",="0.0050",="0.034***",="0.0030",="0.025***",="0.010***",="0.024***",="0.012***",="0.029***"
="",="(0.022)",="(0.016)",="(0.0061)",="(0.0085)",="(0.0073)",="(0.0099)",="(0.0064)",="(0.0087)",="(0.0037)",="(0.0092)",="(0.0044)",="(0.011)"

="3012.date_opening",="0.012",="0.00055",="0.012*",="0.020***",="0.012",="0.019***",="0.015*",="0.022***",="0.024***",="0.022**",="0.026***",="0.024**"
="",="(0.021)",="(0.015)",="(0.0068)",="(0.0063)",="(0.0082)",="(0.0069)",="(0.0085)",="(0.0079)",="(0.0076)",="(0.0086)",="(0.0082)",="(0.0094)"

="3013.date_opening",="0.014",="0.0070",="0.00095",="0.025***",="0.000017",="0.016**",="0.0041",="0.0095",="0.012***",="0.012",="0.013**",="0.014"
="",="(0.022)",="(0.016)",="(0.0054)",="(0.0095)",="(0.0063)",="(0.0072)",="(0.0065)",="(0.0063)",="(0.0044)",="(0.0077)",="(0.0051)",="(0.0090)"

="3014.date_opening",="0.014",="0.0093",="-0.00036",="0.018***",="0.0010",="0.017***",="0.0020",="0.015**",="0.0099***",="0.019**",="0.011***",="0.022**"
="",="(0.021)",="(0.016)",="(0.0050)",="(0.0059)",="(0.0065)",="(0.0061)",="(0.0061)",="(0.0062)",="(0.0033)",="(0.0075)",="(0.0039)",="(0.0087)"

="3015.date_opening",="0.023",="0.015",="0.0044",="0.030***",="0.0063",="0.023***",="0.011",="0.020**",="0.019**",="0.022**",="0.022**",="0.021**"
="",="(0.023)",="(0.017)",="(0.0064)",="(0.010)",="(0.0081)",="(0.0089)",="(0.0087)",="(0.0087)",="(0.0076)",="(0.0096)",="(0.0091)",="(0.010)"

="3016.date_opening",="0.026",="0.025",="0.020**",="0.046***",="0.013",="0.042***",="0.016*",="0.043***",="0.019***",="0.028***",="0.022***",="0.033***"
="",="(0.022)",="(0.017)",="(0.0082)",="(0.011)",="(0.0083)",="(0.011)",="(0.0090)",="(0.012)",="(0.0068)",="(0.010)",="(0.0082)",="(0.012)"

="3017.date_opening",="0.0061",="0.012",="0.0016",="0.030***",="0.0028",="0.032***",="0.0061",="0.033***",="0.014***",="0.035***",="0.015***",="0.038***"
="",="(0.021)",="(0.016)",="(0.0045)",="(0.0065)",="(0.0060)",="(0.0070)",="(0.0060)",="(0.0075)",="(0.0031)",="(0.0084)",="(0.0038)",="(0.0096)"

="3018.date_opening",="0.017",="0.055***",="0.0081",="0.082***",="0.010",="0.088***",="0.015**",="0.089***",="0.024***",="0.091***",="0.028***",="0.097***"
="",="(0.021)",="(0.017)",="(0.0058)",="(0.011)",="(0.0073)",="(0.012)",="(0.0076)",="(0.012)",="(0.0061)",="(0.013)",="(0.0074)",="(0.015)"

="3019.date_opening",="0.0063",="0.063***",="0.0059",="0.099***",="0.0065",="0.10***",="0.011",="0.11***",="0.019***",="0.12***",="0.021***",="0.11***"
="",="(0.021)",="(0.017)",="(0.0054)",="(0.012)",="(0.0067)",="(0.013)",="(0.0069)",="(0.014)",="(0.0049)",="(0.016)",="(0.0054)",="(0.016)"

="3020.date_opening",="0.039*",="0.041**",="0.0047",="0.059***",="0.0061",="0.061***",="0.011",="0.065***",="0.017***",="0.060***",="0.018***",="0.060***"
="",="(0.022)",="(0.017)",="(0.0055)",="(0.011)",="(0.0069)",="(0.011)",="(0.0072)",="(0.013)",="(0.0048)",="(0.013)",="(0.0052)",="(0.014)"

="3021.date_opening",="0.029",="0.065***",="0.0086",="0.10***",="0.0093",="0.10***",="0.013*",="0.11***",="0.022***",="0.10***",="0.024***",="0.10***"
="",="(0.021)",="(0.017)",="(0.0054)",="(0.012)",="(0.0068)",="(0.013)",="(0.0069)",="(0.014)",="(0.0047)",="(0.014)",="(0.0050)",="(0.014)"

="3022.date_opening",="0.027",="0.094***",="0.0086",="0.14***",="0.0094",="0.14***",="0.014**",="0.15***",="0.021***",="0.16***",="0.023***",="0.15***"
="",="(0.021)",="(0.017)",="(0.0054)",="(0.013)",="(0.0067)",="(0.014)",="(0.0069)",="(0.015)",="(0.0043)",="(0.016)",="(0.0049)",="(0.017)"

="3023.date_opening",="0.025",="0.080***",="0.0036",="0.11***",="0.0047",="0.11***",="0.0073",="0.11***",="0.012***",="0.12***",="0.011***",="0.12***"
="",="(0.021)",="(0.017)",="(0.0048)",="(0.011)",="(0.0063)",="(0.012)",="(0.0062)",="(0.013)",="(0.0024)",="(0.014)",="(0.0019)",="(0.014)"

="3024.date_opening",="0.025",="0.083***",="0.0075",="0.12***",="0.0062",="0.13***",="0.011",="0.14***",="0.020***",="0.14***",="0.021***",="0.15***"
="",="(0.021)",="(0.018)",="(0.0058)",="(0.012)",="(0.0067)",="(0.013)",="(0.0069)",="(0.015)",="(0.0048)",="(0.016)",="(0.0052)",="(0.017)"

="3025.date_opening",="0.042*",="0.061***",="0.016**",="0.11***",="0.020**",="0.11***",="0.020**",="0.11***",="0.031***",="0.099***",="0.034***",="0.098***"
="",="(0.021)",="(0.017)",="(0.0074)",="(0.012)",="(0.0091)",="(0.012)",="(0.0086)",="(0.013)",="(0.0075)",="(0.013)",="(0.0084)",="(0.014)"

="3026.date_opening",="0.042*",="0.066***",="0.012*",="0.11***",="0.015*",="0.11***",="0.019**",="0.12***",="0.029***",="0.11***",="0.033***",="0.11***"
="",="(0.022)",="(0.017)",="(0.0063)",="(0.013)",="(0.0078)",="(0.013)",="(0.0081)",="(0.014)",="(0.0068)",="(0.015)",="(0.0078)",="(0.016)"

="3027.date_opening",="0.035",="0.085***",="0.0058",="0.14***",="0.0053",="0.14***",="0.0078",="0.14***",="0.016***",="0.15***",="0.018***",="0.15***"
="",="(0.022)",="(0.019)",="(0.0055)",="(0.019)",="(0.0067)",="(0.021)",="(0.0067)",="(0.022)",="(0.0044)",="(0.024)",="(0.0049)",="(0.026)"

="3028.date_opening",="0.074***",="0.062***",="0.0046",="0.098***",="0.0073",="0.099***",="0.012",="0.097***",="0.020***",="0.083***",="0.022***",="0.087***"
="",="(0.024)",="(0.019)",="(0.0062)",="(0.017)",="(0.0078)",="(0.018)",="(0.0082)",="(0.019)",="(0.0067)",="(0.018)",="(0.0074)",="(0.019)"

="3029.date_opening",="0.038*",="0.030*",="0.0084",="0.074***",="0.010",="0.077***",="0.015**",="0.081***",="0.023***",="0.083***",="0.024***",="0.093***"
="",="(0.022)",="(0.017)",="(0.0059)",="(0.011)",="(0.0073)",="(0.011)",="(0.0076)",="(0.012)",="(0.0055)",="(0.013)",="(0.0060)",="(0.015)"

="3030.date_opening",="0.059**",="0.033*",="0.0040",="0.090***",="0.0067",="0.091***",="0.011",="0.087***",="0.019***",="0.092***",="0.021***",="0.096***"
="",="(0.024)",="(0.018)",="(0.0060)",="(0.014)",="(0.0076)",="(0.015)",="(0.0079)",="(0.016)",="(0.0063)",="(0.017)",="(0.0072)",="(0.019)"

="3031.date_opening",="0.044**",="0.025",="0.011*",="0.072***",="0.011",="0.073***",="0.016*",="0.082***",="0.023***",="0.077***",="0.020***",="0.080***"
="",="(0.022)",="(0.017)",="(0.0066)",="(0.012)",="(0.0077)",="(0.012)",="(0.0081)",="(0.014)",="(0.0064)",="(0.014)",="(0.0055)",="(0.014)"

="3032.date_opening",="0.049**",="0.015",="0.018**",="0.067***",="0.022**",="0.077***",="0.025***",="0.085***",="0.036***",="0.094***",="0.037***",="0.097***"
="",="(0.023)",="(0.017)",="(0.0073)",="(0.010)",="(0.0090)",="(0.011)",="(0.0093)",="(0.013)",="(0.0086)",="(0.014)",="(0.0089)",="(0.015)"

="3033.date_opening",="0.040*",="0.015",="0.019**",="0.051***",="0.021**",="0.052***",="0.023**",="0.055***",="0.033***",="0.053***",="0.030***",="0.051***"
="",="(0.022)",="(0.016)",="(0.0085)",="(0.011)",="(0.0099)",="(0.012)",="(0.0097)",="(0.013)",="(0.0090)",="(0.013)",="(0.0080)",="(0.014)"

="3034.date_opening",="0.043*",="0.024",="0.0057",="0.061***",="0.0079",="0.062***",="0.010",="0.063***",="0.019***",="0.070***",="0.021***",="0.069***"
="",="(0.022)",="(0.017)",="(0.0057)",="(0.010)",="(0.0071)",="(0.011)",="(0.0071)",="(0.011)",="(0.0052)",="(0.013)",="(0.0058)",="(0.013)"

="3035.date_opening",="0.054**",="0.013",="0.014**",="0.036***",="0.015*",="0.040***",="0.020**",="0.042***",="0.026***",="0.044***",="0.025***",="0.042***"
="",="(0.023)",="(0.016)",="(0.0068)",="(0.0085)",="(0.0080)",="(0.0091)",="(0.0084)",="(0.0098)",="(0.0064)",="(0.011)",="(0.0066)",="(0.011)"

="3036.date_opening",="0.040*",="0.018",="0.019**",="0.064***",="0.023**",="0.067***",="0.026***",="0.066***",="0.036***",="0.067***",="0.033***",="0.068***"
="",="(0.022)",="(0.017)",="(0.0079)",="(0.011)",="(0.0095)",="(0.012)",="(0.0098)",="(0.012)",="(0.0091)",="(0.013)",="(0.0094)",="(0.013)"

="3037.date_opening",="0.020",="0.014",="0.0076",="0.041***",="0.010",="0.044***",="0.011",="0.044***",="0.017***",="0.051***",="0.018***",="0.047***"
="",="(0.022)",="(0.017)",="(0.0061)",="(0.0094)",="(0.0075)",="(0.010)",="(0.0073)",="(0.011)",="(0.0049)",="(0.013)",="(0.0054)",="(0.012)"

="3038.date_opening",="0.044**",="0.011",="0.013**",="0.043***",="0.016**",="0.048***",="0.021***",="0.054***",="0.032***",="0.061***",="0.034***",="0.064***"
="",="(0.021)",="(0.016)",="(0.0060)",="(0.0080)",="(0.0075)",="(0.0089)",="(0.0077)",="(0.0096)",="(0.0066)",="(0.011)",="(0.0072)",="(0.012)"

="3039.date_opening",="0.051**",="0.0070",="0.013**",="0.045***",="0.0098",="0.041***",="0.015**",="0.043***",="0.024***",="0.039***",="0.027***",="0.041***"
="",="(0.022)",="(0.016)",="(0.0062)",="(0.0085)",="(0.0070)",="(0.0087)",="(0.0074)",="(0.0096)",="(0.0056)",="(0.0099)",="(0.0063)",="(0.011)"

="3040.date_opening",="0.022",="0.027",="0.0012",="0.056***",="-0.00082",="0.048***",="0.0025",="0.054***",="0.010***",="0.056***",="0.011***",="0.060***"
="",="(0.021)",="(0.016)",="(0.0048)",="(0.010)",="(0.0058)",="(0.010)",="(0.0058)",="(0.011)",="(0.0023)",="(0.012)",="(0.0025)",="(0.014)"

="3041.date_opening",="0.038*",="0.018",="0.016**",="0.048***",="0.013",="0.044***",="0.017**",="0.041***",="0.025***",="0.042***",="0.028***",="0.046***"
="",="(0.022)",="(0.016)",="(0.0070)",="(0.0092)",="(0.0080)",="(0.0096)",="(0.0084)",="(0.0093)",="(0.0071)",="(0.010)",="(0.0078)",="(0.011)"

="3042.date_opening",="0.028",="0.014",="0.012*",="0.056***",="0.015*",="0.064***",="0.016*",="0.061***",="0.026***",="0.047***",="0.028***",="0.053***"
="",="(0.022)",="(0.018)",="(0.0069)",="(0.015)",="(0.0084)",="(0.017)",="(0.0085)",="(0.018)",="(0.0075)",="(0.011)",="(0.0084)",="(0.013)"

="3043.date_opening",="0.041*",="0.019",="0.028***",="0.051***",="0.029***",="0.053***",="0.037***",="0.059***",="0.047***",="0.057***",="0.052***",="0.064***"
="",="(0.023)",="(0.017)",="(0.0097)",="(0.011)",="(0.011)",="(0.012)",="(0.012)",="(0.013)",="(0.012)",="(0.013)",="(0.013)",="(0.015)"

="3044.date_opening",="0.029",="0.027",="0.0039",="0.059***",="0.0056",="0.064***",="0.0094",="0.069***",="0.017***",="0.067***",="0.019***",="0.075***"
="",="(0.022)",="(0.017)",="(0.0062)",="(0.011)",="(0.0076)",="(0.012)",="(0.0079)",="(0.013)",="(0.0061)",="(0.013)",="(0.0068)",="(0.015)"

="3045.date_opening",="0.026",="0.0089",="0.0051",="0.036***",="0.0071",="0.039***",="0.012",="0.044***",="0.017***",="0.046***",="0.016***",="0.048***"
="",="(0.022)",="(0.017)",="(0.0058)",="(0.0090)",="(0.0072)",="(0.0098)",="(0.0074)",="(0.011)",="(0.0050)",="(0.012)",="(0.0046)",="(0.012)"

="3046.date_opening",="0.034",="0.0081",="0.0066",="0.039***",="0.0060",="0.035***",="0.010",="0.042***",="0.019***",="0.043***",="0.017***",="0.046***"
="",="(0.023)",="(0.017)",="(0.0062)",="(0.0098)",="(0.0072)",="(0.0099)",="(0.0076)",="(0.011)",="(0.0059)",="(0.012)",="(0.0057)",="(0.014)"

="3047.date_opening",="0.041*",="0.0069",="0.020**",="0.046***",="0.024**",="0.048***",="0.029***",="0.052***",="0.039***",="0.054***",="0.043***",="0.041***"
="",="(0.022)",="(0.017)",="(0.0088)",="(0.011)",="(0.010)",="(0.012)",="(0.011)",="(0.013)",="(0.010)",="(0.014)",="(0.011)",="(0.012)"

="3048.date_opening",="0.038*",="0.052***",="0.022**",="0.098***",="0.022**",="0.098***",="0.021**",="0.10***",="0.029***",="0.090***",="0.031***",="0.088***"
="",="(0.022)",="(0.018)",="(0.0091)",="(0.013)",="(0.010)",="(0.014)",="(0.0085)",="(0.015)",="(0.0071)",="(0.015)",="(0.0078)",="(0.015)"

="3049.date_opening",="0.040*",="0.054***",="0.016**",="0.096***",="0.017**",="0.097***",="0.021**",="0.098***",="0.031***",="0.099***",="0.031***",="0.092***"
="",="(0.022)",="(0.017)",="(0.0070)",="(0.012)",="(0.0082)",="(0.013)",="(0.0084)",="(0.013)",="(0.0072)",="(0.014)",="(0.0076)",="(0.014)"

="3050.date_opening",="0.025",="0.062***",="0.017**",="0.10***",="0.013",="0.095***",="0.018**",="0.096***",="0.027***",="0.079***",="0.023***",="0.086***"
="",="(0.022)",="(0.019)",="(0.0082)",="(0.016)",="(0.0081)",="(0.016)",="(0.0086)",="(0.016)",="(0.0075)",="(0.015)",="(0.0070)",="(0.017)"

="3051.date_opening",="0.036*",="0.020",="0.012*",="0.055***",="0.0068",="0.057***",="0.011",="0.056***",="0.020***",="0.056***",="0.021***",="0.061***"
="",="(0.021)",="(0.016)",="(0.0062)",="(0.0092)",="(0.0069)",="(0.0097)",="(0.0071)",="(0.010)",="(0.0051)",="(0.011)",="(0.0055)",="(0.012)"

="3052.date_opening",="0.065***",="0.055***",="0.0080",="0.10***",="0.0058",="0.10***",="0.0098",="0.10***",="0.018***",="0.099***",="0.020***",="0.095***"
="",="(0.023)",="(0.018)",="(0.0060)",="(0.015)",="(0.0068)",="(0.016)",="(0.0070)",="(0.017)",="(0.0049)",="(0.018)",="(0.0055)",="(0.019)"

="3053.date_opening",="0.038*",="0.011",="0.0092",="0.055***",="0.012",="0.056***",="0.017**",="0.062***",="0.023***",="0.064***",="0.025***",="0.062***"
="",="(0.022)",="(0.017)",="(0.0062)",="(0.010)",="(0.0077)",="(0.011)",="(0.0080)",="(0.012)",="(0.0060)",="(0.013)",="(0.0065)",="(0.013)"

="3054.date_opening",="0.034",="0.013",="0.019**",="0.060***",="0.023**",="0.065***",="0.024***",="0.071***",="0.032***",="0.068***",="0.035***",="0.072***"
="",="(0.021)",="(0.017)",="(0.0075)",="(0.011)",="(0.0090)",="(0.012)",="(0.0090)",="(0.013)",="(0.0078)",="(0.014)",="(0.0084)",="(0.015)"

="3055.date_opening",="0.035",="-0.0037",="0.0092",="0.031***",="0.011",="0.034***",="0.016**",="0.031***",="0.026***",="0.032***",="0.026***",="0.029***"
="",="(0.022)",="(0.016)",="(0.0058)",="(0.0071)",="(0.0072)",="(0.0077)",="(0.0076)",="(0.0078)",="(0.0058)",="(0.0083)",="(0.0060)",="(0.0085)"

="3056.date_opening",="0.049**",="0.0055",="0.019**",="0.054***",="0.019*",="0.054***",="0.021*",="0.055***",="0.030***",="0.055***",="0.032***",="0.055***"
="",="(0.024)",="(0.018)",="(0.0094)",="(0.013)",="(0.010)",="(0.014)",="(0.011)",="(0.014)",="(0.010)",="(0.015)",="(0.011)",="(0.016)"

="3057.date_opening",="0.085***",="0.00089",="0.015**",="0.052***",="0.014*",="0.054***",="0.014*",="0.058***",="0.023***",="0.059***",="0.025***",="0.065***"
="",="(0.024)",="(0.018)",="(0.0071)",="(0.011)",="(0.0079)",="(0.012)",="(0.0077)",="(0.012)",="(0.0060)",="(0.013)",="(0.0066)",="(0.015)"

="3058.date_opening",="0.023",="0.012",="0.012*",="0.057***",="0.014*",="0.058***",="0.019**",="0.060***",="0.026***",="0.058***",="0.029***",="0.064***"
="",="(0.021)",="(0.016)",="(0.0067)",="(0.0096)",="(0.0080)",="(0.010)",="(0.0084)",="(0.011)",="(0.0069)",="(0.012)",="(0.0076)",="(0.013)"

="3059.date_opening",="0.058**",="0.0023",="0.016*",="0.038***",="0.019**",="0.039***",="0.022**",="0.036***",="0.033***",="0.031***",="0.032***",="0.032***"
="",="(0.023)",="(0.017)",="(0.0082)",="(0.011)",="(0.0096)",="(0.011)",="(0.0099)",="(0.011)",="(0.0095)",="(0.011)",="(0.0098)",="(0.012)"

="3060.date_opening",="0.058**",="-0.013",="0.0076",="0.022***",="0.0078",="0.025***",="0.012",="0.029***",="0.021***",="0.032***",="0.020***",="0.031***"
="",="(0.022)",="(0.016)",="(0.0062)",="(0.0077)",="(0.0075)",="(0.0085)",="(0.0078)",="(0.0094)",="(0.0064)",="(0.011)",="(0.0064)",="(0.011)"

="3061.date_opening",="0.057**",="-0.0040",="0.013*",="0.026***",="0.014",="0.025***",="0.019**",="0.028***",="0.029***",="0.029***",="0.034***",="0.027***"
="",="(0.023)",="(0.017)",="(0.0075)",="(0.0077)",="(0.0087)",="(0.0077)",="(0.0094)",="(0.0085)",="(0.0086)",="(0.0092)",="(0.0099)",="(0.0096)"

="3062.date_opening",="0.044*",="0.019",="0.015*",="0.062***",="0.018**",="0.064***",="0.024**",="0.062***",="0.033***",="0.064***",="0.036***",="0.067***"
="",="(0.023)",="(0.018)",="(0.0076)",="(0.013)",="(0.0091)",="(0.014)",="(0.0097)",="(0.014)",="(0.0087)",="(0.014)",="(0.0096)",="(0.016)"

="3063.date_opening",="0.026",="0.0095",="0.0028",="0.033***",="0.0024",="0.028***",="0.0063",="0.034***",="0.011***",="0.034***",="0.012***",="0.034***"
="",="(0.022)",="(0.016)",="(0.0053)",="(0.0090)",="(0.0065)",="(0.0087)",="(0.0067)",="(0.010)",="(0.0032)",="(0.011)",="(0.0036)",="(0.012)"

="3064.date_opening",="0.062***",="0.0085",="0.026**",="0.031***",="0.026**",="0.037***",="0.032**",="0.042***",="0.039***",="0.045***",="0.044***",="0.040***"
="",="(0.024)",="(0.017)",="(0.011)",="(0.010)",="(0.012)",="(0.011)",="(0.013)",="(0.013)",="(0.013)",="(0.014)",="(0.014)",="(0.014)"

="3065.date_opening",="0.059**",="0.0025",="0.0093",="0.045***",="0.0094",="0.041***",="0.014*",="0.041***",="0.023***",="0.038***",="0.023***",="0.041***"
="",="(0.023)",="(0.017)",="(0.0065)",="(0.010)",="(0.0077)",="(0.011)",="(0.0080)",="(0.011)",="(0.0068)",="(0.012)",="(0.0070)",="(0.013)"

="3066.date_opening",="0.041*",="0.027",="0.014*",="0.050***",="0.016*",="0.040***",="0.018**",="0.043***",="0.026***",="0.048***",="0.029***",="0.042***"
="",="(0.023)",="(0.019)",="(0.0076)",="(0.011)",="(0.0089)",="(0.011)",="(0.0091)",="(0.012)",="(0.0080)",="(0.015)",="(0.0090)",="(0.015)"

="3067.date_opening",="0.047**",="0.021",="0.019**",="0.058***",="0.022*",="0.058***",="0.025**",="0.062***",="0.035***",="0.056***",="0.035***",="0.059***"
="",="(0.023)",="(0.018)",="(0.0095)",="(0.014)",="(0.011)",="(0.015)",="(0.012)",="(0.017)",="(0.012)",="(0.018)",="(0.012)",="(0.019)"

