
="",="(1)",="(2)",="(3)",="(4)",="(5)",="(6)"
="",="fc_admin",="sum_int_c",="downpayment_capital",="cost_losing_pawn",="def_imp",="apr"

="2.t_producto",="-274.2***",="-156.3***",="-0.53",="-149.6***",="-0.13***",="-0.17***"
="",="(52.5)",="(33.8)",="(3.58)",="(31.1)",="(0.024)",="(0.030)"

="N",="3724",="3724",="3724",="3724",="3724",="3724"
="R-sq",="0.017",="0.021",="0.003",="0.013",="0.028",="0.032"
="Control Mean",="1069.2",="545.9",="7.69",="523.3",="0.57",="0.70"

="Standard errors in parentheses"
="* p<0.1, ** p<0.05, *** p<0.01"
