
="",="(1)",="(2)",="(3)",="(4)",="(5)",="(6)",="(7)",="(8)"
="",="fc_admin",="apr",="fc_admin",="apr",="fc_admin",="apr",="fc_admin",="apr"

="2.first_tr",="-341.3***",="-40.1***",="",="",="",="",="",=""
="",="(122.4)",="(5.91)",="",="",="",="",="",=""

="4.first_tr",="-15.6",="-4.59",="",="",="",="",="",=""
="",="(130.3)",="(6.01)",="",="",="",="",="",=""

="1.t_producto",="",="",="0",="0",="0",="0",="0",="0"
="",="",="",="(.)",="(.)",="(.)",="(.)",="(.)",="(.)"

="2.t_producto",="",="",="-405.3***",="-39.8***",="-309.6*",="-51.2***",="-385.2**",="-50.7***"
="",="",="",="(139.1)",="(6.41)",="(167.4)",="(7.60)",="(152.7)",="(7.25)"

="4.t_producto",="",="",="-155.0",="1.46",="-29.1",="2.22",="-89.9",="-1.20"
="",="",="",="(135.5)",="(6.41)",="(171.8)",="(7.66)",="(154.8)",="(7.53)"

="N",="8815",="8815",="8521",="8521",="5277",="5277",="6305",="6305"
="R-sq",="0.011",="0.035",="0.010",="0.039",="0.010",="0.042",="0.010",="0.049"
="Control Mean",="3209.5",="252.5",="3295.4",="248.7",="3268.4",="259.5",="3298.5",="257.8"

="Standard errors in parentheses"
="* p<0.1, ** p<0.05, *** p<0.01"
