
="",="(1)",="(2)",="(3)",="(4)",="(5)",="(6)"
="",="fc_admin",="sum_int_c",="downpayment_capital",="cost_losing_pawn",="def_imp",="apr"

="2.t_producto",="-319.0***",="-140.4***",="-2.33",="-210.3***",="-0.21***",="-0.24***"
="",="(50.9)",="(34.1)",="(3.16)",="(30.3)",="(0.023)",="(0.027)"

="N",="3724",="3724",="3724",="3724",="3724",="3724"
="R-sq",="0.021",="0.020",="0.004",="0.021",="0.053",="0.061"
="Control Mean",="1069.2",="545.9",="7.69",="523.3",="0.57",="0.70"

="Standard errors in parentheses"
="* p<0.1, ** p<0.05, *** p<0.01"
