
="",="(1)",="(2)",="(3)",="(4)"
="",="tau_hat_oobpredictions",="tau_hat_oobpredictions",="tau_hat_oobpredictions",="tau_hat_oobpredictions"

="0.ref_c",="0",="",="",=""
="",="(.)",="",="",=""

="1.ref_c",="0.0051*",="",="",=""
="",="(0.0027)",="",="",=""

="dummy_dow1",="0.0038",="0.0045",="0.0041",="0.0039"
="",="(0.0054)",="(0.0053)",="(0.0053)",="(0.0053)"

="dummy_dow2",="0.0052",="0.0046",="0.0043",="0.0051"
="",="(0.0045)",="(0.0045)",="(0.0045)",="(0.0045)"

="dummy_dow3",="0.0016",="0.0014",="0.0011",="0.00096"
="",="(0.0072)",="(0.0071)",="(0.0073)",="(0.0074)"

="dummy_dow4",="0.0020",="0.0019",="0.0017",="0.0017"
="",="(0.0046)",="(0.0045)",="(0.0045)",="(0.0046)"

="dummy_dow5",="0.019***",="0.018***",="0.018***",="0.018***"
="",="(0.0050)",="(0.0049)",="(0.0050)",="(0.0050)"

="dummy_dow6",="0",="0",="0",="0"
="",="(.)",="(.)",="(.)",="(.)"

="dummy_suc1",="0.015**",="0.013*",="0.014*",="0.015**"
="",="(0.0071)",="(0.0070)",="(0.0072)",="(0.0073)"

="dummy_suc2",="0.057***",="0.054***",="0.054***",="0.056***"
="",="(0.0061)",="(0.0060)",="(0.0061)",="(0.0059)"

="dummy_suc3",="0.024***",="0.024***",="0.024***",="0.024***"
="",="(0.0049)",="(0.0048)",="(0.0048)",="(0.0048)"

="dummy_suc4",="-0.010**",="-0.012***",="-0.012***",="-0.011***"
="",="(0.0039)",="(0.0039)",="(0.0039)",="(0.0039)"

="dummy_suc5",="0.013***",="0.013***",="0.013***",="0.013***"
="",="(0.0038)",="(0.0038)",="(0.0038)",="(0.0037)"

="dummy_suc6",="0",="0",="0",="0"
="",="(.)",="(.)",="(.)",="(.)"

="num_arms_d3",="-0.0030",="-0.0027",="-0.0030",="-0.0028"
="",="(0.0038)",="(0.0036)",="(0.0036)",="(0.0037)"

="num_arms_d4",="-0.00073",="-0.000025",="0.00016",="0.00023"
="",="(0.0069)",="(0.0068)",="(0.0068)",="(0.0067)"

="num_arms_d5",="-0.025***",="-0.025***",="-0.024***",="-0.024***"
="",="(0.0087)",="(0.0077)",="(0.0078)",="(0.0078)"

="num_arms_d6",="0.0028",="0.00028",="-0.0052",="-0.0051"
="",="(0.0062)",="(0.0074)",="(0.0084)",="(0.0082)"

="visit_number_d2",="-0.011*",="-0.010*",="-0.011**",="-0.011**"
="",="(0.0057)",="(0.0055)",="(0.0054)",="(0.0054)"

="visit_number_d3",="-0.0028",="-0.0025",="-0.0038",="-0.0042"
="",="(0.012)",="(0.012)",="(0.011)",="(0.011)"

="visit_number_d4",="0.0000042",="0.00031",="0.00071",="0.0014"
="",="(0.0097)",="(0.0087)",="(0.0087)",="(0.0092)"

="visit_number_d5",="-0.0033",="-0.0074",="-0.0074",="-0.0077"
="",="(0.019)",="(0.019)",="(0.019)",="(0.019)"

="visit_number_d6",="0",="0",="0",="0"
="",="(.)",="(.)",="(.)",="(.)"

="visit_number_d7",="0.055***",="0.053***",="0.042***",="0.042***"
="",="(0.0088)",="(0.011)",="(0.0084)",="(0.0083)"

="0.ref_default",="",="0",="",=""
="",="",="(.)",="",=""

="1.ref_default",="",="0.015***",="",=""
="",="",="(0.0037)",="",=""

="0.pos_pay_default",="",="",="0",=""
="",="",="",="(.)",=""

="1.pos_pay_default",="",="",="0.016***",=""
="",="",="",="(0.0037)",=""

="0.pay_30_default",="",="",="",="0"
="",="",="",="",="(.)"

="1.pay_30_default",="",="",="",="0.014***"
="",="",="",="",="(0.0040)"

="_cons",="0.12***",="0.12***",="0.12***",="0.12***"
="",="(0.0045)",="(0.0044)",="(0.0044)",="(0.0046)"

="N",="1933",="1933",="1933",="1933"
="R-sq",="0.210",="0.225",="0.229",="0.222"
="Control Mean",="0.13",="0.13",="0.13",="0.13"

="Standard errors in parentheses"
="* p<0.1, ** p<0.05, *** p<0.01"
