3,30
3,5
15,10
10,15
10,15
10,15
10,15
3,10
5,30
10,5
15,15
15,15
3,10
3,10
3,10
3,10
3,10
3,10
3,10
3,10
6,40
6,40
20,80
20,80
3,20
3,20
3,20
3,20
3,20
6,40
6,40
3,5
3,5
3,5
3,5
15,40
15,40
15,40
15,40
15,40
15,40
12,30
20,10
30,40
7,20
30,15
30,15
30,15
30,15
20,30
3,10
12,25
12,25
12,25
3,15
20,40
20,40
20,40
20,40
20,40
20,40
20,40
20,40
20,40
20,40
20,40
20,40
20,40
20,40
20,40
20,40
20,40
20,40
20,40
20,40
20,40
20,40
20,40
5,5
3,2
3,15
3,15
20,10
20,10
20,10
20,10
3,5
3,10
3,20
10,10
5,5
5,5
5,5
5,5
3,10
10,60
10,60
10,30
10,30
10,30
10,30
10,30
10,30
15,20
4,20
15,30
3,60
4,45
4,45
4,45
4,45
4,45
4,45
4,45
4,45
4,45
4,45
4,45
20,10
12,30
12,30
15,15
10,10
10,30
8,10
8,10
8,10
8,10
8,10
8,10
8,10
8,10
8,10
8,10
8,10
20,15
20,15
20,15
20,15
10,60
3,10
3,10
3,45
3,45
20,30
20,30
20,30
20,30
20,30
20,15
20,15
20,15
20,15
4,45
4,45
10,30
5,10
3,10
10,15
10,15
10,15
10,15
5,10
10,20
16,30
12,15
12,15
12,15
18,20
15,20
15,20
10,10
10,10
10,10
10,10
20,10
15,20
5,20
5,20
5,35
7,30
7,30
3,10
3,10
7,15
3,20
3,20
10,30
30,15
30,15
30,15
30,15
30,15
20,15
3,45
15,20
15,60
8,10
28,60
10,5
10,5
10,5
10,5
10,5
10,5
10,5
10,5
10,5
30,20
30,20
4,15
4,15
6,15
3,30
10,15
10,15
10,15
15,45
15,45
15,45
6,30
14,45
20,25
20,25
20,25
20,25
20,25
20,25
20,10
25,15
30,15
30,15
3,5
30,30
12,25
5,15
5,15
5,15
5,15
5,15
20,60
10,30
3,15
3,15
3,15
10,15
10,15
10,15
10,90
4,45
20,30
20,5
20,5
10,30
10,15
30,10
30,10
30,10
30,10
6,20
6,20
6,20
6,20
4,20
3,20
3,10
10,30
24,90
3,30
3,30
3,15
10,20
10,20
22,10
22,10
3,10
10,5
15,10
14,60
4,25
6,20
6,20
30,20
20,15
20,15
4,30
4,30
4,30
3,20
3,20
3,20
10,5
10,5
3,10
3,10
20,15
10,90
25,60
25,60
25,60
10,60
10,60
10,30
20,60
20,60
20,60
20,60
10,60
15,3
15,3
20,15
6,15
20,5
4,30
6,20
6,20
6,20
6,15
15,5
15,5
10,5
10,15
10,15
20,25
20,40
20,40
20,40
20,40
12,90
10,30
10,30
10,30
10,60
20,40
6,10
30,60
30,60
30,60
8,30
8,30
5,10
5,10
7,20
7,20
7,20
20,60
3,15
3,15
3,15
3,15
3,15
12,10
12,10
10,20
3,5
3,5
3,5
3,5
3,5
10,10
5,15
8,30
10,47
10,47
20,60
20,60
20,60
3,5
10,25
10,25
10,25
10,25
10,25
10,25
10,25
10,25
10,25
10,25
10,25
10,25
10,25
10,25
10,25
10,25
10,25
10,25
10,25
10,25
10,25
10,25
10,25
10,25
10,25
10,25
10,25
10,15
20,30
10,10
10,10
3,25
3,25
6,15
4.5,10
13,5
13,5
6,20
10,5
10,5
10,5
7,20
7,20
7,20
4,10
4,10
4,10
5,15
5,15
5,15
4,40
4,40
4,40
5,20
5,20
5,20
5,15
5,15
5,15
5,15
5,15
5,15
8,60
25,15
25,15
10,30
4.5,20
4,20
30,30
20,45
20,45
20,45
20,45
20,45
20,45
3,10
6,10
10,20
5,10
4,30
4,30
4,30
4,30
3,15
3,15
3,15
3,15
3,15
6,30
6,30
4,15
4,15
4,15
4,15
4,15
4,15
4,15
4,15
4,15
4,15
4,15
4,15
4,15
4,15
4,15
4,15
4,15
4,15
4,15
4,15
12,50
12,50
6,45
18,40
20,20
20,20
20,20
20,20
20,20
20,20
3,30
6,30
5,60
20,40
30,25
30,25
30,25
30,25
30,25
30,25
30,25
2,10
2,10
2,10
2,10
3,10
3,10
10,30
10,30
10,30
10,30
20,10
10,10
10,10
10,10
10,10
3,5
3,15
3,15
3,15
3,15
3,15
3,15
3,15
3,15
3,15
4,30
4,30
4,30
4,30
4,30
4,30
4,30
4,30
6,60
6,60
6,60
6,60
6,60
6,60
6,60
6,60
6,10
6,10
3,20
3,20
3,20
20,15
7,30
3,45
10,20
10,20
10,20
10,20
10,5
10,5
3,40
3,40
5,15
4,15
7,10
6,30
6,30
6,30
6,30
6,30
15,10
15,10
15,10
15,10
15,10
15,10
15,10
15,10
6,30
6,30
6,30
3,20
10,25
10,25
7,30
7,30
8,30
10,30
20,30
20,10
10,25
10,25
6,30
6,30
6,30
6,30
6,30
10,15
5,30
5,30
3,10
3,10
3,10
3,10
3,10
3,10
3,10
8,45
8,45
8,45
8,45
8,45
8,45
8,45
8,45
8,45
8,45
8,45
5,15
5,15
18,60
18,60
18,60
18,60
18,60
18,60
18,60
18,60
18,60
18,60
6,30
6,30
20,15
4,5
5,20
5,20
5,20
5,20
15,90
15,90
4,20
4,20
6,20
6,20
6,20
6,20
6,20
3,15
6,10
20,30
20,30
10,10
10,10
10,40
10,45
10,20
10,15
10,15
15,15
3.5,30
3.5,30
3.5,30
3.5,30
3.5,30
3.5,30
6,30
3.5,30
5,10
5,15
5,15
5,30
8,30
20,10
20,10
6,15
3,15
3,15
3,15
30,30
3,40
3,40
9,30
20,15
20,15
20,15
20,15
5,30
10,30
3,3
3,3
3,3
3,3
3,3
3,3
20,40
20,40
20,40
20,40
4,10
12,20
12,20
3,30
10,20
10,20
10,20
20,45
13,10
13,10
13,10
13,10
5,10
5,10
5,10
5,10
5,10
3,25
3,20
6,15
20,5
6,10
6,20
30,15
15,10
5,60
30,50
30,50
30,50
30,50
30,50
30,50
30,50
30,50
30,50
30,50
6,30
5,30
5,30
5,30
7,15
7,15
7,15
7,15
7,15
6,20
6,20
20,30
20,30
3,15
3,60
4,40
4,40
4,40
4,40
10,10
10,10
10,10
25,10
6,20
6,20
3,10
4.5,5
10,10
10,10
10,10
10,10
8,20
4,20
3,5
30,20
30,20
6,5
3,10
6,20
6,20
15,60
15,60
20,10
20,10
20,10
20,10
3,10
3,10
16,15
8,45
10,20
10,20
6,30
6,30
6,30
6,30
15,10
15,10
15,10
15,10
15,10
15,10
15,10
15,10
3,15
3,15
3,15
10,45
30,15
30,15
30,15
30,15
30,15
6,15
6,15
20,5
20,5
20,5
6,30
10,5
15,15
15,15
15,15
15,15
3,2
3,50
3,50
3,15
3,20
12,25
12,25
12,25
20,20
20,20
3,30
10,30
10,30
25,10
25,10
25,10
25,10
25,10
25,10
25,10
3,10
3,10
3,10
3,10
3,10
15,15
5,25
5,25
8,30
25,15
25,15
25,15
3,15
3,15
10,35
15,10
8,40
15,45
6,20
4,30
6,15
6,15
6,15
6,15
6,15
6,15
20,10
20,10
20,10
20,10
7,10
16,25
16,25
16,25
3,5
6,20
6,20
4,30
4,30
15,20
15,20
3,10
3,10
3,15
20,90
20,90
20,90
30,30
30,30
30,30
4,10
8,20
10,40
10,30
10,30
10,30
10,30
10,30
5,6
3,10
3,10
3,10
3,10
3,10
6,10
6,10
10,10
10,10
15,10
15,10
15,10
15,10
15,10
15,10
15,10
15,10
15,10
15,10
15,10
30,30
15,5
20,20
20,20
20,20
20,20
6,20
3,60
3,60
10,30
30,60
15,30
15,30
15,30
15,30
15,30
15,30
3,10
3,20
3,20
3,20
3,20
3,20
3,20
4,30
4,30
3,10
3,10
3,10
10,60
20,15
20,10
10,20
10,20
20,30
20,30
5,20
5,20
5,20
5,20
5,20
5,20
5,20
5,20
5,20
5,20
5,20
5,20
5,20
5,20
5,20
4,20
4,20
4,20
5,60
5,60
5,60
5,60
8,50
6,5
20,20
7,10
7,10
8,30
8,30
3,20
3,10
3,10
12,20
12,20
8,35
8,35
8,35
8,35
8,35
8,35
8,35
9,5
15,10
15,10
15,10
15,10
15,10
15,10
15,10
15,10
15,10
15,10
15,10
15,10
8,60
8,60
8,60
8,60
8,60
8,60
8,60
8,60
8,60
8,60
8,60
8,60
8,60
6,30
8,45
8,45
3.5,45
3.5,45
3,20
3,20
8,45
3,30
3,30
10,45
10,45
8,30
4,20
5,10
3,30
3,30
3,15
6,20
3.5,10
5,20
5,20
20,45
20,45
20,45
6,5
6,5
6,5
3,60
5,25
10,60
6,15
6,15
6,15
20,60
20,60
20,60
20,60
20,60
5,30
30,15
3,10
15,15
15,15
3,20
20,60
20,60
3.5,30
3,60
3,60
3,60
3,60
3,60
3,60
3,60
3,60
3,60
3,60
3,60
3,60
3,60
3,60
3,60
4,15
12,15
12,15
20,20
30,90
5,10
15,90
15,90
10,20
30,40
8,25
10,20
10,20
20,60
20,60
3,15
3,10
3,10
4.5,10
4.5,10
4.5,10
4.5,10
20,15
6,20
6,20
5,30
3,10
5,10
20,15
3,30
3,30
10,20
20,20
7,10
7,10
7,10
6,10
10,20
4,30
6,15
6,15
6,15
10,5
10,5
10,5
10,5
10,5
10,5
10,5
10,5
10,5
10,5
10,5
10,5
10,5
8,10
30,30
30,30
10,30
15,30
4,15
4,15
4,15
10,30
10,30
10,30
10,10
10,60
10,15
9,30
10,5
20,10
20,10
20,10
12,40
12,40
3,15
3,15
20,60
20,60
20,60
20,60
10,90
10,90
10,90
10,90
10,5
4,20
4,20
30,20
9,25
20,20
5,15
5,15
15,30
15,30
20,10
20,10
10,15
10,15
10,15
3,20
3.5,10
20,10
20,15
20,15
20,15
20,15
20,15
20,15
20,15
10,20
10,20
10,20
10,20
10,20
10,20
10,10
7,40
7,40
7,40
5,30
15,5
15,5
15,5
15,5
15,5
15,5
15,5
10,15
20,20
20,20
20,20
15,15
15,15
15,30
15,30
10,10
3,20
3,20
30,25
30,25
30,25
30,25
30,25
30,25
30,25
30,25
10,40
10,40
10,20
12,50
12,50
12,50
12,50
7.5,45
3,15
3,15
3,15
3,15
20,30
3,10
10,35
3,2
13,30
13,30
20,30
20,30
30,20
30,20
3,30
4,15
30,20
30,20
30,20
30,20
30,20
20,90
20,90
20,90
20,90
20,90
3,30
30,20
30,20
10,15
10,15
10,15
12,15
4,40
4,40
4,40
10,10
10,10
4,15
4,15
4,15
4,15
12,10
12,10
12,10
12,10
12,10
12,10
12,10
12,10
12,10
12,10
8,35
5,10
5,10
5,10
5,10
30,45
5,45
5,45
5,45
5,45
5,45
10,30
15,60
15,60
15,60
30,30
30,30
30,30
30,30
30,30
3,15
15,20
10,60
10,30
10,20
10,20
10,20
10,20
15,60
12,30
20,15
6,15
30,30
10,20
10,20
3,2
3,2
3,5
3,5
10,10
10,15
8,60
8,60
8,60
8,60
3,5
3,5
10,30
4.5,45
8,40
8,40
8,40
8,40
8,40
8,40
8,40
8,40
8,40
8,40
8,40
10,30
15,60
5,15
3,10
3,10
12,10
12,10
6,15
6,40
2,15
2,15
2,15
30,40
30,40
30,40
30,40
20,30
20,30
20,30
10,30
3,15
8,50
10,10
10,10
10,10
20,30
15,60
30,45
30,45
10,15
10,15
6,20
6,20
30,40
30,40
30,40
30,40
30,40
3,15
3,15
10,20
20,30
20,30
8,60
10,30
10,30
20,45
12,40
12,40
12,40
12,40
24,25
4,30
3,15
5,5
6,15
6,15
6,15
10,20
10,20
10,20
10,20
10,20
10,20
10,30
10,30
10,30
4,30
3,20
3,20
10,10
3,5
3,5
30,45
30,45
30,45
30,45
30,45
30,45
30,45
30,45
30,45
30,45
6,30
6,30
6,30
6,30
6,30
6,30
6,30
6,30
6,30
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
6,15
30,20
30,20
30,20
30,20
30,20
30,20
30,20
8,5
10,20
10,20
10,20
10,20
10,20
10,20
10,20
5,50
12,40
10,10
7.5,30
2,5
6,30
6,30
6,25
6,25
6,25
6,25
6,25
6,25
6,25
5,15
5,15
5,15
10,90
10,90
5,25
3,10
3,10
3,10
3,10
3,10
3,5
10,50
10,50
10,50
10,50
6,50
6,50
6,50
6,50
6,50
6,50
6,50
6,50
6,50
6,50
6,50
8,25
18,30
18,30
18,30
18,30
18,30
3,5
3,5
3,5
3,5
3,10
3,10
30,60
10,30
10,30
10,30
10,30
10,30
20,30
20,30
3,20
3,15
3,15
3,15
3,15
3,15
5,60
5,15
5,15
5,15
10,30
6,25
6,25
3,60
15,30
15,30
15,30
15,30
15,30
15,30
15,30
15,30
15,30
15,30
15,30
15,30
15,30
15,30
15,30
15,30
15,30
15,30
15,30
15,30
9,30
7,15
20,20
10,10
10,10
20,90
20,90
10,40
15,30
15,30
10,60
10,60
3,20
10,40
27,90
27,90
27,90
27,90
27,90
27,90
10,20
30,30
15,30
15,30
15,30
15,30
3,10
6,10
6,10
6,10
5,60
15,10
15,10
15,10
15,10
10,30
10,30
15,5
3,4
3,4
3,4
3,4
3,4
3,4
3,4
3,4
3,15
20,10
20,10
4,20
4,20
4,20
4,20
6,15
15,10
15,10
4,40
4,40
10,20
10,90
10,90
5,20
5,20
5,20
5,20
5,20
5,20
5,20
5,20
5,20
6,15
11,5
7,10
7,10
10,15
10,10
5,20
6,45
12,15
12,15
10,10
10,10
10,10
30,30
10,45
10,45
10,45
5,20
5,20
5,20
5,20
5,20
5,20
5,20
10,30
30,30
3,20
3,20
10,5
10,5
10,5
10,5
10,5
10,5
10,5
10,5
10,5
10,5
10,5
10,5
10,5
10,5
10,5
8,10
8,10
8,10
8,10
8,10
8,10
8,60
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
3,30
25,90
25,90
25,90
3,15
3,15
3,5
6,30
5,20
10,5
20,10
15,15
15,15
3,15
3,15
3,15
3,15
3,15
3,15
3,15
3,15
8,30
10,30
10,30
10,10
10,10
5,30
10,60
6,60
20,25
20,25
20,25
20,25
20,25
20,25
15,15
15,15
15,15
15,15
20,25
20,25
20,25
20,25
4,40
4,40
10,45
10,45
20,40
3,30
4,60
10,10
10,10
30,15
6,30
6,30
6,30
6,30
6,30
7,10
5,10
20,20
20,20
20,20
4,60
4,60
10,20
10,20
10,20
10,20
10,20
10,20
10,20
10,20
10,20
10,20
10,20
10,20
10,20
10,20
10,20
6,30
6,30
3,15
3,20
20,10
4,15
4,15
6,15
6,15
6,15
6,15
4,5
4,5
4,5
4,5
4,5
4,5
3,10
6,20
6,20
5,25
5,25
5,25
5,25
20,60
20,60
20,60
20,60
20,60
20,15
20,15
6,15
6,15
6,15
5,60
10,60
15,20
15,20
12,30
4,15
5,10
5,20
3,5
3,5
3,5
12,30
12,30
12,30
12,30
12,30
12,30
5,15
5,15
5,15
5,15
5,15
6,15
6,15
6,15
6,15
15,10
15,10
15,10
15,10
15,10
5,15
11,10
11,10
4,45
20,15
5,15
5,15
5,15
10,10
10,15
3,13
3,30
4.5,10
10,60
4,40
4,40
4,40
4,40
4,40
4,40
20,30
20,30
20,30
20,30
20,30
20,30
20,30
20,30
20,30
20,30
5,15
5,15
8,20
8,20
8,20
8,20
8,20
8,20
3,15
12,5
3,5
3,5
3,5
3,20
3,20
3,20
6,15
6,15
6,15
20,10
17,10
17,10
3,20
3,20
10,30
30,15
30,15
30,15
30,15
30,15
20,20
20,20
10,12
3,20
3,20
6,20
6,20
6,20
6,20
6,20
6,20
6,20
6,20
6,20
6,20
6,20
6,20
6,20
30,20
3,5
3,5
30,90
8,30
30,60
15,20
30,15
30,15
10,20
10,20
10,20
30,60
30,60
30,60
30,60
15,10
20,10
20,10
9,15
9,15
9,15
9,15
3,10
13,40
10,30
25,20
25,20
30,20
30,20
3,5
3,5
3,5
3,5
6,15
20,10
10,10
5,60
3,10
3,10
15,20
15,20
10,30
3,20
3,20
12,45
12,45
12,45
8,30
8,30
8,30
8,30
8,30
10,5
10,5
10,60
10,60
10,60
10,60
9,60
9,60
9,60
9,60
3.5,60
3.5,60
3.5,60
3.5,60
3.5,60
3.5,60
10,30
5,15
5,15
20,50
6,20
6,20
6,20
30,30
30,30
30,30
10,10
3,5
10,30
10,5
20,40
10,5
15,30
3,20
20,60
3,10
3,10
3,10
3,10
8,25
8,25
20,10
20,10
20,10
6,30
3,30
10,30
3,10
3,10
3,10
3,10
3,10
5,10
10,10
6,30
6,30
6,30
20,10
6,60
6,60
6,60
6,60
6,60
6,60
6,60
6,60
6,60
6,60
6,60
6,60
6,60
10,15
10,15
10,15
10,15
20,10
20,10
20,10
20,10
3,10
3,10
3,10
3,10
3,10
3,10
7,40
7,40
7,40
7,40
7,40
7,40
7,40
7,40
7,40
7,40
7,40
7,40
3,10
3,10
6,10
5,30
20,60
6,45
6,45
6,45
6,45
30,40
6,30
10,10
4,30
5,20
5,20
5,20
5,20
5,20
5,20
5,20
5,20
5,20
5,20
5,20
25,30
25,30
25,30
20,15
3,30
3,30
20,15
20,15
20,15
15,30
10,30
3.5,20
3.5,20
10,30
30,20
3,15
3,15
3,20
3,20
27,60
10,30
10,40
10,40
10,40
3,10
3,10
3,10
3,10
10,15
4,30
4,30
25,60
15,40
10,20
8,40
8,40
8,40
5,5
15,60
15,60
3,30
3,45
20,5
5,35
6,10
10,30
10,30
10,30
10,30
7,15
10,25
10,25
10,25
10,25
10,25
10,25
10,25
10,25
10,40
15,30
15,30
15,30
3,10
3,10
20,30
20,30
5,10
5,10
10,20
20,90
5,10
5,10
15,90
20,10
15,10
15,10
10,15
6,15
6,15
4,15
4,15
4,15
4,15
10,15
10,15
10,15
10,15
10,15
6,15
6,15
30,60
30,60
30,60
30,60
30,60
30,60
30,60
30,60
30,60
30,60
8,45
8,45
8,45
8,45
8,45
8,45
8,45
8,45
8,45
20,30
6,25
6,25
6,20
25,30
25,30
13,5
13,5
30,20
30,20
10,60
10,60
10,60
6,10
10,10
10,10
15,20
5,10
18,10
18,10
18,10
6,30
30,15
3,15
3,15
5,10
5,10
5,30
5,30
10,20
10,20
10,20
10,20
15,30
15,30
15,60
15,60
10,45
10,45
17,5
20,30
20,30
3,10
5,15
10,20
10,20
15,45
15,45
8,45
8,45
8,45
8,45
8,45
8,45
3,10
3,10
8,10
8,10
8,10
8,10
3,15
3,15
3,15
15,20
15,20
3,15
3,15
3,15
3,15
3,15
3,15
3,15
3,15
30,25
30,25
30,25
30,25
30,25
30,25
30,25
30,25
30,25
30,25
30,25
30,25
30,25
30,25
30,25
30,25
30,25
30,25
7,13
7,13
7,13
6,50
6,50
6,50
4,15
25,30
3,5
10,15
10,15
15,30
15,30
15,30
15,20
7,15
13,5
13,5
20,30
20,30
20,30
12,30
12,30
12,30
12,30
12,30
12,30
12,30
12,30
12,30
10,15
8,20
8,20
8,20
4,30
4,30
6,20
6,20
10,15
10,15
10,15
10,15
10,15
30,30
30,30
3,15
3,15
10,30
10,30
10,30
5,20
30,20
30,20
30,20
30,20
30,20
30,20
30,20
30,20
30,20
30,20
30,20
30,20
30,20
30,20
30,20
30,20
30,20
30,20
30,20
30,20
30,20
3,15
10,15
10,15
3,15
3,15
10,20
10,20
10,20
10,20
21,30
21,30
13,60
15,5
15,5
15,5
15,5
15,5
15,5
15,5
10,10
10,10
10,10
10,30
12,20
12,20
12,20
12,20
12,20
12,20
12,20
12,20
6,60
7,12
7,12
7,12
7,12
7,12
2.5,20
2.5,20
3,20
5,10
5,10
5,10
5,10
5,10
5,10
4,30
5,30
10,60
10,60
10,60
10,60
10,60
8,60
8,60
8,60
8,60
3,5
20,40
6,30
4,20
10,15
6,10
6,10
6,10
6,10
6,10
20,15
20,15
15,15
5,90
5,90
5,90
12,45
15,6
15,6
30,10
30,10
12,25
12,25
8,40
8,5
3,5
4,25
5,10
24,10
30,10
30,10
30,10
30,10
30,10
30,10
30,10
20,15
20,15
10,45
10,45
10,45
10,45
6,30
6,30
15,45
10,45
3,5
5,10
8,30
3,30
20,30
20,30
20,30
10,15
20,60
30,15
10,30
10,30
10,30
10,20
3,10
3,10
3,10
4.5,30
6,15
10,30
10,30
6,10
10,10
5,20
3,10
6,10
6,10
3,20
10,5
5,5
5,40
6,15
15,30
15,30
15,30
15,30
15,30
15,30
3,30
3,30
3,30
3,30
5,45
5,45
20,30
20,30
20,30
20,30
3,3
10,30
10,10
20,60
30,20
25,10
25,10
25,10
25,10
10,30
10,30
10,30
10,15
10,15
5,15
5,15
3,10
20,25
20,25
20,25
5,15
6,30
3,10
3,10
20,15
15,20
15,20
15,20
15,20
15,20
15,20
15,20
15,20
15,20
15,20
10,30
30,25
3,15
20,15
20,15
20,30
20,30
20,30
20,30
20,30
20,30
20,30
20,30
20,30
20,30
20,30
20,30
20,30
20,30
20,30
20,30
20,30
20,30
20,30
20,30
20,30
20,30
20,30
20,30
20,30
20,30
20,30
20,30
5,5
15,90
6,25
20,90
6,15
10,10
8,30
8,15
4,20
4,20
4,20
4,20
4,20
4,20
10,30
10,30
10,30
15,30
15,30
15,30
12,20
12,20
12,20
2,15
2,15
2,15
20,60
3,15
25,30
25,30
25,30
25,30
25,30
25,30
25,30
30,20
30,20
10,5
20,10
20,10
6,30
6,30
6,30
6,30
6,30
3,10
10,90
10,90
5,5
5,5
5,5
4,30
3,15
3,15
3,15
3,15
3,5
5,15
5,15
6,20
6,20
6,20
6,20
6,20
6,20
10,5
10,20
10,5
10,5
10,5
10,5
3,10
3,10
3,10
3,10
20,10
20,10
20,10
6,10
6,10
6,10
6,10
6,10
6,10
30,30
5,60
5,60
5,60
6,20
6,20
6,20
6,20
6,20
3,7
12,20
10,20
13,20
20,10
20,10
20,10
20,10
20,10
20,10
20,10
20,10
20,10
20,10
20,10
20,10
20,10
20,10
20,10
20,10
20,10
20,10
20,10
10,15
15,15
6,20
6,20
3,25
3,25
8,10
10,15
10,15
10,15
10,15
10,15
10,5
6,10
6,10
6,10
6,10
3,10
3,10
3,5
10,60
10,60
10,60
10,60
10,60
10,60
30,15
6,15
3,10
3,10
8,45
8,45
8,45
20,20
10,20
10,20
10,20
10,20
10,20
3,20
3,10
3,10
17,20
17,20
10,60
10,60
6,45
6,45
30,15
13,30
20,10
20,10
20,10
20,10
20,10
20,10
20,10
20,10
20,10
20,10
20,10
20,10
3,10
8,30
8,30
6,10
6,10
6,10
6,10
5,15
20,60
10,10
8,15
8,15
10,30
3,10
3,15
20,15
10,60
10,30
10,30
10,30
4,15
4,15
25,90
20,5
20,5
20,5
5,10
5,10
5,10
3,15
3,15
3,15
10,15
4,30
4,30
4,30
4,30
3,30
10,20
9,30
10,20
10,40
10,40
3,15
3,15
3,15
3,15
3,15
3,15
3,15
3,15
3,15
3,15
3,15
3,5
25,90
5,60
5,60
5,60
5,60
5,60
5,60
5,60
10,5
10,5
3,15
3,15
3,15
20,60
20,60
6,15
6,15
6,15
19,30
20,20
20,20
10,15
10,15
10,15
10,15
10,15
20,30
20,30
8,20
3.5,10
3,20
5,20
5,20
5,20
3,15
3,30
5,30
5,30
10,45
10,5
3,10
8,20
10,15
10,30
6,15
6,15
30,60
5,20
6,10
25,15
25,15
25,15
25,15
15,5
15,5
15,5
15,5
15,5
14,5
14,5
14,5
14,5
14,5
14,5
15,15
15,15
6,30
10,15
3,15
3,15
3,15
3,15
3,15
3,15
3,15
3,15
3,15
3,15
6,10
