781.49,60.751,0
738.35,0,0
1195.9,140.98,0
342.03,713.16,0
929.12,355.42,592.76
1062.4,0,0
1014.4,470.74,0
657.77,164.03,472.47
1384.3,0,0
874.75,656.98,0
594.78,76.96,445.87
759.3,0,0
780.58,0,0
1400.5,0,0
1335.9,140.25,536.68
1037.2,0,0
604.78,450.64,0
1197.6,279.48,0
1186.4,0,0
0.5189,0,0
561.66,590.27,627.85
1153,0,0
636.76,502.2,0
837.73,0,0
1462.9,0,0
691.48,295.23,0
1011.1,0,0
699.36,0,0
435.83,455.99,0
614.69,627.97,0
576.78,1155.1,0
1138.7,0,0
876.87,0,0
1321.4,0,0
1360.5,0,0
892.64,0,0
699.64,529.44,0
713.4,0,0
1174.5,0,0
622.34,0,0
820.37,0,0
717.56,525.19,0
989.82,765.61,0
373.83,770.27,0
523.85,700.26,0
699.44,598.65,0
1019.4,463.51,0
542.04,252.62,0
889.88,0,0
906.02,0,0
1487.1,0,0
745.2,110.74,597.28
888.55,0,0
821.59,0,0
1012.5,474.01,0
625.26,0,0
981.53,0,0
618.97,540.97,0
1068.4,0,0
908.36,0,0
1331.9,75.442,0
748.77,2.9328,0
1399.5,0,0
1314.1,0,0
930.73,0,0
1242.6,0,0
1248.8,481.94,0
715.94,485.56,0
994.91,0,0
908.86,0,0
902.65,0.71161,0
797.81,0,0
1178.2,1083,0
753.08,559.86,0
397.17,704.87,613.67
1117.5,0,0
1091.4,0,0
1972.2,0,0
672.74,0,0
1266.2,477.1,0
945.69,0,0
694.68,0,0
500.71,533.14,0
303.91,453.97,477.42
911.11,0,0
492.86,561.33,0
1319.9,0,0
630.26,0,0
782.92,0,0
793.61,366.86,0
779.62,0,0
1037,835.84,0
1036,0,0
951.8,0,0
1083.2,495.57,0
689.03,0,0
1025,0,0
1061.5,0,0
785.35,0,0
973.65,0,0
754.99,0,0
893.42,479.2,0
1183.3,0,0
800.49,0,0
1222.6,0,0
763.75,0,0
330.23,171.72,0
597.46,4.8657,0
571.91,675.18,0
420.71,650.23,0
840.44,0,0
377.99,638.24,0
713.89,0,0
985.96,0,0
957.31,0,0
1405.2,0,0
914.67,0,0
965.85,681.74,0
681.66,569.12,0
0,0,0
274.45,1.185,0
1391.8,0,0
453.77,1018.2,0
566.4,1013.6,0
524.41,640.76,0
812.11,716.93,0
943.34,471.97,0
1409.5,0,0
995.85,0,0
1417.8,574.82,0
954.16,0,0
933.02,481.92,0
379.94,986.55,0
1705.4,434.49,0
1766.8,0,0
597.32,598.07,576.13
568.9,549.17,0
12.917,0,0
864.05,0,0
917.98,751.25,0
663.34,0,0
501.99,489.7,0
392.57,529.78,0
999.62,0,0
867.6,531.57,0
953.96,0,0
714.13,0.74319,582.41
675.05,715.45,0
1319.9,0,0
1117,0,0
931.04,0,0
1365.8,469.38,776.83
1221.6,0,0
733.63,1023.8,0
948.14,463.85,488.36
932.01,0,0
1526.6,0,0
1196.2,455.93,0
640.77,0,0
463.58,458.34,0
329.27,847.11,0
818.5,527.26,887.43
1540.4,97.1,423.24
964.32,456.71,0
1070,0,0
592.26,464.59,0
1388.1,0,0
481.76,512.71,0
1097.9,462.13,0
975.27,1161.1,0
895.6,0,0
696.55,1116.7,0
1152.9,700.89,0
1536.1,0,0
570.37,561.98,0
1030.7,974.66,0
620.78,444.35,0
573.01,562.69,0
597.05,137.83,0
1043.4,0,0
549.41,442.29,0
1414.5,0,0
758.17,528.32,0
216.29,0,0
1743.7,0,0
459.83,916.79,0
985.11,0,0
1634.6,0,0
981.82,0,0
902.39,566.03,0
364.67,543.81,0
1251.2,0,0
595.31,674.14,634.7
956.04,84.763,0
1103.4,516.09,0
988.11,0,0
1032.4,0,0
1067.9,0,0
754.9,106.28,465.62
822.94,464.91,0
1045.9,0,0
801.74,674.33,0
784.68,467.49,0
915.82,476.26,0
985.93,0,0
823.51,0,0
797.66,0,0
1175.6,6.5146,579.14
665.24,12.025,632.02
759.96,110.99,0
834.73,341.17,0
1183.2,0,0
540.37,1271.5,0
961.77,0,0
1055.9,597.52,0
728.37,82.716,0
690.57,534.68,0
1126.3,0,0
735.62,0,0
699.3,568.03,0
944.03,124.95,0
778.09,261.1,545.45
410.02,447.85,0
1064.4,0,0
743.72,0,0
779.92,0,0
916.45,441.27,0
610.25,0,0
661.84,217.49,0
1056.9,820,0
783.89,46.939,0
1350,0,0
398.76,544.65,0
567.03,198.71,553.15
3.0797,0,0
1092.4,604.74,0
394.56,406.79,0
657.11,0,0
689.35,638.42,0
1149.4,38.938,0
479.62,499.43,0
751.91,0,560.06
1435.3,0,0
983.74,609.19,0
709.91,0,0
844.57,40.063,0
1291.7,0,0
731.76,447.94,0
989.9,0,0
1537.6,0,0
919.26,0,0
757.68,0,0
1054.3,248.58,568.74
1214.7,0,0
686.66,0,0
986.6,1180.3,476.7
1167.5,0,0
963.67,0,0
975.4,0,0
960.83,601.42,0
750.12,849.89,0
454.22,460.53,0
495.48,783.57,0
731.63,0,0
1038.8,0,0
857.95,0.99497,533.81
672.91,120.08,493.88
964.45,0,0
945.36,0,0
589.56,0,0
1758.5,0,0
357.79,341.78,0
1454.2,88.684,456.93
399.12,492.16,0
1039.4,16.682,868.68
1353.9,0,0
1075.4,0,0
4.1198,0,0
952.26,0,0
985.94,0,0
1360.7,0,0
1134.9,219.12,448.5
889.82,0,0
909.65,465.42,0
1.4693,0,0
948.27,0,0
888.17,0,0
1309.9,0,0
980.95,0,0
669.59,0,0
734.78,1175.3,0
871.52,0,0
1459.4,0,0
871.18,534.73,0
1312.4,0,0
1417.4,0,0
573.84,42.77,0
1532.7,0,0
824.39,38.059,0
588.69,0,0
482.95,0,0
755.6,0,0
725.39,618.81,510.16
11.514,0,0
962.81,678.27,0
2.2827,0,0
937.16,14.216,0
896.38,0,0
934.02,0,0
855.49,163.92,552.49
1025.9,595.92,0
704.29,825.56,0
528.01,610.09,0
474.52,4.2099,0
927.32,549.23,0
524.57,0,0
921.28,153.01,727.34
774.12,142.81,457.68
1002.3,456.6,0
1309.1,0,0
1416.6,0,0
485.12,826.39,0
759.04,959.98,434.41
631.6,666.58,0
982.91,0,0
684.98,0,0
1601.8,0,0
868.7,725.79,0
854.96,0,0
1129.5,0.67866,575.94
553.22,522.57,0
1017.3,181.12,540.95
743.84,228.59,502.72
1071.2,495.04,0
358.89,513.49,0
853.37,455.25,0
565.33,2.5852,0
820.26,582.08,0
1218.1,0,0
633.83,440.26,0
794.77,0,0
1319.8,0,0
1085.1,0,0
793.49,613.44,0
440.9,854.28,0
394.27,857.74,0
599.57,266.83,0
1286.8,0,0
1045.6,0,0
0,0,0
1494.4,2.7127,0
653.33,519.6,0
1162.2,0,0
584.59,471.25,829.91
1390.2,0,0
680.93,1249.7,0
1143.3,0,0
717.91,0,0
1002,0,0
535.51,0,0
501.79,642.79,0
890.26,0,0
553.52,431.54,0
577.23,478.94,0
815.3,0,0
1.027,0,0
827.4,135.47,442.64
837.38,0,0
558.12,1342.5,0
783.2,737.58,0
664.52,574.1,0
565.37,556.4,0
1046.7,0,0
490.3,706.3,0
819.03,0,0
916.83,0,0
1667.4,0,0
1032,0,0
673.26,40.342,0
554.35,249.69,647.62
1149.7,0,0
1300.4,0,0
1028.7,0,0
1101.7,0,0
583.78,839.19,0
326.41,639.82,0
550.83,126.57,444.27
868.36,574.92,0
1018.9,0,0
1237.2,0,0
1014.4,445.88,0
468.72,1089.7,0
768.68,0,0
511.71,0,0
232.87,855.22,0
981.68,870.32,0
1469.3,0,0
1044.3,0,0
840.44,366.36,0
740.55,0,0
935.37,0,0
979.32,0,0
1444.4,0,0
1027.8,737.53,0
923.15,0,0
1825,0,0
1429.6,0,0
1438.2,455.23,0
350.46,467.02,0
578.44,448.84,0
1473.3,0,0
1107.5,458.4,0
805.97,228.38,420.65
586.1,83.651,0
1072.4,481.7,0
1124.1,0,0
548.93,468.02,0
410.3,633.19,0
985.45,430.38,0
650.16,95.831,634.03
751.18,580.67,0
1107.7,3.6556,0
1116.3,559.59,0
769.65,418.38,0
736.4,0,0
792.52,0,0
739.47,495.25,458.76
1078.1,206.53,0
912.89,594.06,0
1280.3,0,0
512.32,711.4,0
670.13,589.41,0
1193.1,18.921,758.33
745.98,565.86,0
843.61,456.51,0
1001.8,0,0
1086.3,0,0
374.26,69.59,0
517.24,493.08,470.38
1181.2,0,0
893.3,0,0
816.4,0,0
1416.3,0,0
650.68,0,0
916.24,0,0
1291.6,0,0
1116.3,0,0
657.11,333.5,0
748.46,6.1957,0
760.05,546.57,0
825.83,0,0
1094.3,0,0
936.82,1311.9,0
611.01,428.93,0
523.45,740.48,0
957.38,108.9,0
2.1513,0,0
358.75,513.69,0
621.09,543.4,0
958.67,0,0
1514.6,747.32,604.06
802.15,211.37,0
986.77,0,0
739.74,0,0
432.98,702.15,0
434.04,460.96,643.95
369.07,564.25,0
702.58,0,0
812.5,588.22,0
1089.6,0,0
1327.2,536.11,0
1267.1,717.32,0
987.15,0,0
849.54,508.26,0
742.07,491.15,0
725.48,0,0
653.4,585.05,0
1166.6,0,0
556.61,992.12,0
1123.8,0,0
900.55,0,534.98
450.92,459.94,0
574.47,0,0
1074.9,146.73,675.59
930.37,0,0
810.49,0,0
1214.4,0,0
659.48,278.27,0
565.55,89.544,484.66
1021.8,0,0
1488.7,0,0
1423.8,0,0
1258.8,0,0
908.79,0,1106.9
996.57,0,0
963.72,1275.4,0
1144.1,0,0
478.01,82.708,449.92
1231.6,0,0
1070.8,920.14,0
